"type","REST_ACRES","YEAR","BpS_Code","MAP_ZONE","AREA_STRATA","REST_PCT"
"both",235501.397163716,2006,"RaMCONdy_fdd","OBM",1667086.36867876,0.141265264708728
"passive",511413.888428742,2006,"RaMCONdy_fdd","OBM",1667086.36867876,0.306771081593128
"both",656789.974148426,2006,"RaMCONdy_fdd","WNE",3544054.98274453,0.185321609666395
"passive",643394.347436824,2006,"RaMCONdy_fdd","WNE",3544054.98274453,0.181541863929711
"active",3800.3169956585,2006,"RaMCONdy_fdg","OBM",1171851.86777762,0.00324300118483891
"both",285817.371113082,2006,"RaMCONdy_fdg","OBM",1171851.86777762,0.243902304525167
"passive",134434.62174383,2006,"RaMCONdy_fdg","OBM",1171851.86777762,0.114719808399317
"active",13397.132335219,2006,"RaMCONdy_fdx","OEC",17030.0235322283,0.786677265
"both",30.8850205671786,2006,"RaMCONdy_fdx","OEC",17030.0235322283,0.001813563
"active",13601.3158419772,2006,"RaMCONdy_fmd","OEC",511054.383849031,0.0266142239883322
"both",126981.929130472,2006,"RaMCONdy_fmd","OEC",511054.383849031,0.248470482092535
"passive",49374.7971108309,2006,"RaMCONdy_fmd","OEC",511054.383849031,0.0966135868730099
"both",371491.170330996,2006,"RaMCONdy_fmd","WEC",1334385.07855824,0.27839877431212
"passive",11617.4107942925,2006,"RaMCONdy_fmd","WEC",1334385.07855824,0.00870619057494608
"passive",44218.7336403129,2006,"RaMCONdy_fmd","WNE",57100.1336934395,0.774406832
"both",112813.758545963,2006,"RaMCONdy_fmx","OEC",515609.959270846,0.21879670188198
"passive",88317.0685228167,2006,"RaMCONdy_fmx","OEC",515609.959270846,0.171286583850535
"both",627801.618691574,2006,"RaMCONms_fcm","OBM",2388268.29770885,0.262868966310798
"passive",460411.60673752,2006,"RaMCONms_fcm","OBM",2388268.29770885,0.192780521007296
"both",220652.802153668,2006,"RaMCONms_fmm","OEC",751277.924805859,0.293703295236164
"passive",23606.4721395019,2006,"RaMCONms_fmm","OEC",751277.924805859,0.0314217566629582
"both",271615.323527264,2006,"RaMCONms_fmm","WEC",976913.328790915,0.278034207869219
"passive",32084.5398194636,2006,"RaMCONms_fmm","WEC",976913.328790915,0.0328427700532793
"active",87013.7440953004,2006,"RaMCONsw_fdm","OSW",268750.899914109,0.323770986899428
"both",29147.0230785364,2006,"RaMCONsw_fdm","OSW",268750.899914109,0.108453676202951
"passive",29694.0999184595,2006,"RaMCONsw_fdm","OSW",268750.899914109,0.110489304139817
"active",253374.828093744,2006,"RaMCONsw_fiw","OSW",1161878.00140493,0.218073522166153
"both",195965.046706438,2006,"RaMCONsw_fiw","OSW",1161878.00140493,0.168662326396987
"passive",16901.8422046349,2006,"RaMCONsw_fiw","OSW",1161878.00140493,0.0145470025116211
"active",57717.1069408466,2006,"RaMCONsw_fvw","OSW",113280.723906702,0.509505103342935
"both",22966.7389880154,2006,"RaMCONsw_fvw","OSW",113280.723906702,0.202741809868119
"active",130899.823303244,2006,"RaMEVG_ftd","OSW",303706.650811716,0.431007430865897
"passive",4361.4193301014,2006,"RaMEVG_ftd","OSW",303706.650811716,0.0143606316109464
"passive",106690.369560186,2006,"RaMEVG_fuc","OSW",143333.325156442,0.744351458
"passive",31720.9848104085,2006,"RaOAPI_fop","OEC",47612.9834647727,0.666225523
"both",14094.7379267526,2006,"RaPICOpu_fld","OEC",380563.312903622,0.0370365125823942
"passive",80813.6094991864,2006,"RaPICOpu_fld","OEC",380563.312903622,0.212352601417606
"active",14088.5215424397,2006,"RaPICOpu_flp","OSW",22141.1497789322,0.636304875
"both",2009.52572789489,2006,"RaPICOpu_flp","OSW",22141.1497789322,0.090759773
"passive",992.335999716544,2006,"RaPICOpu_flp","OSW",22141.1497789322,0.04481863
"passive",12720.7973286007,2006,"RaPIJEsp_fjp","OSW",16477.7165761386,0.772000008
"active",239041.796325282,2006,"RaPIPOm_fdp","OBM",625980.469890848,0.381867818283473
"active",12450.6324809843,2006,"RaPIPOm_fdp","OEC",36334.6441146204,0.342665596
"both",4780.22305753413,2006,"RaPIPOm_fdp","OEC",36334.6441146204,0.131561025957886
"passive",10093.8217996519,2006,"RaPIPOm_fdp","OEC",36334.6441146204,0.277801587042114
"passive",38905.8621257269,2006,"RaPIPOm_fpd","WCB",83860.0438755746,0.463938013
"active",22904.6726012857,2006,"RaPIPOm_fpd","WEC",53046.5952025422,0.431784029
"both",2895.03915181682,2006,"RaPIPOm_fpd","WEC",53046.5952025422,0.0545754
"passive",905.613595161609,2006,"RaPIPOm_fpd","WEC",53046.5952025422,0.01707204
"active",15136.1909358616,2006,"RaPIPOm_fpd","WNE",169843.548930686,0.089118433
"passive",78796.8786117707,2006,"RaPIPOm_fpd","WNE",169843.548930686,0.463938013
"active",163541.973768317,2006,"RaPIPOm_fpl","OEC",837933.332095943,0.195173013775744
"both",92904.1318469408,2006,"RaPIPOm_fpl","OEC",837933.332095943,0.110872939753521
"passive",73622.6463177426,2006,"RaPIPOm_fpl","OEC",837933.332095943,0.0878621764974887
"active",76934.4042427147,2006,"RaPIPOxe_fpd","OEC",626067.689542628,0.122885121733273
"both",129732.178395143,2006,"RaPIPOxe_fpd","OEC",626067.689542628,0.207217495108107
"passive",32157.6450043096,2006,"RaPIPOxe_fpd","OEC",626067.689542628,0.0513644858877835
"active",59760.3110524734,2006,"RaPIPOxe_fxp","OBM",1397437.19484682,0.0427642195819926
"both",225469.80071123,2006,"RaPIPOxe_fxp","OBM",1397437.19484682,0.161345212180318
"passive",208332.033495712,2006,"RaPIPOxe_fxp","OBM",1397437.19484682,0.149081500237689
"active",26972.3419825529,2006,"RaPIPOxe_fxp","OEC",1182101.63923739,0.0228172782164092
"both",228773.193383858,2006,"RaPIPOxe_fxp","OEC",1182101.63923739,0.193530899366189
"passive",144631.206422238,2006,"RaPIPOxe_fxp","OEC",1182101.63923739,0.122350905896336
"both",11196.6727025065,2006,"RaPIPOxe_fxp","OSE",197702.749120768,0.0566338746036705
"passive",70967.0738474044,2006,"RaPIPOxe_fxp","OSE",197702.749120768,0.358958457396329
"active",21045.6739905183,2006,"RaREFI_fcw","OEC",69442.6494677058,0.303065539
"both",14008.610261886,2006,"RaREFI_fcw","OEC",69442.6494677058,0.201729202
"active",3618.27311237394,2006,"RaREFI_fcw","OSW",111430.626708223,0.0324710828545212
"both",8823.07265424435,2006,"RaREFI_fcw","OSW",111430.626708223,0.0791799607961215
"passive",12763.8274651822,2006,"RaREFI_fcw","OSW",111430.626708223,0.114545056796673
"passive",28245.0683747014,2006,"RaREFI_frf","OEC",113330.537850779,0.249227338988644
"active",4600.80675808282,2006,"RaREFI_frm","OEC",12914.0178864185,0.356264549
"both",2605.13452284093,2006,"RaREFI_frm","OEC",12914.0178864185,0.201729202
"active",22487.8180011419,2006,"RaSAWD_fal","OEC",119768.955470082,0.187759991
"active",56067.771063306,2006,"RaSAWD_fal","OSW",78279.1665131623,0.716254063
"active",155057.099069659,2006,"RaSAWD_fal","WEC",255519.615468278,0.606830511956952
"passive",83836.747683086,2006,"RaSAWD_fal","WNE",122324.414839266,0.685363979
"active",14825.449112148,2006,"RaSAWD_fsw","OBM",20829.9731518535,0.71173635242198
"active",34870.224379842,2006,"RaSPFI_fcd","OBM",394098.143923377,0.0884810672608034
"passive",126877.32599275,2006,"RaSPFI_fcd","WNE",1441247.07286661,0.0880330155608877
"active",41641.4480487943,2006,"RaSPFI_fmz","OEC",325574.312187055,0.127901515844622
"passive",44903.3423099134,2006,"RaSPFI_fmz","OEC",325574.312187055,0.137920409040486
"active",137333.869303105,2006,"RaTAOAco_ftm","OSW",525240.976026753,0.261468308017366
"passive",35304.4806382964,2006,"RaTAOAco_ftm","OSW",525240.976026753,0.0672157776138514
"active",79300.0343975614,2007,"Na0210290_fwo","OSW",193264.723684408,0.410318204407829
"both",54657.3494920296,2007,"Na0210290_fwo","OSW",193264.723684408,0.282810791592171
"both",514319.878691188,2007,"Na0710270_fdd","OSW",1446623.19840078,0.355531336190213
"passive",146217.131850082,2007,"Na0710270_fdd","OSW",1446623.19840078,0.101074787139956
"active",5575.70780755442,2007,"Na0710412_fmc","OEC",18705.6716178317,0.298075788
"both",3772.22647940472,2007,"Na0710412_fmc","OEC",18705.6716178317,0.201662178
"active",43457.4673838581,2007,"Na0710412_fmh","OEC",484703.46914402,0.0896578426818431
"passive",26114.0891694667,2007,"Na0710412_fmh","OEC",484703.46914402,0.0538764230748829
"active",36526.4273700061,2007,"Na0710412_fmh","OSW",267241.210524033,0.136679621
"passive",68608.4185783272,2007,"Na0710412_fmh","OSW",267241.210524033,0.256728438116984
"active",12297.4992673417,2007,"Na0710412_fmh","WEC",1037447.90023063,0.0118536065903723
"passive",249416.349846367,2007,"Na0710412_fmh","WEC",1037447.90023063,0.240413373809828
"active",4895.34526903981,2007,"Na0710412_fmi","OSW",18615.2498331992,0.262974997
"both",3753.99182537709,2007,"Na0710412_fmi","OSW",18615.2498331992,0.201662178
"passive",7256.41035132688,2007,"Na0710412_fmi","OSW",18615.2498331992,0.38980999
"passive",321124.317607354,2007,"Na1010471_frn","WNE",654641.39766714,0.490534693882334
"active",14182.7063351223,2007,"R1RFWF_fcw","OSW",222569.381352233,0.0637226299904975
"both",10329.8041874047,2007,"R1RFWF_fcw","OSW",222569.381352233,0.0464116138735946
"passive",21053.091251615,2007,"R1RFWF_fcw","OSW",222569.381352233,0.0945911388336782
"passive",32660.391275303,2007,"RaABAMlw_fsi","OEC",42792.843650736,0.763220868
"active",3723.69538210135,2007,"RaABAMlw_fsi","OSW",28482.7357217889,0.130735173
"passive",14921.1065544826,2007,"RaABAMlw_fsi","OSW",28482.7357217889,0.523864937
"active",17707.7158560745,2007,"RaABAMlw_fsi","WEC",301292.532026926,0.0587725017176728
"both",3582.60601524964,2007,"RaABAMlw_fsi","WEC",301292.532026926,0.0118907892975239
"passive",149155.191768013,2007,"RaABAMlw_fsi","WEC",301292.532026926,0.495051074663487
"active",4806.74810703917,2007,"RaDFHEdy_fwi","OEC",114056.088995632,0.042143722
"both",16974.3253613267,2007,"RaDFHEdy_fwi","OEC",114056.088995632,0.148824368
"passive",24619.444668465,2007,"RaDFHEdy_fwi","OEC",114056.088995632,0.215853838977487
"passive",147366.737063781,2007,"RaDFHEdy_fwi","OSW",394330.243498906,0.37371401127185
"active",10471.1895234916,2007,"RaDFHEdy_fwx","OSW",132517.82042652,0.0790172181355625
"both",19721.8808737143,2007,"RaDFHEdy_fwx","OSW",132517.82042652,0.148824368
"passive",70203.6740556345,2007,"RaDFHEdy_fwx","OSW",132517.82042652,0.529767799
"active",1684.12012676791,2007,"RaDFHEwt_fhc","OSW",51669.0672385339,0.032594359
"both",7599.88415792317,2007,"RaDFHEwt_fhc","OSW",51669.0672385339,0.147087698
"passive",38100.3371432424,2007,"RaDFHEwt_fhc","OSW",51669.0672385339,0.737391619
"passive",134426.351257457,2007,"RaDFHEwt_fwm","OSW",182732.51672576,0.735645487
"passive",119934.49117742,2007,"RaDFHEwt_fwn","OSW",182979.534850443,0.655453033452334
"active",1552.19410098762,2007,"RaDFHEwt_fww","OEC",27630.6766862034,0.056176478
"both",4064.13262795593,2007,"RaDFHEwt_fww","OEC",27630.6766862034,0.147087698
"active",2174.24137643244,2007,"RaDFWV_fwx","OSW",20798.6347397001,0.104537697
"both",2906.67592689333,2007,"RaDFWV_fwx","OSW",20798.6347397001,0.139753208
"passive",11890.3089320459,2007,"RaDFWV_fwx","OSW",20798.6347397001,0.571686992
"active",54902.5620429093,2007,"RaMCONdy_fdd","OBM",1400640.9326525,0.0391981704682413
"both",266623.282578191,2007,"RaMCONdy_fdd","OBM",1400640.9326525,0.190358054203989
"passive",339328.876073511,2007,"RaMCONdy_fdd","OBM",1400640.9326525,0.242266856667467
"both",1276669.00999926,2007,"RaMCONdy_fdd","WNE",3594504.81164375,0.355172430389778
"passive",183363.448261581,2007,"RaMCONdy_fdd","WNE",3594504.81164375,0.0510121582443311
"active",4740.15164946925,2007,"RaMCONdy_fdg","OBM",1034381.68825099,0.00458259432017235
"both",226961.442432089,2007,"RaMCONdy_fdg","OBM",1034381.68825099,0.219417498405113
"passive",84441.1816560821,2007,"RaMCONdy_fdg","OBM",1034381.68825099,0.0816344513975899
"both",129939.65213363,2007,"RaMCONdy_fmd","OEC",948586.729333323,0.136982363462909
"passive",237473.747192875,2007,"RaMCONdy_fmd","OEC",948586.729333323,0.250344791730086
"both",385249.843208551,2007,"RaMCONdy_fmd","WEC",1404382.9836831,0.274319646196655
"passive",248578.513554847,2007,"RaMCONdy_fmd","WEC",1404382.9836831,0.177001940669297
"active",42172.7924189931,2007,"RaMCONdy_fmd","WNE",104327.842712492,0.404233341
"both",4919.63166901877,2007,"RaMCONdy_fmd","WNE",104327.842712492,0.0471555007858867
"passive",10702.1723237524,2007,"RaMCONdy_fmd","WNE",104327.842712492,0.10258213
"both",31402.8505961492,2007,"RaMCONdy_fmx","OEC",806335.52286853,0.0389451409562534
"passive",295805.53280116,2007,"RaMCONdy_fmx","OEC",806335.52286853,0.36685166957402
"both",449311.9212456,2007,"RaMCONms_fcm","OBM",1973375.77034008,0.227686955519965
"passive",274807.586233513,2007,"RaMCONms_fcm","OBM",1973375.77034008,0.139257606363614
"both",260132.386080702,2007,"RaMCONms_fmm","OEC",1033037.86741063,0.251813020884452
"passive",246463.441665547,2007,"RaMCONms_fmm","OEC",1033037.86741063,0.238581226730171
"active",3406.23155053082,2007,"RaMCONms_fmm","WEC",899111.434562629,0.0037884420324248
"both",212714.828167593,2007,"RaMCONms_fmm","WEC",899111.434562629,0.236583386653366
"passive",69662.9443910534,2007,"RaMCONms_fmm","WEC",899111.434562629,0.0774797669267111
"active",236837.740893382,2007,"RaMCONsw_fdm","OSW",447761.174737164,0.528937644118889
"both",84995.8131502229,2007,"RaMCONsw_fdm","OSW",447761.174737164,0.189823990881111
"active",197288.353591794,2007,"RaMCONsw_fiw","OSW",782844.787082998,0.252014648174284
"both",134377.280376012,2007,"RaMCONsw_fiw","OSW",782844.787082998,0.171652519877819
"active",2222.92494168481,2007,"RaMCONsw_fvw","OSW",17967.7750667438,0.123717318
"both",324.93188556993,2007,"RaMCONsw_fvw","OSW",17967.7750667438,0.018084147
"passive",11605.3180872589,2007,"RaMCONsw_fvw","OSW",17967.7750667438,0.645896225
"active",158620.407132773,2007,"RaMEVG_ftd","OSW",413892.875639256,0.383240245166782
"passive",66122.4899721476,2007,"RaMEVG_fuc","OSW",108664.108253379,0.608503497934809
"active",16640.8715361903,2007,"RaPICOpu_fld","OEC",266297.689301461,0.0624897331247668
"passive",96090.9426521201,2007,"RaPICOpu_fld","OEC",266297.689301461,0.360840317105947
"passive",41752.0678435374,2007,"RaPICOpu_flw","OEC",59662.2970909856,0.699806576
"active",13469.8354766708,2007,"RaPIJEsp_fjp","OSW",49690.8465978723,0.2710727709205
"passive",8219.27016062142,2007,"RaPIJEsp_fjp","OSW",49690.8465978723,0.16540813295327
"active",359266.540893833,2007,"RaPIPOm_fdp","OBM",770199.666425398,0.466458967141908
"both",38342.3073081636,2007,"RaPIPOm_fdp","OBM",770199.666425398,0.0497822953963554
"passive",6604.65117705985,2007,"RaPIPOm_fdp","OEC",14236.0638533404,0.463938013
"active",17966.6880519565,2007,"RaPIPOm_fpd","WCB",41610.358061568,0.431784029
"both",2270.9019353533,2007,"RaPIPOm_fpd","WCB",41610.358061568,0.0545754
"passive",710.373697241411,2007,"RaPIPOm_fpd","WCB",41610.358061568,0.01707204
"active",1635.03597889877,2007,"RaPIPOm_fpd","WEC",18346.7765742556,0.089118433
"passive",8511.76706881509,2007,"RaPIPOm_fpd","WEC",18346.7765742556,0.463938013
"passive",80568.2471769887,2007,"RaPIPOm_fpd","WNE",111883.624340039,0.720107590831381
"active",221927.911464619,2007,"RaPIPOm_fpl","OEC",1037735.72776947,0.213857830588175
"both",69096.8458796331,2007,"RaPIPOm_fpl","OEC",1037735.72776947,0.0665842410843381
"passive",116601.269090011,2007,"RaPIPOm_fpl","OEC",1037735.72776947,0.112361236073694
"active",135078.831524805,2007,"RaPIPOxe_fpd","OEC",588378.60237907,0.229578082851114
"both",85362.7449355698,2007,"RaPIPOxe_fpd","OEC",588378.60237907,0.145081321092254
"passive",62748.6131728404,2007,"RaPIPOxe_fpd","OEC",588378.60237907,0.106646660703024
"active",12620.0253255292,2007,"RaPIPOxe_fxp","OBM",1473793.24640653,0.0085629550524132
"both",565107.926797069,2007,"RaPIPOxe_fxp","OBM",1473793.24640653,0.383437723150749
"passive",52034.7382379654,2007,"RaPIPOxe_fxp","OBM",1473793.24640653,0.0353066743689042
"both",115211.459452552,2007,"RaPIPOxe_fxp","OEC",843181.468817432,0.136638984267689
"passive",227267.969262469,2007,"RaPIPOxe_fxp","OEC",843181.468817432,0.269536247732311
"passive",69677.0591678212,2007,"RaPIPOxe_fxp","OSE",143845.698843576,0.484387505
"active",13418.9886865504,2007,"RaREFI_fcw","OEC",37665.7984192259,0.356264549
"both",7598.2914578033,2007,"RaREFI_fcw","OEC",37665.7984192259,0.201729202
"active",4584.18794612393,2007,"RaREFI_fcw","OSW",304091.077657663,0.0150750491643319
"both",53594.7068011642,2007,"RaREFI_fcw","OSW",304091.077657663,0.176245574891545
"passive",3849.92229148412,2007,"RaREFI_fcw","OSW",304091.077657663,0.0126604250316685
"passive",67538.2415034881,2007,"RaREFI_frf","OEC",117191.822596119,0.576305069819135
"active",2898.86508426515,2007,"RaREFI_frm","OSW",17822.0775543919,0.162655845
"both",3450.50933789331,2007,"RaREFI_frm","OSW",17822.0775543919,0.193608704
"passive",5792.26766611572,2007,"RaREFI_frm","OSW",17822.0775543919,0.325005188
"active",9709.97259549709,2007,"RaSAWD_fal","OEC",107824.261988471,0.0900536893684957
"passive",20359.6218019136,2007,"RaSAWD_fal","OEC",107824.261988471,0.188822269
"active",91996.1143329856,2007,"RaSAWD_fal","WEC",418711.615786963,0.219712353
"passive",25169.7782633614,2007,"RaSAWD_fal","WEC",418711.615786963,0.0601124433007551
"passive",106950.008437498,2007,"RaSAWD_fal","WNE",156048.481849815,0.685363979
"passive",23271.8631110609,2007,"RaSAWD_fsw","OBM",48218.2296752302,0.482636199375353
"active",1090.0181231751,2007,"RaSPFI_fcd","OBM",608425.382510898,0.00179153952893407
"passive",1629.74714890227,2007,"RaSPFI_fcd","OBM",608425.382510898,0.0026786310955281
"active",62845.5015797578,2007,"RaSPFI_fcd","WNE",825678.574784173,0.076113760849596
"passive",62877.674412597,2007,"RaSPFI_fmz","OEC",131808.864142744,0.477036767
"active",2012.13990966401,2007,"RaSSHE_fss","OSW",51050.4332214542,0.039414747
"both",4209.92793591514,2007,"RaSSHE_fss","OSW",51050.4332214542,0.082466057
"passive",36209.0909414996,2007,"RaSSHE_fss","OSW",51050.4332214542,0.709280777
"active",185010.847508805,2007,"RaTAOAco_ftm","OSW",627322.167904649,0.294921584114857
"passive",19021.1376396052,2007,"RaTAOAco_ftm","OSW",627322.167904649,0.0303211628932845
"active",109931.076398462,2008,"Na0210290_fwo","OSW",199126.286635428,0.552067124114709
"passive",10779.1112938536,2008,"Na0210290_fwo","OSW",199126.286635428,0.0541320358852906
"both",485142.191924275,2008,"Na0710270_fdd","OSW",1226792.87119956,0.395455666
"passive",230222.096297433,2008,"Na0710270_fdd","OSW",1226792.87119956,0.187661749348381
"active",39345.1953047727,2008,"Na0710412_fmh","OEC",437383.394633912,0.0899558506049468
"both",5378.89363347496,2008,"Na0710412_fmh","OEC",437383.394633912,0.0122978917340405
"passive",90618.692468884,2008,"Na0710412_fmh","OEC",437383.394633912,0.20718365987518
"active",17091.0569814375,2008,"Na0710412_fmh","OSW",125044.661789321,0.136679621
"passive",51316.7754414229,2008,"Na0710412_fmh","OSW",125044.661789321,0.410387574384288
"active",34255.655627455,2008,"Na0710412_fmh","WEC",873772.145449515,0.0392043346836515
"passive",87357.7000235639,2008,"Na0710412_fmh","WEC",873772.145449515,0.0999776663498725
"passive",67719.9391730207,2008,"Na0710412_fmi","OEC",88725.463820929,0.76325258
"active",3950.8849530571,2008,"Na0710412_fmi","OSW",15023.8045370416,0.262974997
"both",3029.73314478609,2008,"Na0710412_fmi","OSW",15023.8045370416,0.201662178
"passive",5856.42909634614,2008,"Na0710412_fmi","OSW",15023.8045370416,0.38980999
"passive",267740.161232312,2008,"Na1010471_frn","WNE",501872.891501246,0.533482014602193
"active",75328.1605315437,2008,"R1RFWF_fcw","OSW",286715.111212386,0.262728253885942
"both",19481.2597092061,2008,"R1RFWF_fcw","OSW",286715.111212386,0.0679464002675998
"active",12817.1659955771,2008,"RaABAMlw_fsi","OEC",115836.212983905,0.110649042
"both",20949.6562966404,2008,"RaABAMlw_fsi","OEC",115836.212983905,0.180855846
"passive",40381.8171776521,2008,"RaABAMlw_fsi","OEC",115836.212983905,0.348611337831485
"active",3981.24639957587,2008,"RaABAMlw_fsi","OSW",21038.6079299021,0.189235258
"both",3804.95523582475,2008,"RaABAMlw_fsi","OSW",21038.6079299021,0.180855846
"both",585.42045639346,2008,"RaABAMlw_fsi","WEC",278640.169167595,0.00210099088779029
"passive",51271.7470384963,2008,"RaABAMlw_fsi","WEC",278640.169167595,0.184007019489203
"active",693.249587700456,2008,"RaDFHEdy_fwi","OEC",16449.652636292,0.042143722
"both",2129.12494518536,2008,"RaDFHEdy_fwi","OEC",16449.652636292,0.129432821
"passive",8714.49627144295,2008,"RaDFHEdy_fwi","OEC",16449.652636292,0.529767799
"passive",123923.245984628,2008,"RaDFHEdy_fwi","OSW",329936.516386144,0.375597243196911
"passive",36347.5043573921,2008,"RaDFHEdy_fwx","OSW",81994.3395654632,0.443292848628566
"passive",40110.510700172,2008,"RaDFHEwt_fhc","OSW",45309.8560057916,0.885249132
"passive",93547.2062621774,2008,"RaDFHEwt_fwm","OSW",398232.075488665,0.234906256979393
"passive",119402.602597473,2008,"RaDFHEwt_fwn","OSW",162309.977710056,0.735645487
"active",30674.2414307939,2008,"RaDFWV_fwx","OSW",77862.0257910381,0.393956375
"both",10881.4678856763,2008,"RaDFWV_fwx","OSW",77862.0257910381,0.139753208
"both",140748.930611901,2008,"RaMCONdy_fdd","OBM",1755909.00602634,0.080157303213803
"passive",510154.959570053,2008,"RaMCONdy_fdd","OBM",1755909.00602634,0.290536102849968
"both",806493.397920977,2008,"RaMCONdy_fdd","WNE",3132196.96626497,0.257484892108395
"passive",342752.789450301,2008,"RaMCONdy_fdd","WNE",3132196.96626497,0.109428874729746
"both",253492.791596286,2008,"RaMCONdy_fdg","OBM",934169.61342892,0.27135628043587
"passive",121822.50253295,2008,"RaMCONdy_fdg","OBM",934169.61342892,0.130407263072702
"active",30433.1009723853,2008,"RaMCONdy_fmd","OEC",605716.966930968,0.0502431046740907
"both",208488.065141423,2008,"RaMCONdy_fmd","OEC",605716.966930968,0.344200470721145
"passive",49740.4627931984,2008,"RaMCONdy_fmd","OEC",605716.966930968,0.0821183250738744
"passive",55790.4638252929,2008,"RaMCONdy_fmd","WCB",72042.8352642592,0.774406832
"both",557063.833284539,2008,"RaMCONdy_fmd","WEC",1643179.44391887,0.339015824075781
"passive",174435.048882051,2008,"RaMCONdy_fmd","WEC",1643179.44391887,0.106157029609642
"passive",24005.8481429183,2008,"RaMCONdy_fmd","WNE",30999.0138916004,0.774406832
"both",103062.251118428,2008,"RaMCONdy_fmx","OEC",609534.573589249,0.169083519760898
"passive",175182.068575847,2008,"RaMCONdy_fmx","OEC",609534.573589249,0.287403005779125
"both",436413.560749423,2008,"RaMCONms_fcm","OBM",1791237.70517232,0.243637993711973
"passive",183573.47394948,2008,"RaMCONms_fcm","OBM",1791237.70517232,0.102484150160193
"passive",119930.40167406,2008,"RaMCONms_fmm","OEC",799528.340138065,0.150001439165183
"active",22238.5963836899,2008,"RaMCONms_fmm","WEC",912673.642147635,0.024366427775168
"both",106615.774894,2008,"RaMCONms_fmm","WEC",912673.642147635,0.116816975937992
"passive",6049.69894303361,2008,"RaMCONms_fmm","WEC",912673.642147635,0.00662854569657332
"active",18003.6285504427,2008,"RaMCONsw_fdm","OSW",78048.9188083086,0.230671082
"both",38094.9399421994,2008,"RaMCONsw_fdm","OSW",78048.9188083086,0.488090553
"passive",12316.5620814186,2008,"RaMCONsw_fdm","OSW",78048.9188083086,0.157805672
"active",73938.9399947979,2008,"RaMCONsw_fiw","OSW",952195.674374945,0.0776509933668141
"both",190695.279026871,2008,"RaMCONsw_fiw","OSW",952195.674374945,0.200269003691967
"passive",134345.990312914,2008,"RaMCONsw_fiw","OSW",952195.674374945,0.141090737889671
"passive",9974.74321098815,2008,"RaMCONsw_fvw","OSW",15022.6477040923,0.663980372
"active",114368.74593225,2008,"RaMEVG_ftd","OSW",320966.908466079,0.356325661355013
"passive",22842.9779776189,2008,"RaMEVG_ftd","OSW",320966.908466079,0.071169261924187
"passive",9539.86502795787,2008,"RaMEVG_fuc","OSW",71878.0773961339,0.132722874255273
"active",86751.0680295137,2008,"RaOAPI_fop","OEC",161301.97272583,0.537817774721003
"both",49208.7262756493,2008,"RaOAPI_fop","OEC",161301.97272583,0.305072067278997
"passive",52593.4012462388,2008,"RaPICOpu_fld","OEC",339067.92685601,0.155111696154539
"active",12245.4194830115,2008,"RaPICOpu_flp","OSW",28454.8329158387,0.430345857915595
"passive",4335.66713355817,2008,"RaPICOpu_flp","OSW",28454.8329158387,0.152370149084405
"passive",28458.72329618,2008,"RaPICOpu_flw","OEC",57149.157010625,0.497972757338993
"passive",9147.74910342144,2008,"RaPIJEsp_fjp","OSW",24442.9535267109,0.374248925909257
"active",179910.616786541,2008,"RaPIPOm_fdp","OBM",681779.149038916,0.263884011472273
"passive",41033.1409020989,2008,"RaPIPOm_fdp","OEC",88445.3089686766,0.463938013
"active",51846.7920264613,2008,"RaPIPOm_fpd","OSW",71178.2640902027,0.728407649289633
"both",3884.58223402845,2008,"RaPIPOm_fpd","OSW",71178.2640902027,0.0545754
"active",7069.50880065588,2008,"RaPIPOm_fpd","WCB",79327.1219283656,0.089118433
"both",2968.57709766251,2008,"RaPIPOm_fpd","WCB",79327.1219283656,0.0374219689999999
"passive",1354.27579864593,2008,"RaPIPOm_fpd","WCB",79327.1219283656,0.01707204
"active",11163.1409289051,2008,"RaPIPOm_fpd","WEC",125261.862816922,0.089118433
"passive",58113.7397399614,2008,"RaPIPOm_fpd","WEC",125261.862816922,0.463938013
"active",194569.375802772,2008,"RaPIPOm_fpd","WNE",458734.88548787,0.42414340386571
"passive",81027.4058077057,2008,"RaPIPOm_fpd","WNE",458734.88548787,0.176632317207644
"active",39103.5184257493,2008,"RaPIPOm_fpl","OEC",1161976.09000938,0.0336526015999467
"both",201724.810475575,2008,"RaPIPOm_fpl","OEC",1161976.09000938,0.173604958148448
"passive",38967.2915405674,2008,"RaPIPOm_fpl","OEC",1161976.09000938,0.0335353643466562
"active",56482.7188109618,2008,"RaPIPOxe_fpd","OEC",595167.065624462,0.0949022922693125
"both",77071.7851684646,2008,"RaPIPOxe_fpd","OEC",595167.065624462,0.129496051814627
"passive",76653.1066241825,2008,"RaPIPOxe_fpd","OEC",595167.065624462,0.128792587916061
"active",38442.6050305276,2008,"RaPIPOxe_fxp","OBM",1472435.56265584,0.0261081747857192
"both",323992.056883356,2008,"RaPIPOxe_fxp","OBM",1472435.56265584,0.220038190533084
"passive",157616.226770478,2008,"RaPIPOxe_fxp","OBM",1472435.56265584,0.107044566681196
"active",7120.50096337011,2008,"RaPIPOxe_fxp","OEC",856060.116513778,0.00831775809433532
"both",224294.981359526,2008,"RaPIPOxe_fxp","OEC",856060.116513778,0.262008446641511
"passive",31219.5373967848,2008,"RaPIPOxe_fxp","OEC",856060.116513778,0.036468861
