"strataID","YEAR","BpS_Code","SCLASS","MAP_ZONE","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N","AREA_STRATA","avg","low","high","departure"
"2011_Na0710412_fmh_OSW",2011,"Na0710412_fmh","D","OSW","D",0.34571899766348,18510.1989703994,9.96939826020676e-06,357509510.945492,15,14816,194736.700929782,9593.40620836338,6835.41223936578,12351.4003720977,6158.79859830175
"2011_Na0710412_fmh_OSW",2011,"Na0710412_fmh","E","OSW","E",0.253712602961144,75910.3114420712,5.57895533869263e-06,274479998.564714,13,14816,194736.700929782,81182.6970092989,75910.3114420712,86455.090171258,0
"2011_Na0710412_fmh_WEC",2011,"Na0710412_fmh","A","WEC","A",1.03656391139848,99973.5307892827,0.000234201096074994,315929638.787239,35,9144,791585.044168859,116767.007501325,99973.5307892827,133560.484213367,0
"2011_Na0710412_fmh_WEC",2011,"Na0710412_fmh","B","WEC","B",1.78804114345391,184545.049902812,0.00058604376189213,905840128.959603,55,9487,791585.044168859,179620.449511101,159632.764079318,199608.119902768,0
"2011_Na0710412_fmh_WEC",2011,"Na0710412_fmh","C","WEC","C",1.25665551855907,129700.346232052,0.000292657847816527,662162013.177437,34,9487,791585.044168859,126201.881145712,108193.543826268,144210.211340891,0
"2011_Na0710412_fmh_WEC",2011,"Na0710412_fmh","D","WEC","D",1.94416358015727,68798.3590930999,0.000694103361507865,1015315245.59566,59,9487,791585.044168859,38996.2284506164,27785.2611940969,50207.196498721,18591.1625943789
"2011_Na0710412_fmh_WEC",2011,"Na0710412_fmh","E","WEC","E",1.77868935403325,308567.758151613,0.000576651672467911,1091927257.5322,40,9487,791585.044168859,329999.473602179,308567.758151613,351431.219924563,0
"2011_Na0710412_fmi_OEC",2011,"Na0710412_fmi","A","OEC","A",0.0640844322004243,2300.2954525899,1.77038084398411e-06,38488348.6855216,1,7550,12350.7767594588,1821.86772367984,1559.84599472792,2083.88945263175,216.40599995815
"2011_Na0710412_fmi_OEC",2011,"Na0710412_fmi","B","OEC","B",0.0625381673200776,3114.40362151219,1.67455009289375e-06,37383071.3139799,1,7550,12350.7767594588,2802.5441987406,2490.68454130425,3114.40362151219,0
"2011_Na0710412_fmi_OEC",2011,"Na0710412_fmi","C","OEC","C",0.00477681535286074,1688.09948653844,2.76543598075896e-09,219204.576573745,1,6925,12350.7767594588,1969.07618724786,1688.09948653844,2250.05277680029,0
"2011_Na0710412_fmi_OEC",2011,"Na0710412_fmi","D",NA,NA,0,433.522033721422,NA,NA,NA,NA,12350.7767594588,608.442157418628,433.522033721422,783.362293466611,0
"2011_Na0710412_fmi_OEC",2011,"Na0710412_fmi","E",NA,NA,0,4814.45616509688,NA,NA,NA,NA,12350.7767594588,5148.84643061803,4814.45616509688,5483.23717781948,0
"2011_Na0710412_fmi_OSW",2011,"Na0710412_fmi","A",NA,NA,0,2726.95545179575,NA,NA,NA,NA,21591.8867195562,3185.02732855114,2726.95545179575,3643.09920530652,0
"2011_Na0710412_fmi_OSW",2011,"Na0710412_fmi","B",NA,NA,0,4354.26690299497,NA,NA,NA,NA,21591.8867195562,4899.46649059243,4354.26690299497,5444.66566794404,0
"2011_Na0710412_fmi_OSW",2011,"Na0710412_fmi","C",NA,NA,0,2951.17089350387,NA,NA,NA,NA,21591.8867195562,3442.38024905361,2951.17089350387,3933.58941027636,0
"2011_Na0710412_fmi_OSW",2011,"Na0710412_fmi","D","OSW","D",0.0844619742312385,1369.4903754089,2.84768609646036e-07,15736271.1321569,4,6925,21591.8867195562,1063.69132842791,757.892303038817,1369.4903754089,0
"2011_Na0710412_fmi_OSW",2011,"Na0710412_fmi","E","OSW","E",1.02860564693771,10190.0030958527,0.00111957749015273,85047789.0522701,2,341,21591.8867195562,9001.32121497165,8416.73314623133,9585.91012579556,604.092970057118
"2011_Na1010471_frn_WNE",2011,"Na1010471_frn","A","WNE","A",1.3920816706131,90843.1482783269,0.000358189155324264,493709622.798564,49,9487,644305.736352399,77875.4702438083,64907.7986523471,90843.1482783269,0
"2011_Na1010471_frn_WNE",2011,"Na1010471_frn","B","WNE","B",2.53716748627034,227881.213317693,0.00139797825649322,652018271.175078,81,9144,644305.736352399,225027.706108844,206493.617605823,243561.79396756,0
"2011_Na1010471_frn_WNE",2011,"Na1010471_frn","C","WNE","C",2.02511637398602,46771.7968608143,0.000754051877872273,662758314.042277,77,9487,644305.736352399,31907.2803261911,22905.3382471256,40909.2230495623,5862.57381125193
"2011_Na1010471_frn_WNE",2011,"Na1010471_frn","D","WNE","D",0.300075912256371,48574.8576351781,1.29604300852236e-05,85737079.4914784,4,3631,644305.736352399,60192.6887355032,48574.8576351781,71810.5191915226,0
"2011_Na1010471_frn_WNE",2011,"Na1010471_frn","E","WNE","E",0.541149928405998,230234.720260386,6.47768412222544e-05,144435024.609704,19,9144,644305.736352399,249302.599958332,230234.720260386,268370.455816966,0
"2011_R1RFWF_fcw_OSW",2011,"R1RFWF_fcw","A","OSW","A",0.132261931871607,28429.0701563819,1.59551823470796e-06,113269334.646263,10,14816,191981.623269006,32494.5177424446,28429.0701563819,36559.9672483236,0
"2011_R1RFWF_fcw_OSW",2011,"R1RFWF_fcw","B","OSW","B",0.173492837223886,43212.1600597646,2.72581430509621e-06,84241271.2293471,16,14475,191981.623269006,48309.4748901509,43212.1600597646,53406.7860728863,0
"2011_R1RFWF_fcw_OSW",2011,"R1RFWF_fcw","C","OSW","C",0.0859629637262095,13239.4672289553,2.89724818038111e-07,15763357.1059613,5,6925,191981.623269006,16843.532291154,13239.4672289553,20447.5983132609,0
"2011_R1RFWF_fcw_OSW",2011,"R1RFWF_fcw","D","OSW","D",0.109190285436692,27701.8777481863,8.07234565793287e-07,58353338.7281531,4,7266,191981.623269006,31869.8289304712,27701.8777481863,36037.7856802233,0
"2011_R1RFWF_fcw_OSW",2011,"R1RFWF_fcw","E","OSW","E",0.585290973584505,79399.0480757181,2.90733029284523e-05,266292084.745944,52,14475,191981.623269006,62464.2674949692,57443.1062070667,67485.432238541,11913.6158371772
"2011_RaABAMlw_fsi_OEC",2011,"RaABAMlw_fsi","A","OEC","A",0.0644140024388175,8707.54972903828,1.74261782977477e-07,10287545.7925117,4,6925,78695.2111979269,10351.8760153367,8707.54972903828,11996.2023016352,0
"2011_RaABAMlw_fsi_OEC",2011,"RaABAMlw_fsi","B","OEC","B",0.121791641410976,18541.0971388779,1.35490973259366e-06,102165831.777846,9,14816,78695.2111979269,16386.7938550659,14232.4889973497,18541.0971388779,0
"2011_RaABAMlw_fsi_OEC",2011,"RaABAMlw_fsi","C","OEC","C",0.145707410007498,5617.22592943538,2.01199795990757e-06,164678628.707082,8,14816,78695.2111979269,2331.51459035703,1580.68232119423,3082.34662343419,2534.87930600119
"2011_RaABAMlw_fsi_OEC",2011,"RaABAMlw_fsi","D","OEC","D",0.0189960208304674,4603.67654417167,4.1737549778373e-08,3410077.00653539,1,6925,78695.2111979269,6042.77138572112,4603.67654417167,7481.86591248973,0
"2011_RaABAMlw_fsi_OEC",2011,"RaABAMlw_fsi","E","OEC","E",0.146666299706018,41225.6618564036,9.49141571129907e-07,57067942.6063186,7,7266,78695.2111979269,43582.2553514461,41225.6618564036,45938.8488464885,0
"2011_RaABAMlw_fsi_OSW",2011,"RaABAMlw_fsi","A",NA,NA,0,4190.70790204431,NA,NA,NA,NA,37873.8742450595,4982.07761866505,4190.70790204431,5773.44733528579,0
"2011_RaABAMlw_fsi_OSW",2011,"RaABAMlw_fsi","B","OSW","B",0.0398849671435868,6849.71156788785,1.05973584876743e-07,7472015.67384083,2,6925,37873.8742450595,7886.52016176088,6849.71156788785,8923.32799815642,0
"2011_RaABAMlw_fsi_OSW",2011,"RaABAMlw_fsi","C","OSW","C",0.0660725752295208,1483.44996625037,5.14242588086006e-07,55039883.0532634,4,14475,37873.8742450595,1122.09483971789,760.739599563791,1483.44996625037,0
"2011_RaABAMlw_fsi_OSW",2011,"RaABAMlw_fsi","D","OSW","D",0.125756897487474,5509.21006354296,4.88242090414848e-07,21544742.9599533,7,6925,37873.8742450595,2908.22224212386,2215.62486261529,3600.81947013694,1908.39059340602
"2011_RaABAMlw_fsi_OSW",2011,"RaABAMlw_fsi","E","OSW","E",0.0953634767185329,19840.794745334,3.48335885520184e-07,18455943.7235715,3,6925,37873.8742450595,20974.9593827918,19840.794745334,22109.1240202496,0
"2011_RaABAMlw_fsi_WEC",2011,"RaABAMlw_fsi","A","WEC","A",0.969267430066798,46537.3446574348,0.000108943757307241,148934412.74542,14,3631,294739.505473825,38771.1878657119,32612.6439202325,44929.7318111913,1607.61284624349
"2011_RaABAMlw_fsi_WEC",2011,"RaABAMlw_fsi","B","WEC","B",0.49390954326392,53305.3626120903,4.58514932999986e-05,169526749.884667,22,9487,294739.505473825,61373.9444068089,53305.3626120903,69442.5203067374,0
"2011_RaABAMlw_fsi_WEC",2011,"RaABAMlw_fsi","C","WEC","C",1.13433006816319,17032.5552879613,0.000239574916963422,596875339.644612,31,9487,294739.505473825,8732.29065538033,5920.17631782247,11544.4041087197,5488.15117924161
"2011_RaABAMlw_fsi_WEC",2011,"RaABAMlw_fsi","D","WEC","D",0.465345565888782,23460.5504498823,2.7067359701156e-05,72218756.6807427,10,3631,294739.505473825,22632.1706595248,17242.2861230768,28022.0540170148,0
"2011_RaABAMlw_fsi_WEC",2011,"RaABAMlw_fsi","E","WEC","E",0.526701016797857,154403.692466457,5.20884637034507e-05,179852268.518071,24,9487,294739.505473825,163229.911886399,154403.692466457,172056.131306342,0
"2011_RaABAMlw_fsw_OEC",2011,"RaABAMlw_fsw","A",NA,NA,0,585.86802473734,NA,NA,NA,NA,5294.83142508672,696.502844331274,585.86802473734,807.137663925207,0
"2011_RaABAMlw_fsw_OEC",2011,"RaABAMlw_fsw","B","OEC","B",0.036270553541196,1519.08610336525,8.98329445752997e-08,6666218.67974683,2,6925,5294.83142508672,1102.54880493296,957.601216811444,1247.49628715784,271.589816207409
"2011_RaABAMlw_fsw_OEC",2011,"RaABAMlw_fsw","C",NA,NA,0,106.352677627209,NA,NA,NA,NA,5294.83142508672,156.870748971264,106.352677627209,207.388804430825,0
"2011_RaABAMlw_fsw_OEC",2011,"RaABAMlw_fsw","D",NA,NA,0,309.748088428244,NA,NA,NA,NA,5294.83142508672,406.574368893414,309.748088428244,503.400628179258,0
"2011_RaABAMlw_fsw_OEC",2011,"RaABAMlw_fsw","E","OEC","E",0.0184119501872137,2773.77653092867,4.18687982770982e-08,3483962.02202399,1,6925,5294.83142508672,2932.33465795781,2773.77653092867,3090.89278498695,0
"2011_RaABAMlw_fwc_OEC",2011,"RaABAMlw_fwc","A",NA,NA,0,127.581187752347,NA,NA,NA,NA,1153.02568776282,151.673510757838,127.581187752347,175.765833763328,0
"2011_RaABAMlw_fwc_OEC",2011,"RaABAMlw_fwc","B",NA,NA,0,208.531436220077,NA,NA,NA,NA,1153.02568776282,240.095858024239,208.531436220077,271.660256767887,0
"2011_RaABAMlw_fwc_OEC",2011,"RaABAMlw_fwc","C","OEC","C",0.0119079015757352,145.431233769836,2.83080681976294e-08,2446796.46967561,1,6925,1153.02568776282,34.1608615461252,23.1598250107691,45.1618946224042,100.269339147432
"2011_RaABAMlw_fwc_OEC",2011,"RaABAMlw_fwc","D",NA,NA,0,67.4521007413084,NA,NA,NA,NA,1153.02568776282,88.5374157709629,67.4521007413084,109.622726188515,0
"2011_RaABAMlw_fwc_OEC",2011,"RaABAMlw_fwc","E",NA,NA,0,604.029729279251,NA,NA,NA,NA,1153.02568776282,638.558041663656,604.029729279251,673.08635404806,0
"2011_RaABLA_faf_WNE",2011,"RaABLA_faf","A",NA,NA,0,480.73903473857,NA,NA,NA,NA,3716.14215603071,567.132245750908,480.73903473857,653.525453047104,0
"2011_RaABLA_faf_WNE",2011,"RaABLA_faf","B","WNE","B",0.10037723070659,1049.08472725225,1.12489773659757e-06,7556676.74910465,2,3288,3716.14215603071,786.327523284066,689.812362306116,882.842684262015,166.242042990239
"2011_RaABLA_faf_WNE",2011,"RaABLA_faf","C",NA,NA,0,11.5792053829614,NA,NA,NA,NA,3716.14215603071,32.5477678991783,11.5792053829614,53.5163304153953,0
"2011_RaABLA_faf_WNE",2011,"RaABLA_faf","D",NA,NA,0,59.4911549222879,NA,NA,NA,NA,3716.14215603071,96.8785625193875,59.4911549222879,134.265977548772,0
"2011_RaABLA_faf_WNE",2011,"RaABLA_faf","E",NA,NA,0,2115.24803373464,NA,NA,NA,NA,3716.14215603071,2233.25607515788,2115.24803373464,2351.26397536772,0
"2011_RaDFHEdy_fwi_OEC",2011,"RaDFHEdy_fwi","A","OEC","A",0.0713210934098416,5533.28964028394,6.36911189285197e-07,79128841.5648078,3,14475,46287.0512949451,2610.83904138023,1950.70862197391,3270.96969222181,2262.31994806213
"2011_RaDFHEdy_fwi_OEC",2011,"RaDFHEdy_fwi","B","OEC","B",0.052748324346808,6888.64115555379,1.38627712360762e-07,9341512.00258433,3,6925,46287.0512949451,7864.31822614942,6888.64115555379,8839.99446357813,0
"2011_RaDFHEdy_fwi_OEC",2011,"RaDFHEdy_fwi","C","OEC","C",0.0405432149471464,3352.66758750778,2.45318409628555e-07,41060237.0665515,2,14475,46287.0512949451,2715.83968977012,2079.01156059721,3352.66758750778,0
"2011_RaDFHEdy_fwi_OEC",2011,"RaDFHEdy_fwi","D","OEC","D",0.0656064592263502,5991.06362487645,3.09572451544569e-06,13667416.0715643,1,5856,46287.0512949451,7091.94286452914,5991.06362487645,8192.82256705234,0
"2011_RaDFHEdy_fwi_OEC",2011,"RaDFHEdy_fwi","E","OEC","E",0.122386557534832,24521.3892867232,3.45538853768796e-07,32308699.5792807,6,10213,46287.0512949451,26004.1114731162,24521.3892867232,27486.8336132222,0
"2011_RaDFHEdy_fwi_OSW",2011,"RaDFHEdy_fwi","A","OSW","A",0.334679315797158,27164.9483386139,9.92154951140667e-06,327428782.217378,16,14475,384407.522993548,21682.6551001625,16200.3637837487,27164.9483386139,0
"2011_RaDFHEdy_fwi_OSW",2011,"RaDFHEdy_fwi","B","OSW","B",0.376298636230761,71766.1122118293,1.23550120741415e-05,325055183.748712,19,14475,384407.522993548,65312.0690294924,57209.2066639602,73414.9244756892,0
"2011_RaDFHEdy_fwi_OSW",2011,"RaDFHEdy_fwi","C","OSW","C",0.178988211191168,27843.4379957006,2.96013590797026e-06,122035101.258971,12,14475,384407.522993548,22554.6708806251,17265.9018435119,27843.4379957006,0
"2011_RaDFHEdy_fwi_OSW",2011,"RaDFHEdy_fwi","D","OSW","D",0.455482509597307,68040.2518894127,1.79902720709748e-05,336603845.413795,31,14475,384407.522993548,58897.5990800074,49754.9501146773,68040.2518894127,0
"2011_RaDFHEdy_fwi_OSW",2011,"RaDFHEdy_fwi","E","OSW","E",0.670154823055769,189592.772557991,3.80785583312662e-05,471228029.338248,46,14475,384407.522993548,215960.528903261,203646.727375334,228274.33004678,-14053.9548173422
"2011_RaDFHEdy_fwx_OSW",2011,"RaDFHEdy_fwx","A","OSW","A",0.0635622223523599,5203.06764307755,1.98389089110434e-07,12359156.7429234,3,6925,73627.9090139208,4153.01070193099,3102.95412892397,5203.06764307755,0
"2011_RaDFHEdy_fwx_OSW",2011,"RaDFHEdy_fwx","B","OSW","B",0.0345117292825555,10957.6270261583,9.2385351007989e-08,6805843.09064683,2,6925,73627.9090139208,12509.6174980298,10957.6270261583,14061.606644599,0
"2011_RaDFHEdy_fwx_OSW",2011,"RaDFHEdy_fwx","C","OSW","C",0.0414758098948951,4016.04547412701,1.04768475940501e-07,7083260.12661066,3,6925,73627.9090139208,4320.03318380807,3307.04310903593,5333.02289044067,0
"2011_RaDFHEdy_fwx_OSW",2011,"RaDFHEdy_fwx","D","OSW","D",0.230384562988496,14445.4735672809,1.35474688620015e-06,44576529.3548472,12,6925,73627.9090139208,11281.0150863618,9529.8679680031,13032.1629409995,1413.31062628139
"2011_RaDFHEdy_fwx_OSW",2011,"RaDFHEdy_fwx","E","OSW","E",0.344115544885051,39005.6953032771,4.1301549611474e-06,114895328.153208,15,7266,73627.9090139208,41364.2325437902,39005.6953032771,43722.7697106753,0
"2011_RaDFHEwt_fdm_OSW",2011,"RaDFHEwt_fdm","A",NA,NA,0,37.7266084594875,NA,NA,NA,NA,1157.45821108148,53.6161901513813,37.7266084594875,69.5057753156496,0
"2011_RaDFHEwt_fdm_OSW",2011,"RaDFHEwt_fdm","B",NA,NA,0,170.247863799173,NA,NA,NA,NA,1157.45821108148,196.801628845955,170.247863799173,223.355383475614,0
"2011_RaDFHEwt_fdm_OSW",2011,"RaDFHEwt_fdm","C","OSW","C",0.0119536785709669,95.9837546286031,2.38750120290003e-08,2012941.09754106,1,6925,1157.45821108148,7.00458638362716,0.891028692763689,13.1181429170324,82.8656117115707
"2011_RaDFHEwt_fdm_OSW",2011,"RaDFHEwt_fdm","D",NA,NA,0,26.4042885784869,NA,NA,NA,NA,1157.45821108148,40.2451229384379,26.4042885784869,54.0859561409308,0
"2011_RaDFHEwt_fdm_OSW",2011,"RaDFHEwt_fdm","E",NA,NA,0,827.095695615729,NA,NA,NA,NA,1157.45821108148,859.790675817329,827.095695615729,892.485743985753,0
"2011_RaDFHEwt_fhc_OSW",2011,"RaDFHEwt_fhc","A","OSW","A",0.056086711507883,2282.31673166778,1.29549532649359e-06,24951227.4575813,1,7550,38006.7156917639,1760.56057665796,1238.80453566829,2282.31673166778,0
"2011_RaDFHEwt_fhc_OSW",2011,"RaDFHEwt_fhc","B","OSW","B",0.213829960514911,7334.17800894149,1.60259419519571e-05,123491647.791765,3,7550,38006.7156917639,6462.24933532198,5590.32031964203,7334.17800894149,0
"2011_RaDFHEwt_fhc_OSW",2011,"RaDFHEwt_fhc","C","OSW","C",0.0700453123933363,430.75207681643,2.04864956961778e-06,40528270.185424,1,7550,38006.7156917639,230.0051273317,29.2581398402552,430.75207681643,0
"2011_RaDFHEwt_fhc_OSW",2011,"RaDFHEwt_fhc","D",NA,NA,0,800.6560099178,NA,NA,NA,NA,38006.7156917639,1321.50338634871,867.020752402088,1775.98598228862,-66.3647424842882
"2011_RaDFHEwt_fhc_OSW",2011,"RaDFHEwt_fhc","E","OSW","E",0.0648504514697579,27158.8128644204,1.760580203591e-06,36027603.1947416,1,7550,38006.7156917639,28232.3970380632,27158.8128644204,29305.9841002165,0
"2011_RaDFHEwt_fwm_OSW",2011,"RaDFHEwt_fwm","A","OSW","A",0.269508040000363,16570.8430091358,6.62882517000459e-06,285282328.09745,10,14475,275949.131109798,12782.6136132096,8994.38504513082,16570.8430091358,3.63797880709171e-12
"2011_RaDFHEwt_fwm_OSW",2011,"RaDFHEwt_fwm","B","OSW","B",0.358592517045066,53250.0641567029,1.14197758888996e-05,381664667.362726,16,14475,275949.131109798,46919.3945501427,40588.7224600404,53250.0641567029,0
"2011_RaDFHEwt_fwm_OSW",2011,"RaDFHEwt_fwm","C","OSW","C",0.186733375037285,3127.49100146512,3.36960523906741e-06,207767324.355924,7,14475,275949.131109798,1669.96052888977,212.429780365289,3127.49100146512,0
"2011_RaDFHEwt_fwm_OSW",2011,"RaDFHEwt_fwm","D","OSW","D",0.0980975382402624,12894.6103275618,1.0502041908387e-06,95792761.450931,5,14475,275949.131109798,9594.82303546176,6295.03546741257,12894.6103275618,0
"2011_RaDFHEwt_fwm_OSW",2011,"RaDFHEwt_fwm","E","OSW","E",0.533980986062875,190106.122614932,2.46460624308015e-05,517785178.324924,26,14475,275949.131109798,204982.337726399,197187.541083285,212777.155341648,-7081.41846835229
"2011_RaDFHEwt_fwn_OSW",2011,"RaDFHEwt_fwn","A","OSW","A",0.54234170222571,12790.1745713648,9.7268297209881e-05,301099014.507123,8,7550,212990.827187544,9866.23670872505,6942.29948505776,12790.1745713648,0
"2011_RaDFHEwt_fwn_OSW",2011,"RaDFHEwt_fwn","B","OSW","B",0.634785098017489,41100.9636700509,0.000132844676605296,377799553.3506,9,7550,212990.827187544,36214.64802655,31328.3304661316,41100.9636700509,0
"2011_RaDFHEwt_fwn_OSW",2011,"RaDFHEwt_fwn","C","OSW","C",0.442455691744267,2413.94815321454,6.58209300834074e-05,266147273.668687,6,7550,212990.827187544,1288.95594991838,163.963533631379,2413.94815321455,0
"2011_RaDFHEwt_fwn_OSW",2011,"RaDFHEwt_fwn","D","OSW","D",0.112579032916591,9952.68116584739,4.70614245268989e-06,56551184.989941,2,7550,212990.827187544,7405.74643892596,4858.81149901371,9952.68116584739,0
"2011_RaDFHEwt_fwn_OSW",2011,"RaDFHEwt_fwn","E","OSW","E",0.536420066686192,146733.059627066,9.55660997801376e-05,313605724.630322,8,7550,212990.827187544,158215.238785479,152198.839392958,164231.654365303,-5465.77976589231
"2011_RaDFHEwt_fww_OEC",2011,"RaDFHEwt_fww","A",NA,NA,0,64.6718135174016,NA,NA,NA,NA,1984.14129013556,91.9100972118174,64.6718135174016,119.148386858657,0
"2011_RaDFHEwt_fww_OEC",2011,"RaDFHEwt_fww","B",NA,NA,0,291.84277487279,NA,NA,NA,NA,1984.14129013556,337.361845136805,291.84277487279,382.880897543549,0
