"type","REST_ACRES","YEAR","STATE","BpS_Code","AREA_STRATA","REST_PCT"
"both",26392.8683376245,2011,"Washington","RaABAMup_fst",1654677.84834967,0.0159504572832398
"passive",134988.926581635,2011,"Washington","RaABAMup_fst",1654677.84834967,0.0815801859656664
"active",36234.7800690192,2011,"Washington","RaDFHEdy_fdg",828088.748277205,0.0437571216181885
"both",107181.862727877,2011,"Washington","RaDFHEdy_fdg",828088.748277205,0.129432821
"passive",131029.598409933,2011,"Washington","RaDFHEdy_fdg",828088.748277205,0.158231347403926
"active",71746.1470088726,2011,"Washington","RaDFHEdy_fwi",2584133.23959555,0.0277641051589514
"both",332983.683227275,2011,"Washington","RaDFHEdy_fwi",2584133.23959555,0.128857010205631
"passive",394055.445531201,2011,"Washington","RaDFHEdy_fwi",2584133.23959555,0.152490374526073
"passive",653455.026397068,2011,"Washington","RaDFHEwt_fwm",1584682.95537209,0.412356947603839
"passive",555533.457262681,2011,"Washington","RaDFHEwt_fwn",1267553.61267891,0.438272158041971
"passive",32837.5613389016,2011,"Washington","RaDFHEwt_fww",98210.5694920572,0.334358730518891
"active",1178847.70458301,2011,"Washington","RaMCONdy_fdd",3654206.51593354,0.32260018678278
"both",1397529.07905999,2011,"Washington","RaMCONdy_fdd",3654206.51593354,0.382443924
"passive",65658.1829641534,2011,"Washington","RaMCONdy_fdd",3654206.51593354,0.017967835883895
"active",601221.055730851,2011,"Washington","RaMCONdy_fmd",1793453.21572757,0.335230966973927
"both",640649.040340877,2011,"Washington","RaMCONdy_fmd",1793453.21572757,0.357215362365045
"active",44693.0784129299,2011,"Washington","RaMCONms_fcm",339380.634465117,0.131690125700215
"both",26437.9519987876,2011,"Washington","RaMCONms_fcm",339380.634465117,0.077900591
"active",184874.955383085,2011,"Washington","RaMCONms_fmm",914604.09075967,0.202136593582834
"both",52437.6947082773,2011,"Washington","RaMCONms_fmm",914604.09075967,0.0573337635793019
"passive",452.824108499726,2011,"Washington","RaOAPI_fop",679.68592145895,0.666225523
"active",162.211847916831,2011,"Washington","RaPIPOm_fdp",196.841217437291,0.824074602
"both",10.7426881781271,2011,"Washington","RaPIPOm_fdp",196.841217437291,0.0545754
"active",348206.068679795,2011,"Washington","RaPIPOm_fpd",513496.69835193,0.678107707016158
"both",23623.4158007212,2011,"Washington","RaPIPOm_fpd",513496.69835193,0.0460050003759336
"active",868.96095026171,2011,"Washington","RaSAWD_fal",741077.956834713,0.00117256348302844
"active",83898.5874792263,2011,"Washington","RaSPFI_fcd",925506.177444209,0.0906515694048772
"passive",162759.08158008,2011,"Washington","RaSPFI_fcd",925506.177444209,0.175859530218955
"both",83603.9587093951,2011,"Washington","RaSSHE_fss",1399383.30339639,0.0597434301999197
"passive",706889.933151884,2011,"Washington","RaSSHE_fss",1399383.30339639,0.50514389548326
"active",8390.63487776363,2017,"Oregon","Na0210290_fdw",11231.5996278024,0.747056087807268
"both",1497.09001724148,2017,"Oregon","Na0210290_fdw",11231.5996278024,0.133292680192732
"active",64682.0594585466,2017,"Oregon","Na0210290_fwo",145754.585137883,0.443773754337523
"both",60206.2330874919,2017,"Oregon","Na0210290_fwo",145754.585137883,0.413065791587531
"active",45141.3500972521,2017,"Oregon","Na0210350_fvg",98003.9195268211,0.460607599320536
"passive",1177.43846384217,2017,"Oregon","Na0210350_fvg",98003.9195268211,0.0120141976925722
"active",560789.478044508,2017,"Oregon","Na0710270_fdd",1575258.57496025,0.355998365575417
"both",372428.760237638,2017,"Oregon","Na0710270_fdd",1575258.57496025,0.236423890120412
"active",123168.853512525,2017,"Oregon","Na0710412_fmh",742416.936025065,0.165902537423213
"both",14170.8684174744,2017,"Oregon","Na0710412_fmh",742416.936025065,0.0190874799992385
"active",-11283.4142960922,2017,"Oregon","Na0710412_fmi",39020.5840039219,-0.289165695084373
"active",61903.4148167002,2017,"Oregon","R1RFWF_fcw",207395.066291374,0.298480653005172
"both",4612.44041896921,2017,"Oregon","R1RFWF_fcw",207395.066291374,0.0222398753328543
"active",4716.67180436933,2017,"Oregon","RaABAMlw_fwc",32451.93656083,0.14534330780316
"active",377.295624747511,2017,"Oregon","RaABAMup_fsi",20305.0960752835,0.0185813267442145
"both",355.071499235901,2017,"Oregon","RaABAMup_fsi",20305.0960752835,0.017486817
"passive",2344.78230991787,2017,"Oregon","RaABAMup_fsi",20305.0960752835,0.115477528460064
"active",13455.451511943,2017,"Oregon","RaDFHEdy_fwx",70196.7505357433,0.191681971163204
"both",6423.10278492971,2017,"Oregon","RaDFHEdy_fwx",70196.7505357433,0.0915014261473421
"passive",935.710272219138,2017,"Oregon","RaDFHEwt_fdm",25705.1796114977,0.0364016235778645
"passive",-2685.49488165025,2017,"Oregon","RaDFHEwt_fhc",121591.665200883,-0.0220861757030263
"passive",20323.632440706,2017,"Oregon","RaDFHEwt_fwm",668224.563441984,0.0304143749760113
"active",305.085459601199,2017,"Oregon","RaDFHEwt_fww",396310.099960639,0.000769815
"passive",178174.680133679,2017,"Oregon","RaDFHEwt_fww",396310.099960639,0.449584000385998
"active",502461.586935991,2017,"Oregon","RaMCONdy_fdd",1668319.13992409,0.301178338671373
"both",638038.518356873,2017,"Oregon","RaMCONdy_fdd",1668319.13992409,0.382443924
"passive",36959.411241743,2017,"Oregon","RaMCONdy_fdd",1668319.13992409,0.0221536817250833
"active",287020.659680245,2017,"Oregon","RaMCONdy_fdg",983705.785490152,0.29177490253067
"both",354041.430972759,2017,"Oregon","RaMCONdy_fdg",983705.785490152,0.359905813501291
"active",1394.25605723172,2017,"Oregon","RaMCONdy_fdx",1772.33551707093,0.786677265
"both",3.21424211734571,2017,"Oregon","RaMCONdy_fdx",1772.33551707093,0.001813563
"active",235201.917533176,2017,"Oregon","RaMCONdy_fmd",744044.985298203,0.31611249612671
"both",279706.695863947,2017,"Oregon","RaMCONdy_fmd",744044.985298203,0.375927129932667
"active",169138.164766233,2017,"Oregon","RaMCONdy_fmx",591642.75695512,0.28587887331994
"both",226270.177576094,2017,"Oregon","RaMCONdy_fmx",591642.75695512,0.382443924
"active",186102.676393918,2017,"Oregon","RaMCONms_fcm",1969226.39874876,0.094505475100358
"both",153403.90027533,2017,"Oregon","RaMCONms_fcm",1969226.39874876,0.077900591
"active",77556.4325467966,2017,"Oregon","RaMCONms_fmm",890315.40481153,0.0871111879314437
"both",49584.4593847406,2017,"Oregon","RaMCONms_fmm",890315.40481153,0.0556931387649494
"active",100013.03180847,2017,"Oregon","RaMCONsw_fdm",164644.641135869,0.607447841110947
"both",3965.67730911654,2017,"Oregon","RaMCONsw_fdm",164644.641135869,0.0240862823214753
"active",-152501.609816919,2017,"Oregon","RaMCONsw_fiw",1197413.37034131,-0.12735920075241
"both",0,2017,"Oregon","RaMCONsw_fiw",1197413.37034131,0
"active",51599.1462502644,2017,"Oregon","RaMCONsw_fvw",107022.229347035,0.482134847732866
"both",12391.1223538312,2017,"Oregon","RaMCONsw_fvw",107022.229347035,0.115780828239442
"active",262084.197059683,2017,"Oregon","RaMEVG_ftd",396305.377183039,0.661318801482311
"active",80907.7707238177,2017,"Oregon","RaMEVG_fuc",113101.414344864,0.715355959007879
"active",28555.3337663726,2017,"Oregon","RaOAPI_fop",49761.0492723452,0.573849108568582
"active",110029.390116667,2017,"Oregon","RaPICOpu_fld",320162.604470761,0.34366721341035
"both",7.27595761418343e-12,2017,"Oregon","RaPICOpu_fld",320162.604470761,2.27258196696982e-17
"passive",55382.1875170751,2017,"Oregon","RaPICOpu_fld",320162.604470761,0.172981437381244
"active",18045.2442181791,2017,"Oregon","RaPICOpu_flp",31727.1334317042,0.568763776186185
"both",2879.54742820219,2017,"Oregon","RaPICOpu_flp",31727.1334317042,0.090759773
"active",17047.3508015184,2017,"Oregon","RaPICOpu_flw",51007.5689235226,0.334212179903693
"passive",9639.43455766734,2017,"Oregon","RaPICOpu_flw",51007.5689235226,0.188980474096307
"active",38974.4514833725,2017,"Oregon","RaPIJEsp_fjp",49955.0399067932,0.780190578490009
"active",695269.619456761,2017,"Oregon","RaPIPOm_fdp",940380.511828383,0.739349242898439
"active",25669.5361573434,2017,"Oregon","RaPIPOm_fpd",41413.9223524006,0.619828663870941
"both",6241.24612466074,2017,"Oregon","RaPIPOm_fpd",41413.9223524006,0.150704057238349
"active",591724.574079372,2017,"Oregon","RaPIPOm_fpl",1032972.52272949,0.572836702873585
"both",75736.0284897253,2017,"Oregon","RaPIPOm_fpl",1032972.52272949,0.0733185315419647
"passive",91179.8101429654,2017,"Oregon","RaPIPOm_fpl",1032972.52272949,0.0882693470897316
"active",296297.974143947,2017,"Oregon","RaPIPOxe_fpd",710818.792838741,0.416840377785518
"both",218472.605095908,2017,"Oregon","RaPIPOxe_fpd",710818.792838741,0.307353445487015
"active",823916.880677763,2017,"Oregon","RaPIPOxe_fxp",2449911.39910558,0.336304766359535
"both",876301.027002912,2017,"Oregon","RaPIPOxe_fxp",2449911.39910558,0.357686823826704
"active",74620.8164063277,2017,"Oregon","RaREFI_fcw",245060.415138908,0.304499673535729
"both",10492.0897072847,2017,"Oregon","RaREFI_fcw",245060.415138908,0.0428142982673779
"active",8567.88193349447,2017,"Oregon","RaREFI_frf",78276.3537196601,0.109456835
"both",15154.983397509,2017,"Oregon","RaREFI_frf",78276.3537196601,0.193608704
"passive",3467.37890966344,2017,"Oregon","RaREFI_frf",78276.3537196601,0.0442966329535679
"active",21085.7665339234,2017,"Oregon","RaREFI_frm",64349.5847398382,0.327675254147668
"active",-19806.3809736227,2017,"Oregon","RaSAWD_fal",111669.974658914,-0.177365321646393
"passive",-14415.9446721218,2017,"Oregon","RaSAWD_fal",111669.974658914,-0.12909418772731
"active",19756.6063206167,2017,"Oregon","RaSAWD_fsw",37232.6967114458,0.530625178018417
"active",9571.07979368292,2017,"Oregon","RaSPFI_fcd",540150.416421288,0.0177192861519855
"passive",91913.2547453872,2017,"Oregon","RaSPFI_fcd",540150.416421288,0.170162332474627
"active",3768.17428471724,2017,"Oregon","RaSPFI_fmz",213853.098151299,0.0176203866920427
"passive",64418.5492802095,2017,"Oregon","RaSPFI_fmz",213853.098151299,0.301228038485718
"active",433228.671062197,2017,"Oregon","RaTAOAco_ftm",650251.905418496,0.666247445723939
"passive",79648.6074436687,2017,"Washington","Na0710411_fmt",414882.326022172,0.191978791208889
"active",49319.4365600253,2017,"Washington","Na0710412_fmc",403843.352328661,0.122125166294399
"both",3107.26881124306,2017,"Washington","Na0710412_fmc",403843.352328661,0.00769424281302584
"active",116290.069775863,2017,"Washington","Na0710412_fmh",814733.611003408,0.14273385583374
"both",21063.0460007099,2017,"Washington","Na0710412_fmh",814733.611003408,0.0258526783678031
"active",33981.8136190165,2017,"Washington","Na1010471_frn",658776.785168091,0.0515831984127155
"both",49665.8445632683,2017,"Washington","Na1010471_frn",658776.785168091,0.075391006
"passive",162283.703699402,2017,"Washington","Na1010471_frn",658776.785168091,0.246340956987418
"active",1374.20546939952,2017,"Washington","RaABAMlw_fwc",121048.944863244,0.0113524778836531
"both",5753.05457294587,2017,"Washington","RaABAMlw_fwc",121048.944863244,0.0475266808764458
"passive",7982.65505177238,2017,"Washington","RaABAMlw_fwc",121048.944863244,0.0659456805740097
"active",1327.06268142766,2017,"Washington","RaABAMup_fst",1603557.27031611,0.000827574235104217
"both",24356.4904932541,2017,"Washington","RaABAMup_fst",1603557.27031611,0.0151890368645534
"passive",79602.3752129524,2017,"Washington","RaABAMup_fst",1603557.27031611,0.0496411177115366
"active",34385.5642625343,2017,"Washington","RaDFHEdy_fdg",829237.491251999,0.0414664853257156
"both",107330.547771709,2017,"Washington","RaDFHEdy_fdg",829237.491251999,0.129432821
"passive",126505.208911985,2017,"Washington","RaDFHEdy_fdg",829237.491251999,0.152556065357085
"passive",174401.708536589,2017,"Washington","RaDFHEdy_fwi",2563299.06131158,0.0680379871271642
"passive",673803.657829686,2017,"Washington","RaDFHEwt_fwm",1605868.2518235,0.419588379722039
"passive",532205.089890269,2017,"Washington","RaDFHEwt_fwn",1183130.91181618,0.449827727916686
"passive",23153.1796368077,2017,"Washington","RaDFHEwt_fww",85085.7606499755,0.272115797754397
"active",1086716.02285019,2017,"Washington","RaMCONdy_fdd",3650462.14813306,0.297692724578987
"both",1396097.06834548,2017,"Washington","RaMCONdy_fdd",3650462.14813306,0.382443924
"active",606824.690613765,2017,"Washington","RaMCONdy_fmd",1793451.58831639,0.338355768601161
"both",599454.591209552,2017,"Washington","RaMCONdy_fmd",1793451.58831639,0.334246318726837
"active",43833.2686554668,2017,"Washington","RaMCONms_fcm",320571.999325537,0.136734551825141
"both",24972.7482055109,2017,"Washington","RaMCONms_fcm",320571.999325537,0.077900591
"passive",6461.25104727779,2017,"Washington","RaMCONms_fcm",320571.999325537,0.0201553818202209
"active",176411.374980552,2017,"Washington","RaMCONms_fmm",912019.894402924,0.193429305723691
"both",35256.9608337841,2017,"Washington","RaMCONms_fmm",912019.894402924,0.0386581049932753
"passive",447.519949191633,2017,"Washington","RaOAPI_fop",671.724414244083,0.666225523
"active",224.783512364399,2017,"Washington","RaPIPOm_fdp",272.770829023073,0.824074602
"both",14.8865771022658,2017,"Washington","RaPIPOm_fdp",272.770829023073,0.0545754
"active",386552.337912827,2017,"Washington","RaPIPOm_fpd",535357.23251735,0.72204560699626
"active",20405.1668629579,2017,"Washington","RaSAWD_fal",741402.189905483,0.027522398963455
"active",70419.46830059,2017,"Washington","RaSPFI_fcd",937033.748453392,0.0751514749781637
"passive",151936.904238859,2017,"Washington","RaSPFI_fcd",937033.748453392,0.162146672400686
"both",82491.2354360281,2017,"Washington","RaSSHE_fss",1358930.74423661,0.06070304596896
"passive",670984.653066317,2017,"Washington","RaSSHE_fss",1358930.74423661,0.493759270597154
"active",8390.63487776363,2018,"Oregon","Na0210290_fdw",11231.5996278024,0.747056087807268
"both",1497.09001724148,2018,"Oregon","Na0210290_fdw",11231.5996278024,0.133292680192732
"active",54596.1204505443,2018,"Oregon","Na0210290_fwo",132887.848853709,0.41084358668976
"both",58944.3594993953,2018,"Oregon","Na0210290_fwo",132887.848853709,0.443564705184482
"active",40520.9106283782,2018,"Oregon","Na0210350_fvg",91470.0945939293,0.442996268980217
"passive",1865.47116841969,2018,"Oregon","Na0210350_fvg",91470.0945939293,0.0203943286240299
"active",544765.888543635,2018,"Oregon","Na0710270_fdd",1595356.41493291,0.341469707611727
"both",387134.406137559,2018,"Oregon","Na0710270_fdd",1595356.41493291,0.242663271049585
"active",140047.95364068,2018,"Oregon","Na0710412_fmh",744266.956323345,0.188168979491596
"both",7157.87833352585,2018,"Oregon","Na0710412_fmh",744266.956323345,0.00961735338739952
"active",-11802.9440642993,2018,"Oregon","Na0710412_fmi",38975.5283133235,-0.302829610657632
"active",62280.4246825901,2018,"Oregon","R1RFWF_fcw",208075.070641658,0.299317090175824
"both",6271.00692502276,2018,"Oregon","R1RFWF_fcw",208075.070641658,0.0301381943818851
"active",6137.29375433354,2018,"Oregon","RaABAMlw_fwc",32456.9085183565,0.18909052138661
"both",455.80867973722,2018,"Oregon","RaABAMlw_fwc",32456.9085183565,0.0140435026176147
"active",373.025334031655,2018,"Oregon","RaABAMup_fsi",20357.4271909565,0.0183237955627992
"both",355.98660387908,2018,"Oregon","RaABAMup_fsi",20357.4271909565,0.017486817
"passive",2329.966540044,2018,"Oregon","RaABAMup_fsi",20357.4271909565,0.114452898108807
"active",13449.1485529088,2018,"Oregon","RaDFHEdy_fwx",70175.3307195364,0.19165066149328
"both",6428.69818095983,2018,"Oregon","RaDFHEdy_fwx",70175.3307195364,0.0916090899044401
"passive",924.499539767822,2018,"Oregon","RaDFHEwt_fdm",25695.2870333523,0.035979342770829
"passive",-2103.16082448553,2018,"Oregon","RaDFHEwt_fhc",112181.842684351,-0.0187477828332991
"passive",7597.15138218406,2018,"Oregon","RaDFHEwt_fwm",670109.971759742,0.0113371710649724
"passive",10862.5293006809,2018,"Oregon","RaDFHEwt_fww",400310.269263273,0.0271352751471306
"active",494819.267688378,2018,"Oregon","RaMCONdy_fdd",1644799.44075328,0.300838664841569
"both",629043.552314691,2018,"Oregon","RaMCONdy_fdd",1644799.44075328,0.382443924
"passive",39476.0053529515,2018,"Oregon","RaMCONdy_fdd",1644799.44075328,0.0240004977961765
"active",297838.048453492,2018,"Oregon","RaMCONdy_fdg",983634.9807808,0.302793266072208
"both",346003.176798653,2018,"Oregon","RaMCONdy_fdg",983634.9807808,0.351759731566276
"active",1394.25605723172,2018,"Oregon","RaMCONdy_fdx",1772.33551707093,0.786677265
"both",3.21424211734571,2018,"Oregon","RaMCONdy_fdx",1772.33551707093,0.001813563
"active",228601.670864014,2018,"Oregon","RaMCONdy_fmd",752823.711757733,0.303658967290313
"both",282858.056973505,2018,"Oregon","RaMCONdy_fmd",752823.711757733,0.375729473654692
"active",169021.024592562,2018,"Oregon","RaMCONdy_fmx",591453.984854046,0.285772061598793
"both",226197.982833018,2018,"Oregon","RaMCONdy_fmx",591453.984854046,0.382443924
"active",186357.961335262,2018,"Oregon","RaMCONms_fcm",1971082.79851977,0.0945459832916259
"both",153548.514914624,2018,"Oregon","RaMCONms_fcm",1971082.79851977,0.077900591
"active",77559.7331974827,2018,"Oregon","RaMCONms_fmm",887743.433430227,0.0873672845968492
"both",36974.9481900074,2018,"Oregon","RaMCONms_fmm",887743.433430227,0.0416504890913547
"passive",2671.94344960977,2018,"Oregon","RaMCONms_fmm",887743.433430227,0.00300981494088378
"active",92445.7606573868,2018,"Oregon","RaMCONsw_fdm",161720.932455231,0.571637568828504
