"BpS_Code","Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","REST_ACRES","strataID"
"Na0710270_fdd",17,"E","B","Regen / high fire","Grow w/o fire",0,1,0,279.730804664849,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030204"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,18637.156129143,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030205"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,41385.6795080587,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030205"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,1.81898940354586e-12,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030205"
"Na0710270_fdd",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,97.8182502668569,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030205"
"Na0710270_fdd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,1222.79089335004,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030205"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,872.535850325068,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030206"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,5432.83940290696,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030206"
"Na0710270_fdd",5,"E","C","Overstory removal","None",1,0,0,1121.89279089693,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030206"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,11129.4797881553,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030207"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,3846.76588190359,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030207"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,20925.7770234662,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030207"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,4589.50007281792,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030207"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,5159.76709896037,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030208"
"Na0710270_fdd",5,"E","C","Overstory removal","None",1,0,0,2318.11178443939,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030208"
"Na0710270_fdd",9,"E","A","Regen / high fire","None",1,0,0,955.927357432044,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030208"
"Na0710270_fdd",17,"E","B","Regen / high fire","Grow w/o fire",0,1,0,618.673971930034,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030208"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,15284.7579271898,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030209"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,14440.9408380223,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030209"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,348.633735766476,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030209"
"Na0710270_fdd",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,18696.3603757415,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030209"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,5614.58774141546,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030210"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,4043.56503543577,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030210"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,5915.30198408966,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030210"
"Na0710270_fdd",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,2341.6038661155,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030210"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,4426.59359459557,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030211"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,1716.02389531014,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030211"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,8136.90560670115,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030211"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,1825.40891501084,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030211"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,9440.51795647472,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030212"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,16737.506281827,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030212"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,4275.6623996578,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030212"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,2001.04602051563,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030212"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,2758.27707818078,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030213"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,6139.50863515219,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030213"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,1137.4397628751,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030213"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,2445.52334781901,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030213"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,2653.96614930759,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030501"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,4223.05738014692,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030501"
"Na0710270_fdd",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,1684.27086470885,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030501"
"Na0710270_fdd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,2982.43479634269,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030501"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,3319.97658012254,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030703"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,7389.76698294901,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030703"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,1369.06962825364,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030703"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,3730.87414026873,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030703"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,6856.73824287554,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030704"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,2824.39538173763,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030704"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,12437.6694717606,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030704"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,2827.53563185064,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030704"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,7342.2842665574,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030705"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,8236.03981602136,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030705"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,5397.78020903227,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030705"
"Na0710270_fdd",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,2451.69827376992,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030705"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,3613.23396976295,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030706"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,1859.51714531895,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030706"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,6182.99654326812,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030706"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,1490.0011395846,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030706"
