"BpS_Code","Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","REST_ACRES","strataID"
"RaABAMlw_fsi",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,8597.03831201302,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17030001"
"RaABAMlw_fsi",17,"D","B","Regen / high fire","Grow w/o fire",0,1,0,7962.59286292682,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17030001"
"RaABAMlw_fsi",6,"B","A","Regen / high fire","None",1,0,0,6534.59810974379,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17030002"
"RaABAMlw_fsi",13,"B","E","Grow w/o fire","None",0,0,1,832.671367370378,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17030002"
"RaABAMlw_fsi",14,"C","E","Grow w/o fire","None",0,0,1,16574.5996766257,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17030002"
"RaABAMlw_fsi",15,"D","E","Grow w/o fire","None",0,0,1,13272.971626869,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17030002"
"RaABAMlw_fsi",2,"E","D","Thin / low fire","None",1,0,0,950.052283870138,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17070105A"
"RaABAMlw_fsi",5,"E","C","Overstory removal","None",1,0,0,326.202511170108,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17070105A"
"RaABAMlw_fsi",9,"E","A","Regen / high fire","None",1,0,0,1796.96106527269,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17070105A"
"RaABAMlw_fsi",18,"E","B","Regen / high fire","Grow w/o fire",0,1,0,2937.132647646,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17070105A"
"RaABAMlw_fsi",1,"B","C","Thin / low fire","None",1,0,0,478.536001304815,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17070105B"
"RaABAMlw_fsi",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1393.7177225366,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17070105B"
"RaABAMlw_fsi",6,"B","A","Regen / high fire","None",1,0,0,2636.12490164923,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17070105B"
"RaABAMlw_fsi",7,"C","A","Regen / high fire","None",1,0,0,1892.05942378141,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17100301"
"RaABAMlw_fsi",11,"C","D","Grow w/ fire","None",0,0,1,1000.33073143339,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17100301"
"RaABAMlw_fsi",14,"C","E","Grow w/o fire","None",0,0,1,8957.90485777099,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17100301"
"RaABAMlw_fsi",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,3092.57090332748,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17100301"
"RaABAMlw_fsi",4,"D","C","Overstory removal","None",1,0,0,306.566437021976,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17100302"
"RaABAMlw_fsi",8,"D","A","Regen / high fire","None",1,0,0,1688.79126427259,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17100302"
"RaABAMlw_fsi",15,"D","E","Grow w/o fire","None",0,0,1,7995.5371801982,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17100302"
"RaABAMlw_fsi",17,"D","B","Regen / high fire","Grow w/o fire",0,1,0,2760.32912076572,"2002_RaABAMlw_fsi_RaABAMlw_fsi_17100302"
"RaABAMlw_fsw",2,"E","D","Thin / low fire","None",1,0,0,765.312411117837,"2002_RaABAMlw_fsw_RaABAMlw_fsw_17070306"
"RaABAMlw_fsw",5,"E","C","Overstory removal","None",1,0,0,262.771675385407,"2002_RaABAMlw_fsw_RaABAMlw_fsw_17070306"
"RaABAMlw_fsw",9,"E","A","Regen / high fire","None",1,0,0,1447.53781333649,"2002_RaABAMlw_fsw_RaABAMlw_fsw_17070306"
"RaABAMlw_fsw",18,"E","B","Regen / high fire","Grow w/o fire",0,1,0,2366.00038388006,"2002_RaABAMlw_fsw_RaABAMlw_fsw_17070306"
"RaDFHEdy_fwi",2,"E","D","Thin / low fire","None",1,0,0,2259.0924658587,"2002_RaDFHEdy_fwi_RaDFHEdy_fwi_17070105B"
"RaDFHEdy_fwi",5,"E","C","Overstory removal","None",1,0,0,783.947500319721,"2002_RaDFHEdy_fwi_RaDFHEdy_fwi_17070105B"
"RaDFHEdy_fwi",9,"E","A","Regen / high fire","None",1,0,0,735.567409547873,"2002_RaDFHEdy_fwi_RaDFHEdy_fwi_17070105B"
"RaDFHEdy_fwi",18,"E","B","Regen / high fire","Grow w/o fire",0,1,0,2597.54833347086,"2002_RaDFHEdy_fwi_RaDFHEdy_fwi_17070105B"
"RaDFHEdy_fwi",1,"B","C","Thin / low fire","None",1,0,0,9820.43408976818,"2002_RaDFHEdy_fwi_RaDFHEdy_fwi_17100301"
"RaDFHEdy_fwi",13,"B","E","Grow w/o fire","None",0,0,1,908.134149011501,"2002_RaDFHEdy_fwi_RaDFHEdy_fwi_17100301"
"RaDFHEdy_fwi",15,"D","E","Grow w/o fire","None",0,0,1,14372.2377644749,"2002_RaDFHEdy_fwi_RaDFHEdy_fwi_17100301"
"RaDFHEdy_fwi",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,37034.4540490928,"2002_RaDFHEdy_fwi_RaDFHEdy_fwi_17100301"
"RaDFHEdy_fwi",1,"B","C","Thin / low fire","None",1,0,0,6957.86082376381,"2002_RaDFHEdy_fwi_RaDFHEdy_fwi_17100302"
