"strataID","YEAR","BpS_Code","SCLASS","STATE","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N","AREA_STRATA","avg","low","high","departure"
"2004_Oregon_Na0210350_fvg",2004,"Na0210350_fvg","D",NA,NA,0,48360.8353908768,NA,NA,NA,NA,118915.353610843,52264.5327289974,48360.8353908768,56168.230067118,0
"2004_Oregon_Na0210350_fvg",2004,"Na0210350_fvg","E","Oregon","E",0.78092889864786,47609.1885645136,0.000534035509031494,7071648607.09478,2,758,118915.353610843,37835.4947443568,34281.5771678235,41389.4145802818,6219.77398423183
"2004_Oregon_Na0710270_fdd",2004,"Na0710270_fdd","A","Oregon","A",0.864283409266542,153335.300746675,0.000217941679498508,9701343662.29697,8,1476,1429446.52525173,129031.372059759,104727.444802289,153335.300746675,0
"2004_Oregon_Na0710270_fdd",2004,"Na0710270_fdd","B","Oregon","B",2.22118603793705,112557.442555209,0.00141359996793328,32259813707.8811,17,1476,1429446.52525173,90168.4047218598,67779.359741278,112557.442555209,0
"2004_Oregon_Na0710270_fdd",2004,"Na0710270_fdd","C",NA,NA,0,253962.732694018,NA,NA,NA,NA,1429446.52525173,286612.00605403,253962.732694018,319261.279414042,0
"2004_Oregon_Na0710270_fdd",2004,"Na0710270_fdd","D",NA,NA,0,556383.005024165,NA,NA,NA,NA,1429446.52525173,604333.492818304,565282.72765481,643384.205092276,-8899.72263064526
"2004_Oregon_Na0710270_fdd",2004,"Na0710270_fdd","E","Oregon","E",2.19014961262135,353208.044231667,0.00139031778969749,35673104049.8862,17,1476,1429446.52525173,319301.249597781,285394.480693933,353208.044231667,0
"2004_Oregon_Na0710412_fmc",2004,"Na0710412_fmc","A",NA,NA,0,21331.506165202,NA,NA,NA,NA,168901.719451724,24914.7561433704,21331.506165202,28498.0061215387,0
"2004_Oregon_Na0710412_fmc",2004,"Na0710412_fmc","B","Oregon","B",0.333464779029057,39575.2952219054,1.65483073567701e-05,846466165.412261,2,718,168901.719451724,38325.89182249,34061.0886125797,42590.6918232675,0
"2004_Oregon_Na0710412_fmc",2004,"Na0710412_fmc","C",NA,NA,0,23085.42300091,NA,NA,NA,NA,168901.719451724,26927.8896570536,23085.42300091,30770.3547930817,0
"2004_Oregon_Na0710412_fmc",2004,"Na0710412_fmc","D",NA,NA,0,5928.58395401561,NA,NA,NA,NA,168901.719451724,8320.6852958636,5928.58395401561,10712.7868066133,0
"2004_Oregon_Na0710412_fmc",2004,"Na0710412_fmc","E","Oregon","E",0.956272035134096,78980.9111096913,0.000288011290284773,5965983646.49125,4,753,168901.719451724,70412.4956884383,65839.5775704595,74985.4203935841,3995.49071610719
"2004_Oregon_Na0710412_fmh",2004,"Na0710412_fmh","A","Oregon","A",0.452055610822952,90162.3835202479,0.000180692316822249,3705505712.39242,1,758,713900.907347929,105307.791269634,90162.3835202479,120453.199019021,0
"2004_Oregon_Na0710412_fmh",2004,"Na0710412_fmh","B","Oregon","B",0.775002229106917,184161.675298398,0.000187332417600088,11540571291.4619,11,1511,713900.907347929,161992.956826082,143966.81185196,180019.088236087,4142.58706231139
"2004_Oregon_Na0710412_fmh",2004,"Na0710412_fmh","C",NA,NA,0,97575.7054478711,NA,NA,NA,NA,713900.907347929,113816.750483882,97575.7054478711,130057.789094784,0
"2004_Oregon_Na0710412_fmh",2004,"Na0710412_fmh","D","Oregon","D",0.0960937705945105,25058.48654353,2.29163337941301e-06,189975808.641292,1,718,713900.907347929,35169.2380738102,25058.48654353,45279.9903179913,0
"2004_Oregon_Na0710412_fmh",2004,"Na0710412_fmh","E","Oregon","E",3.0378232190794,316942.656537882,0.00264783607595273,22495254958.3583,15,753,713900.907347929,297614.167125017,278285.705554287,316942.656537882,0
"2004_Oregon_Na0710412_fmi",2004,"Na0710412_fmi","A",NA,NA,0,2283.39071288762,NA,NA,NA,NA,18079.764954242,2666.95292639186,2283.39071288762,3050.5151398961,0
"2004_Oregon_Na0710412_fmi",2004,"Na0710412_fmi","B",NA,NA,0,3646.00477840051,NA,NA,NA,NA,18079.764954242,4102.5225679267,3646.00477840051,4559.04001393736,0
"2004_Oregon_Na0710412_fmi",2004,"Na0710412_fmi","C",NA,NA,0,2471.13542171488,NA,NA,NA,NA,18079.764954242,2882.44499400993,2471.13542171488,3293.7544035871,0
"2004_Oregon_Na0710412_fmi",2004,"Na0710412_fmi","D",NA,NA,0,634.614050987973,NA,NA,NA,NA,18079.764954242,890.672012669647,634.614050987973,1146.72999243109,0
"2004_Oregon_Na0710412_fmi",2004,"Na0710412_fmi","E","Oregon","E",0.152341626046203,9044.61999025102,4.86512167339206e-06,351009028.417571,1,718,18079.764954242,7537.17236284503,7047.67299601542,8026.67243478547,1017.94755546555
"2004_Oregon_R1RFWF_fcw",2004,"R1RFWF_fcw","A","Oregon","A",0.202153793884078,36543.0345599211,7.15721503913428e-06,413722951.243379,4,718,246775.256995669,41768.8049006963,36543.0345599211,46994.577709224,0
"2004_Oregon_R1RFWF_fcw",2004,"R1RFWF_fcw","B","Oregon","B",0.189022050548279,55545.3783675135,6.07440305114898e-06,338459765.735983,2,718,246775.256995669,62097.5220354199,55545.3783675135,68649.6610145964,0
"2004_Oregon_R1RFWF_fcw",2004,"R1RFWF_fcw","C",NA,NA,0,17018.1545102012,NA,NA,NA,NA,246775.256995669,21650.8587597479,17018.1545102012,26283.5642431709,0
"2004_Oregon_R1RFWF_fcw",2004,"R1RFWF_fcw","D",NA,NA,0,35608.293565642,NA,NA,NA,NA,246775.256995669,40965.8231387333,35608.293565642,46323.3598683071,0
"2004_Oregon_R1RFWF_fcw",2004,"R1RFWF_fcw","E","Oregon","E",1.68817330716539,102060.395992391,0.00031201940066081,2638577344.02316,11,718,246775.256995669,80292.2456933188,73837.9906133802,86746.5052152121,15313.8907771789
"2004_Oregon_RaABAMlw_fsi",2004,"RaABAMlw_fsi","A","Oregon","A",0.336688845679291,113826.544165501,1.67750356245756e-05,837184102.410782,10,718,1028716.94239794,135321.451972421,113826.544165501,156816.35977934,0
"2004_Oregon_RaABAMlw_fsi",2004,"RaABAMlw_fsi","B","Oregon","B",1.73568341851964,295138.690174166,0.000875746993794991,18986065415.3688,22,1511,1028716.94239794,214210.905767706,186049.472911913,242372.318049159,52766.3721250065
"2004_Oregon_RaABAMlw_fsi",2004,"RaABAMlw_fsi","C",NA,NA,0,20662.9432669245,NA,NA,NA,NA,1028716.94239794,30477.9480738144,20662.9432669245,40292.9497945534,0
"2004_Oregon_RaABAMlw_fsi",2004,"RaABAMlw_fsi","D",NA,NA,0,60180.0285712197,NA,NA,NA,NA,1028716.94239794,78992.1166599851,60180.0285712197,97804.2006338828,0
"2004_Oregon_RaABAMlw_fsi",2004,"RaABAMlw_fsi","E","Oregon","E",1.70330563322363,538908.73622013,0.000873345464655934,17845348873.9035,21,1511,1028716.94239794,569714.519924016,538908.73622013,600520.303627901,0
"2004_Oregon_RaABAMlw_fsw",2004,"RaABAMlw_fsw","A","Oregon","A",0.00822966977233116,8789.47456610172,1.44353642450068e-08,1059222.48329,1,718,79435.6137859893,10449.2714689658,8789.47456610172,12109.0683718299,0
"2004_Oregon_RaABAMlw_fsw",2004,"RaABAMlw_fsw","B","Oregon","B",0.304827507254185,18715.5407434908,1.38963909249008e-05,635001646.955373,3,718,79435.6137859893,16540.9687329987,14366.3951337944,18715.5407434908,0
"2004_Oregon_RaABAMlw_fsw",2004,"RaABAMlw_fsw","C","Oregon","C",0.0846485881047752,5670.07550633561,1.21713723411154e-06,59259877.231895,2,718,79435.6137859893,2353.45060667273,1595.55414457079,3111.34683046784,2558.72867586777
"2004_Oregon_RaABAMlw_fsw",2004,"RaABAMlw_fsw","D",NA,NA,0,4646.99015850755,NA,NA,NA,NA,79435.6137859893,6099.62469998195,4646.99015850755,7552.2589237139,0
"2004_Oregon_RaABAMlw_fsw",2004,"RaABAMlw_fsw","E","Oregon","E",0.271625423673599,41613.5328115536,1.1474813131e-05,571624929.118688,2,718,79435.6137859893,43992.2982773702,41613.5328115536,46371.0637431867,0
"2004_Oregon_RaABAMlw_fwc",2004,"RaABAMlw_fwc","A","Oregon","A",0.0398439246134879,5973.9045717941,3.17377007762472e-07,24110999.7592037,1,718,53989.6637495886,7102.01163117513,5973.9045717941,8230.11869055616,0
"2004_Oregon_RaABAMlw_fwc",2004,"RaABAMlw_fwc","B","Oregon","B",0.0447599214690917,9764.34631268737,4.39373972088355e-07,33056530.1312147,1,718,53989.6637495886,11242.3294467522,9764.34631268737,12720.3115010237,0
"2004_Oregon_RaABAMlw_fwc",2004,"RaABAMlw_fwc","C",NA,NA,0,1084.44345872019,NA,NA,NA,NA,53989.6637495886,1599.55970438963,1084.44345872019,2114.67578809009,0
"2004_Oregon_RaABAMlw_fwc",2004,"RaABAMlw_fwc","D",NA,NA,0,3158.39991847235,NA,NA,NA,NA,53989.6637495886,4145.70582205024,3158.39991847235,5133.01150966948,0
"2004_Oregon_RaABAMlw_fwc",2004,"RaABAMlw_fwc","E","Oregon","E",0.37031761921945,34008.5694879145,1.86219525300598e-05,716170853.690372,3,718,53989.6637495886,29900.0571452214,28283.2917988294,31516.8224916134,2491.74699630114
"2004_Oregon_RaDFHEdy_fwi",2004,"RaDFHEdy_fwi","A","Oregon","A",1.24401192701081,337069.167859199,0.000450758895889153,13791827976.5607,17,1476,3331778.0381335,187930.229639021,140413.527404804,235446.948532128,101622.219327071
"2004_Oregon_RaDFHEdy_fwi",2004,"RaDFHEdy_fwi","B","Oregon","B",5.80311455562097,648749.848880942,0.00937393770031142,79817952321.6025,46,1476,3331778.0381335,566079.757032159,495849.760841498,636309.693250816,12440.1556301257
"2004_Oregon_RaDFHEdy_fwi",2004,"RaDFHEdy_fwi","C","Oregon","C",0.0402760733356118,149648.872953372,5.22049018953034e-07,62924327.9396015,3,1476,3331778.0381335,195488.258169851,149648.872953372,241327.626727441,0
"2004_Oregon_RaDFHEdy_fwi",2004,"RaDFHEdy_fwi","D",NA,NA,0,431241.430421464,NA,NA,NA,NA,3331778.0381335,510483.576349919,431241.430421464,589725.755596155,0
"2004_Oregon_RaDFHEdy_fwi",2004,"RaDFHEdy_fwi","E","Oregon","E",4.90904992902029,1765068.71801852,0.00714785360432556,54686779785.6822,46,1511,3331778.0381335,1871796.21694255,1765068.71801852,1978523.7125348,0
"2004_Oregon_RaDFHEdy_fwx",2004,"RaDFHEdy_fwx","A",NA,NA,0,1848.1622220582,NA,NA,NA,NA,43853.7968254963,2473.59038136149,1848.1622220582,3099.01875993377,0
"2004_Oregon_RaDFHEdy_fwx",2004,"RaDFHEdy_fwx","B",NA,NA,0,6526.51359695489,NA,NA,NA,NA,43853.7968254963,7450.90050050926,6526.51359695489,8375.28661469528,0
"2004_Oregon_RaDFHEdy_fwx",2004,"RaDFHEdy_fwx","C",NA,NA,0,1969.7204299174,NA,NA,NA,NA,43853.7968254963,2573.07127228483,1969.7204299174,3176.42189538328,0
"2004_Oregon_RaDFHEdy_fwx",2004,"RaDFHEdy_fwx","D",NA,NA,0,5676.12063468483,NA,NA,NA,NA,43853.7968254963,6719.12798024906,5676.12063468483,7762.13576435125,0
"2004_Oregon_RaDFHEdy_fwx",2004,"RaDFHEdy_fwx","E","Oregon","E",0.369515794790708,27833.279941881,2.01138306949939e-05,872711942.642509,2,718,43853.7968254963,24637.1066910917,23232.3294220364,26041.8839162932,1791.39602558781
"2004_Oregon_RaDFHEwt_fhc",2004,"RaDFHEwt_fhc","A",NA,NA,0,3652.24726985153,NA,NA,NA,NA,112051.513878568,5190.49000417045,3652.24726985153,6728.73307464392,0
"2004_Oregon_RaDFHEwt_fhc",2004,"RaDFHEwt_fhc","B","Oregon","B",0.735853383671363,25687.1604422418,0.000478413876479623,7194559783.76231,2,758,112051.513878568,19052.022988677,16481.3992338136,21622.6457350768,4064.51470716496
"2004_Oregon_RaDFHEwt_fhc",2004,"RaDFHEwt_fhc","C",NA,NA,0,86.2589361564298,NA,NA,NA,NA,112051.513878568,678.101810384388,86.2589361564298,1269.94457256083,0
"2004_Oregon_RaDFHEwt_fhc",2004,"RaDFHEwt_fhc","D",NA,NA,0,2556.15319825811,NA,NA,NA,NA,112051.513878568,3896.06027095142,2556.15319825811,5235.96723159321,0
"2004_Oregon_RaDFHEwt_fhc",2004,"RaDFHEwt_fhc","E",NA,NA,0,80069.6940320601,NA,NA,NA,NA,112051.513878568,83234.8381320756,80069.6940320601,86399.9907480062,0
"2004_Oregon_RaDFHEwt_fwm",2004,"RaDFHEwt_fwm","A","Oregon","A",0.553784176547488,49516.5605477091,9.18871721579583e-05,8413987128.92324,3,1476,657623.853343144,30462.6855910291,21434.8279628298,39490.5451920999,10026.0153556092
"2004_Oregon_RaDFHEwt_fwm",2004,"RaDFHEwt_fwm","B","Oregon","B",0.452752245121621,122674.726179054,6.78171250553112e-05,8169463030.43085,4,1476,657623.853343144,111815.220857916,96728.3787381327,126902.057059085,0
"2004_Oregon_RaDFHEwt_fwm",2004,"RaDFHEwt_fwm","C",NA,NA,0,506.248706661352,NA,NA,NA,NA,657623.853343144,3979.74030040515,506.248706661352,7453.23123652508,0
"2004_Oregon_RaDFHEwt_fwm",2004,"RaDFHEwt_fwm","D",NA,NA,0,15001.9152601152,NA,NA,NA,NA,657623.853343144,22865.752362943,15001.9152601152,30729.5888081469,0
"2004_Oregon_RaDFHEwt_fwm",2004,"RaDFHEwt_fwm","E","Oregon","E",1.42053788548739,469924.402649604,0.000584741383344121,17748638524.3831,12,1476,657623.853343144,488500.450285107,469924.402649604,507076.547900023,0
"2004_Oregon_RaDFHEwt_fwn",2004,"RaDFHEwt_fwn","A","Oregon","A",2.53035065991978,151031.091639968,0.00525453245782293,21842418327.7912,8,758,2515074.12662326,116504.156544758,81977.22899477,151031.091639968,0
"2004_Oregon_RaDFHEwt_fwn",2004,"RaDFHEwt_fwn","B","Oregon","B",4.39959022560805,485335.315472558,0.00543464201614931,59722318098.163,25,1476,2515074.12662326,427635.900846301,369936.463584376,485335.315472558,0
"2004_Oregon_RaDFHEwt_fwn",2004,"RaDFHEwt_fwn","C","Oregon","C",0.691932985206124,28504.7887898666,0.000404936440871573,5808366231.34874,2,758,2515074.12662326,15220.4665468636,1936.14178878649,28504.7887898666,0
"2004_Oregon_RaDFHEwt_fwn",2004,"RaDFHEwt_fwn","D",NA,NA,0,52982.9841441951,NA,NA,NA,NA,2515074.12662326,87449.7813019637,57374.6355590643,117524.924529789,-4391.65141486921
"2004_Oregon_RaDFHEwt_fwn",2004,"RaDFHEwt_fwn","E","Oregon","E",3.07181961200159,1797219.94657667,0.00268370892083987,35369398618.6543,22,1476,2515074.12662326,1868263.80629293,1797219.94657667,1939307.85715482,0
"2004_Oregon_RaDFHEwt_fww",2004,"RaDFHEwt_fww","A","Oregon","A",0.363362550792905,41178.7941974854,0.000105680900522528,1350376204.5254,1,758,597938.130431512,27697.9023458848,19489.4100830735,35906.3964025105,5272.39779497492
"2004_Oregon_RaDFHEwt_fww",2004,"RaDFHEwt_fww","B","Oregon","B",1.20812350502858,115384.468431423,0.000416295234777746,14646722412.7402,8,1476,597938.130431512,101666.90848223,87949.3431515949,115384.468431423,0
"2004_Oregon_RaDFHEwt_fww",2004,"RaDFHEwt_fww","C",NA,NA,0,460.301741878135,NA,NA,NA,NA,597938.130431512,3618.54039011799,460.301741878135,6776.77844041972,0
"2004_Oregon_RaDFHEwt_fww",2004,"RaDFHEwt_fww","D",NA,NA,0,13640.3464045953,NA,NA,NA,NA,597938.130431512,20790.4642590176,13640.3464045953,27940.5815155018,0
"2004_Oregon_RaDFHEwt_fww",2004,"RaDFHEwt_fww","E","Oregon","E",0.794462640621579,427274.219656131,0.000185274901747093,6655723190.05037,9,1476,597938.130431512,444164.311366633,427274.219656131,461054.448520433,0
"2004_Oregon_RaDFWV_fwx",2004,"RaDFWV_fwx","A","Oregon","A",1.49978544837081,143169.453977734,0.00183876903205377,14034338444.4108,6,758,997842.075362571,123740.778263708,104312.112528104,143169.453977734,0
"2004_Oregon_RaDFWV_fwx",2004,"RaDFWV_fwx","B","Oregon","B",1.87268924015249,184987.254164916,0.00293141624287178,15905957123.4491,6,758,997842.075362571,162219.452615527,139451.631109297,184987.254164916,0
"2004_Oregon_RaDFWV_fwx",2004,"RaDFWV_fwx","C","Oregon","C",0.742300775391564,101750.303673764,0.000462648991006258,6202053381.0052,2,758,997842.075362571,83946.0001065898,66141.7005307843,101750.303673764,0
"2004_Oregon_RaDFWV_fwx",2004,"RaDFWV_fwx","D",NA,NA,0,228051.768219477,NA,NA,NA,NA,997842.075362571,317164.596587978,288794.134304212,345535.058871745,-60742.3660847346
"2004_Oregon_RaDFWV_fwx",2004,"RaDFWV_fwx","E","Oregon","E",2.43815222183634,339883.295326681,0.00493749839042127,21422203851.1473,10,758,997842.075362571,310771.238808189,281659.200250854,339883.295326681,0
"2004_Oregon_RaMCONdy_fdd",2004,"RaMCONdy_fdd","A","Oregon","A",0.434775297532519,185321.696869514,5.85795300123765e-05,5825940486.27944,4,1476,1588479.04891874,221846.796531464,185321.696869514,258371.894604935,0
"2004_Oregon_RaMCONdy_fdd",2004,"RaMCONdy_fdd","B","Oregon","B",4.57138742798637,175909.130907086,0.00601563019949762,60470983112.8278,51,1511,1588479.04891874,10424.354046553,2880.80682939422,17967.9012637118,157941.229643374
"2004_Oregon_RaMCONdy_fdd",2004,"RaMCONdy_fdd","C","Oregon","C",0.137930271810505,456794.496183412,5.92045307519397e-06,620836537.392759,4,1476,1588479.04891874,502175.287119131,456794.496183412,547556.079643329,0
"2004_Oregon_RaMCONdy_fdd",2004,"RaMCONdy_fdd","D",NA,NA,0,607504.160660272,NA,NA,NA,NA,1588479.04891874,658443.908686198,607504.160660272,709383.655123645,0
"2004_Oregon_RaMCONdy_fdd",2004,"RaMCONdy_fdd","E","Oregon","E",1.00238946537154,162949.564298459,0.000118191716010411,2375183286.36802,6,718,1588479.04891874,195588.693004523,162949.564298459,228227.823299067,0
"2004_Oregon_RaMCONdy_fdg",2004,"RaMCONdy_fdg","A","Oregon","A",0.505379567778706,136934.274234438,7.72910412650591e-05,5702872229.85323,7,1476,1132679.85449661,158189.934822774,132145.370622364,184234.497890505,0
"2004_Oregon_RaMCONdy_fdg",2004,"RaMCONdy_fdg","B","Oregon","B",5.89107167733787,74097.4751407077,0.00982308089547724,17895139589.6686,39,753,1132679.85449661,7433.18322813766,2054.18627496044,12812.1801813149,61285.2949593928
"2004_Oregon_RaMCONdy_fdg",2004,"RaMCONdy_fdg","C","Oregon","C",0.278656022135765,325721.591244196,1.17827231894349e-05,541239967.232685,2,718,1132679.85449661,358080.788999433,325721.591244196,390439.987887349,0
"2004_Oregon_RaMCONdy_fdg",2004,"RaMCONdy_fdg","D",NA,NA,0,433186.528189434,NA,NA,NA,NA,1132679.85449661,469509.592331434,433186.528189434,505832.655340755,0
"2004_Oregon_RaMCONdy_fdg",2004,"RaMCONdy_fdg","E","Oregon","E",1.39843685756786,162739.985687837,0.00022261926335178,3213385622.50006,9,718,1132679.85449661,139466.348318755,116192.712082353,162739.985687837,0
"2004_Oregon_RaMCONdy_fmd",2004,"RaMCONdy_fmd","A","Oregon","A",0.169159852301441,77076.4726338405,4.61693005070287e-06,243659033.760605,5,718,660658.541399074,92267.4939340868,77076.4726338405,107458.514573674,0
"2004_Oregon_RaMCONdy_fmd",2004,"RaMCONdy_fmd","B","Oregon","B",1.81399785948052,46012.083393352,0.000936675816210098,17991609978.4264,20,1476,660658.541399074,4335.55516146789,1198.14588631533,7472.96443662044,38539.1189567316
"2004_Oregon_RaMCONdy_fmd",2004,"RaMCONdy_fmd","C",NA,NA,0,189983.736816094,NA,NA,NA,NA,660658.541399074,208857.896451713,189983.736816094,227732.05674799,0
"2004_Oregon_RaMCONdy_fmd",2004,"RaMCONdy_fmd","D",NA,NA,0,252664.844996778,NA,NA,NA,NA,660658.541399074,273851.010248975,252664.844996778,295037.174840513,-2.91038304567337e-11
"2004_Oregon_RaMCONdy_fmd",2004,"RaMCONdy_fmd","E","Oregon","E",0.550183517222446,94921.4035590091,9.06528265448173e-05,6532750214.10747,5,1476,660658.541399074,81346.5816388804,67771.7603794102,94921.4035590091,0
"2004_Oregon_RaMCONdy_fmx",2004,"RaMCONdy_fmx","A","Oregon","A",0.260200557602563,49716.866483144,9.56876745163876e-06,424264775.762303,4,718,426146.544740365,59515.576153147,49716.866483144,69314.2853970035,0
"2004_Oregon_RaMCONdy_fmx",2004,"RaMCONdy_fmx","B","Oregon","B",1.10853530920053,29679.3110596268,0.000351379524887475,7422677424.20879,17,1476,426146.544740365,2796.57604619502,772.84360611897,4820.30848627108,24859.0025733557
"2004_Oregon_RaMCONdy_fmx",2004,"RaMCONdy_fmx","C","Oregon","C",0.204084673923239,122545.77505286,7.67360146324383e-06,482241406.635254,1,718,426146.544740365,134720.230402463,122545.77505286,146894.686178213,0
"2004_Oregon_RaMCONdy_fmx",2004,"RaMCONdy_fmx","D",NA,NA,0,162977.156769547,NA,NA,NA,NA,426146.544740365,176642.931981356,162977.156769547,190308.70676702,0
"2004_Oregon_RaMCONdy_fmx",2004,"RaMCONdy_fmx","E","Oregon","E",0.595591626800078,61227.4353751876,4.65550772263755e-05,1383127693.36135,4,718,426146.544740365,52471.227600324,43715.0202516069,61227.4353751876,0
"2004_Oregon_RaMCONms_fcm",2004,"RaMCONms_fcm","A","Oregon","A",1.20314437491241,205041.465968431,0.000443701334412172,6678073242.36013,14,753,1651066.96515489,239669.664918692,205041.465968431,274297.878728555,0
"2004_Oregon_RaMCONms_fcm",2004,"RaMCONms_fcm","B","Oregon","B",3.45464498589963,782844.710171939,0.0035489190590241,26533792155.0471,54,1511,1651066.96515489,733153.180220066,685677.383646751,780628.912401768,2215.79777017119
"2004_Oregon_RaMCONms_fcm",2004,"RaMCONms_fcm","C","Oregon","C",0.0373639829184212,172521.961865124,2.38890498736228e-07,15087446.5907436,2,718,1651066.96515489,206639.429666786,172521.961865124,240756.91232805,0
"2004_Oregon_RaMCONms_fcm",2004,"RaMCONms_fcm","D",NA,NA,0,128619.092366142,NA,NA,NA,NA,1651066.96515489,159192.180041299,128619.092366142,189765.282576059,0
"2004_Oregon_RaMCONms_fcm",2004,"RaMCONms_fcm","E","Oregon","E",1.7065536740232,362039.734783249,0.000838968733052254,27741306774.4314,14,1511,1651066.96515489,312412.511959111,275559.211336585,349265.843951909,12773.8908313403
"2004_Oregon_RaMCONms_fmm",2004,"RaMCONms_fmm","A","Oregon","A",0.24899146192607,112856.735858581,1.88586523528361e-05,1130202530.52986,8,1476,908762.66169499,131916.419633909,112856.735858581,150976.111588101,0
"2004_Oregon_RaMCONms_fmm",2004,"RaMCONms_fmm","B","Oregon","B",2.13718710400039,437915.900930134,0.00130406339339765,27293028249.5509,24,1476,908762.66169499,403534.350543094,377403.229170916,429665.436473527,8250.46445660724
"2004_Oregon_RaMCONms_fmm",2004,"RaMCONms_fmm","C","Oregon","C",0.241534771571309,94957.6974006529,2.12085800086394e-05,3572241105.85307,4,1476,908762.66169499,113736.269986788,94957.6974006529,132514.850751787,0
"2004_Oregon_RaMCONms_fmm",2004,"RaMCONms_fmm","D",NA,NA,0,70793.1484247728,NA,NA,NA,NA,908762.66169499,87620.8611210314,70793.1484247728,104448.581996154,0
"2004_Oregon_RaMCONms_fmm",2004,"RaMCONms_fmm","E","Oregon","E",0.726232077180145,192239.179080849,0.000159811640335266,8970671900.94957,9,1476,908762.66169499,171954.76131893,151670.360823503,192239.179080849,0
"2004_Oregon_RaMCONsw_fdm",2004,"RaMCONsw_fdm","A",NA,NA,0,2575.71931136895,NA,NA,NA,NA,20819.3917634793,3038.70027918467,2575.71931136895,3501.6814551943,0
"2004_Oregon_RaMCONsw_fdm",2004,"RaMCONsw_fdm","B",NA,NA,0,376.500941101349,NA,NA,NA,NA,20819.3917634793,598.289463531075,376.500941101349,820.078006780193,0
"2004_Oregon_RaMCONsw_fdm",2004,"RaMCONsw_fdm","C",NA,NA,0,2226.71231329471,NA,NA,NA,NA,20819.3917634793,2620.58803615349,2226.71231329471,3014.46357163774,0
"2004_Oregon_RaMCONsw_fdm",2004,"RaMCONsw_fdm","D",NA,NA,0,10161.7484389603,NA,NA,NA,NA,20819.3917634793,10797.0447044612,10161.7484389603,11432.3409699621,0
"2004_Oregon_RaMCONsw_fdm",2004,"RaMCONsw_fdm","E","Oregon","E",0.175425952857711,5478.71075875404,6.09952395790946e-06,416562190.722567,1,718,20819.3917634793,3764.76946752342,3285.41810786712,4244.12082717971,1234.58993157432
"2004_Oregon_RaMCONsw_fiw",2004,"RaMCONsw_fiw","A","Oregon","A",0.352537070119478,158275.518351107,3.6375711660069e-05,1660059925.86249,7,1476,1279331.95537837,186725.261436189,158275.518351107,215175.01731459,0
"2004_Oregon_RaMCONsw_fiw",2004,"RaMCONsw_fiw","B","Oregon","B",1.8848201136069,99000.0120967971,0.00104680025478472,22150825405.3064,15,1476,1279331.95537837,36764.3223182026,23135.6271428598,50393.0187728773,48606.9933239199
"2004_Oregon_RaMCONsw_fiw",2004,"RaMCONsw_fiw","C",NA,NA,0,136829.368033196,NA,NA,NA,NA,1279331.95537837,161032.659100753,136829.368033196,185235.938654323,0
"2004_Oregon_RaMCONsw_fiw",2004,"RaMCONsw_fiw","D","Oregon","D",0.0211999157964489,624429.841571199,1.04075400355447e-07,8251677.12365434,1,718,1279331.95537837,663468.196909398,624429.841571199,702506.552247596,0
"2004_Oregon_RaMCONsw_fiw",2004,"RaMCONsw_fiw","E","Oregon","E",2.33239275346266,260797.215326068,0.00160725971649296,27827676335.101,29,1511,1279331.95537837,231341.527127813,201885.838929557,260797.215326068,0
"2004_Oregon_RaMCONsw_fvw",2004,"RaMCONsw_fvw","A","Oregon","A",0.144600991128855,9623.69035584979,5.01083471847499e-06,406119871.990736,1,718,52583.4957096781,7674.83915518584,6505.48906026588,8844.18977594076,779.500579909036
"2004_Oregon_RaMCONsw_fvw",2004,"RaMCONsw_fvw","B",NA,NA,0,950.927666187688,NA,NA,NA,NA,52583.4957096781,1511.09848914598,950.927666187688,2071.26936468777,0
"2004_Oregon_RaMCONsw_fvw",2004,"RaMCONsw_fvw","C",NA,NA,0,5624.00279042792,NA,NA,NA,NA,52583.4957096781,6618.81390779313,5624.00279042792,7613.62455190688,0
"2004_Oregon_RaMCONsw_fvw",2004,"RaMCONsw_fvw","D",NA,NA,0,25665.5074996099,NA,NA,NA,NA,52583.4957096781,27270.0739937158,25665.5074996099,28874.6404878216,0
"2004_Oregon_RaMCONsw_fvw",2004,"RaMCONsw_fvw","E","Oregon","E",0.298471983540895,10719.3673976028,1.36562834341391e-05,631605556.696389,2,718,52583.4957096781,9508.67063708883,8297.97387657487,10719.3673976028,0
"2004_Oregon_RaMEVG_ftd",2004,"RaMEVG_ftd","A","Oregon","A",0.469708105302345,71524.4442005137,0.00019146924878902,4720201131.22362,1,758,454078.446492705,75169.1976780844,64227.9218636773,86110.4698598639,0
"2004_Oregon_RaMEVG_ftd",2004,"RaMEVG_ftd","B","Oregon","B",0.379292869668108,41545.9201760465,4.6499401913895e-05,4598978456.04063,4,1476,454078.446492705,34164.9172576031,26783.9120687675,41545.9201760465,0
"2004_Oregon_RaMEVG_ftd",2004,"RaMEVG_ftd","C",NA,NA,0,218934.477860319,NA,NA,NA,NA,454078.446492705,234417.236058226,218934.477860319,249899.993802054,0
"2004_Oregon_RaMEVG_ftd",2004,"RaMEVG_ftd","D",NA,NA,0,80683.6621017473,NA,NA,NA,NA,454078.446492705,92987.3825857964,80683.6621017473,105291.093988276,0
