"YEAR","ew","MAP_ZONE","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2003","eastside","OSW","RaPICOpu","flp","RaPICOpu_flp","D",1350.38244
"2003","eastside","OSW","RaPICOpu","flp","RaPICOpu_flp","E",11887.235145
"2003","eastside","OSW","RaPIJEsp","fjp","RaPIJEsp_fjp","A",6475.25282
"2003","eastside","OSW","RaPIJEsp","fjp","RaPIJEsp_fjp","B",27455.55233
"2003","eastside","OSW","RaPIJEsp","fjp","RaPIJEsp_fjp","C",5124.203195
"2003","eastside","OSW","RaPIJEsp","fjp","RaPIJEsp_fjp","D",3285.441335
"2003","eastside","OSW","RaPIJEsp","fjp","RaPIJEsp_fjp","E",25357.92269
"2003","eastside","OSW","RaPIPOm","fpd","RaPIPOm_fpd","A",3092.62487
"2003","eastside","OSW","RaPIPOm","fpd","RaPIPOm_fpd","B",29533.61121
"2003","eastside","OSW","RaPIPOm","fpd","RaPIPOm_fpd","C",5825.192235
"2003","eastside","OSW","RaPIPOm","fpd","RaPIPOm_fpd","D",1267.20671
"2003","eastside","OSW","RaPIPOm","fpd","RaPIPOm_fpd","E",15162.8911
"2003","eastside","OSW","RaREFI","fcw","RaREFI_fcw","A",28744.55375
"2003","eastside","OSW","RaREFI","fcw","RaREFI_fcw","B",93546.231245
"2003","eastside","OSW","RaREFI","fcw","RaREFI_fcw","C",24531.280475
"2003","eastside","OSW","RaREFI","fcw","RaREFI_fcw","D",5793.83454
"2003","eastside","OSW","RaREFI","fcw","RaREFI_fcw","E",46519.029335
"2003","eastside","OSW","RaREFI","frm","RaREFI_frm","A",3454.906325
"2003","eastside","OSW","RaREFI","frm","RaREFI_frm","B",22648.484405
"2003","eastside","OSW","RaREFI","frm","RaREFI_frm","C",8242.625885
"2003","eastside","OSW","RaREFI","frm","RaREFI_frm","D",1306.34823
"2003","eastside","OSW","RaREFI","frm","RaREFI_frm","E",10148.77343
"2003","eastside","OSW","RaSAWD","fal","RaSAWD_fal","A",1099.07609
"2003","eastside","OSW","RaSAWD","fal","RaSAWD_fal","B",7979.754995
"2003","eastside","OSW","RaSAWD","fal","RaSAWD_fal","C",2490.156815
"2003","eastside","OSW","RaSAWD","fal","RaSAWD_fal","D",1310.128945
"2003","eastside","OSW","RaSAWD","fal","RaSAWD_fal","E",10106.740775
"2003","eastside","OSW","RaTAOAco","ftm","RaTAOAco_ftm","A",10853.76558
"2003","eastside","OSW","RaTAOAco","ftm","RaTAOAco_ftm","B",23456.89023
"2003","eastside","OSW","RaTAOAco","ftm","RaTAOAco_ftm","C",6634.710035
"2003","eastside","OSW","RaTAOAco","ftm","RaTAOAco_ftm","D",3070.162975
"2003","eastside","OSW","RaTAOAco","ftm","RaTAOAco_ftm","E",12304.67056
"2003","eastside","WCB","Na0710412","fmh","Na0710412_fmh","A",5.33748
"2003","eastside","WCB","Na0710412","fmh","Na0710412_fmh","B",20.01555
"2003","eastside","WCB","Na0710412","fmh","Na0710412_fmh","C",14.900465
"2003","eastside","WCB","Na0710412","fmh","Na0710412_fmh","D",1.33437
"2003","eastside","WCB","Na0710412","fmh","Na0710412_fmh","E",14.67807
"2003","eastside","WCB","Na1010471","frn","Na1010471_frn","A",1.33437
"2003","eastside","WCB","Na1010471","frn","Na1010471_frn","B",10.23017
"2003","eastside","WCB","Na1010471","frn","Na1010471_frn","C",12.45412
"2003","eastside","WCB","RaMCONdy","fdd","RaMCONdy_fdd","A",162.34835
"2003","eastside","WCB","RaMCONdy","fdd","RaMCONdy_fdd","B",795.062125
"2003","eastside","WCB","RaMCONdy","fdd","RaMCONdy_fdd","C",731.012365
"2003","eastside","WCB","RaMCONdy","fdd","RaMCONdy_fdd","D",47.814925
"2003","eastside","WCB","RaMCONdy","fdd","RaMCONdy_fdd","E",107.861575
"2003","eastside","WCB","RaMCONdy","fmd","RaMCONdy_fmd","A",190.81491
"2003","eastside","WCB","RaMCONdy","fmd","RaMCONdy_fmd","B",570.66557
"2003","eastside","WCB","RaMCONdy","fmd","RaMCONdy_fmd","C",563.771325
"2003","eastside","WCB","RaMCONdy","fmd","RaMCONdy_fmd","D",115.20061
"2003","eastside","WCB","RaMCONdy","fmd","RaMCONdy_fmd","E",168.797805
"2003","eastside","WCB","RaMCONms","fcm","RaMCONms_fcm","A",21.79471
"2003","eastside","WCB","RaMCONms","fcm","RaMCONms_fcm","B",136.99532
"2003","eastside","WCB","RaMCONms","fcm","RaMCONms_fcm","C",117.42456
"2003","eastside","WCB","RaMCONms","fcm","RaMCONms_fcm","D",6.004665
"2003","eastside","WCB","RaMCONms","fcm","RaMCONms_fcm","E",15.12286
"2003","eastside","WCB","RaMCONms","fmm","RaMCONms_fmm","A",167.018645
"2003","eastside","WCB","RaMCONms","fmm","RaMCONms_fmm","B",436.561385
"2003","eastside","WCB","RaMCONms","fmm","RaMCONms_fmm","C",509.951735
"2003","eastside","WCB","RaMCONms","fmm","RaMCONms_fmm","D",116.09019
"2003","eastside","WCB","RaMCONms","fmm","RaMCONms_fmm","E",150.33902
"2003","eastside","WCB","RaPIPOm","fpd","RaPIPOm_fpd","A",1102.63441
"2003","eastside","WCB","RaPIPOm","fpd","RaPIPOm_fpd","B",2652.72756
"2003","eastside","WCB","RaPIPOm","fpd","RaPIPOm_fpd","C",2069.16308
"2003","eastside","WCB","RaPIPOm","fpd","RaPIPOm_fpd","D",263.538075
"2003","eastside","WCB","RaPIPOm","fpd","RaPIPOm_fpd","E",771.488255
"2003","eastside","WCB","RaSPFI","fcd","RaSPFI_fcd","A",0.88958
"2003","eastside","WCB","RaSPFI","fcd","RaSPFI_fcd","B",36.91757
"2003","eastside","WCB","RaSPFI","fcd","RaSPFI_fcd","C",25.575425
"2003","eastside","WCB","RaSPFI","fcd","RaSPFI_fcd","D",0.222395
"2003","eastside","WCB","RaSPFI","fcd","RaSPFI_fcd","E",1.556765
"2003","eastside","WEC","Na0710412","fmh","Na0710412_fmh","A",78177.847165
"2003","eastside","WEC","Na0710412","fmh","Na0710412_fmh","B",303051.217045
"2003","eastside","WEC","Na0710412","fmh","Na0710412_fmh","C",62651.562635
"2003","eastside","WEC","Na0710412","fmh","Na0710412_fmh","D",7234.286955
"2003","eastside","WEC","Na0710412","fmh","Na0710412_fmh","E",213593.94027
"2003","eastside","WEC","RaABAMlw","fsi","RaABAMlw_fsi","A",29658.5972
"2003","eastside","WEC","RaABAMlw","fsi","RaABAMlw_fsi","B",142899.90725
"2003","eastside","WEC","RaABAMlw","fsi","RaABAMlw_fsi","C",32293.310765
"2003","eastside","WEC","RaABAMlw","fsi","RaABAMlw_fsi","D",3484.92965
"2003","eastside","WEC","RaABAMlw","fsi","RaABAMlw_fsi","E",91609.170795
"2003","eastside","WEC","RaMCONdy","fmd","RaMCONdy_fmd","A",110766.0537
"2003","eastside","WEC","RaMCONdy","fmd","RaMCONdy_fmd","B",517329.46673
"2003","eastside","WEC","RaMCONdy","fmd","RaMCONdy_fmd","C",128638.16069
"2003","eastside","WEC","RaMCONdy","fmd","RaMCONdy_fmd","D",20190.35247
"2003","eastside","WEC","RaMCONdy","fmd","RaMCONdy_fmd","E",473704.241135
"2003","eastside","WEC","RaMCONms","fmm","RaMCONms_fmm","A",76757.85509
"2003","eastside","WEC","RaMCONms","fmm","RaMCONms_fmm","B",375232.183035
"2003","eastside","WEC","RaMCONms","fmm","RaMCONms_fmm","C",88649.538135
"2003","eastside","WEC","RaMCONms","fmm","RaMCONms_fmm","D",9910.143595
"2003","eastside","WEC","RaMCONms","fmm","RaMCONms_fmm","E",273544.293235
"2003","eastside","WEC","RaOAPI","fop","RaOAPI_fop","A",706.104125
"2003","eastside","WEC","RaOAPI","fop","RaOAPI_fop","B",1731.12268
"2003","eastside","WEC","RaOAPI","fop","RaOAPI_fop","C",1013.454015
"2003","eastside","WEC","RaOAPI","fop","RaOAPI_fop","D",181.47432
"2003","eastside","WEC","RaOAPI","fop","RaOAPI_fop","E",1817.634335
"2003","eastside","WEC","RaPIPOm","fpd","RaPIPOm_fpd","A",11050.140365
"2003","eastside","WEC","RaPIPOm","fpd","RaPIPOm_fpd","B",49275.837755
"2003","eastside","WEC","RaPIPOm","fpd","RaPIPOm_fpd","C",18229.495755
"2003","eastside","WEC","RaPIPOm","fpd","RaPIPOm_fpd","D",2652.060375
"2003","eastside","WEC","RaPIPOm","fpd","RaPIPOm_fpd","E",48103.59371
"2003","eastside","WEC","RaSAWD","fal","RaSAWD_fal","A",28841.07318
"2003","eastside","WEC","RaSAWD","fal","RaSAWD_fal","B",137067.598375
"2003","eastside","WEC","RaSAWD","fal","RaSAWD_fal","C",24375.82637
"2003","eastside","WEC","RaSAWD","fal","RaSAWD_fal","D",3299.00743
"2003","eastside","WEC","RaSAWD","fal","RaSAWD_fal","E",105084.973425
"2003","eastside","WNE","Na0710412","fmh","Na0710412_fmh","A",98.965775
"2003","eastside","WNE","Na0710412","fmh","Na0710412_fmh","B",635.827305
"2003","eastside","WNE","Na0710412","fmh","Na0710412_fmh","C",302.90199
"2003","eastside","WNE","Na0710412","fmh","Na0710412_fmh","D",30.24572
"2003","eastside","WNE","Na0710412","fmh","Na0710412_fmh","E",550.427625
"2003","eastside","WNE","Na1010471","frn","Na1010471_frn","A",14154.329775
"2003","eastside","WNE","Na1010471","frn","Na1010471_frn","B",245378.18888
"2003","eastside","WNE","Na1010471","frn","Na1010471_frn","C",63755.086625
"2003","eastside","WNE","Na1010471","frn","Na1010471_frn","D",3812.29509
"2003","eastside","WNE","Na1010471","frn","Na1010471_frn","E",33151.97786
"2003","eastside","WNE","RaABLA","faf","RaABLA_faf","A",1214.499095
"2003","eastside","WNE","RaABLA","faf","RaABLA_faf","B",3838.5377
"2003","eastside","WNE","RaABLA","faf","RaABLA_faf","C",839.541125
"2003","eastside","WNE","RaABLA","faf","RaABLA_faf","D",161.236375
"2003","eastside","WNE","RaABLA","faf","RaABLA_faf","E",2595.127255
"2003","eastside","WNE","RaMCONdy","fdd","RaMCONdy_fdd","A",142135.980425
"2003","eastside","WNE","RaMCONdy","fdd","RaMCONdy_fdd","B",796048.22443
"2003","eastside","WNE","RaMCONdy","fdd","RaMCONdy_fdd","C",332234.11134
"2003","eastside","WNE","RaMCONdy","fdd","RaMCONdy_fdd","D",28940.70614
"2003","eastside","WNE","RaMCONdy","fdd","RaMCONdy_fdd","E",212633.19387
"2003","eastside","WNE","RaMCONdy","fmd","RaMCONdy_fmd","A",3948.623225
"2003","eastside","WNE","RaMCONdy","fmd","RaMCONdy_fmd","B",23489.3599
"2003","eastside","WNE","RaMCONdy","fmd","RaMCONdy_fmd","C",9998.8792
"2003","eastside","WNE","RaMCONdy","fmd","RaMCONdy_fmd","D",1298.564405
"2003","eastside","WNE","RaMCONdy","fmd","RaMCONdy_fmd","E",10780.152835
"2003","eastside","WNE","RaMCONms","fcm","RaMCONms_fcm","A",3220.057205
"2003","eastside","WNE","RaMCONms","fcm","RaMCONms_fcm","B",40939.138785
"2003","eastside","WNE","RaMCONms","fcm","RaMCONms_fcm","C",20148.09742
"2003","eastside","WNE","RaMCONms","fcm","RaMCONms_fcm","D",1490.268895
"2003","eastside","WNE","RaMCONms","fcm","RaMCONms_fcm","E",8903.36143
"2003","eastside","WNE","RaMCONms","fmm","RaMCONms_fmm","A",202.157055
"2003","eastside","WNE","RaMCONms","fmm","RaMCONms_fmm","B",2249.74782
"2003","eastside","WNE","RaMCONms","fmm","RaMCONms_fmm","C",658.73399
"2003","eastside","WNE","RaMCONms","fmm","RaMCONms_fmm","D",91.62674
"2003","eastside","WNE","RaMCONms","fmm","RaMCONms_fmm","E",249.52719
"2003","eastside","WNE","RaPIPOm","fpd","RaPIPOm_fpd","A",14286.877195
"2003","eastside","WNE","RaPIPOm","fpd","RaPIPOm_fpd","B",101360.07957
"2003","eastside","WNE","RaPIPOm","fpd","RaPIPOm_fpd","C",37491.79389
"2003","eastside","WNE","RaPIPOm","fpd","RaPIPOm_fpd","D",3936.169105
"2003","eastside","WNE","RaPIPOm","fpd","RaPIPOm_fpd","E",22371.60263
"2003","eastside","WNE","RaSAWD","fal","RaSAWD_fal","A",8674.516975
"2003","eastside","WNE","RaSAWD","fal","RaSAWD_fal","B",31541.39327
"2003","eastside","WNE","RaSAWD","fal","RaSAWD_fal","C",8186.35995
"2003","eastside","WNE","RaSAWD","fal","RaSAWD_fal","D",984.097875
"2003","eastside","WNE","RaSAWD","fal","RaSAWD_fal","E",20162.3307
"2003","eastside","WNE","RaSPFI","fcd","RaSPFI_fcd","A",49384.366515
"2003","eastside","WNE","RaSPFI","fcd","RaSPFI_fcd","B",176234.24901
"2003","eastside","WNE","RaSPFI","fcd","RaSPFI_fcd","C",80383.33838
"2003","eastside","WNE","RaSPFI","fcd","RaSPFI_fcd","D",7729.11583
"2003","eastside","WNE","RaSPFI","fcd","RaSPFI_fcd","E",82509.212185
"2003","eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","A",62.71539
"2003","eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","B",130.990655
"2003","eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","C",28.02177
"2003","eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","D",9.78538
"2003","eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","E",63.827365
"2003","eastside","ZoneNull","RaDFHEwt","fwc","RaDFHEwt_fwc","B",0.222395
"2003","eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","A",358.50074
"2003","eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","B",1732.45705
"2003","eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","C",96.96422
"2003","eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","D",34.69362
"2003","eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","E",327.81023
"2003","eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","A",98.076195
"2003","eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","B",515.734005
"2003","eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","C",7.783825
"2003","eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","D",4.89269
"2003","eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","E",11.342145
"2003","eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","A",528.632915
"2003","eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","B",999.44313
"2003","eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","C",292.22703
"2003","eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","D",88.51321
"2003","eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","E",858.4447
"2003","eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","A",39.14152
"2003","eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","B",509.951735
"2003","eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","C",4.670295
"2003","eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","D",9.118195
"2003","eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","E",62.2706
"2003","westside","OCR","Na0210290","fdw","Na0210290_fdw","A",3280.103855
"2003","westside","OCR","Na0210290","fdw","Na0210290_fdw","B",12118.74834
"2003","westside","OCR","Na0210290","fdw","Na0210290_fdw","C",3546.533065
"2003","westside","OCR","Na0210290","fdw","Na0210290_fdw","D",3643.942075
"2003","westside","OCR","Na0210290","fdw","Na0210290_fdw","E",17276.310785
"2003","westside","OCR","Na0210350","fvg","Na0210350_fvg","A",5154.893705
"2003","westside","OCR","Na0210350","fvg","Na0210350_fvg","B",21576.095715
"2003","westside","OCR","Na0210350","fvg","Na0210350_fvg","C",6188.585665
"2003","westside","OCR","Na0210350","fvg","Na0210350_fvg","D",6302.007115
"2003","westside","OCR","Na0210350","fvg","Na0210350_fvg","E",35309.65415
"2003","westside","OCR","R1RFWF","fcw","R1RFWF_fcw","B",0.44479
"2003","westside","OCR","R1RFWF","fcw","R1RFWF_fcw","D",0.222395
"2003","westside","OCR","R1RFWF","fcw","R1RFWF_fcw","E",0.667185
"2003","westside","OCR","RaABAMup","fsi","RaABAMup_fsi","A",857.332725
"2003","westside","OCR","RaABAMup","fsi","RaABAMup_fsi","B",3520.290455
"2003","westside","OCR","RaABAMup","fsi","RaABAMup_fsi","C",28.244165
"2003","westside","OCR","RaABAMup","fsi","RaABAMup_fsi","D",423.44008
"2003","westside","OCR","RaABAMup","fsi","RaABAMup_fsi","E",1925.9407
"2003","westside","OCR","RaABAMup","fsw","RaABAMup_fsw","A",1.33437
"2003","westside","OCR","RaABAMup","fsw","RaABAMup_fsw","B",2.446345
"2003","westside","OCR","RaABAMup","fsw","RaABAMup_fsw","C",0.222395
"2003","westside","OCR","RaABAMup","fsw","RaABAMup_fsw","D",0.667185
"2003","westside","OCR","RaABAMup","fsw","RaABAMup_fsw","E",5.33748
"2003","westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","A",36224.809575
"2003","westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","B",208827.57063
"2003","westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","C",21313.669615
"2003","westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","D",23471.790695
"2003","westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","E",147816.838305
"2003","westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","A",1854.107115
"2003","westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","B",8934.94152
"2003","westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","C",1640.607915
"2003","westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","D",1327.69815
"2003","westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","E",8325.801615
"2003","westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","A",2987.876825
"2003","westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","B",11131.31454
"2003","westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","C",4878.90151
"2003","westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","D",1156.454
"2003","westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","E",7805.61971
"2003","westside","OCR","RaDFHEwt","fwc","RaDFHEwt_fwc","B",0.44479
"2003","westside","OCR","RaDFHEwt","fwc","RaDFHEwt_fwc","E",0.44479
"2003","westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","A",31723.979565
"2003","westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","B",201076.66009
"2003","westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","C",13435.993925
"2003","westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","D",19117.96378
"2003","westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","E",122174.02762
"2003","westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","A",1342.82101
"2003","westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","B",8891.79689
