"YEAR","AREA_DOMAIN1","AREA_DOMAIN2","BpS_Code1","BpS_Code2","ew1","ew2","sclass1","sclass2","STATE1","STATE2","STATUS1","STATUS2","AREA_CHNG","AREA_CHNG_VAR","nPlots_AREA","N"
2018,1,0,"RaPICOpu_fld","RaPICOpu_fld","eastside","eastside","A",NA,"Oregon","Oregon","Forest","Non-forest",225.258167693048,29944.2261585568,2,5870
2018,1,0,"RaPICOpu_fld","RaPICOpu_fld","eastside","eastside","B",NA,"Oregon","Oregon","Forest","Non-forest",25.1773055279085,354.481972626068,4,5469
2018,1,0,"RaPICOpu_fld","RaPICOpu_fld","eastside","eastside","C",NA,"Oregon","Oregon","Forest","Non-forest",73.8016363033489,4106.80752788747,1,5870
2018,1,0,"RaPICOpu_flw","RaPICOpu_flw","eastside","eastside","B",NA,"Oregon","Oregon","Forest","Non-forest",699.942383344354,301519.680219709,2,11339
2018,1,0,"RaPIJEsp_fjp","RaPIJEsp_fjp","eastside","eastside","A",NA,"Oregon","Oregon","Forest","Non-forest",1.53969664045275,2.6563949797006,1,5469
2018,1,0,"RaPIJEsp_fjp","RaPIJEsp_fjp","eastside","eastside","E",NA,"Oregon","Oregon","Forest","Non-forest",1.0084126501566,1.09019707458495,1,5469
2018,1,0,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside","A",NA,"Oregon","Oregon","Forest","Non-forest",3288.65124622281,2249027.96018349,6,11339
2018,1,0,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside","B",NA,"Oregon","Oregon","Forest","Non-forest",1173.34808735528,615593.579807655,15,11339
2018,1,0,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside","C",NA,"Oregon","Oregon","Forest","Non-forest",265.25930902219,66138.1622896149,1,5469
2018,1,0,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside","E",NA,"Oregon","Oregon","Forest","Non-forest",1218.53746679428,205694.113152917,14,11339
2018,1,0,"RaPIPOm_fpd","RaPIPOm_fpd","eastside","eastside","B",NA,"Washington","Washington","Forest","Non-forest",949.084121711714,261098.745828887,7,4031
2018,1,0,"RaPIPOm_fpd","RaPIPOm_fpd","eastside","eastside","E",NA,"Washington","Washington","Forest","Non-forest",1239.32298077746,642276.796424056,7,6308
2018,1,0,"RaPIPOm_fpl","RaPIPOm_fpl","eastside","eastside","A",NA,"Oregon","Oregon","Forest","Non-forest",221.398421176235,32589.1368921485,8,11339
2018,1,0,"RaPIPOm_fpl","RaPIPOm_fpl","eastside","eastside","B",NA,"Oregon","Oregon","Forest","Non-forest",453.40464428001,65588.0807251811,14,5469
2018,1,0,"RaPIPOm_fpl","RaPIPOm_fpl","eastside","eastside","C",NA,"Oregon","Oregon","Forest","Non-forest",10.0785890879105,110.834161246417,1,5469
2018,1,0,"RaPIPOm_fpl","RaPIPOm_fpl","eastside","eastside","E",NA,"Oregon","Oregon","Forest","Non-forest",224.274638681668,14541.152474601,11,5469
2018,1,0,"RaPIPOxe_fpd","RaPIPOxe_fpd","eastside","eastside","A",NA,"Oregon","Oregon","Forest","Non-forest",277.545201808294,69469.4220876544,2,5469
2018,1,0,"RaPIPOxe_fpd","RaPIPOxe_fpd","eastside","eastside","B",NA,"Oregon","Oregon","Forest","Non-forest",1324.75039883146,399289.575848066,17,11339
2018,1,0,"RaPIPOxe_fpd","RaPIPOxe_fpd","eastside","eastside","E",NA,"Oregon","Oregon","Forest","Non-forest",10.6198196744537,116.557686667281,1,5469
2018,1,0,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside","A",NA,"Oregon","Oregon","Forest","Non-forest",14699.7743411497,9888215.13802344,31,11339
2018,1,0,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside","B",NA,"Oregon","Oregon","Forest","Non-forest",39618.6633225305,27021427.6572333,79,11339
2018,1,0,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside","C",NA,"Oregon","Oregon","Forest","Non-forest",1843.57016101041,1201151.14709131,6,11339
2018,1,0,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside","E",NA,"Oregon","Oregon","Forest","Non-forest",3018.42771081026,1900626.36286165,7,11339
2018,1,0,"RaREFI_fcw","RaREFI_fcw","eastside","eastside","A",NA,"Oregon","Oregon","Forest","Non-forest",11.6255774865736,69.8410103617039,2,5469
2018,1,0,"RaREFI_fcw","RaREFI_fcw","eastside","eastside","E",NA,"Oregon","Oregon","Forest","Non-forest",233.383604034413,28589.8145594311,3,5469
2018,1,0,"RaREFI_frf","RaREFI_frf","eastside","eastside","B",NA,"Oregon","Oregon","Forest","Non-forest",8.05675747659367,74.2503899842994,1,5469
2018,1,0,"RaREFI_frf","RaREFI_frf","eastside","eastside","C",NA,"Oregon","Oregon","Forest","Non-forest",14.8359589430662,251.773143960117,1,5469
2018,1,0,"RaREFI_frm","RaREFI_frm","eastside","eastside","D",NA,"Oregon","Oregon","Forest","Non-forest",12.6970651952571,171.706251879864,1,5469
2018,1,0,"RaSAWD_fal","RaSAWD_fal","eastside","eastside","A",NA,"Oregon","Oregon","Forest","Non-forest",1125.89465732048,618095.43708727,5,11598
2018,1,0,"RaSAWD_fal","RaSAWD_fal","eastside","eastside","A",NA,"Washington","Washington","Forest","Non-forest",348.419152129587,48501.7412666537,3,2496
2018,1,0,"RaSAWD_fal","RaSAWD_fal","eastside","eastside","B",NA,"Oregon","Oregon","Forest","Non-forest",75.1161350684605,5827.56289344508,1,5870
2018,1,0,"RaSAWD_fal","RaSAWD_fal","eastside","eastside","B",NA,"Washington","Washington","Forest","Non-forest",546.327831288973,165461.87697707,7,2496
2018,1,0,"RaSAWD_fal","RaSAWD_fal","westside","westside","A",NA,"Washington","Washington","Forest","Non-forest",1249.48515101144,558422.671693985,8,2496
2018,1,0,"RaSAWD_fal","RaSAWD_fal","westside","westside","B",NA,"Washington","Washington","Forest","Non-forest",39.7867763075713,1785.9270579024,1,2277
2018,1,0,"RaSAWD_fsw","RaSAWD_fsw","eastside","eastside","B",NA,"Oregon","Oregon","Forest","Non-forest",124.576293214764,16884.4957210133,1,5469
2018,1,0,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","A",NA,"Washington","Washington","Forest","Non-forest",1.00475593844556,0.783772664585672,1,2277
2018,1,0,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","B",NA,"Oregon","Oregon","Forest","Non-forest",21.6642468083388,461.679248776132,1,5469
2018,1,0,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","B",NA,"Washington","Washington","Forest","Non-forest",60.2774795954599,1684.3124188775,3,2496
2018,1,0,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","C",NA,"Oregon","Oregon","Forest","Non-forest",451.807123084443,67826.8652086011,8,5728
2018,1,0,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","C",NA,"Washington","Washington","Forest","Non-forest",661.407487122876,136068.172381702,10,6527
2018,1,0,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","E",NA,"Oregon","Oregon","Forest","Non-forest",249.68655175694,49684.009790055,3,5728
2018,1,0,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside","E",NA,"Washington","Washington","Forest","Non-forest",32.2014876824374,550.686306638126,4,2496
2018,1,0,"RaSPFI_fmz","RaSPFI_fmz","eastside","eastside","C",NA,"Oregon","Oregon","Forest","Non-forest",34.2671203494402,1250.6466636083,1,5469
2018,1,0,"RaSSHE_fss","RaSSHE_fss","eastside","eastside","B",NA,"Oregon","Oregon","Forest","Non-forest",39.4576713706983,1049.61959472211,1,5870
2018,1,0,"RaSSHE_fss","RaSSHE_fss","westside","westside","A",NA,"Oregon","Oregon","Forest","Non-forest",363.801866987234,52855.8162973323,4,11339
2018,1,0,"RaSSHE_fss","RaSSHE_fss","westside","westside","A",NA,"Washington","Washington","Forest","Non-forest",161.107083805258,10235.017872645,3,4031
2018,1,0,"RaSSHE_fss","RaSSHE_fss","westside","westside","B",NA,"Oregon","Oregon","Forest","Non-forest",1033.95229657821,138348.549064304,13,11339
2018,1,0,"RaSSHE_fss","RaSSHE_fss","westside","westside","B",NA,"Washington","Washington","Forest","Non-forest",5565.0256038609,4154028.36695297,15,4031
2018,1,0,"RaSSHE_fss","RaSSHE_fss","westside","westside","E",NA,"Oregon","Oregon","Forest","Non-forest",405.430893621813,45020.7829651251,6,11339
2018,1,0,"RaSSHE_fss","RaSSHE_fss","westside","westside","E",NA,"Washington","Washington","Forest","Non-forest",313.191117176577,54995.2636504626,4,6308
2018,1,0,"RaTAOAco_ftm","RaTAOAco_ftm","eastside","eastside","A",NA,"Oregon","Oregon","Forest","Non-forest",236.294238423158,20834.0793995531,4,11339
2018,1,0,"RaTAOAco_ftm","RaTAOAco_ftm","eastside","eastside","D",NA,"Oregon","Oregon","Forest","Non-forest",19.1818337269036,248.055734308426,1,5870
2018,1,0,"RaTAOAco_ftm","RaTAOAco_ftm","eastside","eastside","E",NA,"Oregon","Oregon","Forest","Non-forest",370.012748679674,14469.4637164326,13,11598
2018,1,1,"Na0210290_fwo","Na0210290_fwo","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",872.472538193771,753661.319562319,1,5870
2018,1,1,"Na0210350_fvg","Na0210350_fvg","westside","westside","A","B","Oregon","Oregon","Forest","Forest",340.731025519548,52588.8724872766,1,5870
2018,1,1,"Na0210350_fvg","Na0210350_fvg","westside","westside","B","A","Oregon","Oregon","Forest","Forest",39.5385637578859,1735.55928888709,1,5870
2018,1,1,"Na0210350_fvg","Na0210350_fvg","westside","westside","B","E","Oregon","Oregon","Forest","Forest",1384.34409694736,1035210.37536102,2,5870
2018,1,1,"Na0210350_fvg","Na0210350_fvg","westside","westside","E","A","Oregon","Oregon","Forest","Forest",1353.04784046893,829271.621687624,1,5870
2018,1,1,"Na0210350_fvg","Na0210350_fvg","westside","westside","E","C","Oregon","Oregon","Forest","Forest",80.4340164146923,5465.36129267874,1,5870
2018,1,1,"Na0710270_fdd","Na0710270_fdd","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",8619.84469837585,6395327.25573514,15,11339
2018,1,1,"Na0710270_fdd","Na0710270_fdd","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",104.173828540983,3851.29816681174,4,11339
2018,1,1,"Na0710270_fdd","Na0710270_fdd","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",1559.74795665137,542847.468222048,6,11339
2018,1,1,"Na0710270_fdd","Na0710270_fdd","eastside","eastside","B","C","Oregon","Oregon","Forest","Forest",1274.4017269463,780184.233545718,4,5870
2018,1,1,"Na0710270_fdd","Na0710270_fdd","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",3543.02967348718,2225053.0046428,7,11339
2018,1,1,"Na0710270_fdd","Na0710270_fdd","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",406.162391841727,65724.8685730122,3,11339
2018,1,1,"Na0710270_fdd","Na0710270_fdd","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",1284.57047806537,1013298.30830325,6,11339
2018,1,1,"Na0710270_fdd","Na0710270_fdd","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",2575.93037472531,1249943.89361155,7,11339
2018,1,1,"Na0710270_fdd","Na0710270_fdd","eastside","eastside","E","C","Oregon","Oregon","Forest","Forest",240.325408457666,74328.8962085161,1,5870
2018,1,1,"Na0710411_fmt","Na0710411_fmt","westside","westside","A","B","Washington","Washington","Forest","Forest",541.800690202209,153356.891665447,2,2277
2018,1,1,"Na0710411_fmt","Na0710411_fmt","westside","westside","A","C","Washington","Washington","Forest","Forest",520.189701861757,134618.727506548,2,6308
2018,1,1,"Na0710411_fmt","Na0710411_fmt","westside","westside","B","C","Washington","Washington","Forest","Forest",1044.92094169779,1489070.67072651,1,219
2018,1,1,"Na0710411_fmt","Na0710411_fmt","westside","westside","C","E","Washington","Washington","Forest","Forest",246.197636948386,29814.7838619776,2,2277
2018,1,1,"Na0710411_fmt","Na0710411_fmt","westside","westside","D","C","Washington","Washington","Forest","Forest",137.463023120431,22266.5275387377,1,2277
2018,1,1,"Na0710411_fmt","Na0710411_fmt","westside","westside","D","E","Washington","Washington","Forest","Forest",144.810590048282,24710.490082592,1,2277
2018,1,1,"Na0710411_fmt","Na0710411_fmt","westside","westside","E","B","Washington","Washington","Forest","Forest",1580.0265905377,1246631.25826979,2,4250
2018,1,1,"Na0710411_fmt","Na0710411_fmt","westside","westside","E","C","Washington","Washington","Forest","Forest",315.455441764988,77506.2841709816,1,4031
2018,1,1,"Na0710412_fmc","Na0710412_fmc","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",227.352012447802,56766.8088316215,1,5469
2018,1,1,"Na0710412_fmc","Na0710412_fmc","eastside","eastside","B","C","Oregon","Oregon","Forest","Forest",232.288445300698,58704.6496375564,1,5469
2018,1,1,"Na0710412_fmc","Na0710412_fmc","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",16.8736962483422,161.042337984789,2,5469
2018,1,1,"Na0710412_fmc","Na0710412_fmc","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",241.035218817919,62285.8578483871,1,5469
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","A","B","Washington","Washington","Forest","Forest",1649.74050626692,1543148.51599472,4,2496
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","A","C","Washington","Washington","Forest","Forest",346.732027781664,99310.4288984766,1,2277
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","B","A","Oregon","Oregon","Forest","Forest",232.94341048779,47172.9865965669,1,5469
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","B","A","Washington","Washington","Forest","Forest",36.108118521487,1341.69451919481,2,2277
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","B","E","Oregon","Oregon","Forest","Forest",2022.4620367998,1153632.51954787,6,5728
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","B","E","Washington","Washington","Forest","Forest",850.615621370258,246951.817121023,4,2277
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","C","B","Oregon","Oregon","Forest","Forest",122.707631603051,7584.91554553199,2,5469
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","C","B","Washington","Washington","Forest","Forest",1562.66738078704,598623.772049111,5,2496
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","C","D","Washington","Washington","Forest","Forest",89.2706496067231,6442.95251808493,1,2277
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","C","E","Oregon","Oregon","Forest","Forest",332.324935401805,86258.4600389358,1,259
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","D","E","Washington","Washington","Forest","Forest",60.3411568565756,3007.69783315211,1,2277
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","E","A","Oregon","Oregon","Forest","Forest",214.144415064559,29931.2535065477,2,5469
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","E","A","Washington","Washington","Forest","Forest",57.276019520049,3468.42346238375,2,2496
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","E","B","Oregon","Oregon","Forest","Forest",995.818087841702,688274.396842987,4,5728
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","E","B","Washington","Washington","Forest","Forest",493.239772385709,142906.764993422,2,2277
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","E","C","Oregon","Oregon","Forest","Forest",632.684101429494,648252.798225498,1,259
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","E","C","Washington","Washington","Forest","Forest",291.171635114774,70033.3771143205,1,2277
2018,1,1,"Na0710412_fmc","Na0710412_fmc","westside","westside","E","D","Oregon","Oregon","Forest","Forest",92.784215429939,8913.02067586269,1,5469
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",3225.47545416554,2280043.88549856,7,11339
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","A","B","Washington","Washington","Forest","Forest",2341.42469729674,1194017.80720792,9,6308
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","A","C","Oregon","Oregon","Forest","Forest",61.8214208331021,4568.15465563412,1,5469
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","A","D","Oregon","Oregon","Forest","Forest",705.90953885784,614394.166449602,1,259
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",84.9164774691097,3200.38130376528,4,5728
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","A","E","Washington","Washington","Forest","Forest",16.0614789771652,303.092775422658,1,2277
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",2444.43468868973,875673.94661819,10,5728
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","B","A","Washington","Washington","Forest","Forest",2364.9019778832,2042309.63511608,9,2496
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","B","C","Oregon","Oregon","Forest","Forest",84.6935332753175,7721.96100180276,1,5469
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","B","C","Washington","Washington","Forest","Forest",106.655947638461,11470.4542236887,1,2277
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","B","D","Washington","Washington","Forest","Forest",1526.66226531492,2789583.32424864,1,219
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",3987.73665906832,1411668.4037226,16,11339
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","B","E","Washington","Washington","Forest","Forest",3755.92400041454,1857115.33261641,11,6308
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","C","A","Oregon","Oregon","Forest","Forest",178.173708693434,32809.0665428069,1,5469
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",68.6158303007705,5119.73702554389,1,5469
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","C","B","Washington","Washington","Forest","Forest",2119.99521000856,2435132.15801236,4,2496
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","C","D","Washington","Washington","Forest","Forest",12.6250714185697,210.724059252461,1,219
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","C","E","Oregon","Oregon","Forest","Forest",0.108977746026468,0.0129144123930263,1,5469
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","D","B","Oregon","Oregon","Forest","Forest",183.975838722397,36931.3976799379,1,5469
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","D","E","Oregon","Oregon","Forest","Forest",124.352306215759,15904.4496148107,1,5870
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",56.7969272831945,3472.77609506592,1,5469
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","E","A","Washington","Washington","Forest","Forest",1377.69852248979,393254.889338522,8,6527
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",4021.5526446387,2142980.10367796,13,11598
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","E","B","Washington","Washington","Forest","Forest",7112.58141830128,5126263.10827272,17,6527
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","E","C","Oregon","Oregon","Forest","Forest",152.582346824122,28705.0007957273,1,259
2018,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","E","D","Oregon","Oregon","Forest","Forest",1191.54153100982,1147836.00983607,2,5728
2018,1,1,"Na0710412_fmi","Na0710412_fmi","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",60.3017514201897,3212.96339428098,1,5870
2018,1,1,"Na0710412_fmi","Na0710412_fmi","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",153.334554451019,25206.2658993505,1,5469
2018,1,1,"Na1010471_frn","Na1010471_frn","eastside","eastside","A","B","Washington","Washington","Forest","Forest",3114.981552243,2094398.19524435,12,6308
2018,1,1,"Na1010471_frn","Na1010471_frn","eastside","eastside","A","C","Washington","Washington","Forest","Forest",71.0113629989469,4811.502419767,1,2277
2018,1,1,"Na1010471_frn","Na1010471_frn","eastside","eastside","B","A","Washington","Washington","Forest","Forest",693.978746899789,120358.641031241,11,6308
2018,1,1,"Na1010471_frn","Na1010471_frn","eastside","eastside","B","C","Washington","Washington","Forest","Forest",1387.61140500067,994874.378360446,5,6308
2018,1,1,"Na1010471_frn","Na1010471_frn","eastside","eastside","B","E","Washington","Washington","Forest","Forest",2010.97951707012,535374.943779466,8,2277
2018,1,1,"Na1010471_frn","Na1010471_frn","eastside","eastside","C","B","Washington","Washington","Forest","Forest",524.3821477311,108017.390741649,4,2277
2018,1,1,"Na1010471_frn","Na1010471_frn","eastside","eastside","E","A","Washington","Washington","Forest","Forest",19.104469466818,380.417208561881,1,2277
2018,1,1,"Na1010471_frn","Na1010471_frn","eastside","eastside","E","B","Washington","Washington","Forest","Forest",271.370304926392,76756.4421975645,1,2277
2018,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",843.606550546426,197062.404617476,6,5469
2018,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","A","C","Oregon","Oregon","Forest","Forest",2.34021011384641,5.4172168288327,1,5469
2018,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",21.9266366407697,333.175680327655,2,5469
2018,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",8.48866168858062,71.276270237136,1,5469
2018,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",716.756062747711,150494.80461812,4,5469
2018,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",139.426822325225,20841.1222495595,1,5469
2018,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","D","E","Oregon","Oregon","Forest","Forest",6.09732633667719,38.8325827126938,1,5469
2018,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",18.8062860079423,369.422607964973,1,5469
2018,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",9.14716342715843,82.7636036011061,1,5469
2018,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","E","C","Oregon","Oregon","Forest","Forest",33.8571479443779,1133.88042438584,1,5469
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",1106.9046879462,736791.690665969,3,11339
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","A","B","Washington","Washington","Forest","Forest",47.5596031535085,2383.71179525807,1,2277
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","A","C","Washington","Washington","Forest","Forest",106.917094877009,12046.7972367157,1,2277
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","B","A","Washington","Washington","Forest","Forest",8.89505002744421,83.3823423847165,1,2277
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","B","C","Washington","Washington","Forest","Forest",739.74579748091,504351.482370667,1,219
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","B","E","Washington","Washington","Forest","Forest",617.916468733388,161111.013272829,3,2277
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","C","A","Washington","Washington","Forest","Forest",266.488085335473,32663.568700829,2,2277
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","C","B","Washington","Washington","Forest","Forest",80.7603444127731,6873.43177086877,1,2277
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","E","A","Washington","Washington","Forest","Forest",24.8189094238291,649.146454541787,1,2277
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",754.60475825989,169655.286487509,4,5469
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","E","B","Washington","Washington","Forest","Forest",1900.82962152893,938342.285927704,6,2496
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","A","B","Oregon","Oregon","Forest","Forest",1995.45902171985,957008.610550883,14,11339
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","A","B","Washington","Washington","Forest","Forest",6651.21353602614,2698635.10653014,27,6308
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","A","C","Oregon","Oregon","Forest","Forest",561.983794042252,149423.601906973,3,5469
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","A","C","Washington","Washington","Forest","Forest",46.3580350426824,2281.88986891253,1,2277
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","A","E","Oregon","Oregon","Forest","Forest",27.6945635313395,274.060587952141,4,5469
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","A","E","Washington","Washington","Forest","Forest",13.1425986850111,184.127189559243,1,2277
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","B","A","Oregon","Oregon","Forest","Forest",1204.75922653206,262087.079224469,9,5469
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","B","A","Washington","Washington","Forest","Forest",1202.17111128557,443629.821394665,5,6308
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","B","C","Oregon","Oregon","Forest","Forest",757.104680041523,402517.615597545,3,5728
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","B","C","Washington","Washington","Forest","Forest",1475.30272563373,707162.029989961,6,6308
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","B","E","Oregon","Oregon","Forest","Forest",8221.89347283186,4716587.39620136,28,11598
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","B","E","Washington","Washington","Forest","Forest",3418.89554768288,1475546.08600676,12,6308
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","C","A","Oregon","Oregon","Forest","Forest",272.857763370092,55039.0067699286,3,5469
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","C","A","Washington","Washington","Forest","Forest",35.2836914580221,1269.71474354202,1,2277
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","C","B","Oregon","Oregon","Forest","Forest",814.011903195872,148259.070715029,7,5728
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","C","B","Washington","Washington","Forest","Forest",935.912583765167,327475.728285901,5,6308
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","C","E","Oregon","Oregon","Forest","Forest",0.462430920217351,0.221396344023861,1,5469
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","D","E","Oregon","Oregon","Forest","Forest",113.029474662456,7028.30628671363,2,5469
2018,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","E","A","Oregon","Oregon","Forest","Forest",255.123480333355,53457.0630202187,6,5469
