"YEAR","ew","BpS_Code","sclass","PERC_CHNG","AREA_CHNG","PREV_AREA","PERC_CHNG_VAR","AREA_CHNG_VAR","PREV_AREA_VAR","nPlots_AREA","N"
2017,"westside","Na0710411_fmt","C",13.2253971398733,2100.01009067038,15878.616486601,33.9382422836994,2662253.50471865,48807382.2210324,10,5606
2017,"westside","Na0710411_fmt","D",-10.0026036723415,-320.167202931079,3200.83863580821,57.5094111467446,60145.479651419,6008575.83131987,2,1955
2017,"westside","Na0710411_fmt","E",-0.664549049460813,-2327.74596400645,350274.515612518,0.0113729272725001,2829077.94341747,3229666848.41442,47,5606
2017,"westside","Na0710412_fmc","A",-0.940821281125936,-644.299148687195,68482.629125494,0.0674896146698099,352248.70014184,362690967.787418,24,10395
2017,"westside","Na0710412_fmc","B",0.619418982424925,697.471731431368,112600.961743355,0.0209591349407521,2330194.99206783,666324488.072509,39,10617
2017,"westside","Na0710412_fmc","C",0.451780478647778,101.117154440146,22381.9220216861,0.055573622710048,1118982.06761465,100594022.793375,10,10395
2017,"westside","Na0710412_fmc","D",3.21572857530315,106.434732872905,3309.81705639976,7.60138336457504,11692.7927653804,8051575.30955933,2,8255
2017,"westside","Na0710412_fmc","E",-0.138654218365392,-714.333371010343,515190.507315022,0.000268403765781541,2370428.44660888,3913199175.35713,106,15745
2017,"westside","Na0710412_fmi","E",-3.71105061425154,-165.523442211794,4460.28522424713,7.29780769646211,26050.0633851667,10693157.7015251,2,8255
2017,"westside","RaABAMlw_fsi","A",-3.44133209387916,-7305.37584131619,212283.372892425,0.296975587141504,6383346.66805525,1158916250.81395,102,15560
2017,"westside","RaABAMlw_fsi","B",-0.395775707917371,-3414.91724704313,862841.548566213,0.000863149334052976,18853166.7657959,4626992958.76134,279,15745
2017,"westside","RaABAMlw_fsi","C",2.79127515693265,1092.83923804478,39151.9709309387,0.886999461999973,2327708.69143306,169416725.399832,28,10617
2017,"westside","RaABAMlw_fsi","D",-10.2040816326531,-139.346777957627,1365.59842398475,56.6453866244785,10778.0494035337,1035123.86471538,2,4789
2017,"westside","RaABAMlw_fsi","E",0.989111535771963,8709.3295371736,880520.469349931,0.00558169918308794,9716731.31776512,4366978883.32126,270,15745
2017,"westside","RaABAMlw_fsw","A",-5.67025366942504,-544.276917982567,9598.81073605929,7.976060895046,185610.156382988,23480701.485543,9,4789
2017,"westside","RaABAMlw_fsw","B",1.62813251280512,593.075398677398,36426.7278008954,0.301347213231954,177916.328560917,150968595.092748,19,5011
2017,"westside","RaABAMlw_fsw","C",-5.6804703798408,-82.7975477675413,1457.58259846541,18.3846414951557,17586.5386574104,1254624.17703562,3,4789
2017,"westside","RaABAMlw_fsw","E",-0.0336428250874588,-28.8523796376098,85760.8704459402,6.74560228080034e-05,6226.74522437778,440568331.222853,27,5011
2017,"westside","RaABAMlw_fwc","A",-1.81562459098837,-341.367297381304,18801.6453993649,1.06551712161532,2047287.64174949,125274845.718367,7,10210
2017,"westside","RaABAMlw_fwc","B",-1.43694672363973,-760.540649959933,52927.546821883,0.284111767360423,3373231.95856276,415323763.725321,15,10210
2017,"westside","RaABAMlw_fwc","C",-9.9009900990099,-100.590296247618,1015.96199210094,97.2755552323659,10244.4406582833,1045035.39155147,2,6744
2017,"westside","RaABAMlw_fwc","D",Inf,132.262002261201,0,NA,19845.5808244597,0,1,3466
2017,"westside","RaABAMlw_fwc","E",1.08252917277512,974.730773915307,90041.9867130722,0.0989745465906738,3052923.77071507,662697781.446974,20,10432
2017,"westside","RaABAMup_fsi","B",Inf,297.281514848139,0,NA,83592.2189650229,0,1,5128
2017,"westside","RaABAMup_fsi","E",-1.7045609242127,-294.604741065281,17283.3212870553,1.60670023492926,83602.2376578407,168555266.043423,2,5128
2017,"westside","RaABAMup_fst","A",-2.98893092619357,-6040.9058717672,202109.249793214,0.315941647876314,17113985.3958304,1512352410.50495,65,5606
2017,"westside","RaABAMup_fst","B",0.333161891859013,2027.9395685642,608694.937241617,0.00167737299381664,22113334.0295891,4706456951.43231,139,5606
2017,"westside","RaABAMup_fst","C",-2.0522531389481,-947.335333249737,46160.7447576034,0.596747990706628,2236654.31985612,320283551.736821,28,5606
2017,"westside","RaABAMup_fst","D",2.99315990956717,151.896661919681,5074.79274442261,5.54660907177457,69442.4091546683,15913932.9492982,3,5421
2017,"westside","RaABAMup_fst","E",0.396915733291509,2986.08606126263,752322.422822564,0.0015738597003453,13577353.1861583,5222414263.01097,155,5606
2017,"westside","RaABLA_faf","A",-3.81261032598838,-2691.06618311447,70583.2999709153,2.31086260759633,2246417.48032395,803466291.27618,6,5606
2017,"westside","RaABLA_faf","B",1.32799942956233,1359.08405756869,102340.710945682,0.225855568994685,4468452.55193091,1301264690.95728,16,5606
2017,"westside","RaABLA_faf","C",-10.1010101010101,-132.5382481313,1312.12865649987,124.605012139833,21888.5989251627,2145301.5806552,1,1955
2017,"westside","RaABLA_faf","E",1.56488921225152,1211.90671834912,77443.6112704397,0.321153215770631,2217868.58851368,784286983.694629,9,5606
2017,"westside","RaDFHEdy_fdg","A",-4.9735882510847,-6941.22266741177,139561.66688905,1.72904585020986,12260254.0837393,1399801803.66441,21,5421
2017,"westside","RaDFHEdy_fdg","B",1.72631562332711,5036.12133256081,291726.568682425,0.0953797212599733,18397347.4935305,2638740701.76839,56,5421
2017,"westside","RaDFHEdy_fdg","C",Inf,299.39289319414,0,NA,36923.4186580249,0,3,5421
2017,"westside","RaDFHEdy_fdg","E",-0.728586139669774,-2248.90459898081,308666.947740744,0.0144684460933774,7298394.35603116,2732331606.0308,46,5421
2017,"westside","RaDFHEdy_fwi","A",-0.412049556816755,-3249.08848811141,788518.864869532,0.00126219078004983,83043742.5223268,6184630134.29271,255,15338
2017,"westside","RaDFHEdy_fwi","B",-0.0130779362937664,-303.388623561372,2319850.90572724,1.93376896459919e-05,117209052.194242,16700860764.368,511,15560
2017,"westside","RaDFHEdy_fwi","C",2.70689144555252,2296.4123964866,84835.7772255572,0.64758291125043,14332233.2653292,591065808.980911,48,15338
2017,"westside","RaDFHEdy_fwi","D",-1.52961464033929,-8.82945447346069,577.233915040339,2.31214093052653,6660.78830791075,377280.282175151,2,6744
2017,"westside","RaDFHEdy_fwi","E",-0.219530760364545,-4876.8286940784,2221478.52354727,0.000130606161399006,76516816.5059611,15942889491.1698,470,15745
2017,"westside","RaDFHEwt_fdm","A",-5.79878602160172,-321.355281421445,5541.76822914878,15.685722370172,75241.9634237567,14595299.5491427,5,4789
2017,"westside","RaDFHEwt_fdm","B",7.64666402789755,262.614735021418,3434.36999537724,41.5177134909215,71972.2394815154,8372595.25979363,3,4789
2017,"westside","RaDFHEwt_fdm","E",0.297430934795202,60.7342170771964,20419.603333801,0.0107429855020936,3630.57325983968,51438446.3290094,8,4789
2017,"westside","RaDFHEwt_fhc","A",-10.5296979017514,-2598.11832093186,24674.1962131669,41.6700636957019,2605852.56624107,233460693.985991,3,5128
2017,"westside","RaDFHEwt_fhc","B",5.01665389607086,1663.86473358219,33166.8233059762,7.09028544529618,3319890.62871331,306261373.868905,7,5128
2017,"westside","RaDFHEwt_fhc","E",5.78333346588444,801.840196522158,13864.6716682026,19.5521555091199,769061.901944706,112348810.482303,3,9917
2017,"westside","RaDFHEwt_fwm","A",0.860408663062522,2764.19145544763,321264.949333358,0.0239318614198046,37277731.4683431,2877871722.90015,84,15338
2017,"westside","RaDFHEwt_fwm","B",-0.0784752030204448,-715.88414927823,912242.494092973,7.09274017196933e-05,53435646.9498868,7938341645.98329,158,15338
2017,"westside","RaDFHEwt_fwm","C",4.24255658732187,1521.66169040927,35866.6209652096,2.42488500115184,4840334.17343263,165818392.131274,24,10549
2017,"westside","RaDFHEwt_fwm","E",-0.286847609223203,-1900.02759334222,662382.230930069,0.000820669079547569,35074488.7115433,5339098580.60286,142,15745
2017,"westside","RaDFHEwt_fwn","A",0.539674666965522,2278.42397071077,422184.717974974,0.00762911759024697,56708354.2258815,3451263100.82995,131,15338
2017,"westside","RaDFHEwt_fwn","B",-0.849905685915339,-15289.2620831871,1798936.3215897,0.0028936466382276,81263687.57553,13944884422.0278,313,15560
2017,"westside","RaDFHEwt_fwn","C",-1.21983948698505,-461.996353854692,37873.5365418085,0.206532661743432,3718766.09719888,236091353.337041,23,15338
2017,"westside","RaDFHEwt_fwn","E",0.985975811511727,10477.5484553304,1062657.75823303,0.00704527050661853,56487472.8292553,7585042417.79242,225,15560
2017,"westside","RaDFHEwt_fww","A",-8.22035931517364,-4887.8982451825,59460.8831290394,8.63728672910294,4826131.53535226,462861924.71716,22,13383
2017,"westside","RaDFHEwt_fww","B",2.125920906905,4939.07388394558,232326.323519537,0.148946825376534,7281209.26504477,1764751512.22964,56,13383
2017,"westside","RaDFHEwt_fww","C",14.4181271007371,140.638016842916,975.42500395718,154.100317650219,72981.8418021294,695207.540679661,2,8594
2017,"westside","RaDFHEwt_fww","E",0.210272872725961,279.917508619156,133121.075006171,0.00267741701556519,2864736.64758978,876263082.664517,38,15338
2017,"westside","RaDFWV_fwx","A",-2.86501931832148,-6069.40452050098,211845.151677959,0.285342404200634,22644048.7577984,1654774735.2874,58,9917
2017,"westside","RaDFWV_fwx","B",2.65119817914273,8710.50653317587,328549.808222651,0.175437593028551,28969949.1026305,2600023898.17892,71,9917
2017,"westside","RaDFWV_fwx","C",-7.38750516427671,-1773.41976261937,24005.6652846076,11.5654835902507,1553551.92728262,125449297.89931,8,5128
2017,"westside","RaDFWV_fwx","D",Inf,448.608789534315,0,NA,160382.794517973,0,1,5128
2017,"westside","RaDFWV_fwx","E",-0.358381051299876,-2212.85136736509,617457.691844729,0.00136050903471448,17140820.6717175,4423010591.29724,103,9917
2017,"westside","RaMCONsw_fiw","A",0,0,101.669822988408,0,0,11261.6029843709,1,4789
2017,"westside","RaMCONsw_fiw","B",0.0473970111775965,12.8085451829432,27023.9512254255,0.000552053608565718,125.710134584618,180882543.343742,5,5011
2017,"westside","RaMCONsw_fiw","E",2.04553867588095,801.858124425732,39200.3404228178,0.884166443293228,492680.926866164,324594234.879064,8,5011
2017,"westside","RaSAWD_fal","A",3.99316301389586,4258.27103806056,106639.048374488,1.91267924560653,7322067.61499236,1357907306.20166,20,10617
2017,"westside","RaSAWD_fal","B",0.208021480018875,307.777046712265,147954.454840115,0.00358212680582385,120512.894887131,1813409951.82083,18,10395
2017,"westside","RaSAWD_fal","C",Inf,251.00319472667,0,NA,75333.9130072658,0,1,3466
2017,"westside","RaSSHE_fss","A",2.72206415904324,8040.41933878699,295379.493979784,0.220505354339762,37304838.7605538,2481561707.42208,100,15338
2017,"westside","RaSSHE_fss","B",-0.678853224429026,-8719.97359546696,1284515.30929992,0.00292656174275253,54634638.3200977,11314607019.2541,195,15338
2017,"westside","RaSSHE_fss","D",-1.13791521243649,-332.738098591466,29241.0273590605,0.313080008635771,1259389.85598503,226234320.840254,10,5421
2017,"westside","RaSSHE_fss","E",-0.180506761707513,-985.700078064611,546073.769614131,0.000428356879681723,20257907.9738293,4537935667.64631,96,15338
2018,"eastside","Na0210290_fwo","A",-10.0597815375692,-1024.70916832006,10186.1970311501,74.2587234337719,778717.124741632,77675274.9615574,2,5870
2018,"eastside","Na0210290_fwo","B",0.559685129470151,649.871684097999,116113.802186102,0.0214131627694528,1264025.17906856,893597441.780912,16,5870
2018,"eastside","Na0210290_fwo","E",0,0,29374.2122853489,0,0,250350868.433927,3,5870
2018,"eastside","Na0710270_fdd","A",-4.59454579475696,-6293.26370895876,136972.488469704,1.01597729412855,8227238.29056299,931193940.004396,51,11339
2018,"eastside","Na0710270_fdd","B",0.512860672833732,4178.73527550102,814789.570900818,0.00241873345643432,14851825.4220947,5797358502.52409,138,11339
2018,"eastside","Na0710270_fdd","C",13.2420539766435,1108.56474356223,8371.54678207427,98.7398651459959,918754.045492131,39223974.3061835,7,11339
2018,"eastside","Na0710270_fdd","E",0.0664946076046808,417.834249687869,628373.133911774,6.79824204772027e-05,5233548.46960135,4000109526.54535,116,11598
2018,"eastside","Na0710412_fmc","A",-7.48178164863363,-210.478316199459,2813.21115857342,41.1343259032289,56944.2392066797,5964789.94709682,3,5469
2018,"eastside","Na0710412_fmc","B",10.1640348773867,236.098785965023,2322.88445300698,114.6402482069,177757.316317565,5870464.96375564,3,5469
2018,"eastside","Na0710412_fmc","C",Inf,232.288445300698,0,NA,58704.6496375564,0,1,5469
2018,"eastside","Na0710412_fmc","E",-1.02639229272791,-212.900353970591,20742.590866963,0.117733698493205,63244.5984579881,49109482.3945535,9,5469
2018,"eastside","Na0710412_fmh","A",-0.416918394409353,-524.320217355638,125760.874163022,0.00578616074569163,7971835.78916408,693176493.095559,76,18125
2018,"eastside","Na0710412_fmh","B",0.924474945553328,5011.70933208003,542114.132588023,0.0103314958847063,22332388.9074462,3324123805.21059,185,18125
2018,"eastside","Na0710412_fmh","C",-6.00327193522352,-2203.16630000089,36699.4253096225,9.31217708542644,2587582.81139181,356538504.074108,13,12255
2018,"eastside","Na0710412_fmh","D",20.7069912236331,3048.08156822284,14720.0601734164,125.684884428534,4613634.60873569,63390500.6859947,12,14094
2018,"eastside","Na0710412_fmh","E",-0.815205498937288,-6637.59614422938,814223.671562843,0.00507081982037553,12989133.2066708,5276647400.58095,203,18125
2018,"eastside","Na0710412_fmi","A",7.06940805906901,213.636305871209,3021.98294519362,43.9120940673675,28419.2292936314,8069190.0345087,2,11339
2018,"eastside","Na0710412_fmi","B",-0.418140204281536,-60.3017514201897,14421.4191323225,0.0813814813680725,3212.96339428098,98421866.9835047,3,11339
2018,"eastside","Na0710412_fmi","E",-0.665414397360013,-153.49593700972,23067.7210500261,0.115065697350161,25206.2916613583,139402059.136042,6,5728
2018,"eastside","Na1010471_frn","A",-3.52855635705121,-2390.89356507088,67758.4066439267,1.05626428001686,2239606.68524123,400090443.122085,35,6308
2018,"eastside","Na1010471_frn","B",0.183393912444511,993.553143699619,541759.064113012,0.000303929401872382,5192480.13163492,2302968986.3954,146,6527
2018,"eastside","Na1010471_frn","C",18.063480809921,934.240620268522,5171.98556634448,129.920055010861,1111688.85145997,10528014.8870758,9,6308
2018,"eastside","Na1010471_frn","E",4.17524863339872,1716.06874534389,41100.995318379,1.74571041728108,625303.917932517,168618302.498179,21,6308
2018,"eastside","R1RFWF_fcw","A",-7.054572037753,-849.234219893536,12038.0685794801,8.00273102378142,195912.49676586,23833978.494147,13,11339
2018,"eastside","R1RFWF_fcw","B",0.770162910130477,275.355313771058,35752.8660688696,0.0454211661028572,377378.887863349,92970873.803525,21,11339
2018,"eastside","R1RFWF_fcw","C",-7.4038454398831,-103.229464267001,1394.26822325225,57.1921803271232,22137.1677917728,2084112.22495595,2,5469
2018,"eastside","R1RFWF_fcw","D",-0.763420371531248,-6.09732633667719,798.685306818226,0.59664399685652,38.8325827126938,666298.424744582,1,5469
2018,"eastside","R1RFWF_fcw","E",0.511817677429726,772.248119655789,150883.440277778,0.00609389717775242,157342.350703402,528421828.600516,60,11598
2018,"eastside","RaABAMlw_fsi","A",-2.45180234870792,-797.660872507807,32533.653168583,0.669873304146762,851581.461657383,123702269.954954,18,13835
2018,"eastside","RaABAMlw_fsi","B",0.943878174811941,2478.36016935828,262572.039008325,0.0220339432419248,2648668.11250981,1679281658.48923,66,18125
2018,"eastside","RaABAMlw_fsi","C",9.33339350503465,478.583950554653,5127.65212670498,22.9475019005558,560110.413043993,6814144.68312088,6,2496
2018,"eastside","RaABAMlw_fsi","D",0,0,1091.22669439342,0,0,1276610.47920947,1,5469
2018,"eastside","RaABAMlw_fsi","E",-1.68795772813867,-2100.73241522212,124454.089116237,0.10654981417831,1551395.13550826,594940737.145109,43,14094
2018,"eastside","RaABAMlw_fsw","A",0,0,948.221103847143,0,0,977728.425996325,1,5469
2018,"eastside","RaABAMlw_fsw","B",0.492005459525994,15.8853429315977,3228.69241062932,0.133067819060159,277.134162511284,5862788.82079413,2,5469
2018,"eastside","RaABAMlw_fsw","E",0,0,2273.52012447802,0,0,5676680.88316214,1,5469
2018,"eastside","RaABAMlw_fwc","A",10.8333333333333,0.298254883861913,2.7531220048792,125.081652384025,0.0967328839632772,8.24232857438575,1,5469
2018,"eastside","RaABAMlw_fwc","B",-0.013015618742491,-0.298254883861913,2291.51521539445,0.000180550640978421,0.0967328839632772,5710110.31580582,1,5469
2018,"eastside","RaABLA_faf","B",-5.69973131493009,-302.094909974063,5300.16053884406,17.6928885039677,96175.4256286949,15606690.575249,2,2277
2018,"eastside","RaABLA_faf","E",Inf,302.094909974063,0,NA,96175.4256286949,0,1,2277
2018,"eastside","RaDFHEdy_fwi","A",-6.00887497432819,-5909.03852755511,98338.5168238711,2.37452250821483,5682421.35626156,652312340.730764,26,11339
2018,"eastside","RaDFHEdy_fwi","B",2.10724255170825,2494.70473534378,118387.165887545,0.20933243140397,8014315.97894547,630551349.605777,48,11339
2018,"eastside","RaDFHEdy_fwi","C",356.454638383002,622.813195931509,174.724390951061,130552.733572381,295530.281986586,31347.9170909035,3,11339
2018,"eastside","RaDFHEdy_fwi","D",Inf,11.4806545512618,0,NA,136.119645908805,0,1,5469
2018,"eastside","RaDFHEdy_fwi","E",0.918609580393976,2367.14018877158,257687.29602802,0.0140578998168724,3230656.82611323,1082301222.47909,95,17647
2018,"eastside","RaDFHEdy_fwx","A",4.54906961129275,55.9351522612952,1229.59543468933,11.9321004092382,5390.87171318147,870491.679872117,4,5469
2018,"eastside","RaDFHEdy_fwx","B",0.75931685141084,29.8568445634686,3932.06663436923,0.336885183621733,96572.3797873512,7816733.39792294,3,5469
2018,"eastside","RaDFHEdy_fwx","C",-9.9009900990099,-225.326015926385,2275.79276085649,108.079722763301,57113.5632385951,5826154.58596908,1,5469
2018,"eastside","RaDFHEdy_fwx","E",0.0272574953582216,19.0582050238629,69919.1351714363,5.82778823102838e-05,64531.5864467022,267846182.53905,26,5728
2018,"eastside","RaDFHEwt_fdm","B",-2.34354045267381,-48.3957329500322,2065.06923722252,5.7709025432216,2510.97613641996,4571910.04136681,1,5469
2018,"eastside","RaDFHEwt_fhc","A",2.70962053348264,364.028154647672,13434.6544156052,4.33376106519517,927624.887824315,104144121.776186,3,5870
2018,"eastside","RaDFHEwt_fhc","B",6.46429268670915,474.46173168857,7339.73157904937,43.7615115620767,289708.131105235,56410152.421177,2,5870
2018,"eastside","RaDFHEwt_fhc","E",-4.13525311547206,-735.548290394097,17787.2616223186,7.30622087620009,659860.991713937,138440998.887044,3,5870
2018,"eastside","RaDFHEwt_fwm","A",-2.31222937862484,-1427.00498573011,61715.5459973784,0.593422126722684,5900692.37545366,454975702.973082,20,11339
2018,"eastside","RaDFHEwt_fwm","B",2.00137636384046,1591.72081752643,79531.3088674671,0.368835521545017,5336796.64464943,558617926.723114,21,11339
2018,"eastside","RaDFHEwt_fwm","C",-9.67316841046436,-948.215681642156,9802.53461333707,46.766713919519,502213.041276173,49044883.1738228,3,11339
2018,"eastside","RaDFHEwt_fwm","D",0,0,164.081586684786,0,0,28191.3979425701,1,5870
2018,"eastside","RaDFHEwt_fwm","E",-0.0630530002993552,-91.7269210983726,145475.902277263,0.000173736871223423,1373919.51627596,884552281.292688,38,11339
2018,"eastside","RaDFHEwt_fwn","A",-1.59170826774275,-1105.48075221568,69452.4728318087,0.248178522026829,9040969.60541092,532003513.925382,20,5870
2018,"eastside","RaDFHEwt_fwn","B",2.42826569612368,1893.2200316565,77965.934068859,0.609102174458925,8467989.32160228,599877902.679425,17,5870
2018,"eastside","RaDFHEwt_fwn","C",0,0,774.68966743279,0,0,518538.875446359,1,5870
2018,"eastside","RaDFHEwt_fwn","E",-1.25062112455109,-943.362859744737,75431.5468710284,0.15809356084829,2679125.32369212,601077506.932564,12,5870
2018,"eastside","RaDFHEwt_fww","E",0.543358912162466,46.2737720839284,8516.24424448427,0.189705057962966,2324.19128019941,47744096.9678801,2,11339
2018,"eastside","RaDFWV_fwx","A",0,0,980.772305370113,0,0,1031252.06207572,1,5469
2018,"eastside","RaDFWV_fwx","B",-10.2040816326531,-136.211567341295,1334.87335994469,140.363254304045,25518.9717654996,2450842.04835858,1,5870
2018,"eastside","RaDFWV_fwx","E",-1.56207149171751,-141.044671236486,9029.33521188627,1.32635643393498,108625.031869803,44057552.3607475,3,11339
2018,"eastside","RaMCONdy_fdd","A",4.85688473394074,16662.0458538871,343060.351781666,0.388904764689308,34422440.7283208,1894598383.77251,243,18125
2018,"eastside","RaMCONdy_fdd","B",-0.820735261329401,-37086.338106788,4518672.44581605,0.000773017509004413,63357076.8828894,24419857884.6871,1044,18125
2018,"eastside","RaMCONdy_fdd","C",12.5386011479368,6042.84136527779,48193.9037216456,11.2509181455399,8470175.97764093,163764203.044439,63,17906
2018,"eastside","RaMCONdy_fdd","E",3.02009238286809,12767.2440518764,422743.493685836,0.131027868441061,26908155.4852829,2509903700.35664,163,18125
2018,"eastside","RaMCONdy_fdg","A",-0.274451758211175,-318.649766899052,116104.108414517,0.00210111754373841,2787404.80599936,467545860.304893,93,11598
2018,"eastside","RaMCONdy_fdg","B",-0.64563368269043,-4639.14981805594,718542.099402879,0.00159947686091241,4955468.90475551,2052686158.47403,313,11598
2018,"eastside","RaMCONdy_fdg","C",1.42571703253862,221.780373876383,15555.7076765425,0.314081759372371,589167.019461652,33335495.8627158,23,11339
2018,"eastside","RaMCONdy_fdg","E",4.14420119862403,5298.50765707936,127853.533241547,0.410288519402717,1709544.90993605,388884087.718296,81,5728
2018,"eastside","RaMCONdy_fdx","E",0,0,2273.52012447802,0,0,5676680.88316214,1,5469
2018,"eastside","RaMCONdy_fmd","A",2.78364491621089,5310.22134099656,190765.040112402,0.241785389296332,16325695.8525324,1087471577.36398,130,17647
2018,"eastside","RaMCONdy_fmd","B",-0.876062712616062,-17117.4682773941,1953909.01026693,0.00238766824783544,41046219.2623905,12407756122.0467,441,17866
2018,"eastside","RaMCONdy_fmd","C",-4.17157307836389,-1561.8866834873,37441.1919471847,1.69692430477638,1840366.69103866,143296356.141381,26,17647
2018,"eastside","RaMCONdy_fmd","E",2.62218491275676,10419.5397608633,397360.983589408,0.126439017628861,24482939.3654702,2835011559.43947,120,17647
2018,"eastside","RaMCONdy_fmx","A",-1.40200828230399,-1369.6990792185,97695.5055477711,0.0669258629041338,3242965.58749428,348676790.227345,62,11339
2018,"eastside","RaMCONdy_fmx","B",0.0752349312699276,353.467230481621,469817.974862571,8.2093682560644e-05,4184270.68707119,1914375409.45485,168,11598
2018,"eastside","RaMCONdy_fmx","C",-9.07474314621748,-504.881394199894,5563.58880978728,33.2533977181379,119010.140619621,12767635.7875197,4,5469
2018,"eastside","RaMCONdy_fmx","E",3.12637341815897,1646.85656126636,52676.259070682,0.42446404538143,694090.398496017,119357462.7548,34,5469
2018,"eastside","RaMCONms_fcm","A",2.23363714752865,5784.42614796906,258968.926728725,0.0736552130662125,13541065.2480127,938817215.098726,209,17906
2018,"eastside","RaMCONms_fcm","B",-0.135604636228367,-2149.27804923675,1584959.1201419,4.72202822158801e-05,26268164.9279836,6868821903.34534,561,18125
2018,"eastside","RaMCONms_fcm","C",-6.49006410074321,-5597.0492648555,86240.2771062701,2.59482322220358,4451829.04274335,470818416.884532,40,17866
2018,"eastside","RaMCONms_fcm","E",0.473438814535475,1859.27102137126,392716.221038093,0.00304685403066146,11964817.7091037,1785626829.44645,172,18125
2018,"eastside","RaMCONms_fmm","A",1.37494865217344,2386.96116294344,173603.658519921,0.049075912320449,7657891.25783489,735086084.732673,118,17866
2018,"eastside","RaMCONms_fmm","B",-0.540240342342657,-6832.23725459874,1264666.24557728,0.00111882680209626,17439259.940838,6486288593.22172,395,18125
2018,"eastside","RaMCONms_fmm","C",1.36171192578923,502.85792002576,36928.3627838032,0.225669111826379,3306347.40878748,144520826.879865,38,17647
2018,"eastside","RaMCONms_fmm","E",1.27233075221289,4886.74159460485,384077.928330007,0.0232203776566835,9779314.47026264,2055306745.16042,139,18125
2018,"eastside","RaMCONsw_fdm","A",5.68007557429435,517.997549602474,9119.55383035245,17.7986844398044,823332.916308307,45212829.877989,3,5870
2018,"eastside","RaMCONsw_fdm","B",-0.804142176182279,-299.356132624782,37226.7667946477,0.112406978849425,1275068.35518811,256666702.926627,10,11339
2018,"eastside","RaMCONsw_fdm","C",-9.80392156862745,-398.922902228529,4069.013602731,110.379822130862,186465.11102972,19399830.1515321,1,5870
2018,"eastside","RaMCONsw_fdm","E",0.220967920941622,235.921200077513,106767.171937071,0.00306198726522553,1562200.85381339,630773313.367077,25,11339
2018,"eastside","RaMCONsw_fiw","A",-1.41756748590307,-867.099920419605,61168.1580624866,0.089233696258915,4022952.14210569,185480699.384316,55,11598
2018,"eastside","RaMCONsw_fiw","B",-0.832465398113137,-2511.06669891253,301642.170906335,0.0134898815019628,8565325.21731999,1885396123.70222,91,11339
2018,"eastside","RaMCONsw_fiw","C",30.2331285199454,499.85941247644,1653.3499407667,605.813270501238,373106.92415326,1799328.73114152,3,11339
2018,"eastside","RaMCONsw_fiw","D",112.649331971377,515.958284750699,458.021610711192,11725.3029003472,120441.553486557,193828.463259851,6,11339
2018,"eastside","RaMCONsw_fiw","E",0.383118368208419,2724.52203067862,711143.671711521,0.000989175443417423,7280589.98223167,3193855430.47182,233,11598
2018,"eastside","RaMCONsw_fvw","A",-2.3439132290922,-448.873970820511,19150.6223544956,1.92317647876632,811159.662367263,133470979.743051,6,11339
2018,"eastside","RaMCONsw_fvw","B",-2.44983844385882,-611.749430735121,24971.0111402911,1.6661043543168,1705261.58713065,181592237.431439,8,11339
2018,"eastside","RaMCONsw_fvw","C",-10,-57.8012290954244,578.012290954244,96.9475647223101,3304.76560469307,330476.560469307,1,5469
2018,"eastside","RaMCONsw_fvw","E",3.63921355203202,1537.79767837116,42256.3187453648,1.59135160384119,1117932.86721522,214442143.987256,15,11339
2018,"eastside","RaMEVG_ftd","A",3.88496261774707,1569.02251060107,40387.0684220628,1.75828539471542,532730.525125555,190129581.873648,23,11598
2018,"eastside","RaMEVG_ftd","B",-1.57316663452457,-2759.12646689366,175386.790333721,0.0742114955867116,5934373.26974353,967360702.142461,56,11598
2018,"eastside","RaMEVG_ftd","C",Inf,230.542812474209,0,NA,59555.9971427628,0,1,5469
2018,"eastside","RaMEVG_ftd","D",Inf,55.7865553592244,0,NA,3500.8674860105,0,1,5469
2018,"eastside","RaMEVG_ftd","E",0.368869398177937,754.386781784407,204513.246561186,0.00366527477199239,6123278.90920015,933817465.793241,82,11598
2018,"eastside","RaMEVG_fuc","A",-7.7115151805254,-1979.95123021197,25675.2555608283,17.8330050709478,2084380.28451579,202757986.410225,5,5728
2018,"eastside","RaMEVG_fuc","B",0.22928856024993,112.858780706421,49221.2871777828,0.00789593122139286,2721383.32568888,193615627.295039,26,5728
2018,"eastside","RaMEVG_fuc","C",14.5559233140057,153.296406678738,1053.15481108118,250.168231633913,29221.2840966844,1308504.03437924,2,5469
2018,"eastside","RaMEVG_fuc","D",-7.66772893747102,-745.510965658267,9722.70892382578,15.2296189730017,190462.389802809,24980575.7851213,4,5469
2018,"eastside","RaMEVG_fuc","E",7.33343646168036,2366.31734182099,32267.5099755181,3.82349731920476,2307526.79446218,73125629.0266867,24,5728
2018,"eastside","RaOAPI_fop","A",3.52316722594332,235.591955374923,6686.93650531574,15.7227679410798,66067.0715618296,56633848.5481811,3,11339
2018,"eastside","RaOAPI_fop","B",-3.41765920717279,-893.010409150891,26129.2994713074,3.37197947185956,629498.361391124,200724368.87798,5,11339
2018,"eastside","RaOAPI_fop","E",-0.642046620728432,-168.853081335323,26299.1932180487,0.0619569436658302,1242756.80879428,122100610.655552,6,11339
2018,"eastside","RaPICOpu_fld","A",-1.2796959955102,-2092.26246772513,163496.836363153,0.0570454604032541,4184554.27521826,976010269.112601,52,11339
