"YEAR","BpS_Code","BPS_LLID","sclass","PERC_CHNG","AREA_CHNG","PREV_AREA","PERC_CHNG_VAR","AREA_CHNG_VAR","PREV_AREA_VAR","nPlots_AREA","N"
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000718","C",0,0,7552.15080872635,0,0,72249806.5187337,1,4031
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000719","A",0,0,14087.8110381881,0,0,140388078.987447,1,4031
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000719","B",-8.15968377885186,-1760.95792140728,21581.2030114611,29.6426809396879,1507242.67440729,211609799.210474,2,4031
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000719","C",9.13779986518888,690.100426418657,7552.15080872635,105.781137849662,410765.914822867,72249806.5187337,2,4031
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000719","D",Inf,1070.85749498863,0,NA,1096476.75958442,0,1,4031
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000719","E",0,0,14877.742312372,0,0,143328135.668803,2,4031
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000720","A",Inf,242.643408215862,0,NA,64635.936473916,0,1,4031
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000720","C",-1.97211538461538,-44.7303780735153,2268.14203785743,3.82367176749746,2007.0154282617,5160432.1094581,1,4031
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000802","A",Inf,185.454756980097,0,NA,19657.8858531484,0,2,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000802","B",6.30624077416047,192.925053603267,3059.27192621265,38.7193068456776,43730.2315118221,9111087.73118162,2,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000802","C",0.247080700675062,48.779408197474,19742.297987743,0.019299481684332,10774.2826335423,121914993.83285,5,6308
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000802","D",2.97147688148503,68.9956011592406,2321.92959632784,9.54227032523878,147716.086760416,5436364.31544353,2,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000802","E",-6.73682812535049,-563.160597425621,8359.43246505671,15.7332369553029,168853.511110611,24717778.3064306,3,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000803","C",-2.85012635671802,-277.042012639781,9720.34141527678,2.17929253825844,246382.658782004,26375337.0368294,4,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000803","D",Inf,586.059378923887,0,NA,152548.99027141,0,2,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000803","E",-10.1010101010101,-309.017366284106,3059.27192621265,97.3495763257023,92960.7971756108,9111087.73118162,1,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000804","A",11.5670960340757,1413.7741576999,12222.3776264591,32.6624629523909,487850.177768847,36303044.982806,15,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000804","B",-2.18797186822151,-585.261821979039,26749.0560769764,0.500540059745571,334304.571887263,77022882.220579,11,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000804","C",-0.884417780939882,-470.38936103982,53186.3301685242,0.0398731366245469,699316.665355351,153711954.260979,24,6308
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000804","E",-5.99367875830495,-296.683349581415,4949.93745152467,19.0853040220071,89361.0133852237,13310939.165577,2,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000805","A",2.06970603247345,240.471525237164,11618.6318957472,1.03781006022649,184878.787874839,31585695.6082562,13,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000805","B",5.52751691418135,594.307629431097,10751.8011913513,8.31524126782405,254771.498074248,31222974.4082369,7,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000805","C",-3.2771600596458,-766.346063813774,23384.4563544633,1.19490698906249,297231.397363485,62602817.7659885,13,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000805","D",-5.46427645991088,-334.3341514174,6118.5438524253,13.9401266495149,266374.639992866,18136625.3428216,3,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000805","E",-3.40206252844693,-238.479530603786,7009.85148302532,4.28387914220496,78248.0198530937,18596195.5189302,3,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000806","A",-0.0914930234495154,-24.0286322838178,26262.8027557494,0.000862934215468934,295160.387836812,70494242.5624563,16,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000806","B",-3.86333850697821,-2667.76763994379,69053.4271103889,1.00911156654243,1320968.21421601,327702176.857283,22,6308
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000806","C",6.16003962074094,2257.56781366509,36648.5924224225,6.08822323159978,1005072.75475064,214826363.10855,20,6308
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000806","D",-4.4670806992374,-384.059535798168,8597.55087620719,5.93764067977732,120729.270136111,22508222.2953053,3,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000806","E",5.05880441200888,844.491572354142,16693.501143263,11.4989224951243,246223.814783337,125296479.463971,7,2496
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000807","A",0.0507474189289684,14.8246318037839,29212.5828596998,0.0039261446703877,2027493.26047057,126321691.688469,21,6308
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000807","B",-1.2386896524635,-397.63842560847,32101.5376868329,0.126486190964167,1423192.3249744,91977398.0298617,15,6308
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000807","C",-0.757248453054725,-318.156747413771,42014.8428339911,0.0736497720359698,1399150.5160919,255332712.723445,19,6308
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000807","D",Inf,382.469817960628,0,NA,113569.911541765,0,1,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1702000807","E",-10,-277.927317176138,2779.27317176138,103.287482084869,81402.8802521274,8140288.02521274,1,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705011601","B",10,219.955971469429,2199.55971469429,112.127533908361,54236.1645213512,5423616.45213512,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705011601","C",-1.30630575694545,-183.583607116123,14053.6475583939,0.278600511032221,56556.3050043027,32927171.4046468,7,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705011606","B",0,0,2199.55971469429,0,0,5423616.45213512,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705011611","C",9.48296936114733,78.7611574761686,830.553748268563,98.8044578792298,6954.11127169984,773308.779310381,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705011612","C",0.0997739154418679,2.01978800724331,2024.36478341889,0.0109375959554818,4.5732930794735,4594042.43847536,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705011901","A",-9.80392156862745,-113.580053502202,1158.51654572246,111.468897164295,15264.6832382663,1588137.64410923,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705011902","A",-8.92857142857143,-438.545114627469,4911.70528382766,104.673609475309,257650.750070156,32319710.0888004,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705011902","C",Inf,476.844721304935,0,NA,304618.878647723,0,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020103","A",29.7559354620492,503.022665592735,1690.49521643939,1112.54599894621,324395.99173972,3663770.51469046,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020103","C",-9.80392156862745,-503.022665592735,5130.83118904589,120.77315634332,324395.99173972,33750158.9806004,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020106","A",-7.77064942446809,-281.738101041037,3625.66994920533,30.5830956752206,62183.9855312418,6815411.22130293,3,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020106","B",0,0,1738.41452337805,0,0,3465907.61356865,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020106","C",0,0,3663.48093925346,0,0,6935465.37892906,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020107","A",0,0,713.011232255314,0,0,523708.335666316,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020107","C",Inf,120.693349368612,0,NA,15005.9475009067,0,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020107","D",-10.1010101010101,-120.693349368612,1194.86415874926,103.014116825233,15005.9475009067,1470732.91456386,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020201","A",-7.11118480759801,-150.514757637572,2116.59184383386,58.1153865061981,61063.5210766136,5301001.1109666,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020201","B",0,0,2395.6986760816,0,0,5917012.63780075,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020201","C",-0.707974400522277,-82.709653532729,11682.5768660157,0.0980602360301735,117498.100114471,28582126.5137483,6,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020201","D",Inf,233.224411170301,0,NA,56434.5790378577,0,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020202","A",-1.13298409856292,-50.2985605026765,4439.47629684084,0.669260722303393,69282.2378855595,11171466.0747222,4,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020202","B",-6.17943531949504,-277.721437830719,4494.28505149259,21.1272801907627,58494.9584686715,11400350.5027087,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020202","C",7.35575633427873,328.019998333395,4459.36465846186,29.0504365114126,117157.059897461,10606283.2068905,4,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020203","A",14.1846457594554,141.226116031677,995.626668628908,69.7270695610182,61905.9937766393,338581.75223624,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020203","C",-3.84013264124183,-310.58678400144,8087.91812724996,3.74862346813121,60519.6891818691,17004013.0953875,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020204","C",0,0,31980.7333647472,0,0,270506824.98926,3,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020205","A",0,0,13966.3638226267,0,0,83019303.7535542,2,11339
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020205","B",0,0,2378.88899393707,0,0,5871453.60309871,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020205","C",0,0,4495.48083777093,0,0,11172454.7140653,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020206","A",Inf,61.5636232096378,0,NA,3914.43281863035,0,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020206","C",-3.32755102040816,-263.809428760353,7928.03557758805,11.2083152174765,71878.8512930566,64915989.5602576,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020301","C",0,0,2508.13698657299,0,0,6188961.58181139,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020301","E",0,0,2378.88899393707,0,0,5871453.60309871,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020302","A",-2.8645638879006,-97.4516244289729,3401.9707097681,6.71295777724601,7926.92349331867,9660233.88369971,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020302","C",0,0,4624.72883040685,0,0,11489962.692778,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020303","B",Inf,248.330394710197,0,NA,60670.1458858091,0,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020303","C",-9.9009900990099,-248.330394710197,2508.13698657299,94.5241810191799,60670.1458858091,6188961.58181139,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020306","A",Inf,27.6812860486192,0,NA,828.404722567485,0,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020306","B",0,0,9691.74447390531,0,0,84234236.3859331,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020306","C",0,0,9118.81651514594,0,0,75447578.7929309,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020307","C",-1.29519366521392,-116.371218672844,8984.85082179764,1.13307143656834,9332.72876025471,55633863.5171008,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020307","D",Inf,242.743774891538,0,NA,61135.5019064839,0,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020307","E",-10.2040816326531,-242.743774891538,2378.88899393707,105.880386298458,61135.5019064839,5871453.60309871,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020308","A",0,0,1640.54887095433,0,0,2903689.82166648,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020308","B",Inf,257.056775937022,0,NA,68069.8597788331,0,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020308","C",-6.24646112389244,-504.857712805466,8082.29976609328,11.212242808312,131779.20877079,19181694.2390568,4,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020308","D",Inf,247.800936868445,0,NA,63709.3489919566,0,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020309","C",0,0,10209.5331445099,0,0,83069098.9219298,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020310","A",-0.584663751735489,-4.52680143699184,774.257241629003,0.429627734888801,26.2780099392239,768741.159461138,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020310","B",0,0,4423.88580054289,0,0,10975500.9037343,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020310","C",0,0,2275.5262671505,0,0,5372309.01692536,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020310","D",Inf,149.573541657972,0,NA,28689.2461521508,0,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020310","E",-10.8695652173913,-145.04674022098,1334.43001003302,148.492430890776,26978.9801280556,2283500.87803863,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1705020311","C",-9.9009900990099,-1167.29454075676,11789.6748616433,68.9287486317869,977538.028224946,99718654.2592267,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010102","A",0,0,6241.94763130266,0,0,17410197.2044463,2,259
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010102","C",0,0,9583.23559563527,0,0,90305399.0591014,1,259
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010103","A",Inf,871.203235966843,0,NA,746325.612058689,0,1,259
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010103","C",-9.09090909090909,-871.203235966843,9583.23559563527,79.6479138012966,746325.612058689,90305399.0591014,1,259
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010202","A",Inf,44.1640875922072,0,NA,2501.19820035678,0,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010202","B",13.9795920757139,204.72691763709,1464.46989674865,231.270223588493,53747.6496913887,2537724.99045816,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010202","C",-3.68100279747362,-212.381667532791,5769.66873479572,4.77287182178979,53420.8642882301,12006736.1247839,3,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010202","D",0,0,1489.38702527743,0,0,2393244.17230961,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010203","A",-3.37938434407482,-131.883580407994,3902.59192149096,6.58752010743725,20580.9357393039,8906447.2326497,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010203","B",-4.44030741174106,-205.232348469221,4622.03017580596,10.3806976602018,49839.6849427238,11476453.757385,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010203","C",1.7382629098841,105.111837036729,6046.94700893882,1.12889799591515,13073.3506939251,13652053.2114099,4,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010203","E",Inf,205.494353770278,0,NA,49967.019615106,0,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010205","A",0.200931754931111,9.20615505122731,4581.73226744753,0.0197198701826535,481.037598092424,10229264.4398736,4,11339
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010205","C",-0.821578552218342,-45.995703217725,5598.45471787599,0.187812728656828,2194.98625717903,8920519.19789825,4,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010301","A",21.9533778861633,306.82594459828,1397.62521371103,242.649225188312,48347.1068716051,990281.936838299,3,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010301","C",-3.22225209077108,-197.009917642922,6114.04421793014,3.5851643389774,40014.2139606299,13146770.6027188,3,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010302","A",-10,-0.0523029675022518,0.523029675022518,116.988080108421,0.00326530598771639,0.326530598771639,1,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010302","B",0,0,2448.57355197272,0,0,7638496.74147177,1,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010302","C",-0.174832486053049,-20.126124089751,11511.661559079,0.00975433076162747,36360.4037511592,51238885.1904998,4,6308
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010401","A",0.500352185830074,14.2763020523677,2853.25066156822,0.197087464538244,8060.7246216973,6145019.73342554,3,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010401","B",9.54641816329069,228.703413551168,2395.6986760816,93.9641981675832,53881.7927519791,5917012.63780075,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010401","C",-5.76054183391735,-311.984422054503,5415.88675248529,11.8787677370397,63446.2588565998,10747189.8328178,3,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010402","A",11.5916866835415,385.616218192869,3326.66184585878,75.9187316910189,104464.363555498,6240431.98701783,4,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010402","B",Inf,193.782687809172,0,NA,38714.0014388425,0,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010402","C",-3.60463949383726,-563.40861961977,15630.0961741947,1.77880575939411,141991.342052205,34223006.7015236,9,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010403","A",-2.49515463511747,-337.374240150706,13521.1756178319,2.96899366229111,172841.85050862,89304842.5415642,4,11339
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010403","B",0.0144219028806901,0.691010672756932,4791.39735216319,0.00591928600892044,116718.777162256,11720236.5710284,3,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010403","C",-0.60445787551903,-109.327598783489,18086.8846633213,0.109326760618259,211184.14455505,101385087.929683,6,11339
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010403","D",0.70127512716697,17.3497312466589,2474.0263235556,0.641672629657151,129907.71149917,6021766.53712029,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010403","E",Inf,237.19788872095,0,NA,58004.241131269,0,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010404","A",-0.71978678223503,-26.5233879322795,3684.89510878776,0.361854419482585,1536.08043591421,9422035.24548699,2,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010404","B",-6.40193925447052,-242.743774891538,3791.72255847364,21.8065660257387,61135.5019064839,7835253.75495277,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010404","C",0,0,1095.30342203643,0,0,1180277.61559673,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010404","D",Inf,1029.82482462668,0,NA,407632.135869656,0,3,11339
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010404","E",-10.1010101010101,-221.311739819235,2190.98622421042,103.095120627916,50494.8417913536,4948999.44397056,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010405","A",Inf,1134.29160660573,0,NA,955361.091255747,0,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010405","C",-10.3092783505155,-1134.29160660573,11002.6285840756,77.3472778253622,955361.091255747,89889925.0762532,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010410","A",Inf,978.187872044647,0,NA,762556.944916981,0,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010410","C",-10.2040816326531,-978.187872044647,9586.24114603754,81.3291007951137,762556.944916981,73235968.9898268,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010411","A",Inf,701.045823464129,0,NA,370565.66766691,0,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010411","B",-10.3092783505155,-844.195590783614,8188.69723060105,94.5138106769093,646628.008597456,60841229.3289347,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010411","C",0.744367978866303,140.773934227693,18911.8739957214,0.222708781819853,1019709.61454075,131669663.85841,3,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010501","B",0,0,5884.1919682572,0,0,44558644.521051,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010502","E",0,0,2378.88899393707,0,0,5871453.60309871,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010505","A",0,0,300.769890343428,0,0,97799.9774404801,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010505","D",0,0,8153.88455121586,0,0,74369025.2281134,1,259
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010506","A",5.37636416147741,986.221397236731,18343.6494927777,12.8264442307258,811849.154406228,149285871.885728,4,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010506","B",-10.5263157894737,-708.297696603791,6728.82811773602,139.759546877726,645639.309312173,58268947.6654236,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010506","C",6.83507034160881,708.297696603791,10362.6979855934,23.1366382903296,645639.309312173,53167604.1958743,3,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010601","A",Inf,230.960096498745,0,NA,55344.0814694949,0,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010601","B",-9.02165796530111,-1515.50950375869,16798.5697261812,36.8158841086349,1270996.77969836,130457088.870524,3,11339
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010601","C",4.19410666371825,874.017901219632,20839.1910673245,6.50341129269937,827344.167295082,160236193.46988,4,11339
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010601","E",16.3136488646597,410.531506040311,2516.49100361382,265.067188608255,621129.174359134,6229367.16720703,2,11339
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010602","A",-6.56532605403991,-1565.42370188547,23843.8074362232,10.4217306934059,894286.379228184,140561470.909038,7,11339
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010602","B",Inf,1157.3699082353,0,NA,995832.784156311,0,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010602","C",7.57229567839404,1673.6034587067,22101.6654629847,12.6329438161373,3085810.21021822,105441779.133402,11,11339
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010602","D",-10.5263157894737,-1601.60654338895,15215.262162195,61.7997924049668,1459739.99240205,131741534.314285,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010603","A",17.6802084526068,371.659742976871,2102.12308284224,234.312553770115,302263.642008451,3306838.06631518,3,11558
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010603","B",-9.25925925925926,-581.853855789259,6284.02164252399,131.594731575415,530204.558805131,61843059.7390305,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010603","C",0.537638022820966,64.7306488650727,12039.8197518534,0.285034537845657,4023.57768056424,143378016.858772,2,5688
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010603","D",0,0,4480.20025169647,0,0,25571716.6133017,1,259
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010603","E",0,0,8635.81350250703,0,0,102343072.788972,1,219
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010604","A",-8.25675466948881,-271.738470662405,3291.10505931053,33.4190314095696,49984.1493254901,5431703.57099364,3,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010604","B",0,0,6787.50220528681,0,0,16434896.3643796,3,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010604","C",4.82238093888186,462.549208026389,9591.71856990705,5.33083976614734,70787.1998814595,21193153.0447285,7,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010604","D",-2.47524752475248,-58.8833909390364,2378.88899393707,6.23024231699335,3597.35173212106,5871453.60309871,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010604","E",0,0,1731.4743542371,0,0,3110494.27302546,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010605","A",1.55948914215288,72.4752996367628,4647.374430367,0.877691395581034,47060.7431184094,7603794.3567731,8,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010605","B",-6.91906275044963,-323.295345449186,4672.53090641759,24.0611280025603,131520.635592576,11295074.7220134,3,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010605","C",2.48757311514428,495.454765650829,19917.1940971107,1.34510221829142,299640.887154001,86706843.0842948,10,11339
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010605","D",-9.00900900900901,-141.602409555012,1571.78674606063,78.259976509752,19726.7966894922,2430538.62011233,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010605","E",11.0672412993871,233.224411170301,2107.34007564485,140.48447865522,56434.5790378577,5093068.90044844,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010606","A",15.1987569323356,630.356170486582,4147.41924811949,86.8913399574745,124534.318599472,6469638.96409071,7,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010606","B",Inf,414.247678274758,0,NA,82922.9492736695,0,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010606","C",-5.04938173347091,-1011.43547219923,20030.8775526856,2.75397989980406,214848.281722463,44172774.1800816,10,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010606","E",0,0,2169.83121462608,0,0,5399607.65055048,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010607","A",-4.12920792079208,-144.123154971172,3490.33416906567,14.4646842730201,17979.292052471,10544817.8838499,1,2277
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010607","B",-8.93430756054951,-1619.57837593779,18127.6317718144,39.5444931616656,1689849.53891252,166445162.427608,2,6308
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010607","C",0.704518131056328,144.123154971172,20456.9830949672,0.220016553444103,17979.292052471,185468162.123211,4,12178
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010607","E",Inf,1619.57837593779,0,NA,1689849.53891252,0,1,4031
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1706010701","C",0,0,8439.11809852514,0,0,76268746.7514581,1,4031
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1707010209","A",Inf,155.441639390769,0,NA,24426.2769781153,0,1,5870
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1707010301","C",0,0,3261.6067201916,0,0,7061953.07600296,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1707010302","A",81.7119372158668,177.746034396306,217.527622588039,8242.15785665274,38831.7576585597,58405.7355045274,2,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1707010302","C",-3.11586607602509,-216.638159532333,6952.74296925811,3.32919688984678,40325.34260419,16891383.2059379,3,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1707010302","E",0,0,1367.46891871788,0,0,2298381.6006188,1,5469
2018,"RaMCONdy_fdd","RaMCONdy_fdd_1707010303","C",0,0,7484.7769447615,0,0,64183902.4542081,1,5870
