"YEAR","AREA_DOMAIN1","AREA_DOMAIN2","BpS_Code1","BpS_Code2","MAP_ZONE1","MAP_ZONE2","sclass1","sclass2","STATUS1","STATUS2","AREA_CHNG","AREA_CHNG_VAR","nPlots_AREA","N"
2017,1,1,"RaMCONdy_fmx","RaMCONdy_fmx","OEC","OEC","E","D","Forest","Forest",536.015998885136,151037.137765063,2,4789
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","A","B","Forest","Forest",1931.08040345429,492292.990610294,10,4789
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","A","C","Forest","Forest",18144.2049972758,11460980.746973,60,15560
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","A","D","Forest","Forest",26.7542538640564,583.147619199202,2,4789
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","A","E","Forest","Forest",1363.45657695577,1056027.91328967,4,5011
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","B","A","Forest","Forest",1604.40622847023,465808.008364276,8,11872
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","B","C","Forest","Forest",5891.84447589344,4657399.97910609,10,12057
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","B","D","Forest","Forest",1371.85246615647,667364.612191955,3,6966
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","B","E","Forest","Forest",2981.53474563878,1385243.24792194,10,11872
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","C","A","Forest","Forest",20547.4599006743,10791384.5867911,69,15338
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","C","B","Forest","Forest",5129.9716963969,2287615.20023678,16,11872
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","C","D","Forest","Forest",5414.75507222243,1714387.666953,21,5011
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","C","E","Forest","Forest",1127.46989258855,285006.424956518,5,4789
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","D","A","Forest","Forest",421.511964190077,70158.2332605413,6,11872
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","D","B","Forest","Forest",493.520660762257,148171.937289496,2,4789
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","D","C","Forest","Forest",6662.93219081736,3132167.42570297,19,15338
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","D","E","Forest","Forest",1062.21354172201,272557.067001989,5,4789
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","E","A","Forest","Forest",1416.83003297709,1583869.99040285,4,5011
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","E","B","Forest","Forest",1277.55841779809,1112737.85241682,2,5011
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","E","C","Forest","Forest",745.25532349476,205783.154288808,4,6744
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","OBM","OBM","E","D","Forest","Forest",1849.32616716498,473999.673251924,8,6744
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","A","B","Forest","Forest",1771.85882666959,1189434.73671988,3,9917
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","A","C","Forest","Forest",5561.30036333736,2610719.46602689,24,9917
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","A","D","Forest","Forest",33.1649317266278,1230.32722378666,1,4789
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","B","A","Forest","Forest",471.527678654665,99921.3261909437,3,4789
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","B","C","Forest","Forest",291.209749436085,84481.5101224643,1,4789
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","B","D","Forest","Forest",265.607970413858,75981.4967073344,1,4789
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","B","E","Forest","Forest",2497.9813731783,1718604.29713373,5,9917
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","C","A","Forest","Forest",2446.46382224162,603842.333144407,15,9917
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","C","B","Forest","Forest",2963.74177904928,1311154.63157787,9,9917
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","C","D","Forest","Forest",4918.92699407544,3589465.61746189,10,10139
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","C","E","Forest","Forest",816.46050235026,759279.044804014,1,5128
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","D","A","Forest","Forest",226.221511111702,48871.1202422449,2,4789
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","D","C","Forest","Forest",1451.82597781296,1085044.33850522,3,10139
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","D","E","Forest","Forest",2234.97827254968,1839735.4903061,4,5011
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","E","A","Forest","Forest",903.808545191521,827699.031933909,1,5128
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","E","B","Forest","Forest",701.51071368599,178643.075791234,3,4789
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","E","C","Forest","Forest",1157.93543608336,308826.741944185,5,4789
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","OEC","OEC","E","D","Forest","Forest",1297.58547444673,347265.912275764,5,4789
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","A","B","Forest","Forest",1827.12629995512,1033183.52040345,6,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","A","C","Forest","Forest",2205.61026943794,594822.19611583,11,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","A","D","Forest","Forest",16.7206786443643,322.047563385449,1,3466
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","A","E","Forest","Forest",21.5438647566511,509.615786581887,1,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","B","A","Forest","Forest",547.617210656326,160539.286165926,2,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","B","C","Forest","Forest",1407.79006563778,463758.867786986,5,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","B","D","Forest","Forest",389.404518333341,141590.500547038,1,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","B","E","Forest","Forest",1259.11866209899,1154660.52097623,2,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","C","A","Forest","Forest",7954.4689306322,6133492.13314761,21,5606
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","C","B","Forest","Forest",7044.44917578782,4798275.92788903,18,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","C","D","Forest","Forest",2025.88146207382,844389.931820658,7,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","C","E","Forest","Forest",497.064103652191,99458.6448322464,1,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","D","A","Forest","Forest",1212.79475787706,1198289.67803845,2,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","D","C","Forest","Forest",318.713628030553,111139.836075129,1,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","D","E","Forest","Forest",2670.74312986409,2093840.36832226,5,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","E","A","Forest","Forest",27.7290819851637,758.733729059141,2,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","E","B","Forest","Forest",305.93723506086,102768.571415262,1,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","E","C","Forest","Forest",783.885253310931,283222.37229796,3,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","WEC","WEC","E","D","Forest","Forest",2455.61712329274,1826090.02692628,5,5421
2017,1,1,"RaMCONsw_fdm","RaMCONsw_fdm","OSW","OSW","A","B","Forest","Forest",628.188549895584,399852.295294828,1,5128
2017,1,1,"RaMCONsw_fdm","RaMCONsw_fdm","OSW","OSW","A","C","Forest","Forest",1409.04221442907,997513.018817175,2,5128
2017,1,1,"RaMCONsw_fdm","RaMCONsw_fdm","OSW","OSW","B","A","Forest","Forest",979.918738470807,972970.52961627,1,5128
2017,1,1,"RaMCONsw_fdm","RaMCONsw_fdm","OSW","OSW","B","E","Forest","Forest",870.564720364008,807007.588092295,1,5128
2017,1,1,"RaMCONsw_fdm","RaMCONsw_fdm","OSW","OSW","C","A","Forest","Forest",293.517194210621,87294.4545227862,1,5128
2017,1,1,"RaMCONsw_fdm","RaMCONsw_fdm","OSW","OSW","C","E","Forest","Forest",25.3517422750704,631.42944073759,1,4789
2017,1,1,"RaMCONsw_fdm","RaMCONsw_fdm","OSW","OSW","D","C","Forest","Forest",379.74215242653,118365.403136701,1,4789
2017,1,1,"RaMCONsw_fdm","RaMCONsw_fdm","OSW","OSW","E","C","Forest","Forest",6.7323832625715,44.5294025359297,1,4789
2017,1,1,"RaMCONsw_fdm","RaMCONsw_fdm","OSW","OSW","E","D","Forest","Forest",271.471743886779,82876.6886944537,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","A","B","Forest","Forest",3419.62541622476,2009357.88757805,10,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","A","C","Forest","Forest",4995.36540927125,2602718.73603502,18,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","A","D","Forest","Forest",34.2429811805995,679.790072675006,2,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","A","E","Forest","Forest",798.596549063717,525138.175769344,10,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","B","A","Forest","Forest",761.643357553034,583689.371416778,3,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","B","C","Forest","Forest",2852.17463666373,2481427.37478612,6,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","B","D","Forest","Forest",638.301562150538,120024.800272444,2,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","B","E","Forest","Forest",3381.54606717266,2803851.72794885,6,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","C","A","Forest","Forest",1420.18805632168,594067.889812212,6,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","C","B","Forest","Forest",4169.94418313717,2672000.07445551,10,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","C","D","Forest","Forest",1078.41802701778,975603.559574672,2,5128
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","D","A","Forest","Forest",588.961873915075,133118.563842265,5,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","D","C","Forest","Forest",1418.92608865613,1138750.32596789,5,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","D","E","Forest","Forest",1788.17277146982,485002.518818711,8,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","E","A","Forest","Forest",2419.5996007245,2028845.51512115,9,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","E","B","Forest","Forest",405.33579785115,101751.449954616,2,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","E","C","Forest","Forest",1319.85738263959,944462.542014578,4,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","OSW","OSW","E","D","Forest","Forest",1639.22531345626,1371762.38450159,5,9917
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","OSW","OSW","A","B","Forest","Forest",956.048570610714,827460.464041329,1,5128
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","OSW","OSW","A","C","Forest","Forest",29.2349111280293,839.677973296747,1,4789
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","OSW","OSW","A","E","Forest","Forest",23.9251623985836,562.365919352915,1,4789
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","OSW","OSW","B","E","Forest","Forest",1617.07060383888,1081699.89986367,3,9917
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","OSW","OSW","C","A","Forest","Forest",2.9342928973639,8.1608516206645,1,5128
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","OSW","OSW","D","E","Forest","Forest",230.076908824983,68200.8342690299,1,4789
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","OSW","OSW","E","A","Forest","Forest",0.0793178982472635,0.00618089833866007,1,4789
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","OSW","OSW","E","C","Forest","Forest",191.463147821604,36014.682836433,1,4789
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","OSW","OSW","E","D","Forest","Forest",94.8618275101527,8840.81248085067,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","OSW","OSW","A","B","Forest","Forest",1038.68775127926,1022583.02083665,1,5128
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","OSW","OSW","A","C","Forest","Forest",1255.47067607662,1358022.334512,1,222
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","OSW","OSW","B","A","Forest","Forest",0.927049628080881,0.859122259564313,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","OSW","OSW","B","E","Forest","Forest",2355.65030614023,1369972.43485785,6,9917
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","OSW","OSW","C","A","Forest","Forest",2696.78591952059,2068859.83837464,7,5011
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","OSW","OSW","C","B","Forest","Forest",205.059548538236,44246.6162433336,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","OSW","OSW","C","D","Forest","Forest",522.991319779701,141323.54742755,2,9917
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","OSW","OSW","C","E","Forest","Forest",82.5123251529897,7164.03536118721,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","OSW","OSW","D","A","Forest","Forest",323.605630556112,94085.1563566975,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","OSW","OSW","D","C","Forest","Forest",2137.98928626346,1696547.12223211,4,5011
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","OSW","OSW","D","E","Forest","Forest",88.5411528824138,8249.17306434505,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","OSW","OSW","E","A","Forest","Forest",1355.69342252898,931391.659484175,2,5350
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","OSW","OSW","E","B","Forest","Forest",711.283983608615,178128.257384589,3,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","OSW","OSW","E","C","Forest","Forest",1191.89532287352,338787.496495944,5,10139
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","OSW","OSW","E","D","Forest","Forest",676.066826547896,165181.751447953,3,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","OSW","OSW","A","C","Forest","Forest",578.669280485332,167176.667645522,3,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","OSW","OSW","A","D","Forest","Forest",20.7680725040185,439.665794226514,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","OSW","OSW","A","E","Forest","Forest",4.13331459314048,17.8669758391212,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","OSW","OSW","B","C","Forest","Forest",276.40328740495,82068.5875876667,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","OSW","OSW","C","A","Forest","Forest",591.720069384284,161803.086053308,3,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","OSW","OSW","D","A","Forest","Forest",77.3077400445972,5247.76257438581,2,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","OSW","OSW","D","C","Forest","Forest",126.39390558685,9679.44427928916,2,4789
2017,1,1,"RaOAPI_fop","RaOAPI_fop","OEC","OEC","A","B","Forest","Forest",308.717778482045,94827.0212547466,1,4789
2017,1,1,"RaOAPI_fop","RaOAPI_fop","OEC","OEC","C","D","Forest","Forest",722.386526636677,713758.81076498,1,5128
2017,1,1,"RaPICOpu_fld","RaPICOpu_fld","OEC","OEC","A","B","Forest","Forest",2284.88371256267,1645254.43798449,5,9917
2017,1,1,"RaPICOpu_fld","RaPICOpu_fld","OEC","OEC","A","C","Forest","Forest",6845.68415895886,6170636.5399378,12,9917
2017,1,1,"RaPICOpu_fld","RaPICOpu_fld","OEC","OEC","C","A","Forest","Forest",6736.54722583234,5016755.39108601,13,9917
2017,1,1,"RaPICOpu_fld","RaPICOpu_fld","OEC","OEC","C","B","Forest","Forest",2003.65169901573,1840055.11864063,3,9917
2017,1,1,"RaPICOpu_fld","RaPICOpu_fld","OEC","OEC","C","D","Forest","Forest",1131.98480567275,901575.539277716,2,9917
2017,1,1,"RaPICOpu_fld","RaPICOpu_fld","OEC","OEC","C","E","Forest","Forest",296.522245328645,75909.4428246405,1,4789
2017,1,1,"RaPICOpu_fld","RaPICOpu_fld","OEC","OEC","D","C","Forest","Forest",195.998995137483,43917.8546090993,1,4789
2017,1,1,"RaPICOpu_flp","RaPICOpu_flp","OSW","OSW","B","C","Forest","Forest",273.632785962577,74848.8734159464,1,4789
2017,1,1,"RaPICOpu_flp","RaPICOpu_flp","OSW","OSW","C","A","Forest","Forest",51.5860317695772,3428.52927495476,1,4789
2017,1,1,"RaPICOpu_flp","RaPICOpu_flp","OSW","OSW","C","B","Forest","Forest",225.475370648483,65500.0812319764,1,4789
2017,1,1,"RaPICOpu_flp","RaPICOpu_flp","OSW","OSW","E","C","Forest","Forest",94.5090787194081,10044.5430499145,1,4789
2017,1,1,"RaPICOpu_flw","RaPICOpu_flw","OEC","OEC","A","C","Forest","Forest",68.9221140065732,4819.08948976284,1,4789
2017,1,1,"RaPICOpu_flw","RaPICOpu_flw","OEC","OEC","A","D","Forest","Forest",321.2802051535,103725.297547986,1,5128
2017,1,1,"RaPIJEsp_fjp","RaPIJEsp_fjp","OSW","OSW","A","C","Forest","Forest",93.6553060445383,7880.49951722935,1,4789
2017,1,1,"RaPIJEsp_fjp","RaPIJEsp_fjp","OSW","OSW","E","A","Forest","Forest",54.1579426045463,3067.45671210113,1,4789
2017,1,1,"RaPIJEsp_fjp","RaPIJEsp_fjp","OSW","OSW","E","D","Forest","Forest",233.877917544616,57204.8121483436,1,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","A","B","Forest","Forest",1616.00499126868,1165419.7759129,4,9917
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","A","C","Forest","Forest",3082.40260321262,1904715.78281834,11,9917
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","A","D","Forest","Forest",1052.36048535227,282462.655083647,5,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","A","E","Forest","Forest",1573.23164814051,1473612.7975145,4,9917
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","B","A","Forest","Forest",877.997233144508,190642.237331686,7,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","B","C","Forest","Forest",3694.88808932326,955490.248608169,15,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","B","D","Forest","Forest",1934.62835729663,499147.424861074,8,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","B","E","Forest","Forest",4407.71860561729,1196405.73937933,15,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","C","A","Forest","Forest",2244.3198867762,1025090.97394915,12,9917
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","C","B","Forest","Forest",3846.79108267093,2929476.24698853,8,9917
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","C","D","Forest","Forest",2413.21075082534,643435.365883475,11,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","C","E","Forest","Forest",570.369691677965,124819.440302705,2,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","D","A","Forest","Forest",123.955453983727,8333.02021634555,4,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","D","C","Forest","Forest",3847.86599041098,1965366.68552322,10,9917
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","D","E","Forest","Forest",1363.95219403262,377254.102817198,6,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","E","A","Forest","Forest",1030.76522706028,262676.33423002,7,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","E","B","Forest","Forest",3251.87348434282,1869672.96948268,8,9917
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","E","C","Forest","Forest",1096.04520913803,281771.373986149,5,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OBM","OBM","E","D","Forest","Forest",1382.01497356402,364926.779576642,7,9917
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OEC","OEC","A","B","Forest","Forest",257.680098037288,63961.978044555,1,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OEC","OEC","A","D","Forest","Forest",11.2124782594446,136.038234721958,1,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OEC","OEC","B","C","Forest","Forest",666.321070394188,166550.085651772,3,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OEC","OEC","B","E","Forest","Forest",290.077544578721,81056.5944382379,1,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OEC","OEC","C","A","Forest","Forest",256.0773717726,66525.8173553478,1,4789
2017,1,1,"RaPIPOm_fdp","RaPIPOm_fdp","OEC","OEC","C","D","Forest","Forest",880.52716764469,726111.129062836,2,9917
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","OBM","OBM","A","B","Forest","Forest",245.939700401166,54757.6269473138,1,5128
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","OBM","OBM","C","B","Forest","Forest",737.819101203498,492818.642525824,1,5128
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","OSW","OSW","A","D","Forest","Forest",278.280958569354,91012.345408374,1,5128
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WCB","WCB","A","D","Forest","Forest",1001.71990349129,1008565.55018866,1,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WCB","WCB","A","E","Forest","Forest",792.063278870195,612530.318567882,1,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WCB","WCB","C","B","Forest","Forest",1196.79805420556,1301310.29283136,1,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WCB","WCB","C","D","Forest","Forest",862.090675086966,683845.855765134,1,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WCB","WCB","D","A","Forest","Forest",975.460341273262,1015022.12820813,1,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WEC","WEC","A","C","Forest","Forest",379.251230513753,131805.601947403,1,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WEC","WEC","C","A","Forest","Forest",363.118743125321,127931.163742759,1,1955
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WEC","WEC","C","D","Forest","Forest",359.487555694068,125385.333584279,1,1955
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WEC","WEC","D","A","Forest","Forest",1152.72048933398,1083279.13231734,2,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WEC","WEC","D","B","Forest","Forest",654.22571335258,496421.747767946,1,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WNE","WNE","A","C","Forest","Forest",1827.73864972723,1741350.9016372,2,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WNE","WNE","A","D","Forest","Forest",1010.79659983249,1103731.11310158,1,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WNE","WNE","B","A","Forest","Forest",818.320274887965,592035.126855211,1,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WNE","WNE","B","D","Forest","Forest",1106.75304017525,1082934.77394685,1,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WNE","WNE","C","B","Forest","Forest",1479.76277704932,1779146.25504313,1,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WNE","WNE","C","D","Forest","Forest",4443.83436207361,4662681.01175428,4,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WNE","WNE","D","A","Forest","Forest",1497.68709913512,2070071.95400416,1,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","WNE","WNE","D","B","Forest","Forest",792.776423374042,894637.483974931,1,3466
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","OEC","OEC","A","B","Forest","Forest",2440.36902907625,632376.600046479,11,4789
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","OEC","OEC","A","C","Forest","Forest",4872.04381805154,2902233.79181524,16,9917
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","OEC","OEC","A","D","Forest","Forest",530.205345324099,100086.430687653,5,4789
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","OEC","OEC","A","E","Forest","Forest",227.343808926504,24474.9861108551,3,4789
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","OEC","OEC","B","A","Forest","Forest",2487.17033910545,601564.125637529,12,4789
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","OEC","OEC","B","C","Forest","Forest",1164.91668557725,289897.455951549,6,4789
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","OEC","OEC","B","D","Forest","Forest",773.167941658518,195633.993112675,3,4789
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","OEC","OEC","B","E","Forest","Forest",2294.89313250504,628917.686398071,9,4789
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","OEC","OEC","C","A","Forest","Forest",6127.65221040438,3371875.00841863,25,9917
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","OEC","OEC","C","B","Forest","Forest",6960.03139031683,2325206.58041474,26,9917
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","OEC","OEC","C","D","Forest","Forest",2007.93462856409,460176.920059374,9,4789
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","OEC","OEC","C","E","Forest","Forest",387.46454692224,89559.6731356753,2,4789
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","OEC","OEC","D","A","Forest","Forest",687.562871910846,162395.779283202,8,4789
2017,1,1,"RaPIPOm_fpl","RaPIPOm_fpl","OEC","OEC","D","B","Forest","Forest",514.226381177894,141594.612022726,2,4789
