"YEAR","BpS_Code","sclass","PERC_CHNG","AREA_CHNG","PREV_AREA","PERC_CHNG_VAR","AREA_CHNG_VAR","PREV_AREA_VAR","nPlots_AREA","N"
2018,"Na0710412_fmh","A",2.45183888260331,4276.60899595503,174424.552375734,0.172776513439168,11967676.7196947,839459041.913697,104,18125
2018,"Na0710412_fmh","B",-0.955485231918146,-3725.67336866439,389924.746527486,0.0147953340375427,17676431.8689893,2659086696.30135,115,18125
2018,"Na0710412_fmh","C",-0.10689386069855,-305.427820440494,285729.992765278,0.000271008182897784,15327027.7714868,2126240152.87,95,18125
2018,"Na0710412_fmh","D",-1.00515422720983,-3122.59277539109,310658.075234781,0.0183997841931194,17309808.319873,1944703429.60668,99,18125
2018,"Na0710412_fmh","E",0.494329334506436,1742.76857474908,352552.125292979,0.00605346649696509,14021060.178053,2738751063.96246,87,18125
2018,"Na0710412_fmi","A",-4.60347146660677,-434.50026581623,9438.53500489927,18.2218403518274,330527.170970778,78714566.3324792,2,11339
2018,"Na0710412_fmi","B",7.88342781886054,587.834820267249,7456.58911039809,69.0021193151283,305320.905071428,61727416.3957368,2,5870
2018,"Na0710412_fmi","C",0,0,548.277962218741,0,0,315566.771783008,1,5469
2018,"Na0710412_fmi","D",0.164543560272182,16.0806986827299,9772.91281173801,0.00895448343291244,67322.5187250593,24348762.8601924,5,9759
2018,"Na0710412_fmi","E",-1.27551020408163,-169.57663569245,13294.8082382881,1.03807458877148,42116.227063701,115053296.27585,2,5728
2018,"Na1010471_frn","A",-1.61933488681754,-2616.55436252595,161582.041109992,0.084416393637643,5653769.84521263,879512272.060641,68,6527
2018,"Na1010471_frn","B",2.29726197118313,4980.67391496906,216809.139638694,0.102450436793811,5425767.87781885,899119154.056893,76,6308
2018,"Na1010471_frn","C",-1.24425293518096,-2827.21935354586,227222.237023268,0.0314620769600786,7753900.66343272,1125637906.10048,80,6308
2018,"Na1010471_frn","D",9.68458900649002,541.390633586265,5590.22828148368,48.3813415016737,166423.636339248,16107212.8735509,4,2277
2018,"Na1010471_frn","E",3.5715934077055,1174.67811175763,32889.4691434733,1.74069002399194,463342.345197812,147026697.85585,16,6308
2018,"R1RFWF_fcw","A",-1.85982761874279,-516.656716435085,27779.8173996543,0.461409752289488,754917.902222305,105776245.509583,21,11598
2018,"R1RFWF_fcw","B",-1.03130228324382,-361.996714499794,35100.9321303143,0.100492013383225,272469.1345277,119991966.326102,17,11339
2018,"R1RFWF_fcw","C",11.3053864654382,1326.79446594821,11735.9496732321,33.4053722820458,278598.186690684,35983306.6805431,15,11339
2018,"R1RFWF_fcw","D",-6.11551457131754,-924.35075830648,15114.8484322446,13.3802240519784,613475.161550495,83878563.7104449,6,5728
2018,"R1RFWF_fcw","E",0.520340882023757,565.252146222779,108631.123509717,0.00731812021629498,221051.25129302,315858982.469263,45,11339
2018,"RaABAMlw_fsi","A",-0.943236614254345,-790.345859107586,83790.8375442335,0.042275134630645,948087.553532627,344010147.953221,31,18125
2018,"RaABAMlw_fsi","B",4.91216107809467,3442.86014686527,70088.5026392637,2.01253369658218,2009723.85596167,408385097.033896,31,18125
2018,"RaABAMlw_fsi","C",-1.04111064537241,-1661.21447263292,159561.760319787,0.0472582615297417,3436775.92894825,1160788450.31495,43,18125
2018,"RaABAMlw_fsi","D",-1.53112222948821,-612.950405990435,40032.7546805535,0.217151872033943,2272957.81131144,164775078.339477,22,18125
2018,"RaABAMlw_fsi","E",-0.630763881555503,-483.317045633488,76624.0838713843,0.0239034712221999,853956.32831618,366008307.225817,29,18125
2018,"RaABAMlw_fsw","A",0,0,948.221103847143,0,0,977728.425996325,1,5469
2018,"RaABAMlw_fsw","B",-4.92582119027481,-126.971411281737,2577.66992298504,13.0263986999669,17705.5233679346,3636154.85218424,2,5728
2018,"RaABAMlw_fsw","C",21.9434438786072,142.856754213335,651.02248764428,518.294787268534,22412.9195499641,465466.956425348,1,5469
2018,"RaABAMlw_fsw","D",NA,0,0,NA,0,0,0,5469
2018,"RaABAMlw_fsw","E",0,0,2273.52012447802,0,0,5676680.88316214,1,5728
2018,"RaABAMlw_fwc","A",8323.33333333333,229.151521539445,2.7531220048792,73835287.8910548,57101.1031580582,8.24232857438575,1,11777
2018,"RaABAMlw_fwc","B",NA,0,0,NA,0,0,0,11777
2018,"RaABAMlw_fwc","C",-10,-229.151521539445,2291.51521539445,106.578449368637,57101.1031580582,5710110.31580582,1,11777
2018,"RaABAMlw_fwc","D",NA,0,0,NA,0,0,0,11777
