"type","REST_ACRES","YEAR","BpS_Code","BPS_LLID","AREA_STRATA","REST_PCT"
"active",856.964816991531,2006,"Na0210290_fdw","Na0210290_fdw_1710030305",1899.920485,0.451052990773733
"both",721.109966276181,2006,"Na0210290_fdw","Na0210290_fdw_1710030305",1899.920485,0.379547445258574
"active",2484.41502902521,2006,"Na0210290_fdw","Na0210290_fdw_1710030306",4778.37897,0.519928420207577
"both",1290.26637715967,2006,"Na0210290_fdw","Na0210290_fdw_1710030306",4778.37897,0.270021776267709
"active",2051.19909976516,2006,"Na0210290_fwo","Na0210290_fwo_1710030111",16869.327935,0.121593409510369
"both",9822.77151101486,2006,"Na0210290_fwo","Na0210290_fwo_1710030111",16869.327935,0.582285882926898
"passive",260.672379913056,2006,"Na0210290_fwo","Na0210290_fwo_1710030111",16869.327935,0.0154524460557922
"active",28.407881445757,2006,"Na0210290_fwo","Na0210290_fwo_1710030201",35.805595,0.79339224626087
"active",578.979391445432,2006,"Na0210290_fwo","Na0210290_fwo_1710030202",936.72774,0.618087163133903
"both",158.488880414992,2006,"Na0210290_fwo","Na0210290_fwo_1710030202",936.72774,0.169194178465337
"active",335.010003007921,2006,"Na0210290_fwo","Na0210290_fwo_1710030203",481.485175,0.695784668775982
"both",8.80267761359391,2006,"Na0210290_fwo","Na0210290_fwo_1710030203",481.485175,0.0182823440277137
"active",252.653185030699,2006,"Na0210290_fwo","Na0210290_fwo_1710030204",518.402745,0.487368532415272
"both",178.591397857869,2006,"Na0210290_fwo","Na0210290_fwo_1710030204",518.402745,0.344503187107679
"active",32.8139171344313,2006,"Na0210290_fwo","Na0210290_fwo_1710030205",623.373185,0.0526392824138423
"both",385.203638284555,2006,"Na0210290_fwo","Na0210290_fwo_1710030205",623.373185,0.617934244772744
"passive",1.96380493701734,2006,"Na0210290_fwo","Na0210290_fwo_1710030205",623.373185,0.00315028779593293
"active",7.2912302073162,2006,"Na0210290_fwo","Na0210290_fwo_1710030206",23.57387,0.309292882641509
"both",11.238047204176,2006,"Na0210290_fwo","Na0210290_fwo_1710030206",23.57387,0.476716262716981
"active",9.44343400398045,2006,"Na0210290_fwo","Na0210290_fwo_1710030207",274.88022,0.0343547236828479
"both",170.054034020589,2006,"Na0210290_fwo","Na0210290_fwo_1710030207",274.88022,0.618647766
"passive",4.65031652413608,2006,"Na0210290_fwo","Na0210290_fwo_1710030207",274.88022,0.0169176106019417
"active",0.29100497169895,2006,"Na0210290_fwo","Na0210290_fwo_1710030208",1.111975,0.261701002
"both",0.68792084959785,2006,"Na0210290_fwo","Na0210290_fwo_1710030208",1.111975,0.618647766
"passive",0.0269088653889,2006,"Na0210290_fwo","Na0210290_fwo_1710030208",1.111975,0.024199164
"active",171.564216213705,2006,"Na0210290_fwo","Na0210290_fwo_1710030209",1478.92675,0.116005891578947
"both",902.007461111039,2006,"Na0210290_fwo","Na0210290_fwo_1710030209",1478.92675,0.609906786195489
"active",187.836467037463,2006,"Na0210290_fwo","Na0210290_fwo_1710030210",1154.23005,0.162737460385356
"both",675.503170468615,2006,"Na0210290_fwo","Na0210290_fwo_1710030210",1154.23005,0.585241365418112
"active",383.757805164418,2006,"Na0210290_fwo","Na0210290_fwo_1710030211",2861.77886,0.134097644834939
"both",1768.20914852503,2006,"Na0210290_fwo","Na0210290_fwo_1710030211",2861.77886,0.617870644458191
"active",130.898044037584,2006,"Na0210290_fwo","Na0210290_fwo_1710030212",878.01546,0.149083985420466
"both",383.689686493964,2006,"Na0210290_fwo","Na0210290_fwo_1710030212",878.01546,0.436996504018237
"passive",147.607846544589,2006,"Na0210290_fwo","Na0210290_fwo_1710030212",878.01546,0.1681153160385
"active",1249.70253210152,2006,"Na0210290_fwo","Na0210290_fwo_1710030213",11027.456075,0.113326457489563
"both",6811.43610546188,2006,"Na0210290_fwo","Na0210290_fwo_1710030213",11027.456075,0.61767973131209
"passive",107.398003061721,2006,"Na0210290_fwo","Na0210290_fwo_1710030213",11027.456075,0.0097391458493496
"active",3658.03188336413,2006,"Na0210290_fwo","Na0210290_fwo_1710030301",17429.98573,0.209870044647715
