"strataID","BpS","SCLASS","YEAR","ew","PVT","BpS_Code","BPS_LLID","sclass","AREA_TOTAL","AREA_STRATA","avg","low","high","departure"
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030601","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030601","B",26.3030708544604,2325.36212,15.260130778447,4.21719070243356,26.3030708544604,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030601","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030601","C",801.563084539892,2325.36212,735.130495464713,668.697908714896,801.563084539892,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030601","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030601","D",889.320613893759,2325.36212,963.890914674535,889.320613893759,1038.46121312995,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030601","RaMCONdy","E",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030601","E",229.946744551859,2325.36212,286.320765843663,238.540599290916,334.100934721772,-8.59385473905706
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030603","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030603","A",633.603580796754,2932.05568,409.49055028623,342.071577401896,476.909520238508,156.694060558245
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030603","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030603","B",33.1656165020282,2932.05568,19.241542098608,5.31746769518784,33.1656165020282,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030603","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030603","C",843.163086122531,2932.05568,926.928122820081,843.163086122531,1010.69316244969,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030603","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030603","D",1121.34687964569,2932.05568,1215.37278300202,1121.34687964569,1309.39868342629,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030603","RaMCONdy","E",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030603","E",300.776516932998,2932.05568,361.022664200732,300.776516932998,421.26881440052,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030604","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030604","A",1122.427565,8174.128225,1141.59778335637,953.643873438006,1329.5516851006,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030604","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030604","B",736.424213422081,8174.128225,53.6425121233569,14.8242965061157,92.4607277405981,643.963485681483
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030604","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030604","C",2350.61128871614,8174.128225,2584.13555478247,2350.61128871614,2817.65982902293,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030604","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030604","D",3126.14567364816,8174.128225,3388.2756856219,3126.14567364816,3650.40568942151,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030604","RaMCONdy","E",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030604","E",838.519484213619,8174.128225,1006.47664007114,838.519484213619,1174.43380410279,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030605","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030605","A",2411.873775,19818.50803,2767.85049288585,2312.14855495999,3223.55241099321,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030605","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030605","B",2094.98834939955,19818.50803,130.058463484174,35.9421128784109,224.174814089938,1870.81353530961
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030605","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030605","C",5699.15315964224,19818.50803,6265.34228890995,5699.15315964224,6831.53143799616,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030605","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030605","D",7579.46797881871,19818.50803,8215.01290840728,7579.46797881871,8850.55781817735,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030605","RaMCONdy","E",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030605","E",2033.0247671395,19818.50803,2440.2437574017,2033.0247671395,2847.4627674824,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030606","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030606","A",2184.80576810558,18726.99337,2615.40968426898,2184.80576810558,3046.01358170539,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030606","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030606","B",2073.83857562479,18726.99337,122.895425815791,33.9625822770773,211.828269354504,1862.01030627028
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030606","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030606","C",5385.26932873437,18726.99337,5920.27529658584,5385.26932873437,6455.28128316432,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030606","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030606","D",7162.02482914479,18726.99337,7762.56679046327,7162.02482914479,8363.10873305476,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030606","RaMCONdy","E",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030606","E",1921.05486839048,18726.99337,2305.84606050416,1921.05486839048,2690.63727134483,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030608","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030608","A",2309.78747231864,19798.270085,2765.02406387523,2309.78747231864,3220.26063563355,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030608","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030608","B",1378.86608151011,19798.270085,129.92565247606,35.9054100901629,223.945894861958,1154.92018664815
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030608","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030608","C",5693.33339016126,19798.270085,6258.94434752822,5693.33339016126,6824.55532469345,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030608","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030608","D",7571.72809971921,19798.270085,8206.62403376733,7571.72809971921,8841.51994801717,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030608","RaMCONdy","E",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030608","E",2844.55504129077,19798.270085,2437.75186856354,2030.94871563458,2844.55504129077,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030609","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030609","A",2679.75096004419,22969.40039,3207.90374807815,2679.75096004419,3736.05651314272,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030609","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030609","B",1599.72194411025,22969.40039,150.736115824365,41.6564546794896,259.815776969241,1339.90616714101
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030609","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030609","C",6605.24650037222,22969.40039,7261.45254711041,6605.24650037222,7917.65861681801,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030609","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030609","D",8784.50761707873,22969.40039,9521.09616004355,8784.50761707873,10257.684680039,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030609","RaMCONdy","E",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030609","E",3300.17336839461,22969.40039,2828.21168112712,2356.25001682903,3300.17336839461,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030611","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030611","A",887.133655,6185.24974,863.831248828931,721.609125508307,1006.0533659643,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030611","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030611","B",69.9637535007894,6185.24974,40.5905467875065,11.2173400742236,69.9637535007894,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030611","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030611","C",2228.14505710248,6185.24974,1955.37962316991,1778.67504181127,2132.0842107138,96.0608463886874
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030611","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030611","D",2365.51118148558,6185.24974,2563.86133501608,2365.51118148558,2762.21148236134,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1707030611","RaMCONdy","E",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1707030611","E",634.496092911146,6185.24974,761.58694908607,634.496092911146,888.677811446243,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000301","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000301","A",868.609763297977,4019.56723,561.372285032867,468.947336920651,653.797229125516,214.812534172461
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000301","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000301","B",45.466880511048,4019.56723,26.3783094576943,7.28973840434049,45.466880511048,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000301","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000301","C",1155.89575383636,4019.56723,1270.72958827747,1155.89575383636,1385.56342673814,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000301","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000301","D",1537.25906422301,4019.56723,1666.15956310516,1537.25906422301,1795.06005796774,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000301","RaMCONdy","E",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000301","E",412.3357681316,4019.56723,494.927460009407,412.3357681316,577.519155906781,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000302","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000302","A",237.889693942956,1100.85525,153.745314314081,128.432517304262,179.058110223044,58.8315837199116
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000302","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000302","B",12.4521997637318,1100.85525,7.22433505674375,1.99647034975575,12.4521997637318,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000302","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000302","C",316.569878360629,1100.85525,348.019888346435,316.569878360629,379.469899433097,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000302","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000302","D",421.015401566001,1100.85525,456.317906239379,421.015401566001,491.620409811902,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000302","RaMCONdy","E",NA,NA,NA,NA,NA,NA,112.928076366683,1100.85525,135.54779943823,112.928076366683,158.167523610632,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000303","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000303","A",156.142144569831,722.561355,100.91283357706,84.2984340851607,117.527232346398,38.614912223433
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000303","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000303","B",8.17317111764938,722.561355,4.74179082815362,1.31041053865786,8.17317111764938,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000303","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000303","C",207.784956523976,722.561355,228.427599441933,207.784956523976,249.070243082451,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000303","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000303","D",276.339199936957,722.561355,299.51048027712,276.339199936957,322.681759894721,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000303","RaMCONdy","E",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000303","E",74.1218828515861,722.561355,88.9686465403653,74.1218828515861,103.815410951706,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000508","RaMCONdy","A",NA,NA,NA,NA,NA,NA,0.02594596309177,0.222395,0.03105965945739,0.02594596309177,0.036173355600615,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000508","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000508","B",0.024628156848975,0.222395,0.001459461627625,0.000403327343385,0.002515595911865,0.02211256093711
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000508","RaMCONdy","C",NA,NA,NA,NA,NA,NA,0.063953510779925,0.222395,0.070307048150795,0.063953510779925,0.07666058574406,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000508","RaMCONdy","D",NA,NA,NA,NA,NA,NA,0.08505361647798,0.222395,0.092185435603915,0.08505361647798,0.099317254507455,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000508","RaMCONdy","E",NA,NA,NA,NA,NA,NA,0.02281375280135,0.222395,0.027383393825905,0.02281375280135,0.031953035072855,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000603","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000603","A",1940.93966100604,16636.702765,2323.47994502897,1940.93966100604,2706.02021241521,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000603","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000603","B",1158.6762405168,16636.702765,109.177945977743,30.1717085766017,188.184183378885,970.492057137914
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000603","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000603","C",4784.17028091385,16636.702765,5259.45935101652,4784.17028091385,5734.7484377559,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000603","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000603","D",6362.60588786825,16636.702765,6896.11588122207,6362.60588786825,7429.62585793919,-9.09494701772928e-13
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000603","RaMCONdy","E",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000603","E",2390.31069469506,16636.702765,2048.46954193448,1706.62840581059,2390.31069469506,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000605","RaMCONdy","A",NA,NA,NA,NA,NA,NA,0.02594596309177,0.222395,0.03105965945739,0.02594596309177,0.036173355600615,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000605","RaMCONdy","B",NA,NA,NA,NA,NA,NA,0.000403327343385,0.222395,0.001459461627625,0.000403327343385,0.002515595911865,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000605","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000605","C",0.088178340285515,0.222395,0.070307048150795,0.063953510779925,0.07666058574406,0.011517754541455
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000605","RaMCONdy","D",NA,NA,NA,NA,NA,NA,0.08505361647798,0.222395,0.092185435603915,0.08505361647798,0.099317254507455,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000605","RaMCONdy","E",NA,NA,NA,NA,NA,NA,0.02281375280135,0.222395,0.027383393825905,0.02281375280135,0.031953035072855,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000701","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000701","A",194.439047409724,1666.62813,232.761087973681,194.439047409724,271.083126871009,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000701","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000701","B",116.07362608356,1666.62813,10.9372054374218,3.02253511132719,18.8518757635163,97.2217503200437
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000701","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000701","C",479.267609784758,1666.62813,526.881018842058,479.267609784758,574.494429565986,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000701","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000701","D",637.391801885982,1666.62813,690.837654415739,637.391801885982,744.283505278868,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000701","RaMCONdy","E",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000701","E",239.456044835975,1666.62813,205.211153331332,170.966263493317,239.456044835975,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000703","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000703","A",5458.0965798371,46783.90178,6533.83420209439,5458.0965798371,7609.57177756777,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000703","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000703","B",2673.57836832304,46783.90178,307.018185833706,84.8455532638421,529.190818403569,2144.38754991947
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000703","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000703","C",14038.239585,46783.90178,14790.0718771938,13453.5163417081,16126.6274594634,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000703","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000703","D",17892.2189767738,46783.90178,19392.496975382,17892.2189767738,20892.7749272063,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000703","RaMCONdy","E",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000703","E",6721.76827006607,46783.90178,5760.48025879268,4799.19229430319,6721.76827006607,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000704","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000704","A",1890.96773609129,16208.369995,2263.65904091404,1890.96773609129,2636.35032952842,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000704","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000704","B",1128.84466808059,16208.369995,106.367022882938,29.3949001132422,183.339145652633,945.505522427957
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000704","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000704","C",4660.99581915171,16208.369995,5124.04797627809,4660.99581915171,5587.10014961284,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000704","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000704","D",6198.79262253166,16208.369995,6718.56673224893,6198.79262253166,7238.34082575783,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000704","RaMCONdy","E",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000704","E",2328.76914914474,16208.369995,1995.72912542578,1662.68911791519,2328.76914914474,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000809","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000809","A",12.7355088676532,58.934675,8.23080975620835,6.87568021931905,9.58593923416297,3.14956963349022
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000809","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000809","B",0.666632916644225,58.934675,0.386757331320625,0.106881745997025,0.666632916644225,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000809","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000809","C",16.9476803566801,58.934675,18.6313677599607,16.9476803566801,20.3150552221759,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000809","RaMCONdy","D",NA,NA,NA,NA,NA,NA,22.5392083666647,58.934675,24.4291404350375,22.5392083666647,26.3190724444756,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000809","RaMCONdy","E",NA,NA,NA,NA,NA,NA,6.04564449235775,58.934675,7.25659936386483,6.04564449235775,8.46755429430658,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000810","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000810","A",1.35461140012872,6.004665,0.83861080534953,0.70054100347779,0.976680601216605,0.377930798912114
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000810","RaMCONdy","B",NA,NA,NA,NA,NA,NA,0.010889838271395,6.004665,0.039405463945875,0.010889838271395,0.067921089620355,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000810","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000810","C",1.72674479105798,6.004665,1.89829030007147,1.72674479105798,2.06983581508962,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000810","RaMCONdy","D",NA,NA,NA,NA,NA,NA,2.29644764490546,6.004665,2.48900676130571,2.29644764490546,2.68156587170128,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000810","RaMCONdy","E",NA,NA,NA,NA,NA,NA,0.61597132563645,6.004665,0.739351633299435,0.61597132563645,0.862731946967085,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000902","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000902","A",19.6559363278119,90.959555,12.7034007180725,10.6118989045339,14.7949024406515,4.86103388716037
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000902","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000902","B",1.02887872795278,90.959555,0.596919805698625,0.164960883444465,1.02887872795279,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000902","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000902","C",26.1569859089893,90.959555,28.7555826936752,26.1569859089893,31.3541795693205,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000902","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000902","D",34.7869291394938,90.959555,37.7038431620012,34.7869291394938,40.6207570935491,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000902","RaMCONdy","E",NA,NA,NA,NA,NA,NA,9.33082489575215,90.959555,11.1998080747951,9.33082489575215,13.0687913447977,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000903","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000903","A",39.5041067517394,182.80869,25.5310400739746,21.3275816614349,29.7344983037055,9.76960844803382
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000903","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000903","B",2.06781983955303,182.80869,1.19967745790775,0.33153507626247,2.06781983955303,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000903","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000903","C",52.5697858610984,182.80869,57.7923935799535,52.5697858610984,63.0150014816173,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000903","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000903","D",69.9140727448996,182.80869,75.7764280664181,69.9140727448996,81.638783205128,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000903","RaMCONdy","E",NA,NA,NA,NA,NA,NA,18.7529048027097,182.80869,22.5091497248939,18.7529048027097,26.2653948298868,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000907","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000907","A",20.809340904505,96.297035,13.4488325450499,11.2346020187364,15.6630629750663,5.14627792943873
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000907","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000907","B",1.08925302983754,96.297035,0.631946884761625,0.174640739685705,1.08925302983754,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000907","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000907","C",27.6918701677075,96.297035,30.4429518492942,27.6918701677075,33.194033627178,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000907","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1712000907","D",36.8282159349653,96.297035,39.9162936164952,36.8282159349653,43.004371201728,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1712000907","RaMCONdy","E",NA,NA,NA,NA,NA,NA,9.87835496298455,96.297035,11.8570095266169,9.87835496298455,13.8356641865462,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1801020203","RaMCONdy","A",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1801020203","A",3043.35768681225,26086.04392,3643.17381571402,3043.35768681225,4242.98991852974,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1801020203","RaMCONdy","B",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1801020203","B",433.873531199453,26086.04392,171.189011073902,47.308684069687,295.069338078117,138.804193121336
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1801020203","RaMCONdy","C",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1801020203","C",9956.401755,26086.04392,8246.73551989565,7501.49100044208,8991.98006543526,964.421689564739
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1801020203","RaMCONdy","D",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1801020203","D",9976.44899840114,26086.04392,10812.9828545968,9976.44899840114,11649.5166847064,0
"2009_RaMCONdy_fmd_RaMCONdy_fmd_1801020203","RaMCONdy","E",2009,"eastside","fmd","RaMCONdy_fmd","RaMCONdy_fmd_1801020203","E",2675.96194858715,26086.04392,3211.96256220335,2675.96194858715,3747.9632019056,0
