"type","REST_ACRES","YEAR","BpS_Code","AREA_STRATA","REST_PCT"
"both",10911.7428728919,2008,"RaREFI_frf",56680.256885,0.192513998216893
"passive",10245.0253697977,2008,"RaREFI_frf",56680.256885,0.180751216258319
"active",27470.707562213,2008,"RaREFI_frm",88214.533515,0.31140795589586
"both",1317.17478575391,2008,"RaREFI_frm",88214.533515,0.0149314940891224
"active",269716.395361082,2008,"RaSAWD_fal",1146762.0259,0.235198227068431
"passive",195270.221771335,2008,"RaSAWD_fal",1146762.0259,0.170279637240415
"active",13662.4359293502,2008,"RaSAWD_fsw",57322.75604,0.238342272304851
"passive",7548.91394864845,2008,"RaSAWD_fsw",57322.75604,0.131691399195475
"active",155949.320249432,2008,"RaSPFI_fcd",1397847.76006,0.111563880348986
"passive",121201.063213186,2008,"RaSPFI_fcd",1397847.76006,0.0867054815811868
"active",22118.4127005899,2008,"RaSPFI_fmz",240805.525285,0.0918517657533486
"both",74702.680763394,2008,"RaSSHE_fss",1853674.33433,0.0402997869582064
"passive",884819.571694441,2008,"RaSSHE_fss",1853674.33433,0.477332806150253
"active",334214.038184361,2008,"RaTAOAco_ftm",586701.13908,0.569649547141562
"active",8336.40718133545,2008,"RaTAOAco_fto",26919.58038,0.309678199424275
"passive",2387.59600287461,2008,"RaTAOAco_fto",26919.58038,0.0886936560366478
