"strataID","BpS","SCLASS","YEAR","ew","PVT","BpS_Code","sclass","AREA_TOTAL","AREA_STRATA","avg","low","high","departure"
"2010_eastside_RaMCONdy_fmx","RaMCONdy","C",2010,"eastside","fmx","RaMCONdy_fmx","C",179104.47888,596169.8286,188470.697836873,171438.897277529,205502.498992387,0
"2010_eastside_RaMCONdy_fmx","RaMCONdy","D",2010,"eastside","fmx","RaMCONdy_fmx","D",228001.528620191,596169.8286,247119.653514703,228001.528620191,266237.777813044,0
"2010_eastside_RaMCONdy_fmx","RaMCONdy","E",2010,"eastside","fmx","RaMCONdy_fmx","E",61156.3708595229,596169.8286,73406.116161227,61156.3708595229,85655.8620591009,0
"2010_eastside_RaMCONms_fcm","RaMCONms","A",2010,"eastside","fcm","RaMCONms_fcm","A",273704.701319282,2203967.80925,319929.014075439,273704.701319282,366153.346667307,0
"2010_eastside_RaMCONms_fcm","RaMCONms","B",2010,"eastside","fcm","RaMCONms_fcm","B",915293.512002668,2203967.80925,978667.760034013,915293.512002668,1042041.92211061,0
"2010_eastside_RaMCONms_fcm","RaMCONms","C",2010,"eastside","fcm","RaMCONms_fcm","C",475442.133167316,2203967.80925,275837.782911883,230295.232334032,321380.353325444,154061.779841872
"2010_eastside_RaMCONms_fcm","RaMCONms","D",2010,"eastside","fcm","RaMCONms_fcm","D",171690.39488555,2203967.80925,212501.64148396,171690.39488555,253312.90791808,0
"2010_eastside_RaMCONms_fcm","RaMCONms","E",2010,"eastside","fcm","RaMCONms_fcm","E",367837.067875184,2203967.80925,417031.612948672,367837.067875184,466226.199897549,0
"2010_eastside_RaMCONms_fmm","RaMCONms","A",2010,"eastside","fmm","RaMCONms_fmm","A",219758.04504762,1769570.105205,256871.637017358,219758.04504762,293985.244913227,0
"2010_eastside_RaMCONms_fmm","RaMCONms","B",2010,"eastside","fmm","RaMCONms_fmm","B",734890.967794663,1769570.105205,785774.276654912,734890.967794663,836657.516501928,0
"2010_eastside_RaMCONms_fmm","RaMCONms","C",2010,"eastside","fmm","RaMCONms_fmm","C",329909.049216316,1769570.105205,221470.700469531,184904.496698716,258036.920166477,71872.1290498392
"2010_eastside_RaMCONms_fmm","RaMCONms","D",2010,"eastside","fmm","RaMCONms_fmm","D",137850.557011402,1769570.105205,170617.987476401,137850.557011402,203385.43386753,0
"2010_eastside_RaMCONms_fmm","RaMCONms","E",2010,"eastside","fmm","RaMCONms_fmm","E",347161.486135,1769570.105205,334835.505356368,295337.107995098,374333.936339471,0
