BpS_Code,BPS_LLID,SCLASS,AREA_PCT,AREA,AREA_TOTAL
RaPIPOm_fdp,RaPIPOm_fdp_1712000205,A,9.66319849902253,4913.817525,50850.839145
RaPIPOm_fdp,RaPIPOm_fdp_1712000205,B,34.1131243685792,17346.81,50850.839145
RaPIPOm_fdp,RaPIPOm_fdp_1712000205,C,24.2141954332148,12313.12157,50850.839145
RaPIPOm_fdp,RaPIPOm_fdp_1712000205,D,10.4587340532077,5318.35403,50850.839145
RaPIPOm_fdp,RaPIPOm_fdp_1712000205,E,21.5507476459757,10958.73602,50850.839145
RaPIPOm_fdp,RaPIPOm_fdp_1707030508,A,14.2411132420499,1420.21447,9972.63659
RaPIPOm_fdp,RaPIPOm_fdp_1707030508,B,59.2948574996655,5913.260655,9972.63659
RaPIPOm_fdp,RaPIPOm_fdp_1707030508,C,12.5351233218857,1250.082295,9972.63659
RaPIPOm_fdp,RaPIPOm_fdp_1707030508,D,5.7847553632755,576.89263,9972.63659
RaPIPOm_fdp,RaPIPOm_fdp_1707030508,E,8.14415057312341,812.18654,9972.63659
RaMCONdy_fdd,RaMCONdy_fdd_1712000205,A,6.24280259409661,229.06685,3669.295105
RaMCONdy_fdd,RaMCONdy_fdd_1712000205,B,41.0388508394448,1505.836545,3669.295105
RaMCONdy_fdd,RaMCONdy_fdd_1712000205,C,45.2694102672889,1661.068255,3669.295105
RaMCONdy_fdd,RaMCONdy_fdd_1712000205,D,1.01218255651858,37.139965,3669.295105
RaMCONdy_fdd,RaMCONdy_fdd_1712000205,E,6.43675374265107,236.18349,3669.295105
RaPIPOm_fdp,RaPIPOm_fdp_1707030507,A,13.7206469513433,901.811725,6572.66183
RaPIPOm_fdp,RaPIPOm_fdp_1707030507,B,52.2602693374839,3434.890775,6572.66183
RaPIPOm_fdp,RaPIPOm_fdp_1707030507,C,9.71442105975502,638.496045,6572.66183
RaPIPOm_fdp,RaPIPOm_fdp_1707030507,D,4.73709142586452,311.353,6572.66183
RaPIPOm_fdp,RaPIPOm_fdp_1707030507,E,19.5675712255532,1286.110285,6572.66183
RaPIPOm_fdp,RaPIPOm_fdp_1707030304,A,29.9595439499816,1811.62967,6046.92005
RaPIPOm_fdp,RaPIPOm_fdp_1707030304,B,25.9691062890769,1570.331095,6046.92005
RaPIPOm_fdp,RaPIPOm_fdp_1707030304,C,26.8591393894814,1624.150685,6046.92005
RaPIPOm_fdp,RaPIPOm_fdp_1707030304,D,4.15961750643619,251.528745,6046.92005
RaPIPOm_fdp,RaPIPOm_fdp_1707030304,E,13.0525928650239,789.279855,6046.92005
RaMCONdy_fdd,RaMCONdy_fdd_1707030304,A,13.4433962264151,12.676515,94.29548
RaMCONdy_fdd,RaMCONdy_fdd_1707030304,B,31.3679245283019,29.578535,94.29548
RaMCONdy_fdd,RaMCONdy_fdd_1707030304,C,47.6415094339623,44.92379,94.29548
RaMCONdy_fdd,RaMCONdy_fdd_1707030304,D,0.235849056603774,0.222395,94.29548
RaMCONdy_fdd,RaMCONdy_fdd_1707030304,E,7.31132075471698,6.894245,94.29548
RaMCONdy_fdg,RaMCONdy_fdg_1712000402,A,4.34592271261989,242.85534,5588.119165
RaMCONdy_fdg,RaMCONdy_fdg_1712000402,B,33.8361125482549,1890.80229,5588.119165
RaMCONdy_fdg,RaMCONdy_fdg_1712000402,C,54.4712858677916,3043.920365,5588.119165
RaMCONdy_fdg,RaMCONdy_fdg_1712000402,D,3.37087595017312,188.368565,5588.119165
RaMCONdy_fdg,RaMCONdy_fdg_1712000402,E,3.9758029211605,222.172605,5588.119165
RaPIPOm_fdp,RaPIPOm_fdp_1712000402,A,6.08971824675154,3083.061885,50627.33217
RaPIPOm_fdp,RaPIPOm_fdp_1712000402,B,30.6862409179164,15535.62512,50627.33217
RaPIPOm_fdp,RaPIPOm_fdp_1712000402,C,28.7898755084649,14575.545905,50627.33217
RaPIPOm_fdp,RaPIPOm_fdp_1712000402,D,8.90110083199354,4506.389885,50627.33217
RaPIPOm_fdp,RaPIPOm_fdp_1712000402,E,25.5330644948736,12926.709375,50627.33217
RaMCONdy_fdg,RaMCONdy_fdg_1707030304,A,5.32687651331719,4.89269,91.849135
RaMCONdy_fdg,RaMCONdy_fdg_1707030304,B,31.2348668280872,28.688955,91.849135
RaMCONdy_fdg,RaMCONdy_fdg_1707030304,C,52.7845036319613,48.48211,91.849135
RaMCONdy_fdg,RaMCONdy_fdg_1707030304,D,1.69491525423729,1.556765,91.849135
RaMCONdy_fdg,RaMCONdy_fdg_1707030304,E,8.95883777239709,8.228615,91.849135
RaMCONdy_fdd,RaMCONdy_fdd_1712000402,A,5.59490084985836,17.569205,314.02174
RaMCONdy_fdd,RaMCONdy_fdd_1712000402,B,37.3937677053824,117.42456,314.02174
RaMCONdy_fdd,RaMCONdy_fdd_1712000402,C,43.5552407932011,136.772925,314.02174
RaMCONdy_fdd,RaMCONdy_fdd_1712000402,D,5.38243626062323,16.90202,314.02174
RaMCONdy_fdd,RaMCONdy_fdd_1712000402,E,8.07365439093484,25.35303,314.02174
RaMCONdy_fdg,RaMCONdy_fdg_1705011603,A,4.6100394109106,197.709155,4288.66518
RaMCONdy_fdg,RaMCONdy_fdg_1705011603,B,41.3503422526447,1773.37773,4288.66518
RaMCONdy_fdg,RaMCONdy_fdg_1705011603,C,45.6025720804812,1955.74163,4288.66518
RaMCONdy_fdg,RaMCONdy_fdg_1705011603,D,1.72682016179216,74.057535,4288.66518
RaMCONdy_fdg,RaMCONdy_fdg_1705011603,E,6.71022609417133,287.77913,4288.66518
RaPIPOm_fdp,RaPIPOm_fdp_1705011603,A,6.69954788327168,1123.761935,16773.698085
RaPIPOm_fdp,RaPIPOm_fdp_1705011603,B,38.0719409198786,6386.072425,16773.698085
RaPIPOm_fdp,RaPIPOm_fdp_1705011603,C,22.2505071397319,3732.23289,16773.698085
RaPIPOm_fdp,RaPIPOm_fdp_1705011603,D,13.2121501398778,2216.166175,16773.698085
RaPIPOm_fdp,RaPIPOm_fdp_1705011603,E,19.7658539172401,3315.46466,16773.698085
RaMCONdy_fdg,RaMCONdy_fdg_1705011605,A,23.3766233766234,4.00311,17.124415
RaMCONdy_fdg,RaMCONdy_fdg_1705011605,B,22.0779220779221,3.780715,17.124415
RaMCONdy_fdg,RaMCONdy_fdg_1705011605,C,48.0519480519481,8.228615,17.124415
RaMCONdy_fdg,RaMCONdy_fdg_1705011605,E,6.49350649350649,1.111975,17.124415
RaMCONdy_fdd,RaMCONdy_fdd_1705011605,A,14.3712574850299,10.67496,74.27993
RaMCONdy_fdd,RaMCONdy_fdd_1705011605,B,21.2574850299401,15.790045,74.27993
RaMCONdy_fdd,RaMCONdy_fdd_1705011605,C,63.7724550898204,47.370135,74.27993
RaMCONdy_fdd,RaMCONdy_fdd_1705011605,E,0.598802395209581,0.44479,74.27993
RaPIPOm_fpl,RaPIPOm_fpl_1707030101,A,4.21658334119423,99.410565,2357.609395
RaPIPOm_fpl,RaPIPOm_fpl_1707030101,B,43.0431091406471,1014.788385,2357.609395
RaPIPOm_fpl,RaPIPOm_fpl_1707030101,C,10.3386472974248,243.74492,2357.609395
RaPIPOm_fpl,RaPIPOm_fpl_1707030101,D,2.43373266672955,57.37791,2357.609395
RaPIPOm_fpl,RaPIPOm_fpl_1707030101,E,39.9679275540044,942.287615,2357.609395
RaPIPOm_fpl,RaPIPOm_fpl_1707030103,A,11.055964198148,4131.65431,37370.36622
RaPIPOm_fpl,RaPIPOm_fpl_1707030103,B,48.5901830560118,18158.329355,37370.36622
RaPIPOm_fpl,RaPIPOm_fpl_1707030103,C,22.3190268751934,8340.70208,37370.36622
RaPIPOm_fpl,RaPIPOm_fpl_1707030103,D,2.45126044419053,916.045005,37370.36622
RaPIPOm_fpl,RaPIPOm_fpl_1707030103,E,15.5835654264562,5823.63547,37370.36622
RaMCONdy_fdd,RaMCONdy_fdd_1705011603,A,4.31715278509003,91.18195,2112.085315
RaMCONdy_fdd,RaMCONdy_fdd_1705011603,B,38.801726861114,819.525575,2112.085315
RaMCONdy_fdd,RaMCONdy_fdd_1705011603,C,48.4995261661577,1024.35137,2112.085315
RaMCONdy_fdd,RaMCONdy_fdd_1705011603,D,0.431715278509003,9.118195,2112.085315
RaMCONdy_fdd,RaMCONdy_fdd_1705011603,E,7.9498789091292,167.908225,2112.085315
RaPIPOm_fpl,RaPIPOm_fpl_1707030104,A,13.1402331331685,82.73094,629.600245
RaPIPOm_fpl,RaPIPOm_fpl_1707030104,B,64.4648534086895,405.870875,629.600245
RaPIPOm_fpl,RaPIPOm_fpl_1707030104,C,10.9501942776404,68.94245,629.600245
RaPIPOm_fpl,RaPIPOm_fpl_1707030104,D,6.14623807841752,38.69673,629.600245
RaPIPOm_fpl,RaPIPOm_fpl_1707030104,E,5.29848110208407,33.35925,629.600245
RaMCONdy_fdg,RaMCONdy_fdg_1712000401,A,2.28070175438597,2.891135,126.76515
RaMCONdy_fdg,RaMCONdy_fdg_1712000401,B,30.8771929824561,39.14152,126.76515
RaMCONdy_fdg,RaMCONdy_fdg_1712000401,C,58.9473684210526,74.72472,126.76515
RaMCONdy_fdg,RaMCONdy_fdg_1712000401,D,1.05263157894737,1.33437,126.76515
RaMCONdy_fdg,RaMCONdy_fdg_1712000401,E,6.8421052631579,8.673405,126.76515
RaPIPOm_fdp,RaPIPOm_fdp_1712000401,A,7.53782390403343,994.99523,13200.03283
RaPIPOm_fdp,RaPIPOm_fdp_1712000401,B,38.2029854769687,5042.806625,13200.03283
RaPIPOm_fdp,RaPIPOm_fdp_1712000401,C,26.663746335546,3519.62327,13200.03283
RaPIPOm_fdp,RaPIPOm_fdp_1712000401,D,10.2402533948849,1351.71681,13200.03283
RaPIPOm_fdp,RaPIPOm_fdp_1712000401,E,17.3551908885669,2290.890895,13200.03283
RaMCONdy_fmx,RaMCONdy_fmx_1707030207,A,5.54702536709846,570.443175,10283.767195
RaMCONdy_fmx,RaMCONdy_fmx_1707030207,B,57.4036028632599,5903.25288,10283.767195
RaMCONdy_fmx,RaMCONdy_fmx_1707030207,C,25.2243679851214,2594.01528,10283.767195
RaMCONdy_fmx,RaMCONdy_fmx_1707030207,D,1.65437598667849,170.132175,10283.767195
RaMCONdy_fmx,RaMCONdy_fmx_1707030207,E,10.1706277978417,1045.923685,10283.767195
RaPIPOm_fpl,RaPIPOm_fpl_1707030207,A,6.87968903471192,1464.24868,21283.64629
RaPIPOm_fpl,RaPIPOm_fpl_1707030207,B,50.1880838435978,10681.854245,21283.64629
RaPIPOm_fpl,RaPIPOm_fpl_1707030207,C,19.0330400618587,4050.924925,21283.64629
RaPIPOm_fpl,RaPIPOm_fpl_1707030207,D,1.5788593759796,336.038845,21283.64629
RaPIPOm_fpl,RaPIPOm_fpl_1707030207,E,22.320327683852,4750.579595,21283.64629
RaMCONdy_fdd,RaMCONdy_fdd_1712000401,A,1.5625,0.44479,28.46656
RaMCONdy_fdd,RaMCONdy_fdd_1712000401,B,17.96875,5.115085,28.46656
RaMCONdy_fdd,RaMCONdy_fdd_1712000401,C,77.34375,22.017105,28.46656
RaMCONdy_fdd,RaMCONdy_fdd_1712000401,E,3.125,0.88958,28.46656
RaMCONdy_fdd,RaMCONdy_fdd_1712000101,A,2.36024844720497,4.225505,179.027975
RaMCONdy_fdd,RaMCONdy_fdd_1712000101,B,41.8633540372671,74.947115,179.027975
RaMCONdy_fdd,RaMCONdy_fdd_1712000101,C,44.7204968944099,80.0622,179.027975
RaMCONdy_fdd,RaMCONdy_fdd_1712000101,D,3.35403726708075,6.004665,179.027975
RaMCONdy_fdd,RaMCONdy_fdd_1712000101,E,7.70186335403727,13.78849,179.027975
RaMCONdy_fdg,RaMCONdy_fdg_1712000102,A,1.60035563458546,80.0622,5002.775525
RaMCONdy_fdg,RaMCONdy_fdg_1712000102,B,44.5254501000222,2227.50832,5002.775525
RaMCONdy_fdg,RaMCONdy_fdg_1712000102,C,45.143365192265,2258.421225,5002.775525
RaMCONdy_fdg,RaMCONdy_fdg_1712000102,D,0.280062236052456,14.010885,5002.775525
RaMCONdy_fdg,RaMCONdy_fdg_1712000102,E,8.45076683707491,422.772895,5002.775525
RaMCONdy_fdd,RaMCONdy_fdd_1712000102,A,1.86839967506093,10.23017,547.53649
RaMCONdy_fdd,RaMCONdy_fdd_1712000102,B,47.7254264825345,261.314125,547.53649
RaMCONdy_fdd,RaMCONdy_fdd_1712000102,C,46.8318440292445,256.421435,547.53649
RaMCONdy_fdd,RaMCONdy_fdd_1712000102,D,0.203086921202275,1.111975,547.53649
RaMCONdy_fdd,RaMCONdy_fdd_1712000102,E,3.37124289195776,18.458785,547.53649
RaPIPOm_fdp,RaPIPOm_fdp_1712000102,A,1.88338784256231,74.27993,3943.95293
RaPIPOm_fdp,RaPIPOm_fdp_1712000102,B,41.8123378820345,1649.058925,3943.95293
RaPIPOm_fdp,RaPIPOm_fdp_1712000102,C,21.7886545618586,859.33428,3943.95293
RaPIPOm_fdp,RaPIPOm_fdp_1712000102,D,10.6518551934138,420.104155,3943.95293
RaPIPOm_fdp,RaPIPOm_fdp_1712000102,E,23.8637645201308,941.17564,3943.95293
RaPIPOm_fdp,RaPIPOm_fdp_1712000101,A,2.82258064516129,306.682705,10865.33012
RaPIPOm_fdp,RaPIPOm_fdp_1712000101,B,44.8604060913706,4874.231215,10865.33012
RaPIPOm_fdp,RaPIPOm_fdp_1712000101,C,15.7278532831177,1708.88318,10865.33012
RaPIPOm_fdp,RaPIPOm_fdp_1712000101,D,11.9964794498117,1303.457095,10865.33012
RaPIPOm_fdp,RaPIPOm_fdp_1712000101,E,24.5926805305387,2672.075925,10865.33012
RaMCONdy_fdg,RaMCONdy_fdg_1712000101,A,1.94389763779528,175.69205,9038.1328
RaMCONdy_fdg,RaMCONdy_fdg_1712000101,B,38.001968503937,3434.66838,9038.1328
RaMCONdy_fdg,RaMCONdy_fdg_1712000101,C,45.2608267716536,4090.73363,9038.1328
RaMCONdy_fdg,RaMCONdy_fdg_1712000101,D,1.31397637795276,118.75893,9038.1328
RaMCONdy_fdg,RaMCONdy_fdg_1712000101,E,13.4793307086614,1218.27981,9038.1328
RaMCONdy_fmx,RaMCONdy_fmx_1707030506,A,26.7356985231709,350.272125,1310.128945
RaMCONdy_fmx,RaMCONdy_fmx_1707030506,B,40.5364114751316,531.07926,1310.128945
RaMCONdy_fmx,RaMCONdy_fmx_1707030506,C,27.6014259039212,361.61427,1310.128945
RaMCONdy_fmx,RaMCONdy_fmx_1707030506,D,0.0169750466813784,0.222395,1310.128945
RaMCONdy_fmx,RaMCONdy_fmx_1707030506,E,5.10948905109489,66.940895,1310.128945
RaPIPOm_fdp,RaPIPOm_fdp_1707030310,A,42.1052631578947,5.33748,12.676515
RaPIPOm_fdp,RaPIPOm_fdp_1707030310,B,22.8070175438597,2.891135,12.676515
RaPIPOm_fdp,RaPIPOm_fdp_1707030310,C,24.5614035087719,3.11353,12.676515
RaPIPOm_fdp,RaPIPOm_fdp_1707030310,D,1.75438596491228,0.222395,12.676515
RaPIPOm_fdp,RaPIPOm_fdp_1707030310,E,8.7719298245614,1.111975,12.676515
RaPIPOm_fdp,RaPIPOm_fdp_1707030303,A,7.12945590994371,67.60808,948.29228
RaPIPOm_fdp,RaPIPOm_fdp_1707030303,B,41.1350844277674,390.08083,948.29228
RaPIPOm_fdp,RaPIPOm_fdp_1707030303,C,28.0487804878049,265.98442,948.29228
RaPIPOm_fdp,RaPIPOm_fdp_1707030303,D,10.1547842401501,96.297035,948.29228
RaPIPOm_fdp,RaPIPOm_fdp_1707030303,E,13.531894934334,128.321915,948.29228
RaMCONdy_fmx,RaMCONdy_fmx_1707030102,A,6.13269815760776,475.258115,7749.57617
RaMCONdy_fmx,RaMCONdy_fmx_1707030102,B,48.341273029903,3746.243775,7749.57617
RaMCONdy_fmx,RaMCONdy_fmx_1707030102,C,30.9418584629513,2397.86289,7749.57617
RaMCONdy_fmx,RaMCONdy_fmx_1707030102,D,0.955633358204672,74.057535,7749.57617
RaMCONdy_fmx,RaMCONdy_fmx_1707030102,E,13.6285369913333,1056.153855,7749.57617
RaPIPOm_fpl,RaPIPOm_fpl_1707030102,A,7.89354848420989,1166.23938,14774.58943
RaPIPOm_fpl,RaPIPOm_fpl_1707030102,B,45.3502724508535,6700.31656,14774.58943
RaPIPOm_fpl,RaPIPOm_fpl_1707030102,C,14.5919258211157,2155.89713,14774.58943
RaPIPOm_fpl,RaPIPOm_fpl_1707030102,D,3.71948098865039,549.538045,14774.58943
RaPIPOm_fpl,RaPIPOm_fpl_1707030102,E,28.4447722551706,4202.598315,14774.58943
RaPIPOm_fpl,RaPIPOm_fpl_1707030506,A,9.68743488226714,3101.743065,32018.20815
RaPIPOm_fpl,RaPIPOm_fpl_1707030506,B,49.9513787594638,15993.536425,32018.20815
RaPIPOm_fpl,RaPIPOm_fpl_1707030506,C,17.872473431965,5722.445745,32018.20815
RaPIPOm_fpl,RaPIPOm_fpl_1707030506,D,9.80829339445718,3140.439795,32018.20815
RaPIPOm_fpl,RaPIPOm_fpl_1707030506,E,12.6804195318469,4060.04312,32018.20815
RaMCONdy_fdd,RaMCONdy_fdd_1707030303,C,100,1.556765,1.556765
RaPIPOm_fpl,RaPIPOm_fpl_1707030203,A,16.3258894677592,2773.71044,16989.64363
RaPIPOm_fpl,RaPIPOm_fpl_1707030203,B,47.751132287876,8112.747205,16989.64363
RaPIPOm_fpl,RaPIPOm_fpl_1707030203,C,22.0121999109878,3739.79432,16989.64363
RaPIPOm_fpl,RaPIPOm_fpl_1707030203,D,3.58274210016493,608.695115,16989.64363
RaPIPOm_fpl,RaPIPOm_fpl_1707030203,E,10.328036233212,1754.69655,16989.64363
RaMCONdy_fmx,RaMCONdy_fmx_1707030203,A,22.7272727272727,332.480525,1462.91431
RaMCONdy_fmx,RaMCONdy_fmx_1707030203,B,31.0884767406507,454.797775,1462.91431
RaMCONdy_fmx,RaMCONdy_fmx_1707030203,C,37.0933414411675,542.6438,1462.91431
RaMCONdy_fmx,RaMCONdy_fmx_1707030203,D,1.06415323806628,15.56765,1462.91431
RaMCONdy_fmx,RaMCONdy_fmx_1707030203,E,8.02675585284281,117.42456,1462.91431
RaPIPOm_fdp,RaPIPOm_fdp_1712000403,A,10.3067484662577,317.58006,3081.282725
RaPIPOm_fdp,RaPIPOm_fdp_1712000403,B,39.5525081198123,1218.7246,3081.282725
RaPIPOm_fdp,RaPIPOm_fdp_1712000403,C,18.0584626488632,556.43229,3081.282725
RaPIPOm_fdp,RaPIPOm_fdp_1712000403,D,10.0974377481054,311.130605,3081.282725
RaPIPOm_fdp,RaPIPOm_fdp_1712000403,E,21.9848430169614,677.41517,3081.282725
RaMCONdy_fdg,RaMCONdy_fdg_1712000403,A,3.2258064516129,0.44479,13.78849
RaMCONdy_fdg,RaMCONdy_fdg_1712000403,B,24.1935483870968,3.335925,13.78849
RaMCONdy_fdg,RaMCONdy_fdg_1712000403,C,59.6774193548387,8.228615,13.78849
RaMCONdy_fdg,RaMCONdy_fdg_1712000403,D,1.61290322580645,0.222395,13.78849
RaMCONdy_fdg,RaMCONdy_fdg_1712000403,E,11.2903225806452,1.556765,13.78849
RaPIPOm_fpl,RaPIPOm_fpl_1712000505,A,12.9962923982807,11451.785735,88115.790135
RaPIPOm_fpl,RaPIPOm_fpl_1712000505,B,34.765643732033,30634.02167,88115.790135
RaPIPOm_fpl,RaPIPOm_fpl_1712000505,C,24.8035778735175,21855.868625,88115.790135
RaPIPOm_fpl,RaPIPOm_fpl_1712000505,D,14.1822706473538,12496.81984,88115.790135
RaPIPOm_fpl,RaPIPOm_fpl_1712000505,E,13.2522153488149,11677.294265,88115.790135
RaMCONdy_fmx,RaMCONdy_fmx_1712000505,A,12.4456048738033,286.222365,2299.786695
RaMCONdy_fmx,RaMCONdy_fmx_1712000505,B,50.8171356735325,1168.685725,2299.786695
RaMCONdy_fmx,RaMCONdy_fmx_1712000505,C,32.3469683783,743.911275,2299.786695
RaMCONdy_fmx,RaMCONdy_fmx_1712000505,D,0.348128807658834,8.00622,2299.786695
RaMCONdy_fmx,RaMCONdy_fmx_1712000505,E,4.04216226670535,92.96111,2299.786695
RaPIPOm_fpl,RaPIPOm_fpl_1707030206,A,13.0952836597805,12174.569485,92969.11622
RaPIPOm_fpl,RaPIPOm_fpl_1707030206,B,44.3696236687749,41250.046995,92969.11622
RaPIPOm_fpl,RaPIPOm_fpl_1707030206,C,25.0543015434077,23292.76272,92969.11622
RaPIPOm_fpl,RaPIPOm_fpl_1707030206,D,2.95548708723651,2747.690225,92969.11622
RaPIPOm_fpl,RaPIPOm_fpl_1707030206,E,14.5253040408003,13504.046795,92969.11622
RaMCONdy_fmx,RaMCONdy_fmx_1707030206,A,6.93262333958943,1059.712175,15285.875535
RaMCONdy_fmx,RaMCONdy_fmx_1707030206,B,53.9900775464479,8252.856055,15285.875535
RaMCONdy_fmx,RaMCONdy_fmx_1707030206,C,32.326538925989,4941.394505,15285.875535
RaMCONdy_fmx,RaMCONdy_fmx_1707030206,D,1.38215995227911,211.27525,15285.875535
RaMCONdy_fmx,RaMCONdy_fmx_1707030206,E,5.36860023569464,820.63755,15285.875535
RaMCONdy_fmx,RaMCONdy_fmx_1712000508,A,40,0.44479,1.111975
RaMCONdy_fmx,RaMCONdy_fmx_1712000508,C,60,0.667185,1.111975
RaMCONdy_fmd,RaMCONdy_fmd_1712000508,A,100,0.222395,0.222395
RaDFWV_fwx,RaDFWV_fwx_1710030107,A,4.24626471593203,304.013965,7159.562235
RaDFWV_fwx,RaDFWV_fwx_1710030107,B,17.3205355201441,1240.07452,7159.562235
RaDFWV_fwx,RaDFWV_fwx_1710030107,C,1.16484950144441,83.398125,7159.562235
RaDFWV_fwx,RaDFWV_fwx_1710030107,D,1.90724691703165,136.55053,7159.562235
RaDFWV_fwx,RaDFWV_fwx_1710030107,E,75.3611033454478,5395.525095,7159.562235
Na0710270_fdd,Na0710270_fdd_1710030301,A,17.9593336599706,1630.377745,9078.1639
Na0710270_fdd,Na0710270_fdd_1710030301,B,59.5565899069084,5406.644845,9078.1639
Na0710270_fdd,Na0710270_fdd_1710030301,C,18.3145516903479,1662.62502,9078.1639
Na0710270_fdd,Na0710270_fdd_1710030301,D,0.482606565409113,43.811815,9078.1639
Na0710270_fdd,Na0710270_fdd_1710030301,E,3.68691817736404,334.704475,9078.1639
RaMCONsw_fvw,RaMCONsw_fvw_1710030301,A,20.4167969843125,2758.365185,13510.273855
RaMCONsw_fvw,RaMCONsw_fvw_1710030301,B,45.6830565112183,6171.90604,13510.273855
RaMCONsw_fvw,RaMCONsw_fvw_1710030301,C,12.1450558856936,1640.83031,13510.273855
RaMCONsw_fvw,RaMCONsw_fvw_1710030301,D,3.94574396286359,533.080815,13510.273855
RaMCONsw_fvw,RaMCONsw_fvw_1710030301,E,17.809346655912,2406.091505,13510.273855
RaMCONsw_fdm,RaMCONsw_fdm_1710030301,A,19.9409158050222,2612.029275,13098.843105
RaMCONsw_fdm,RaMCONsw_fdm_1710030301,B,44.0262143669672,5766.924745,13098.843105
RaMCONsw_fdm,RaMCONsw_fdm_1710030301,C,12.5791609365184,1647.724555,13098.843105
RaMCONsw_fdm,RaMCONsw_fdm_1710030301,D,5.05101954192771,661.625125,13098.843105
RaMCONsw_fdm,RaMCONsw_fdm_1710030301,E,18.4026893495645,2410.539405,13098.843105
RaMCONsw_fiw,RaMCONsw_fiw_1710030301,A,16.1527777777778,775.936155,4803.732
RaMCONsw_fiw,RaMCONsw_fiw_1710030301,B,52.2037037037037,2507.72602,4803.732
RaMCONsw_fiw,RaMCONsw_fiw_1710030301,C,10.8703703703704,522.18346,4803.732
RaMCONsw_fiw,RaMCONsw_fiw_1710030301,D,2,96.07464,4803.732
RaMCONsw_fiw,RaMCONsw_fiw_1710030301,E,18.7731481481482,901.811725,4803.732
RaMCONsw_fiw,RaMCONsw_fiw_1710030107,A,5.4322979696114,988.32338,18193.467765
RaMCONsw_fiw,RaMCONsw_fiw_1710030107,B,48.6315351986994,8847.76268,18193.467765
RaMCONsw_fiw,RaMCONsw_fiw_1710030107,C,1.94359895852433,353.60805,18193.467765
RaMCONsw_fiw,RaMCONsw_fiw_1710030107,D,1.38985661373721,252.863115,18193.467765
RaMCONsw_fiw,RaMCONsw_fiw_1710030107,E,42.6027112594277,7750.91054,18193.467765
RaOAPI_fop,RaOAPI_fop_1707030102,E,100,4.00311,4.00311
Na0210290_fwo,Na0210290_fwo_1710030301,A,18.5069946936807,3412.87367,18440.9934
Na0210290_fwo,Na0210290_fwo_1710030301,B,59.4826338639653,10969.188585,18440.9934
Na0210290_fwo,Na0210290_fwo_1710030301,C,14.2932947419199,2635.82554,18440.9934
Na0210290_fwo,Na0210290_fwo_1710030301,D,2.04052098408104,376.29234,18440.9934
Na0210290_fwo,Na0210290_fwo_1710030301,E,5.67655571635311,1046.813265,18440.9934
Na0210290_fdw,Na0210290_fdw_1710030107,A,5.36912751677852,163.68272,3048.59066
Na0210290_fdw,Na0210290_fdw_1710030107,B,36.4093959731544,1109.973445,3048.59066
Na0210290_fdw,Na0210290_fdw_1710030107,C,1.06507149110009,32.46967,3048.59066
Na0210290_fdw,Na0210290_fdw_1710030107,D,1.0723665013131,32.692065,3048.59066
Na0210290_fdw,Na0210290_fdw_1710030107,E,56.0840385176539,1709.77276,3048.59066
RaTAOAco_ftm,RaTAOAco_ftm_1710030301,B,41.6666666666667,1.111975,2.66874
RaTAOAco_ftm,RaTAOAco_ftm_1710030301,D,16.6666666666667,0.44479,2.66874
RaTAOAco_ftm,RaTAOAco_ftm_1710030301,E,41.6666666666667,1.111975,2.66874
RaPIPOm_fpl,RaPIPOm_fpl_1712000504,A,18.1133991537377,14280.42774,78839.0275
RaPIPOm_fpl,RaPIPOm_fpl_1712000504,B,26.8397743300423,21160.217065,78839.0275
RaPIPOm_fpl,RaPIPOm_fpl_1712000504,C,26.9291960507757,21230.71628,78839.0275
RaPIPOm_fpl,RaPIPOm_fpl_1712000504,D,10.3802538787024,8183.69121,78839.0275
RaPIPOm_fpl,RaPIPOm_fpl_1712000504,E,17.7373765867419,13983.975205,78839.0275
RaMCONdy_fmx,RaMCONdy_fmx_1712000504,A,12.4658419039102,1673.967165,13428.432495
RaMCONdy_fmx,RaMCONdy_fmx_1712000504,B,36.5363276527385,4906.256095,13428.432495
RaMCONdy_fmx,RaMCONdy_fmx_1712000504,C,46.5212566867061,6247.07555,13428.432495
RaMCONdy_fmx,RaMCONdy_fmx_1712000504,D,0.475315082559083,63.827365,13428.432495
RaMCONdy_fmx,RaMCONdy_fmx_1712000504,E,4.00125867408622,537.30632,13428.432495
RaPIPOm_fpd,RaPIPOm_fpd_1710030301,B,100,0.222395,0.222395
RaMCONsw_fiw,RaMCONsw_fiw_1710030109,A,11.5684236011222,1806.514585,15615.909715
RaMCONsw_fiw,RaMCONsw_fiw_1710030109,B,56.6785821097455,8850.87621,15615.909715
RaMCONsw_fiw,RaMCONsw_fiw_1710030109,C,1.51530256205762,236.62828,15615.909715
RaMCONsw_fiw,RaMCONsw_fiw_1710030109,D,0.506999729410257,79.17262,15615.909715
RaMCONsw_fiw,RaMCONsw_fiw_1710030109,E,29.7306919976644,4642.71802,15615.909715
RaDFWV_fwx,RaDFWV_fwx_1710030109,A,14.4815014852822,477.037275,3294.11474
RaDFWV_fwx,RaDFWV_fwx_1710030109,B,39.6772886848501,1307.015415,3294.11474
RaDFWV_fwx,RaDFWV_fwx_1710030109,C,1.31650013502566,43.367025,3294.11474
RaDFWV_fwx,RaDFWV_fwx_1710030109,D,1.19497704563867,39.363915,3294.11474
RaDFWV_fwx,RaDFWV_fwx_1710030109,E,43.3297326492034,1427.33111,3294.11474
