"YEAR","ew","MAP_ZONE","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
2011,"eastside","WEC","RaPIPOm","fpd","RaPIPOm_fpd","B",50201.22335
2011,"eastside","WEC","RaPIPOm","fpd","RaPIPOm_fpd","C",17059.47566
2011,"eastside","WEC","RaPIPOm","fpd","RaPIPOm_fpd","D",2706.54715
2011,"eastside","WEC","RaPIPOm","fpd","RaPIPOm_fpd","E",46974.494295
2011,"eastside","WEC","RaSAWD","fal","RaSAWD_fal","A",25586.767145
2011,"eastside","WEC","RaSAWD","fal","RaSAWD_fal","B",140239.395865
2011,"eastside","WEC","RaSAWD","fal","RaSAWD_fal","C",21397.51253
2011,"eastside","WEC","RaSAWD","fal","RaSAWD_fal","D",3555.428865
2011,"eastside","WEC","RaSAWD","fal","RaSAWD_fal","E",107889.374375
2011,"eastside","WNE","Na0710412","fmh","Na0710412_fmh","A",121.205275
2011,"eastside","WNE","Na0710412","fmh","Na0710412_fmh","B",672.300085
2011,"eastside","WNE","Na0710412","fmh","Na0710412_fmh","C",320.471195
2011,"eastside","WNE","Na0710412","fmh","Na0710412_fmh","D",26.909795
2011,"eastside","WNE","Na0710412","fmh","Na0710412_fmh","E",477.482065
2011,"eastside","WNE","Na1010471","frn","Na1010471_frn","A",20165.88902
2011,"eastside","WNE","Na1010471","frn","Na1010471_frn","B",239718.23613
2011,"eastside","WNE","Na1010471","frn","Na1010471_frn","C",66396.694435
2011,"eastside","WNE","Na1010471","frn","Na1010471_frn","D",3336.81458
2011,"eastside","WNE","Na1010471","frn","Na1010471_frn","E",30634.244065
2011,"eastside","WNE","RaABLA","faf","RaABLA_faf","A",1250.082295
2011,"eastside","WNE","RaABLA","faf","RaABLA_faf","B",3621.92497
2011,"eastside","WNE","RaABLA","faf","RaABLA_faf","C",904.25807
2011,"eastside","WNE","RaABLA","faf","RaABLA_faf","D",177.47121
2011,"eastside","WNE","RaABLA","faf","RaABLA_faf","E",2695.205005
2011,"eastside","WNE","RaMCONdy","fdd","RaMCONdy_fdd","A",160539.83386
2011,"eastside","WNE","RaMCONdy","fdd","RaMCONdy_fdd","B",782223.70644
2011,"eastside","WNE","RaMCONdy","fdd","RaMCONdy_fdd","C",321800.449915
2011,"eastside","WNE","RaMCONdy","fdd","RaMCONdy_fdd","D",30095.158585
2011,"eastside","WNE","RaMCONdy","fdd","RaMCONdy_fdd","E",217333.067405
2011,"eastside","WNE","RaMCONdy","fmd","RaMCONdy_fmd","A",4491.93421
2011,"eastside","WNE","RaMCONdy","fmd","RaMCONdy_fmd","B",23079.485915
2011,"eastside","WNE","RaMCONdy","fmd","RaMCONdy_fmd","C",10289.77186
2011,"eastside","WNE","RaMCONdy","fmd","RaMCONdy_fmd","D",1283.21915
2011,"eastside","WNE","RaMCONdy","fmd","RaMCONdy_fmd","E",10371.16843
2011,"eastside","WNE","RaMCONms","fcm","RaMCONms_fcm","A",3813.407065
2011,"eastside","WNE","RaMCONms","fcm","RaMCONms_fcm","B",40298.196395
2011,"eastside","WNE","RaMCONms","fcm","RaMCONms_fcm","C",19457.78334
2011,"eastside","WNE","RaMCONms","fcm","RaMCONms_fcm","D",1467.36221
2011,"eastside","WNE","RaMCONms","fcm","RaMCONms_fcm","E",9664.174725
2011,"eastside","WNE","RaMCONms","fmm","RaMCONms_fmm","A",288.891105
2011,"eastside","WNE","RaMCONms","fmm","RaMCONms_fmm","B",2133.21284
2011,"eastside","WNE","RaMCONms","fmm","RaMCONms_fmm","C",629.600245
2011,"eastside","WNE","RaMCONms","fmm","RaMCONms_fmm","D",91.849135
2011,"eastside","WNE","RaMCONms","fmm","RaMCONms_fmm","E",308.23947
2011,"eastside","WNE","RaPIPOm","fpd","RaPIPOm_fpd","A",17470.90641
2011,"eastside","WNE","RaPIPOm","fpd","RaPIPOm_fpd","B",99000.46862
2011,"eastside","WNE","RaPIPOm","fpd","RaPIPOm_fpd","C",36746.77064
2011,"eastside","WNE","RaPIPOm","fpd","RaPIPOm_fpd","D",3566.993405
2011,"eastside","WNE","RaPIPOm","fpd","RaPIPOm_fpd","E",22661.383315
2011,"eastside","WNE","RaSAWD","fal","RaSAWD_fal","A",8635.375455
2011,"eastside","WNE","RaSAWD","fal","RaSAWD_fal","B",30914.906555
2011,"eastside","WNE","RaSAWD","fal","RaSAWD_fal","C",8010.22311
2011,"eastside","WNE","RaSAWD","fal","RaSAWD_fal","D",1362.169375
2011,"eastside","WNE","RaSAWD","fal","RaSAWD_fal","E",20626.024275
2011,"eastside","WNE","RaSPFI","fcd","RaSPFI_fcd","A",51483.775315
2011,"eastside","WNE","RaSPFI","fcd","RaSPFI_fcd","B",176949.02654
2011,"eastside","WNE","RaSPFI","fcd","RaSPFI_fcd","C",77769.75234
2011,"eastside","WNE","RaSPFI","fcd","RaSPFI_fcd","D",12009.552395
2011,"eastside","WNE","RaSPFI","fcd","RaSPFI_fcd","E",78028.17533
2011,"eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","A",44.92379
2011,"eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","B",158.34524
2011,"eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","C",32.02488
2011,"eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","D",4.89269
2011,"eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","E",55.15396
2011,"eastside","ZoneNull","RaDFHEwt","fwc","RaDFHEwt_fwc","B",0.222395
2011,"eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","A",216.16794
2011,"eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","B",1861.668545
2011,"eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","C",124.763595
2011,"eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","D",19.57076
2011,"eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","E",328.25502
2011,"eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","A",52.262825
2011,"eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","B",537.528715
2011,"eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","C",16.45723
2011,"eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","D",2.22395
2011,"eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","E",29.35614
2011,"eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","A",301.12283
2011,"eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","B",1406.42598
2011,"eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","C",361.61427
2011,"eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","D",59.15707
2011,"eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","E",638.940835
2011,"eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","A",20.90513
2011,"eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","B",525.074595
2011,"eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","C",7.56143
2011,"eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","D",9.78538
2011,"eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","E",61.82581
2011,"westside","OCR","Na0210290","fdw","Na0210290_fdw","A",2416.98886
2011,"westside","OCR","Na0210290","fdw","Na0210290_fdw","B",12881.785585
2011,"westside","OCR","Na0210290","fdw","Na0210290_fdw","C",3016.56578
2011,"westside","OCR","Na0210290","fdw","Na0210290_fdw","D",3896.138005
2011,"westside","OCR","Na0210290","fdw","Na0210290_fdw","E",17654.15989
2011,"westside","OCR","Na0210350","fvg","Na0210350_fvg","A",3719.33398
2011,"westside","OCR","Na0210350","fvg","Na0210350_fvg","B",22214.59176
2011,"westside","OCR","Na0210350","fvg","Na0210350_fvg","C",5147.99946
2011,"westside","OCR","Na0210350","fvg","Na0210350_fvg","D",6929.38341
2011,"westside","OCR","Na0210350","fvg","Na0210350_fvg","E",36519.92774
2011,"westside","OCR","R1RFWF","fcw","R1RFWF_fcw","A",1.33437
2011,"westside","OCR","RaABAMup","fsi","RaABAMup_fsi","A",1121.982775
2011,"westside","OCR","RaABAMup","fsi","RaABAMup_fsi","B",3266.98255
2011,"westside","OCR","RaABAMup","fsi","RaABAMup_fsi","C",68.05287
2011,"westside","OCR","RaABAMup","fsi","RaABAMup_fsi","D",370.95486
2011,"westside","OCR","RaABAMup","fsi","RaABAMup_fsi","E",1927.27507
2011,"westside","OCR","RaABAMup","fsw","RaABAMup_fsw","A",4.225505
2011,"westside","OCR","RaABAMup","fsw","RaABAMup_fsw","B",1.77916
2011,"westside","OCR","RaABAMup","fsw","RaABAMup_fsw","D",0.44479
2011,"westside","OCR","RaABAMup","fsw","RaABAMup_fsw","E",3.55832
2011,"westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","A",45125.502265
2011,"westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","B",191657.119865
2011,"westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","C",18412.52684
2011,"westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","D",26908.90542
2011,"westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","E",155550.62443
2011,"westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","A",2003.33416
2011,"westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","B",8909.1437
2011,"westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","C",1289.891
2011,"westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","D",1427.108715
2011,"westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","E",8453.67874
2011,"westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","A",3224.7275
2011,"westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","B",11689.748385
2011,"westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","C",3664.62481
2011,"westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","D",1264.315575
2011,"westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","E",8116.750315
2011,"westside","OCR","RaDFHEwt","fwc","RaDFHEwt_fwc","B",0.222395
2011,"westside","OCR","RaDFHEwt","fwc","RaDFHEwt_fwc","E",0.667185
2011,"westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","A",43164.867945
2011,"westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","B",182172.417905
2011,"westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","C",12083.16514
2011,"westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","D",22575.094055
2011,"westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","E",127533.079935
2011,"westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","A",1809.183325
2011,"westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","B",8095.178
2011,"westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","C",76.94867
2011,"westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","D",573.33431
2011,"westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","E",5219.833045
2011,"westside","OCR","RaDFWV","fwx","RaDFWV_fwx","A",51288.7349
2011,"westside","OCR","RaDFWV","fwx","RaDFWV_fwx","B",256242.18463
2011,"westside","OCR","RaDFWV","fwx","RaDFWV_fwx","C",37335.005415
2011,"westside","OCR","RaDFWV","fwx","RaDFWV_fwx","D",55982.381375
2011,"westside","OCR","RaDFWV","fwx","RaDFWV_fwx","E",229258.55449
2011,"westside","OCR","RaMCONsw","fiw","RaMCONsw_fiw","A",48.259715
2011,"westside","OCR","RaMCONsw","fiw","RaMCONsw_fiw","B",90.959555
2011,"westside","OCR","RaMCONsw","fiw","RaMCONsw_fiw","C",18.013995
2011,"westside","OCR","RaMCONsw","fiw","RaMCONsw_fiw","D",12.45412
2011,"westside","OCR","RaMCONsw","fiw","RaMCONsw_fiw","E",99.63296
2011,"westside","OCR","RaMCONsw","fvw","RaMCONsw_fvw","A",198.82113
2011,"westside","OCR","RaMCONsw","fvw","RaMCONsw_fvw","B",1662.62502
2011,"westside","OCR","RaMCONsw","fvw","RaMCONsw_fvw","C",176.359235
2011,"westside","OCR","RaMCONsw","fvw","RaMCONsw_fvw","D",290.00308
2011,"westside","OCR","RaMCONsw","fvw","RaMCONsw_fvw","E",1352.1616
2011,"westside","OCR","RaSSHE","fss","RaSSHE_fss","A",4180.803605
2011,"westside","OCR","RaSSHE","fss","RaSSHE_fss","B",18277.977865
2011,"westside","OCR","RaSSHE","fss","RaSSHE_fss","C",436.78378
2011,"westside","OCR","RaSSHE","fss","RaSSHE_fss","D",1728.231545
2011,"westside","OCR","RaSSHE","fss","RaSSHE_fss","E",5503.83146
2011,"westside","OWC","Na0210290","fdw","Na0210290_fdw","A",435.671805
2011,"westside","OWC","Na0210290","fdw","Na0210290_fdw","B",1082.61886
2011,"westside","OWC","Na0210290","fdw","Na0210290_fdw","C",159.23482
2011,"westside","OWC","Na0210290","fdw","Na0210290_fdw","D",97.40901
2011,"westside","OWC","Na0210290","fdw","Na0210290_fdw","E",916.2674
2011,"westside","OWC","Na0210350","fvg","Na0210350_fvg","A",141.44322
2011,"westside","OWC","Na0210350","fvg","Na0210350_fvg","B",1038.362255
2011,"westside","OWC","Na0210350","fvg","Na0210350_fvg","C",113.42145
2011,"westside","OWC","Na0210350","fvg","Na0210350_fvg","D",32.91446
2011,"westside","OWC","Na0210350","fvg","Na0210350_fvg","E",662.069915
2011,"westside","OWC","Na0710412","fmc","Na0710412_fmc","A",15543.853735
2011,"westside","OWC","Na0710412","fmc","Na0710412_fmc","B",100456.488685
2011,"westside","OWC","Na0710412","fmc","Na0710412_fmc","C",15326.57382
2011,"westside","OWC","Na0710412","fmc","Na0710412_fmc","D",5860.55304
2011,"westside","OWC","Na0710412","fmc","Na0710412_fmc","E",106978.22206
2011,"westside","OWC","Na0710412","fmh","Na0710412_fmh","A",19.57076
2011,"westside","OWC","Na0710412","fmh","Na0710412_fmh","B",230.623615
2011,"westside","OWC","Na0710412","fmh","Na0710412_fmh","C",8.228615
2011,"westside","OWC","Na0710412","fmh","Na0710412_fmh","D",4.89269
2011,"westside","OWC","Na0710412","fmh","Na0710412_fmh","E",382.96419
2011,"westside","OWC","Na0710412","fmi","Na0710412_fmi","A",1820.97026
2011,"westside","OWC","Na0710412","fmi","Na0710412_fmi","B",6361.164185
2011,"westside","OWC","Na0710412","fmi","Na0710412_fmi","C",1354.38555
2011,"westside","OWC","Na0710412","fmi","Na0710412_fmi","D",551.317205
2011,"westside","OWC","Na0710412","fmi","Na0710412_fmi","E",6618.91999
2011,"westside","OWC","R1RFWF","fcw","R1RFWF_fcw","A",91.404345
2011,"westside","OWC","R1RFWF","fcw","R1RFWF_fcw","B",40.92068
2011,"westside","OWC","R1RFWF","fcw","R1RFWF_fcw","C",11.342145
2011,"westside","OWC","R1RFWF","fcw","R1RFWF_fcw","D",2.446345
2011,"westside","OWC","R1RFWF","fcw","R1RFWF_fcw","E",85.39968
2011,"westside","OWC","RaABAMlw","fsi","RaABAMlw_fsi","A",62738.07429
2011,"westside","OWC","RaABAMlw","fsi","RaABAMlw_fsi","B",206541.35003
2011,"westside","OWC","RaABAMlw","fsi","RaABAMlw_fsi","C",46251.04336
2011,"westside","OWC","RaABAMlw","fsi","RaABAMlw_fsi","D",12977.19304
2011,"westside","OWC","RaABAMlw","fsi","RaABAMlw_fsi","E",195347.097705
2011,"westside","OWC","RaABAMlw","fsw","RaABAMlw_fsw","A",25613.23215
2011,"westside","OWC","RaABAMlw","fsw","RaABAMlw_fsw","B",81498.8717
2011,"westside","OWC","RaABAMlw","fsw","RaABAMlw_fsw","C",16619.13356
2011,"westside","OWC","RaABAMlw","fsw","RaABAMlw_fsw","D",4264.424125
2011,"westside","OWC","RaABAMlw","fsw","RaABAMlw_fsw","E",72269.4792
2011,"westside","OWC","RaABAMlw","fwc","RaABAMlw_fwc","A",6248.40992
2011,"westside","OWC","RaABAMlw","fwc","RaABAMlw_fwc","B",21194.910685
2011,"westside","OWC","RaABAMlw","fwc","RaABAMlw_fwc","C",4657.39609
2011,"westside","OWC","RaABAMlw","fwc","RaABAMlw_fwc","D",1121.982775
2011,"westside","OWC","RaABAMlw","fwc","RaABAMlw_fwc","E",16596.44927
2011,"westside","OWC","RaABAMup","fsi","RaABAMup_fsi","A",111.64229
2011,"westside","OWC","RaABAMup","fsi","RaABAMup_fsi","B",593.127465
2011,"westside","OWC","RaABAMup","fsi","RaABAMup_fsi","C",52.04043
2011,"westside","OWC","RaABAMup","fsi","RaABAMup_fsi","D",22.68429
2011,"westside","OWC","RaABAMup","fsi","RaABAMup_fsi","E",649.3934
2011,"westside","OWC","RaABAMup","fsw","RaABAMup_fsw","A",32.91446
2011,"westside","OWC","RaABAMup","fsw","RaABAMup_fsw","B",194.81802
2011,"westside","OWC","RaABAMup","fsw","RaABAMup_fsw","C",18.903575
2011,"westside","OWC","RaABAMup","fsw","RaABAMup_fsw","D",7.339035
2011,"westside","OWC","RaABAMup","fsw","RaABAMup_fsw","E",221.50542
2011,"westside","OWC","RaDFHEdy","fwi","RaDFHEdy_fwi","A",97286.025565
2011,"westside","OWC","RaDFHEdy","fwi","RaDFHEdy_fwi","B",269205.811575
2011,"westside","OWC","RaDFHEdy","fwi","RaDFHEdy_fwi","C",58899.53659
2011,"westside","OWC","RaDFHEdy","fwi","RaDFHEdy_fwi","D",13687.300275
2011,"westside","OWC","RaDFHEdy","fwi","RaDFHEdy_fwi","E",265477.581795
2011,"westside","OWC","RaDFHEwt","fdm","RaDFHEwt_fdm","A",8850.209025
2011,"westside","OWC","RaDFHEwt","fdm","RaDFHEwt_fdm","B",28448.7684
2011,"westside","OWC","RaDFHEwt","fdm","RaDFHEwt_fdm","C",4327.584305
2011,"westside","OWC","RaDFHEwt","fdm","RaDFHEwt_fdm","D",795.062125
2011,"westside","OWC","RaDFHEwt","fdm","RaDFHEwt_fdm","E",20882.223315
2011,"westside","OWC","RaDFHEwt","fwc","RaDFHEwt_fwc","A",7.339035
2011,"westside","OWC","RaDFHEwt","fwc","RaDFHEwt_fwc","B",137.217715
2011,"westside","OWC","RaDFHEwt","fwc","RaDFHEwt_fwc","C",9.562985
2011,"westside","OWC","RaDFHEwt","fwc","RaDFHEwt_fwc","D",10.897355
2011,"westside","OWC","RaDFHEwt","fwc","RaDFHEwt_fwc","E",184.365455
2011,"westside","OWC","RaDFHEwt","fwm","RaDFHEwt_fwm","A",12812.843135
2011,"westside","OWC","RaDFHEwt","fwm","RaDFHEwt_fwm","B",24326.45468
2011,"westside","OWC","RaDFHEwt","fwm","RaDFHEwt_fwm","C",8362.94158
2011,"westside","OWC","RaDFHEwt","fwm","RaDFHEwt_fwm","D",2659.177015
2011,"westside","OWC","RaDFHEwt","fwm","RaDFHEwt_fwm","E",35262.728805
2011,"westside","OWC","RaDFHEwt","fwn","RaDFHEwt_fwn","A",537.973505
2011,"westside","OWC","RaDFHEwt","fwn","RaDFHEwt_fwn","B",3856.77409
2011,"westside","OWC","RaDFHEwt","fwn","RaDFHEwt_fwn","C",372.73402
2011,"westside","OWC","RaDFHEwt","fwn","RaDFHEwt_fwn","D",314.91132
2011,"westside","OWC","RaDFHEwt","fwn","RaDFHEwt_fwn","E",4119.64498
2011,"westside","OWC","RaDFHEwt","fww","RaDFHEwt_fww","A",60.49144
2011,"westside","OWC","RaDFHEwt","fww","RaDFHEwt_fww","B",65.161735
2011,"westside","OWC","RaDFHEwt","fww","RaDFHEwt_fww","C",73.612745
2011,"westside","OWC","RaDFHEwt","fww","RaDFHEwt_fww","D",57.8227
2011,"westside","OWC","RaDFHEwt","fww","RaDFHEwt_fww","E",254.86467
2011,"westside","OWC","RaDFWV","fwx","RaDFWV_fwx","A",39659.033165
2011,"westside","OWC","RaDFWV","fwx","RaDFWV_fwx","B",103918.06686
2011,"westside","OWC","RaDFWV","fwx","RaDFWV_fwx","C",17276.755575
2011,"westside","OWC","RaDFWV","fwx","RaDFWV_fwx","D",5899.916955
2011,"westside","OWC","RaDFWV","fwx","RaDFWV_fwx","E",95848.019495
2011,"westside","OWC","RaMCONdy","fdx","RaMCONdy_fdx","A",15.345255
2011,"westside","OWC","RaMCONdy","fdx","RaMCONdy_fdx","B",71.388795
2011,"westside","OWC","RaMCONdy","fdx","RaMCONdy_fdx","C",9.78538
2011,"westside","OWC","RaMCONdy","fdx","RaMCONdy_fdx","D",1.33437
2011,"westside","OWC","RaMCONdy","fdx","RaMCONdy_fdx","E",50.928455
2011,"westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","A",10274.649
2011,"westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","B",38652.251
2011,"westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","C",5895.469055
2011,"westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","D",1557.876975
2011,"westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","E",33020.542415
2011,"westside","OWC","RaSAWD","fal","RaSAWD_fal","A",594.68423
2011,"westside","OWC","RaSAWD","fal","RaSAWD_fal","B",6841.31499
2011,"westside","OWC","RaSAWD","fal","RaSAWD_fal","C",885.57689
2011,"westside","OWC","RaSAWD","fal","RaSAWD_fal","D",554.20834
2011,"westside","OWC","RaSAWD","fal","RaSAWD_fal","E",8408.31016
2011,"westside","WCR","Na0710411","fmt","Na0710411_fmt","A",5238.069435
2011,"westside","WCR","Na0710411","fmt","Na0710411_fmt","B",56659.351755
2011,"westside","WCR","Na0710411","fmt","Na0710411_fmt","C",2318.023085
2011,"westside","WCR","Na0710411","fmt","Na0710411_fmt","D",1311.24092
2011,"westside","WCR","Na0710411","fmt","Na0710411_fmt","E",59325.64541
2011,"westside","WCR","Na0710412","fmc","Na0710412_fmc","A",2963.19098
2011,"westside","WCR","Na0710412","fmc","Na0710412_fmc","B",19905.019685
2011,"westside","WCR","Na0710412","fmc","Na0710412_fmc","C",1196.262705
2011,"westside","WCR","Na0710412","fmc","Na0710412_fmc","D",692.98282
2011,"westside","WCR","Na0710412","fmc","Na0710412_fmc","E",26445.43424
2011,"westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","A",8926.268115
2011,"westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","B",71021.620855
2011,"westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","C",3458.464645
2011,"westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","D",2385.40877
2011,"westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","E",50194.99629
2011,"westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","A",2047.81316
2011,"westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","B",9897.91187
2011,"westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","C",1791.391725
2011,"westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","D",334.03729
2011,"westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","E",5520.73348
2011,"westside","WCR","RaABAMup","fst","RaABAMup_fst","A",18629.361965
2011,"westside","WCR","RaABAMup","fst","RaABAMup_fst","B",165214.13197
2011,"westside","WCR","RaABAMup","fst","RaABAMup_fst","C",4913.817525
2011,"westside","WCR","RaABAMup","fst","RaABAMup_fst","D",6742.12682
2011,"westside","WCR","RaABAMup","fst","RaABAMup_fst","E",84289.03937
2011,"westside","WCR","RaABLA","faf","RaABLA_faf","A",764.14922
2011,"westside","WCR","RaABLA","faf","RaABLA_faf","B",13771.14319
2011,"westside","WCR","RaABLA","faf","RaABLA_faf","C",1310.573735
2011,"westside","WCR","RaABLA","faf","RaABLA_faf","D",243.077735
2011,"westside","WCR","RaABLA","faf","RaABLA_faf","E",11283.87751
2011,"westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","A",43226.47136
2011,"westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","B",220014.261525
2011,"westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","C",21489.58406
2011,"westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","D",7179.35539
2011,"westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","E",99656.08908
2011,"westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","A",88497.64235
2011,"westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","B",433903.097565
2011,"westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","C",42177.434145
2011,"westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","D",14142.320445
2011,"westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","E",208504.2083
2011,"westside","WCR","RaDFHEwt","fwm","RaDFHEwt_fwm","A",8891.129705
2011,"westside","WCR","RaDFHEwt","fwm","RaDFHEwt_fwm","B",39000.96636
2011,"westside","WCR","RaDFHEwt","fwm","RaDFHEwt_fwm","C",6437.89046
2011,"westside","WCR","RaDFHEwt","fwm","RaDFHEwt_fwm","D",1496.495955
2011,"westside","WCR","RaDFHEwt","fwm","RaDFHEwt_fwm","E",21774.027265
2011,"westside","WCR","RaDFHEwt","fwn","RaDFHEwt_fwn","A",61774.436755
2011,"westside","WCR","RaDFHEwt","fwn","RaDFHEwt_fwn","B",333181.06925
2011,"westside","WCR","RaDFHEwt","fwn","RaDFHEwt_fwn","C",20605.563935
2011,"westside","WCR","RaDFHEwt","fwn","RaDFHEwt_fwn","D",12505.493245
2011,"westside","WCR","RaDFHEwt","fwn","RaDFHEwt_fwn","E",94398.67128
2011,"westside","WCR","RaDFHEwt","fww","RaDFHEwt_fww","A",9671.51376
2011,"westside","WCR","RaDFHEwt","fww","RaDFHEwt_fww","B",47128.836425
2011,"westside","WCR","RaDFHEwt","fww","RaDFHEwt_fww","C",3547.422645
2011,"westside","WCR","RaDFHEwt","fww","RaDFHEwt_fww","D",2015.78828
2011,"westside","WCR","RaDFHEwt","fww","RaDFHEwt_fww","E",15492.92528
2011,"westside","WCR","RaSAWD","fal","RaSAWD_fal","A",3009.00435
2011,"westside","WCR","RaSAWD","fal","RaSAWD_fal","B",39594.983405
2011,"westside","WCR","RaSAWD","fal","RaSAWD_fal","C",2503.27812
2011,"westside","WCR","RaSAWD","fal","RaSAWD_fal","D",912.041895
2011,"westside","WCR","RaSAWD","fal","RaSAWD_fal","E",59614.75891
2011,"westside","WCR","RaSSHE","fss","RaSSHE_fss","A",5940.837635
2011,"westside","WCR","RaSSHE","fss","RaSSHE_fss","B",74038.40903
2011,"westside","WCR","RaSSHE","fss","RaSSHE_fss","C",1276.99209
2011,"westside","WCR","RaSSHE","fss","RaSSHE_fss","D",2734.56892
2011,"westside","WCR","RaSSHE","fss","RaSSHE_fss","E",14249.29244
2011,"westside","WNC","Na0710411","fmt","Na0710411_fmt","A",21627.246565
2011,"westside","WNC","Na0710411","fmt","Na0710411_fmt","B",126051.70684
2011,"westside","WNC","Na0710411","fmt","Na0710411_fmt","C",21034.56389
2011,"westside","WNC","Na0710411","fmt","Na0710411_fmt","D",2881.34962
2011,"westside","WNC","Na0710411","fmt","Na0710411_fmt","E",78404.02288
2011,"westside","WNC","Na0710412","fmc","Na0710412_fmc","A",9559.204285
2011,"westside","WNC","Na0710412","fmc","Na0710412_fmc","B",62486.100755
2011,"westside","WNC","Na0710412","fmc","Na0710412_fmc","C",8178.79852
2011,"westside","WNC","Na0710412","fmc","Na0710412_fmc","D",1190.035645
2011,"westside","WNC","Na0710412","fmc","Na0710412_fmc","E",41216.02056
2011,"westside","WNC","Na0710412","fmi","Na0710412_fmi","A",133.659395
