"strataID","YEAR","BpS_Code","SCLASS","BPS_LLID","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N","AREA_STRATA","avg","low","high","departure"
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000303",2014,"RaMCONdy_fdd","E","RaMCONdy_fdd_1702000303","E",0.406700746329058,5514.56981172956,0.000207142413347453,243847360.316309,1,342,38381.729637992,4725.92467634859,3937.27957934935,5514.56981172956,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000304",2014,"RaMCONdy_fdd","A","RaMCONdy_fdd_1702000304","A",2.03850674588074,29378.8315316881,0.0327904009810624,7932994782.21466,2,593,159236.284177741,22238.9206583818,18577.4803936522,25900.3607638752,3478.4707678129
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000304",2014,"RaMCONdy_fdd","B",NA,NA,0,288.785033242237,NA,NA,NA,NA,159236.284177741,1044.98413400932,288.785033242237,1801.18323477641,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000304",2014,"RaMCONdy_fdd","C",NA,NA,0,45791.1347679417,NA,NA,NA,NA,159236.284177741,50340.309355148,45791.1347679417,54889.4841015906,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000304",2014,"RaMCONdy_fdd","D",NA,NA,0,60898.9493641145,NA,NA,NA,NA,159236.284177741,66005.3788119062,60898.9493641145,71111.8081004617,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000304",2014,"RaMCONdy_fdd","E","RaMCONdy_fdd_1702000304","E",0.994132674061114,22878.5834807549,0.00793748027713501,3316852485.55794,1,593,159236.284177741,19606.6902628783,16334.797204238,22878.5834807549,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000401",2014,"RaMCONdy_fdd","A","RaMCONdy_fdd_1702000401","A",1.05474414389518,16197.00886839,0.00129819811865228,627367392.144266,3,342,74953.0673293452,10467.9365387544,8744.48399713187,12191.3890054239,4005.61986296612
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000401",2014,"RaMCONdy_fdd","B","RaMCONdy_fdd_1702000401","B",0.214116899585385,847.82315139928,5.72237177724929e-05,65550696.3184615,1,342,74953.0673293452,491.877630522144,135.932109645009,847.82315139928,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000401",2014,"RaMCONdy_fdd","C","RaMCONdy_fdd_1702000401","C",0.481477774819993,21554.0448276073,0.000258651806876706,274152479.997018,2,342,74953.0673293452,23695.3569719376,21554.0448276073,25836.6691912209,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000401",2014,"RaMCONdy_fdd","D","RaMCONdy_fdd_1702000401","D",0.332938406088327,28665.345185271,0.000138357265458583,158490490.386977,1,342,74953.0673293452,31068.9591115145,28665.345185271,33472.5729628049,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000401",2014,"RaMCONdy_fdd","E",NA,NA,0,7688.84529667764,NA,NA,NA,NA,74953.0673293452,9228.93662689823,7688.84529667764,10769.0280320719,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000402",2014,"RaMCONdy_fdd","A","RaMCONdy_fdd_1702000402","A",0.164118395753302,10597.9234737893,0.000219576365164526,78642632.183856,1,593,90839.7650384767,12686.6708661814,10597.9234737893,14775.4181677337,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000402",2014,"RaMCONdy_fdd","B","RaMCONdy_fdd_1702000402","B",1.16324195029644,1027.52373733928,0.00160632886906423,950362641.298846,3,342,90839.7650384767,596.133687070877,164.743636802475,1027.52373733928,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000402",2014,"RaMCONdy_fdd","C","RaMCONdy_fdd_1702000402","C",1.12207995457038,35154.6650444486,0.0014825441069036,837856378.770136,2,342,90839.7650384767,28717.7127838624,26122.5382433691,31312.8874151955,3841.77762925307
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000402",2014,"RaMCONdy_fdd","D",NA,NA,0,34741.116196553,NA,NA,NA,NA,90839.7650384767,37654.1887642675,34741.116196553,40567.2612411421,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000402",2014,"RaMCONdy_fdd","E",NA,NA,0,9318.53658634647,NA,NA,NA,NA,90839.7650384767,11185.058392056,9318.53658634647,13051.5802886052,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000403",2014,"RaMCONdy_fdd","A","RaMCONdy_fdd_1702000403","A",0.115837627283701,1372.13504030805,0.00010893385855608,31471966.4347143,1,593,6082.34306239295,849.459314377318,709.603402092362,989.315220579931,382.819819728116
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000403",2014,"RaMCONdy_fdd","B",NA,NA,0,11.0307123312625,NA,NA,NA,NA,6082.34306239295,39.9152242883772,11.0307123312625,68.7997362454918,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000403",2014,"RaMCONdy_fdd","C",NA,NA,0,1749.08245512691,NA,NA,NA,NA,6082.34306239295,1922.84712586756,1749.08245512691,2096.61180269054,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000403",2014,"RaMCONdy_fdd","D",NA,NA,0,2326.15514789574,NA,NA,NA,NA,6082.34306239295,2521.20526405335,2326.15514789574,2716.25537412862,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000403",2014,"RaMCONdy_fdd","E",NA,NA,0,623.939706730992,NA,NA,NA,NA,6082.34306239295,748.916097312292,623.939706730992,873.892493975936,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000404",2014,"RaMCONdy_fdd","A","RaMCONdy_fdd_1702000404","A",0.886655833539103,12914.3434314205,0.0062141177519356,2491096345.02552,1,593,57246.1637287727,7994.99247131308,6678.68815059763,9311.29673478236,3603.04669663816
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000404",2014,"RaMCONdy_fdd","B",NA,NA,0,103.819524430444,NA,NA,NA,NA,57246.1637287727,375.676518315978,103.819524430444,647.533512201511,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000404",2014,"RaMCONdy_fdd","C","RaMCONdy_fdd_1702000404","C",0.20359174201057,16462.1198729172,0.000327634512768356,131341112.261229,1,593,57246.1637287727,18097.5686941124,16462.1198729172,19733.0175725537,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000404",2014,"RaMCONdy_fdd","D",NA,NA,0,21893.4474903783,NA,NA,NA,NA,57246.1637287727,23729.231952112,21893.4474903783,25565.0163565995,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000404",2014,"RaMCONdy_fdd","E",NA,NA,0,5872.43340962625,NA,NA,NA,NA,57246.1637287727,7048.6937494423,5872.43340962625,8224.95414650452,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000501",2014,"RaMCONdy_fdd","A",NA,NA,0,19346.3215125899,NA,NA,NA,NA,165826.381451887,23159.2928660575,19346.3215125899,26972.2640536988,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000501",2014,"RaMCONdy_fdd","B",NA,NA,0,300.736589825029,NA,NA,NA,NA,165826.381451887,1088.23148261847,300.736589825029,1875.72637541192,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000501",2014,"RaMCONdy_fdd","C","RaMCONdy_fdd_1702000501","C",3.15814717640593,65749.2079047645,0.0776604200464705,12564228167.7174,3,593,165826.381451887,52423.6758263896,47686.2306876468,57161.1211309588,8588.08677380571
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000501",2014,"RaMCONdy_fdd","D",NA,NA,0,63419.2920251805,NA,NA,NA,NA,165826.381451887,68737.0543796541,63419.2920251805,74054.8165683013,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000501",2014,"RaMCONdy_fdd","E",NA,NA,0,17010.8234195271,NA,NA,NA,NA,165826.381451887,20418.125902209,17010.8234195271,23825.4285507173,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000615",2014,"RaMCONdy_fdd","A","RaMCONdy_fdd_1702000615","A",0.16933191770552,3631.53765149886,3.57162553737263e-05,39871599.1099375,1,342,19683.3070386926,2748.96833839358,2296.3751790728,3201.56147803105,429.97617346781
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000615",2014,"RaMCONdy_fdd","B",NA,NA,0,35.6969173630124,NA,NA,NA,NA,19683.3070386926,129.171210358744,35.6969173630124,222.645503354476,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000615",2014,"RaMCONdy_fdd","C",NA,NA,0,5660.27378710672,NA,NA,NA,NA,19683.3070386926,6222.60039900286,5660.27378710672,6784.92703058231,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000615",2014,"RaMCONdy_fdd","D",NA,NA,0,7527.76118117441,NA,NA,NA,NA,19683.3070386926,8158.97045116788,7527.76118117441,8790.17970147805,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000615",2014,"RaMCONdy_fdd","E","RaMCONdy_fdd_1702000615","E",0.377754235209096,2828.03750154957,0.000177748911614106,198428790.251029,1,342,19683.3070386926,2423.59652166967,2019.15556147308,2828.03750154957,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000616",2014,"RaMCONdy_fdd","A","RaMCONdy_fdd_1702000616","A",0.549620053251823,12723.332892983,0.000371306357196355,399130167.134768,1,342,75529.2266089869,10548.4028757624,8811.70226824662,12285.1034077489,438.229485234073
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000616",2014,"RaMCONdy_fdd","B",NA,NA,0,136.977010796674,NA,NA,NA,NA,75529.2266089869,495.658661390811,136.977010796674,854.340311984949,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000616",2014,"RaMCONdy_fdd","C","RaMCONdy_fdd_1702000616","C",1.06184381940921,26035.2739613785,0.00891315973713725,3564914567.30925,1,593,75529.2266089869,23877.5016164498,21719.7293470503,26035.2739613785,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000616",2014,"RaMCONdy_fdd","D",NA,NA,0,28885.6938010262,NA,NA,NA,NA,75529.2266089869,31307.7841488175,28885.6938010262,33729.8744210796,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000616",2014,"RaMCONdy_fdd","E",NA,NA,0,7747.94894280255,NA,NA,NA,NA,75529.2266089869,9299.87885339109,7747.94894280255,10851.8088395089,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000618",2014,"RaMCONdy_fdd","A",NA,NA,0,5562.33316445327,NA,NA,NA,NA,47677.3623601187,6658.61480128542,5562.33316445327,7754.89639044021,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000618",2014,"RaMCONdy_fdd","B",NA,NA,0,86.4659003139039,NA,NA,NA,NA,47677.3623601187,312.88149855422,86.4659003139039,539.297096794536,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000618",2014,"RaMCONdy_fdd","C","RaMCONdy_fdd_1702000618","C",0.908010691650886,18903.800364695,0.00657434676304115,2682735348.0766,1,593,47677.3623601187,15072.5268605669,13710.4463124452,16434.6074563659,2469.19290832911
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000618",2014,"RaMCONdy_fdd","D",NA,NA,0,18233.9175469737,NA,NA,NA,NA,47677.3623601187,19762.8472655107,18233.9175469737,21291.7769363703,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000618",2014,"RaMCONdy_fdd","E",NA,NA,0,4890.8453836828,NA,NA,NA,NA,47677.3623601187,5870.49164813737,4890.8453836828,6850.13796026929,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000619",2014,"RaMCONdy_fdd","A","RaMCONdy_fdd_1702000619","A",1.06184381940921,12577.8915375878,0.00891315973713725,3564914567.30925,1,593,55754.753785752,7786.70233465718,6504.69113026752,9068.71348329208,3509.17805429569
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000619",2014,"RaMCONdy_fdd","B",NA,NA,0,101.11475853995,NA,NA,NA,NA,55754.753785752,365.889177850153,101.11475853995,630.663597160356,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000619",2014,"RaMCONdy_fdd","C",NA,NA,0,16033.2392691794,NA,NA,NA,NA,55754.753785752,17626.0804381869,16033.2392691794,19218.9216629492,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000619",2014,"RaMCONdy_fdd","D",NA,NA,0,21323.0668194769,NA,NA,NA,NA,55754.753785752,23111.0243698311,21323.0668194769,24898.9818644305,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000619",2014,"RaMCONdy_fdd","E",NA,NA,0,5719.441400968,NA,NA,NA,NA,55754.753785752,6865.05713069815,5719.441400968,8010.67291618305,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000620",2014,"RaMCONdy_fdd","A","RaMCONdy_fdd_1702000620","A",1.16521608892034,14108.9452473708,0.0108291266268507,4556699680.03855,1,593,76471.9322630406,10680.0610361682,8921.68408486336,12438.4379110012,1670.50733636963
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000620",2014,"RaMCONdy_fdd","B",NA,NA,0,138.686666890757,NA,NA,NA,NA,76471.9322630406,501.845143677897,138.686666890757,865.003620465038,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000620",2014,"RaMCONdy_fdd","C",NA,NA,0,21990.8205865512,NA,NA,NA,NA,76471.9322630406,24175.524736626,21990.8205865512,26360.2289631726,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000620",2014,"RaMCONdy_fdd","D",NA,NA,0,29246.2258505394,NA,NA,NA,NA,76471.9322630406,31698.5471217495,29246.2258505394,34150.8683164876,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000620",2014,"RaMCONdy_fdd","E","RaMCONdy_fdd_1702000620","E",0.42495893406424,10987.2539116883,0.000230217954601026,321865140.555639,1,342,76471.9322630406,9415.95376598742,7844.65369675842,10987.2539116883,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000621",2014,"RaMCONdy_fdd","A",NA,NA,0,7095.26344101771,NA,NA,NA,NA,60816.825622698,8493.67069008058,7095.26344101771,9892.07787832662,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000621",2014,"RaMCONdy_fdd","B",NA,NA,0,110.295144726777,NA,NA,NA,NA,60816.825622698,399.108897728315,110.295144726777,687.922650729853,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000621",2014,"RaMCONdy_fdd","C","RaMCONdy_fdd_1702000621","C",1.15825048123614,24113.5220883702,0.0107629146996699,4354369325.97582,1,593,60816.825622698,19226.383180528,17488.9251694599,20963.841252413,3149.68083595722
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000621",2014,"RaMCONdy_fdd","D",NA,NA,0,23259.0254363684,NA,NA,NA,NA,60816.825622698,25209.3147870939,23259.0254363684,27159.6040770027,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000621",2014,"RaMCONdy_fdd","E",NA,NA,0,6238.71951221494,NA,NA,NA,NA,60816.825622698,7488.34770236619,6238.71951221494,8737.97595333427,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000719",2014,"RaMCONdy_fdd","A",NA,NA,0,7366.904433869,NA,NA,NA,NA,63145.1877802902,8818.84947426317,7366.904433869,10270.7944515122,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000719",2014,"RaMCONdy_fdd","B",NA,NA,0,114.517776186386,NA,NA,NA,NA,63145.1877802902,414.38871617846,114.517776186386,714.259656170533,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000719",2014,"RaMCONdy_fdd","C","RaMCONdy_fdd_1702000719","C",1.20259391024465,25036.7043120716,0.0115174760852021,4853728298.3575,1,593,63145.1877802902,19962.46209564,18158.4857906301,21766.4384637951,3270.26584827656
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000719",2014,"RaMCONdy_fdd","D",NA,NA,0,24149.493396411,NA,NA,NA,NA,63145.1877802902,26174.4492538819,24149.493396411,28199.4050482076,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000719",2014,"RaMCONdy_fdd","E",NA,NA,0,6477.56786175214,NA,NA,NA,NA,63145.1877802902,7775.03786145557,6477.56786175214,9072.50792430418,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000802",2014,"RaMCONdy_fdd","A",NA,NA,0,2413.51656811002,NA,NA,NA,NA,20687.3807407475,2889.19715314187,2413.51656811002,3364.87771748634,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000802",2014,"RaMCONdy_fdd","B",NA,NA,0,37.5178682783323,NA,NA,NA,NA,20687.3807407475,135.760418926637,37.5178682783323,234.002969574942,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000802",2014,"RaMCONdy_fdd","C","RaMCONdy_fdd_1702000802","C",0.574993801655761,8202.42765607879,0.000401068622780048,421660816.042842,1,342,20687.3807407475,6540.02416355387,5949.0124652614,7131.03588253373,1071.39177354506
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000802",2014,"RaMCONdy_fdd","D",NA,NA,0,7911.7630677735,NA,NA,NA,NA,20687.3807407475,8575.17122727512,7911.7630677735,9238.57936608936,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000802",2014,"RaMCONdy_fdd","E",NA,NA,0,2122.15558050686,NA,NA,NA,NA,20687.3807407475,2547.22765372572,2122.15558050686,2972.29974763196,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000803",2014,"RaMCONdy_fdd","A",NA,NA,0,3867.46901508618,NA,NA,NA,NA,33149.888041077,4629.70945213003,3867.46901508618,5391.94985602398,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000803",2014,"RaMCONdy_fdd","B",NA,NA,0,60.1194104054397,NA,NA,NA,NA,33149.888041077,217.545311522367,60.1194104054397,374.971212639294,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000803",2014,"RaMCONdy_fdd","C","RaMCONdy_fdd_1702000803","C",0.921381995530142,13143.74022848,0.00103080603737465,832745777.533117,1,342,33149.888041077,10479.8703869128,9532.82098153432,11426.9198254411,1716.82040303891
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000803",2014,"RaMCONdy_fdd","D",NA,NA,0,12677.9732625902,NA,NA,NA,NA,33149.888041077,13741.0322592131,12677.9732625902,14804.0912226861,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000803",2014,"RaMCONdy_fdd","E",NA,NA,0,3400.58612451521,NA,NA,NA,NA,33149.888041077,4081.73043239942,3400.58612451521,4762.87477343353,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000804",2014,"RaMCONdy_fdd","A","RaMCONdy_fdd_1702000804","A",0.951824548950321,21607.5588249118,0.0010660342636283,538867974.17807,3,342,132843.994290222,18552.9765669811,15498.3941762063,21607.5588249118,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000804",2014,"RaMCONdy_fdd","B","RaMCONdy_fdd_1702000804","B",0.549620053251823,1502.64983004249,0.000371306357196355,399130167.134768,1,342,132843.994290222,871.785391429723,240.920952816958,1502.64983004249,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000804",2014,"RaMCONdy_fdd","C","RaMCONdy_fdd_1702000804","C",2.19087750765385,45791.939633845,0.0055472038595201,1610016257.47026,4,342,132843.994290222,41996.758484258,38201.577467515,45791.939633845,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000804",2014,"RaMCONdy_fdd","D",NA,NA,0,50805.378456186,NA,NA,NA,NA,132843.994290222,55065.4532746154,50805.378456186,59325.5279602008,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000804",2014,"RaMCONdy_fdd","E",NA,NA,0,13136.4675452364,NA,NA,NA,NA,132843.994290222,16357.0197758736,13627.4198919988,19086.6197925925,-490.952346762353
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000805",2014,"RaMCONdy_fdd","A","RaMCONdy_fdd_1702000805","A",0.28639510265525,12028.6896540335,9.49872756698826e-05,57131710.056856,2,342,103103.531988655,14399.4271113188,12028.6896540335,16770.1644655006,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000805",2014,"RaMCONdy_fdd","B","RaMCONdy_fdd_1702000805","B",1.63421162781562,7063.84758471693,0.00308681056672878,1116358876.6143,3,342,103103.531988655,676.614351087249,186.984750783941,1166.24395139056,5897.60363332637
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000805",2014,"RaMCONdy_fdd","C","RaMCONdy_fdd_1702000805","C",0.94509640349442,34003.0954759845,0.0010598999864834,602642110.713163,2,342,103103.531988655,32594.7300435864,29649.1955506409,35540.2646396354,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000805",2014,"RaMCONdy_fdd","D",NA,NA,0,39431.3193520007,NA,NA,NA,NA,103103.531988655,42737.6695010065,39431.3193520007,46044.0195469088,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000805",2014,"RaMCONdy_fdd","E",NA,NA,0,10576.5799219194,NA,NA,NA,NA,103103.531988655,12695.0903630348,10576.5799219194,14813.6009072539,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000806",2014,"RaMCONdy_fdd","A",NA,NA,0,20809.3530878604,NA,NA,NA,NA,178366.710212529,24910.67370101,20809.3530878604,29011.9941357929,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000806",2014,"RaMCONdy_fdd","B","RaMCONdy_fdd_1702000806","B",0.974578987316064,2017.57488713077,0.00113036592493876,720995307.690407,2,342,178366.710212529,1170.52707660196,323.479266073164,2017.57488713077,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000806",2014,"RaMCONdy_fdd","C","RaMCONdy_fdd_1702000806","C",1.21331285022271,61697.332946384,0.00436783808578348,5981094699.08905,3,935,178366.710212529,56388.1242087779,51292.418104529,61483.8304913935,213.502454990441
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000806",2014,"RaMCONdy_fdd","D",NA,NA,0,68215.2645646504,NA,NA,NA,NA,178366.710212529,73935.1733545234,68215.2645646504,79655.0819660298,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000806",2014,"RaMCONdy_fdd","E","RaMCONdy_fdd_1702000806","E",0.998980457506806,25627.1847265033,0.00117444941760052,757589390.965531,2,342,178366.710212529,21962.2108014153,18297.237054694,25627.1847265033,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000807",2014,"RaMCONdy_fdd","A","RaMCONdy_fdd_1702000807","A",0.810485027946385,16178.7575190349,0.00200452525401941,4425500095.23282,3,935,71716.522545731,10015.9210761871,8366.88885560209,11664.9532250556,4513.80429397923
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000807",2014,"RaMCONdy_fdd","B",NA,NA,0,130.062431777604,NA,NA,NA,NA,71716.522545731,470.637886293296,130.062431777604,811.213340808989,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000807",2014,"RaMCONdy_fdd","C",NA,NA,0,20623.3206579606,NA,NA,NA,NA,71716.522545731,22672.1689059119,20623.3206579606,24721.0172255798,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000807",2014,"RaMCONdy_fdd","D",NA,NA,0,27427.5482980238,NA,NA,NA,NA,71716.522545731,29727.3718873005,27427.5482980238,32027.1954048607,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1702000807",2014,"RaMCONdy_fdd","E",NA,NA,0,7356.83363893411,NA,NA,NA,NA,71716.522545731,8830.42235973896,7356.83363893411,10304.0111522603,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1706010603",2014,"RaMCONdy_fdd","A","RaMCONdy_fdd_1706010603","A",0.698210821013663,15370.5353848731,0.0115536599712087,171216908.090979,1,32,131748.056714193,18399.9180544334,15370.5353848731,21429.3005922457,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1706010603",2014,"RaMCONdy_fdd","B",NA,NA,0,238.933400978761,NA,NA,NA,NA,131748.056714193,864.593328485471,238.933400978761,1490.25325599218,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1706010603",2014,"RaMCONdy_fdd","C","RaMCONdy_fdd_1706010603","C",4.84115557059618,46823.1853138161,0.555449409177004,8231359645.10286,1,32,131748.056714193,41650.2932493015,37886.4217509624,45414.1648793886,1409.0204344275
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1706010603",2014,"RaMCONdy_fdd","D",NA,NA,0,50386.2437891504,NA,NA,NA,NA,131748.056714193,54611.1738041194,50386.2437891504,58836.1036873404,0
"2014_RaMCONdy_fdd_RaMCONdy_fdd_1706010603",2014,"RaMCONdy_fdd","E","RaMCONdy_fdd_1706010603","E",4.14294474958252,18929.1588253742,0.406784797969924,6028257326.28321,1,32,131748.056714193,16222.0774873644,13514.9962811027,18929.1588253742,0
"2014_RaMCONdy_fmd_RaMCONdy_fmd_1702000502",2014,"RaMCONdy_fmd","A","RaMCONdy_fmd_1702000502","A",0.730336280220841,8651.07499866976,0.0042318951732117,2772167759.18247,1,593,38348.1249692356,5355.6946081247,4473.92717952459,6237.46199837668,2413.61300029307
"2014_RaMCONdy_fmd_RaMCONdy_fmd_1702000502",2014,"RaMCONdy_fmd","B",NA,NA,0,69.5467405635818,NA,NA,NA,NA,38348.1249692356,251.658611407484,69.5467405635818,433.770482251387,0
"2014_RaMCONdy_fmd_RaMCONdy_fmd_1702000502",2014,"RaMCONdy_fmd","C",NA,NA,0,11027.663497875,NA,NA,NA,NA,38348.1249692356,12123.2198057724,11027.663497875,13218.7761520179,0
"2014_RaMCONdy_fmd_RaMCONdy_fmd_1702000502",2014,"RaMCONdy_fmd","D",NA,NA,0,14666.0073912768,NA,NA,NA,NA,38348.1249692356,15895.7647648659,14666.0073912768,17125.5221001068,0
"2014_RaMCONdy_fmd_RaMCONdy_fmd_1702000502",2014,"RaMCONdy_fmd","E",NA,NA,0,3933.83234085037,NA,NA,NA,NA,38348.1249692356,4721.78694897637,3933.83234085037,5509.74159545049,0
"2014_RaMCONdy_fmd_RaMCONdy_fmd_1702000622",2014,"RaMCONdy_fmd","A",NA,NA,0,14512.3856674178,NA,NA,NA,NA,124392.453619466,17372.6353941851,14512.3856674178,20232.88499656,0
"2014_RaMCONdy_fmd_RaMCONdy_fmd_1702000622",2014,"RaMCONdy_fmd","B",NA,NA,0,225.59355136348,NA,NA,NA,NA,124392.453619466,816.322367066405,225.59355136348,1407.05118276933,0
"2014_RaMCONdy_fmd_RaMCONdy_fmd_1702000622",2014,"RaMCONdy_fmd","C","RaMCONdy_fmd_1702000622","C",2.36904208320136,49320.8934742571,0.0434675822044133,8884134032.20042,1,593,124392.453619466,39324.9228904397,35771.1914543665,42878.6544509053,6442.23902335184
"2014_RaMCONdy_fmd_RaMCONdy_fmd_1702000622",2014,"RaMCONdy_fmd","D",NA,NA,0,47573.1380782166,NA,NA,NA,NA,124392.453619466,51562.1867521764,47573.1380782166,55551.2353017437,0
"2014_RaMCONdy_fmd_RaMCONdy_fmd_1702000622",2014,"RaMCONdy_fmd","E",NA,NA,0,12760.442848211,NA,NA,NA,NA,124392.453619466,15316.3854692437,12760.442848211,17872.3282146689,0
"2014_RaMCONdy_fmd_RaMCONdy_fmd_1702000902",2014,"RaMCONdy_fmd","A","RaMCONdy_fmd_1702000902","A",0.115043609847681,6016.37430009304,1.73009463014217e-05,16879591.0245586,1,342,51569.1615584548,7202.14301809273,6016.37430009304,8387.91168452326,0
