"BpS_Code","Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","REST_ACRES","strataID"
"RaMCONdy_fmd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,557063.833284539,"2008_RaMCONdy_fmd_WEC"
"RaMCONdy_fmd",11,"C","D","Grow w/ fire","None",0,0,1,51725.7118578875,"2008_RaMCONdy_fmd_WEC"
"RaMCONdy_fmd",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,3041.50730036863,"2008_RaMCONdy_fmd_WEC"
"RaMCONdy_fmd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,119667.829723795,"2008_RaMCONdy_fmd_WEC"
"RaMCONdy_fmd",10,"A","C","Grow w/ fire","None",0,0,1,8914.30009255384,"2008_RaMCONdy_fmd_WNE"
"RaMCONdy_fmd",12,"A","B","Grow w/o fire","None",0,0,1,56.2186646302925,"2008_RaMCONdy_fmd_WNE"
"RaMCONdy_fmd",19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,11855.3845128342,"2008_RaMCONdy_fmd_WNE"
"RaMCONdy_fmd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,3179.94487289996,"2008_RaMCONdy_fmd_WNE"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,8516.59822848024,"2008_RaMCONms_fcm_OBM"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,51590.3318894673,"2008_RaMCONms_fcm_OBM"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,40473.8786462695,"2008_RaMCONms_fcm_OBM"
"RaMCONms_fmm",2,"E","D","Thin / low fire","None",1,0,0,22238.5963836899,"2008_RaMCONms_fmm_WEC"
"RaMCONms_fmm",12,"A","B","Grow w/o fire","None",0,0,1,6049.69894303361,"2008_RaMCONms_fmm_WEC"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,100722.845512273,"2008_RaMCONms_fmm_WEC"
"RaMCONms_fmm",18,"E","B","Regen / high fire","Grow w/o fire",0,1,0,5892.92938172651,"2008_RaMCONms_fmm_WEC"
"RaPIPOm_fpd",7,"C","A","Regen / high fire","None",1,0,0,5832.15840328307,"2008_RaPIPOm_fpd_WCB"
"RaPIPOm_fpd",8,"D","A","Regen / high fire","None",1,0,0,1237.35039737281,"2008_RaPIPOm_fpd_WCB"
"RaPIPOm_fpd",15,"D","E","Grow w/o fire","None",0,0,1,1354.27579864593,"2008_RaPIPOm_fpd_WCB"
"RaPIPOm_fpd",16,"D","B","Regen / high fire","Grow w/o fire",0,1,0,2968.57709766251,"2008_RaPIPOm_fpd_WCB"
"RaPIPOm_fpd",7,"C","A","Regen / high fire","None",1,0,0,11163.1409289051,"2008_RaPIPOm_fpd_WEC"
"RaPIPOm_fpd",11,"C","D","Grow w/ fire","None",0,0,1,49139.0479394977,"2008_RaPIPOm_fpd_WEC"
"RaPIPOm_fpd",14,"C","B","Grow w/o fire","None",0,0,1,6836.21626797864,"2008_RaPIPOm_fpd_WEC"
"RaPIPOm_fpd",20,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,2138.47553248501,"2008_RaPIPOm_fpd_WEC"
"RaPIPOm_fpd",1,"B","C","Thin / low fire","None",1,0,0,94935.9722139446,"2008_RaPIPOm_fpd_WNE"
"RaPIPOm_fpd",2,"E","D","Thin / low fire","None",1,0,0,99633.4035888273,"2008_RaPIPOm_fpd_WNE"
"RaPIPOm_fpd",10,"A","C","Grow w/ fire","None",0,0,1,703.43831340695,"2008_RaPIPOm_fpd_WNE"
"RaPIPOm_fpd",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,80323.9674942987,"2008_RaPIPOm_fpd_WNE"
