"type","REST_ACRES","YEAR","BpS_Code","AREA_STRATA","REST_PCT"
"passive",32084.5398194636,2006,"RaMCONms_fmm",976913.328790915,0.0328427700532793
"passive",89266.4775096382,2006,"RaPIPOm_fpd",306750.188008803,0.291007083285232
"active",134438.885190834,2006,"RaSAWD_fal",377844.030307544,0.355805238159799
"passive",43473.9455063156,2006,"RaSAWD_fal",377844.030307544,0.115057912840201
"passive",126877.32599275,2006,"RaSPFI_fcd",1441247.07286661,0.0880330155608877
"active",12297.4992673417,2007,"Na0710412_fmh",1037447.90023063,0.0118536065903723
"passive",249416.349846367,2007,"Na0710412_fmh",1037447.90023063,0.240413373809828
"passive",321124.317607354,2007,"Na1010471_frn",654641.39766714,0.490534693882334
"active",17707.7158560745,2007,"RaABAMlw_fsi",301292.532026926,0.0587725017176728
"both",3582.60601524964,2007,"RaABAMlw_fsi",301292.532026926,0.0118907892975239
"passive",149155.191768013,2007,"RaABAMlw_fsi",301292.532026926,0.495051074663487
"active",10947.2292415554,2007,"RaDFHEdy_fwi",50566.3999122307,0.216492162
"both",7525.51250897299,2007,"RaDFHEdy_fwi",50566.3999122307,0.148824368
"both",1287275.4240388,2007,"RaMCONdy_fdd",3622238.06447884,0.355381231471877
"passive",186105.890460331,2007,"RaMCONdy_fdd",3622238.06447884,0.0513787021028137
"active",12361.1202450749,2007,"RaMCONdy_fmd",1508710.82639559,0.00819316732458693
"both",441056.555191771,2007,"RaMCONdy_fmd",1508710.82639559,0.292340021344901
"passive",208393.605564398,2007,"RaMCONdy_fmd",1508710.82639559,0.138126937195953
"active",42415.2365040618,2007,"RaMCONms_fcm",381573.323514859,0.111158809828094
"both",153972.217574189,2007,"RaMCONms_fcm",381573.323514859,0.403519345
"active",3406.23155053082,2007,"RaMCONms_fmm",899111.434562629,0.0037884420324248
"both",212714.828167593,2007,"RaMCONms_fmm",899111.434562629,0.236583386653366
"passive",69662.9443910534,2007,"RaMCONms_fmm",899111.434562629,0.0774797669267111
"passive",68972.7537237193,2007,"RaPIPOm_fpd",171840.758975862,0.40137598399113
"passive",39627.6293707318,2007,"RaSAWD_fal",574760.097636778,0.0689463822100166
"active",62845.5015797578,2007,"RaSPFI_fcd",825678.574784173,0.076113760849596
"active",34255.655627455,2008,"Na0710412_fmh",873772.145449515,0.0392043346836515
"passive",87357.7000235639,2008,"Na0710412_fmh",873772.145449515,0.0999776663498725
"passive",267740.161232312,2008,"Na1010471_frn",501872.891501246,0.533482014602193
"both",585.42045639346,2008,"RaABAMlw_fsi",278640.169167595,0.00210099088779029
"passive",51271.7470384963,2008,"RaABAMlw_fsi",278640.169167595,0.184007019489203
"both",868146.920849015,2008,"RaMCONdy_fdd",3207830.28711559,0.27063368169319
"passive",317503.879167688,2008,"RaMCONdy_fdd",3207830.28711559,0.0989777671352994
"both",555898.287051541,2008,"RaMCONdy_fmd",1746221.29307473,0.318343550875342
"passive",225197.764227802,2008,"RaMCONdy_fmd",1746221.29307473,0.128962901277693
"active",8516.59822848024,2008,"RaMCONms_fcm",309113.574142267,0.0275516798384291
"both",40473.8786462695,2008,"RaMCONms_fcm",309113.574142267,0.130935300264885
"passive",51590.3318894673,2008,"RaMCONms_fcm",309113.574142267,0.166897659
"active",22238.5963836899,2008,"RaMCONms_fmm",912673.642147635,0.024366427775168
"both",106615.774894,2008,"RaMCONms_fmm",912673.642147635,0.116816975937992
"passive",6049.69894303361,2008,"RaMCONms_fmm",912673.642147635,0.00662854569657332
"active",94605.2429212102,2008,"RaPIPOm_fpd",663323.870233158,0.142623003884899
"both",75092.960543621,2008,"RaPIPOm_fpd",663323.870233158,0.113207083166215
"passive",51673.5298483547,2008,"RaPIPOm_fpd",663323.870233158,0.0779009050740047
"passive",98712.6921758488,2008,"RaSAWD_fal",314989.555083622,0.313384017287948
"active",136014.028787716,2008,"RaSPFI_fcd",799993.386247691,0.170018941563605
"passive",7333.38870843838,2008,"RaSPFI_fcd",799993.386247691,0.00916681166932528
"active",177004.167690898,2009,"Na0710412_fmh",1295029.69349687,0.136679621
"passive",214032.305943365,2009,"Na0710412_fmh",1295029.69349687,0.165272122344492
"passive",131054.703157189,2009,"Na1010471_frn",474336.672048667,0.276290472316134
"active",17076.1346842573,2009,"RaABAMlw_fsi",373239.619901453,0.0457511308385907
"passive",173744.663050912,2009,"RaABAMlw_fsi",373239.619901453,0.465504340339822
"both",938818.878143635,2009,"RaMCONdy_fdd",3227079.30770011,0.290919059814715
"passive",199686.879970602,2009,"RaMCONdy_fdd",3227079.30770011,0.0618785164325311
"both",360479.722167902,2009,"RaMCONdy_fmd",2059597.72046818,0.175024335376502
"passive",425297.13126518,2009,"RaMCONdy_fmd",2059597.72046818,0.206495242754737
"active",20085.5172896599,2009,"RaMCONms_fcm",332456.926629742,0.0604153972464204
"both",138067.201656679,2009,"RaMCONms_fcm",332456.926629742,0.415293503
"passive",53582.176570947,2009,"RaMCONms_fcm",332456.926629742,0.161170281859165
"active",3247.92001224792,2009,"RaMCONms_fmm",664001.837778063,0.00489143226337502
"both",220683.743469516,2009,"RaMCONms_fmm",664001.837778063,0.332354115476527
"passive",23315.1867460999,2009,"RaMCONms_fmm",664001.837778063,0.0351131358673932
"passive",4658.24215165507,2009,"RaOAPI_fop",6991.98993559884,0.666225523
"active",114348.181004449,2009,"RaPIPOm_fpd",564339.608030456,0.202622993986766
"both",55348.7539488998,2009,"RaPIPOm_fpd",564339.608030456,0.0980770322715198
"passive",9634.42836188026,2009,"RaPIPOm_fpd",564339.608030456,0.01707204
"passive",101200.371047758,2009,"RaSAWD_fal",237779.47137463,0.425606005693878
"active",30909.3734814117,2009,"RaSPFI_fcd",729342.87001958,0.0423797568358788
"passive",25687.2956999584,2009,"RaSPFI_fcd",729342.87001958,0.0352197803747211
"passive",4367.7747806172,2010,"Na1010471_frn",5798.8127264226,0.753218803
"active",9691.41043479934,2010,"RaABAMlw_fsi",74130.0922499207,0.130735173
"both",13406.8605479175,2010,"RaABAMlw_fsi",74130.0922499207,0.180855846
"passive",38834.1561063089,2010,"RaABAMlw_fsi",74130.0922499207,0.523864937
"active",6588.92888181096,2010,"RaMCONdy_fdd",56476.7950022696,0.116666126
"both",102.424225774701,2010,"RaMCONdy_fdd",56476.7950022696,0.001813563
"passive",27392.7170225177,2010,"RaMCONdy_fdd",56476.7950022696,0.485026054
"active",1395.5372194019,2010,"RaMCONdy_fmd",11961.8030292863,0.116666126
"both",21.6934833872015,2010,"RaMCONdy_fmd",11961.8030292863,0.001813563
"passive",5801.78612201998,2010,"RaMCONdy_fmd",11961.8030292863,0.485026054
"passive",3889.48452225209,2010,"RaMCONms_fcm",5087.06678240622,0.764582949
"both",55820.1812648436,2010,"RaMCONms_fmm",134411.400278621,0.415293503
"passive",32903.6755682559,2010,"RaMCONms_fmm",134411.400278621,0.24479825
"active",46541.0923637309,2010,"RaPIPOm_fpd",56476.7950022696,0.824074602
"both",3082.24367796686,2010,"RaPIPOm_fpd",56476.7950022696,0.0545754
"active",89771.0407543544,2010,"RaSAWD_fal",125334.075423394,0.716254063
"active",8286.01296811122,2010,"RaSPFI_fcd",20959.9391966199,0.395326193
"both",4598.30374334875,2010,"RaSPFI_fcd",20959.9391966199,0.219385357
"both",53687.3777096683,2011,"RaMCONms_fcm",129275.74672332,0.415293503
"passive",31646.4765653119,2011,"RaMCONms_fcm",129275.74672332,0.24479825
"active",61735.628693082,2012,"Na0710412_fmh",690772.225030122,0.0893719035828198
"both",82531.3670019253,2012,"Na0710412_fmh",690772.225030122,0.119476962175667
"passive",165456.15878466,2012,"Na0710412_fmh",690772.225030122,0.239523467779042
"both",24102.1731854687,2012,"Na1010471_frn",472332.516316576,0.0510279778606528
"passive",125710.050348635,2012,"Na1010471_frn",472332.516316576,0.266147355953743
"active",1739.27487438938,2012,"RaABAMlw_fsi",204899.614736421,0.00848842432733096
"passive",96606.1568597513,2012,"RaABAMlw_fsi",204899.614736421,0.471480422176604
"both",1104539.1608543,2012,"RaMCONdy_fdd",3187564.46454767,0.346515081699231
"passive",86833.9733259434,2012,"RaMCONdy_fdd",3187564.46454767,0.0272414799109845
"active",4771.46172164404,2012,"RaMCONdy_fmd",1911464.99951119,0.00249623284907871
"both",252894.927837904,2012,"RaMCONdy_fmd",1911464.99951119,0.132304241983283
"passive",387746.264594938,2012,"RaMCONdy_fmd",1911464.99951119,0.202852924167638
"both",50954.2074239704,2012,"RaMCONms_fcm",129530.748012861,0.393375381565088
"both",88520.2792472113,2012,"RaMCONms_fmm",910811.138869493,0.0971884021500697
"passive",25566.5394498214,2012,"RaMCONms_fmm",910811.138869493,0.0280700777128778
"active",33414.9104742407,2012,"RaPIPOm_fpd",522902.85528267,0.0639027118262287
"passive",151232.072020737,2012,"RaPIPOm_fpd",522902.85528267,0.289216382149959
"active",20472.9056023217,2012,"RaSAWD_fal",539942.829929969,0.0379168024232807
"passive",216818.085467113,2012,"RaSAWD_fal",539942.829929969,0.401557486179109
"passive",70415.643078145,2012,"RaSPFI_fcd",702003.661432387,0.100306660700981
"active",32204.6599683843,2013,"Na0710412_fmh",887433.397474349,0.0362896641708992
"passive",224660.815434716,2013,"Na0710412_fmh",887433.397474349,0.253157945231839
"both",41538.2082374759,2013,"Na1010471_frn",550970.340380866,0.075391006
"passive",154097.709879768,2013,"Na1010471_frn",550970.340380866,0.279684219976788
"active",12394.032462717,2013,"RaABAMlw_fsi",115262.556669451,0.107528696402775
"both",20845.9071985765,2013,"RaABAMlw_fsi",115262.556669451,0.180855846
"passive",14956.2591030416,2013,"RaABAMlw_fsi",115262.556669451,0.129758175900375
"both",641727.574070235,2013,"RaMCONdy_fdd",2880931.96333947,0.222749992792738
"passive",367839.478232627,2013,"RaMCONdy_fdd",2880931.96333947,0.127680723777399
"both",194236.713056133,2013,"RaMCONdy_fmd",1590521.8738999,0.122121371760749
"passive",282991.071303686,2013,"RaMCONdy_fmd",1590521.8738999,0.177923407371822
"active",10414.3785024129,2013,"RaMCONms_fcm",325772.003640214,0.0319683041699146
"both",65991.6717675038,2013,"RaMCONms_fcm",325772.003640214,0.202570113545993
"passive",78826.8589563457,2013,"RaMCONms_fcm",325772.003640214,0.241969408284092
"both",162205.075812937,2013,"RaMCONms_fmm",1008874.49561695,0.160778249938556
"passive",2673.57648269658,2013,"RaPIPOm_fdp",3314.61011687165,0.806603609
"active",187986.811837058,2013,"RaPIPOm_fpd",619322.139875534,0.303536398480504
"passive",50544.1647280077,2013,"RaPIPOm_fpd",619322.139875534,0.0816120746759766
"passive",115420.342210207,2013,"RaSAWD_fal",251874.158400912,0.458246065983835
"active",265417.817651555,2013,"RaSPFI_fcd",1419572.80777507,0.186970204133137
"passive",59290.4815925307,2013,"RaSPFI_fcd",1419572.80777507,0.0417664252708941
"passive",136500.222971343,2014,"Na0710412_fmh",615473.243789582,0.221780921183326
"passive",182631.780380024,2014,"Na1010471_frn",487883.330705019,0.374334946258792
"both",1818.42066072229,2014,"RaABAMlw_fsi",237411.612040874,0.00765935855070656
"passive",93123.0299124604,2014,"RaABAMlw_fsi",237411.612040874,0.392242945119416
"active",2936.3085231257,2014,"RaABLA_faf",19774.4728232349,0.148489851
"both",3670.65500694507,2014,"RaABLA_faf",19774.4728232349,0.185625935
"both",576811.725412093,2014,"RaMCONdy_fdd",3580430.94451379,0.161101201042832
"passive",770622.697092892,2014,"RaMCONdy_fdd",3580430.94451379,0.215231827965764
"active",101040.941093041,2014,"RaMCONdy_fmd",2043895.27203092,0.0494354786547556
"both",391758.994107684,2014,"RaMCONdy_fmd",2043895.27203092,0.191672733661355
"passive",232195.981899389,2014,"RaMCONdy_fmd",2043895.27203092,0.113604637711533
"both",48369.6485273318,2014,"RaMCONms_fcm",189980.446003354,0.254603300207422
"passive",44176.4729119535,2014,"RaMCONms_fcm",189980.446003354,0.232531683345841
"active",18722.9843558659,2014,"RaMCONms_fmm",960967.896211033,0.0194834649832613
"both",86435.3397236658,2014,"RaMCONms_fmm",960967.896211033,0.0899461262592317
"passive",123724.178209728,2014,"RaMCONms_fmm",960967.896211033,0.128749543764736
"active",100520.320981406,2014,"RaPIPOm_fpd",480038.979417179,0.209400330580339
"passive",148259.481140493,2014,"RaPIPOm_fpd",480038.979417179,0.308848838318289
"active",61465.2630086307,2014,"RaSAWD_fal",301949.739183807,0.203561238949158
"passive",80711.7426270848,2014,"RaSAWD_fal",301949.739183807,0.267301912050842
"active",189905.431893192,2014,"RaSPFI_fcd",1291495.96734268,0.14704299254138
"both",29552.6146538823,2014,"RaSPFI_fcd",1291495.96734268,0.0228824676198473
"passive",145605.89275418,2014,"RaSPFI_fcd",1291495.96734268,0.112742042124817
"active",50357.0805719938,2015,"Na0710412_fmh",531376.393498571,0.0947672519669982
"passive",124919.645560201,2015,"Na0710412_fmh",531376.393498571,0.235086931012747
"passive",216454.632416269,2015,"Na1010471_frn",579651.538688528,0.373421992299032
"active",91.4033179731196,2015,"RaABAMlw_fsi",315089.711097616,0.000290086647560518
"both",5180.44594690039,2015,"RaABAMlw_fsi",315089.711097616,0.0164411777485666
"passive",114182.843120099,2015,"RaABAMlw_fsi",315089.711097616,0.362382010895699
"active",2278.17543547894,2015,"RaDFHEdy_fwi",26168.0758125534,0.087059341
"both",3894.44734457935,2015,"RaDFHEdy_fwi",26168.0758125534,0.148824368
"passive",13863.0039272816,2015,"RaDFHEdy_fwi",26168.0758125534,0.529767799
"both",926299.097813015,2015,"RaMCONdy_fdd",3596418.16071497,0.257561567209099
"passive",488223.837062332,2015,"RaMCONdy_fdd",3596418.16071497,0.135752800493387
"active",79641.4458494599,2015,"RaMCONdy_fmd",1755422.34184788,0.0453688231890816
"both",324108.976604344,2015,"RaMCONdy_fmd",1755422.34184788,0.184633047488256
"passive",120402.941603952,2015,"RaMCONdy_fmd",1755422.34184788,0.0685891587076461
"both",90855.7294805459,2015,"RaMCONms_fcm",418202.677074638,0.217252864367319
"passive",152618.173037048,2015,"RaMCONms_fcm",418202.677074638,0.364938297632681
"both",124365.046770748,2015,"RaMCONms_fmm",924203.590159557,0.134564557089934
"passive",141390.826245555,2015,"RaMCONms_fmm",924203.590159557,0.152986666304927
"active",14795.6506755808,2015,"RaPIPOm_fpd",279728.025784197,0.0528929864431789
"both",93050.1199514953,2015,"RaPIPOm_fpd",279728.025784197,0.332644967162786
"passive",21460.0756128552,2015,"RaPIPOm_fpd",279728.025784197,0.0767176458372141
"passive",3884.21308652556,2015,"RaSAWD_fal",285459.984422887,0.0136068566470998
"active",87240.49418403,2015,"RaSPFI_fcd",766433.074974329,0.113826630181575
"passive",98626.26505699,2015,"RaSPFI_fcd",766433.074974329,0.128682161923001
"active",3680.09357068362,2016,"Na0710412_fmh",622264.072421002,0.00591403832197112
"passive",225472.342830028,2016,"Na0710412_fmh",622264.072421002,0.362341894419194
"both",16711.9664047966,2016,"Na1010471_frn",729743.328825662,0.0229011568104231
"passive",208673.210840859,2016,"Na1010471_frn",729743.328825662,0.285954256240569
"passive",153993.480025632,2016,"RaABAMlw_fsi",324686.260359612,0.474283943690976
"active",2370.36750077959,2016,"RaABLA_faf",17892.131302626,0.132481003
"both",286.432410419782,2016,"RaABLA_faf",17892.131302626,0.016008848
"passive",10184.2970392785,2016,"RaABLA_faf",17892.131302626,0.56920536
"both",648279.376509872,2016,"RaMCONdy_fdd",3780341.39916763,0.171486992326305
"passive",980429.65404139,2016,"RaMCONdy_fdd",3780341.39916763,0.259349500618454
"active",47131.9508095154,2016,"RaMCONdy_fmd",1409971.85554645,0.0334275827025278
"both",358557.223363892,2016,"RaMCONdy_fmd",1409971.85554645,0.254300979096444
"passive",72536.3385207311,2016,"RaMCONdy_fmd",1409971.85554645,0.0514452385949356
"both",144646.00682937,2016,"RaMCONms_fcm",484252.989558304,0.29869925420864
"passive",81246.6202570381,2016,"RaMCONms_fcm",484252.989558304,0.167777219777506
"active",14888.0393166271,2016,"RaMCONms_fmm",1031065.07841809,0.0144394758665176
"both",192621.761994583,2016,"RaMCONms_fmm",1031065.07841809,0.186818238757647
"passive",26177.4237434974,2016,"RaMCONms_fmm",1031065.07841809,0.0253887211306391
"active",141904.137538814,2016,"RaPIPOm_fpd",354557.667431098,0.400228652695517
"passive",6053.02268069041,2016,"RaPIPOm_fpd",354557.667431098,0.01707204
"active",76828.9145241532,2016,"RaSAWD_fal",305903.265096397,0.251154280749317
"passive",15824.3297868125,2016,"RaSAWD_fal",305903.265096397,0.0517298492444199
"active",57806.3650369596,2016,"RaSPFI_fcd",1304584.78468706,0.0443101634447057
"passive",135896.910841033,2016,"RaSPFI_fcd",1304584.78468706,0.104168707496946
"both",63517.4621960934,2017,"Na0710412_fmh",862778.344179286,0.0736196760438095
"passive",116612.799339399,2017,"Na0710412_fmh",862778.344179286,0.135159627181332
"passive",198655.898823182,2017,"Na1010471_frn",601137.431460428,0.330466692683833
"both",27753.6288924054,2017,"RaABAMlw_fsi",280647.551502649,0.0988913986379225
"passive",148311.538656503,2017,"RaABAMlw_fsi",280647.551502649,0.528461901279417
"active",3040.17495661225,2017,"RaDFHEdy_fwi",14042.8869503934,0.216492162
"both",2089.92377528775,2017,"RaDFHEdy_fwi",14042.8869503934,0.148824368
