"strataID","YEAR","BpS_Code","SCLASS","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N","AREA_STRATA","avg","low","high","departure"
"2007_RaDFHEdy_fwi",2007,"RaDFHEdy_fwi","D","D",0,6544.95178845417,0,0,0,920,50566.3999122307,7747.60994726909,6544.95178845417,8950.26861174801,0
"2007_RaDFHEdy_fwi",2007,"RaDFHEdy_fwi","E","E",0.504259067293527,32093.6581617023,0.000510838467576286,1185345406.6961,1,966,50566.3999122307,28408.2537842591,26788.4503848562,30028.0571330956,2065.60102860668
"2007_RaMCONdy_fdd",2007,"RaMCONdy_fdd","A","A",7.99044199622945,589170.195267325,0.172522948345458,30285464077.1784,25,920,3622238.06447884,505881.340661024,422592.482432485,589170.195267325,0
"2007_RaMCONdy_fdd",2007,"RaMCONdy_fdd","B","B",16.7587503030846,40972.5365534512,0.761575776075337,56087675284.2363,45,920,3622238.06447884,23770.8467421908,6569.15693093045,40972.5365534512,0
"2007_RaMCONdy_fdd",2007,"RaMCONdy_fdd","C","C",15.7016083543396,1248602.22454362,0.662535342469113,58557988793.4863,38,920,3622238.06447884,1145119.56659528,1041636.91226917,1248602.22454362,0
"2007_RaMCONdy_fdd",2007,"RaMCONdy_fdd","D","D",1.18291828753932,1385302.93904145,0.00391198536967584,4908655819.16362,3,920,3622238.06447884,1501461.78571939,1385302.93904145,1617620.62877509,0
"2007_RaMCONdy_fdd",2007,"RaMCONdy_fdd","E","E",2.0765765628499,358190.169072994,0.0117991662703711,9611787129.63405,4,920,3622238.06447884,446004.503027532,371576.896021317,520432.113655986,-13386.726948323
"2007_RaMCONdy_fmd",2007,"RaMCONdy_fmd","A","A",5.32934166179631,326025.38502648,0.0557612044387953,25495768678.0226,21,966,1508710.82639559,210706.375986531,176015.447369832,245397.303094519,80628.081931961
"2007_RaMCONdy_fmd",2007,"RaMCONdy_fmd","B","B",5.67741908697004,17065.6120284504,0.0859634292021698,27232899257.2972,11,920,1508710.82639559,9900.87708045041,2736.14213245047,17065.6120284504,0
"2007_RaMCONdy_fmd",2007,"RaMCONdy_fmd","C","C",5.08626307599315,433855.770586929,0.0701676738289241,20858483597.062,13,920,1508710.82639559,476957.686625242,433855.770586929,520059.604172265,0
"2007_RaMCONdy_fmd",2007,"RaMCONdy_fmd","D","D",0.738277759310728,576997.288628013,0.00438309997886862,2945986206.25842,1,604,1508710.82639559,625379.009112706,576997.288628013,673760.728088688,0
"2007_RaMCONdy_fmd",2007,"RaMCONdy_fmd","E","E",0.999019634626894,154766.77012572,0.00785491500655284,3037970492.75295,1,604,1508710.82639559,185766.868538398,154766.77012572,216766.968459787,0
"2007_RaMCONms_fcm",2007,"RaMCONms_fcm","A","A",0.140081004382897,47386.5417206707,1.65558936634813e-05,21410238.9749715,2,316,381573.323514859,55389.3648887456,47386.5417206707,63392.1914909804,0
"2007_RaMCONms_fcm",2007,"RaMCONms_fcm","B",NA,0,153972.217574189,NA,NA,NA,NA,381573.323514859,169436.916567352,158464.922173838,180408.896079505,-4492.70459964909
"2007_RaMCONms_fcm",2007,"RaMCONms_fcm","C","C",1.6093097544071,55640.63550116,0.00520344711203041,8582874493.29704,6,966,381573.323514859,47755.8425013813,39871.0529357625,55640.63550116,0
"2007_RaMCONms_fcm",2007,"RaMCONms_fcm","D","D",2.10499280957702,43856.1070437809,0.00345784899012372,4881453666.64276,3,362,381573.323514859,36790.4455106313,29724.7874116417,43856.1070437809,0
"2007_RaMCONms_fcm",2007,"RaMCONms_fcm","E","E",1.96362838822765,80717.8216750584,0.00290705610136406,6329470384.4979,2,362,381573.323514859,72200.7544283224,63683.6944314796,80717.8216750584,0
"2007_RaMCONms_fmm",2007,"RaMCONms_fmm","A","A",1.30629859729884,111658.176501888,0.00469446012926573,1375747434.7487,13,920,899111.434562629,130515.442919043,111658.176501888,149372.7174282,0
"2007_RaMCONms_fmm",2007,"RaMCONms_fmm","B","B",4.5276357213354,373395.137246869,0.0162819634400106,2830140460.48499,9,316,899111.434562629,399248.741288927,373395.137246869,425102.310265638,0
