"PLT_CN","CONDID","sclass"
41118729010497,1,"B"
41118729010497,3,"B"
41118730010497,1,"A"
41118731010497,2,"B"
41118732010497,1,"E"
41118733010497,1,"E"
41118733010497,2,"C"
41118734010497,1,"B"
41118735010497,1,"B"
41118735010497,2,"B"
41118736010497,1,"E"
41118737010497,1,"B"
41118738010497,1,"B"
41118739010497,1,"A"
41118740010497,1,"B"
41118740010497,2,"B"
41118741010497,1,"B"
41118742010497,1,"B"
41118743010497,1,"B"
41118744010497,1,"B"
41118745010497,1,"B"
41118746010497,1,"E"
41118747010497,1,"B"
41118748010497,1,"B"
41118749010497,1,"B"
41118750010497,1,"B"
41118751010497,1,"E"
41118752010497,1,"B"
41118752010497,2,"B"
41118753010497,1,"C"
41118754010497,1,"B"
41118755010497,1,"E"
41118756010497,1,"E"
41118756010497,2,"B"
41118757010497,1,"B"
41118758010497,1,"E"
41118759010497,1,"B"
41118760010497,1,"E"
41118762010497,1,"E"
41118763010497,1,"E"
41118764010497,1,"B"
41118765010497,1,"B"
41118767010497,1,"B"
41118768010497,1,"B"
41118769010497,1,"B"
41118770010497,1,"B"
41118770010497,2,"A"
41118771010497,1,"E"
41118772010497,1,"B"
41118773010497,1,"E"
41118774010497,1,"B"
41118775010497,1,"A"
41118775010497,2,"A"
41118776010497,1,"A"
41118776010497,2,"B"
41118777010497,1,"B"
41118778010497,1,"E"
41118778010497,2,"C"
41118779010497,1,"E"
41118780010497,1,"B"
41118781010497,1,"E"
41118782010497,1,"B"
41118782010497,4,"A"
41118783010497,1,"A"
41118784010497,1,"B"
41118785010497,1,"E"
41118786010497,1,"A"
41118787010497,1,"B"
41118788010497,1,"B"
41118789010497,1,"B"
41118790010497,1,"B"
41118791010497,1,"B"
41118792010497,2,"A"
41118793010497,1,"E"
41118794010497,1,"A"
41118794010497,2,"A"
41118795010497,1,"B"
41118796010497,1,"B"
41118797010497,1,"B"
41118798010497,1,"B"
41118798010497,2,"A"
41118799010497,1,"B"
41118800010497,1,"B"
41118801010497,1,"B"
41118801010497,2,"B"
41118802010497,1,"A"
41118803010497,1,"E"
41118803010497,3,"A"
41118804010497,1,"E"
41118805010497,1,"B"
41118805010497,2,"B"
41118806010497,1,"B"
41118807010497,1,"E"
41118808010497,1,"A"
41118808010497,2,"E"
41118809010497,1,"B"
41118810010497,1,"B"
41118811010497,1,"B"
41118812010497,1,"B"
41118813010497,1,"E"
41118814010497,1,"E"
41118815010497,1,"B"
41118816010497,2,"E"
41118817010497,1,"A"
41118817010497,2,"B"
41118818010497,1,"B"
41118819010497,1,"E"
41118820010497,1,"B"
41118821010497,1,"E"
41118821010497,3,"B"
41118822010497,1,"E"
41118823010497,1,"B"
41118824010497,1,"A"
41118825010497,1,"B"
41118825010497,2,"B"
41118828010497,1,"A"
41118828010497,2,"B"
41118829010497,1,"D"
41118830010497,1,"B"
41118830010497,2,"B"
41118831010497,1,"B"
41118833010497,2,"B"
41118834010497,1,"B"
41118835010497,1,"E"
41118836010497,1,"B"
41118837010497,1,"E"
41118838010497,1,"B"
41118839010497,1,"E"
41118840010497,1,"A"
41118841010497,1,"B"
41118842010497,1,"E"
41118843010497,1,"B"
41118844010497,1,"E"
41118845010497,1,"B"
41118846010497,1,"B"
41118846010497,2,"B"
41118847010497,1,"E"
41118848010497,1,"B"
41118849010497,1,"A"
41118850010497,1,"B"
41118851010497,1,"B"
41118851010497,2,"B"
41118852010497,1,"C"
41118853010497,1,"B"
41118854010497,1,"B"
41118854010497,2,"A"
41118855010497,1,"B"
41118856010497,1,"B"
41118856010497,2,"B"
41118857010497,1,"E"
41118858010497,1,"E"
41118860010497,1,"E"
41118861010497,1,"B"
41118862010497,1,"A"
41118863010497,1,"B"
41118863010497,2,"A"
41118864010497,1,"E"
41118865010497,1,"B"
41118866010497,1,"B"
41118866010497,2,"B"
41118867010497,1,"E"
41118868010497,1,"B"
41118869010497,1,"B"
41118869010497,2,"B"
41118870010497,1,"B"
41118870010497,3,"C"
41118873010497,1,"B"
41118874010497,1,"A"
41118875010497,1,"B"
41118876010497,3,"B"
41118877010497,1,"A"
41118878010497,1,"B"
41118879010497,1,"B"
41118880010497,1,"B"
41118881010497,1,"E"
41118882010497,1,"B"
41118883010497,1,"B"
41118883010497,2,"A"
41118884010497,1,"E"
41118885010497,1,"B"
41118886010497,1,"B"
41118887010497,1,"B"
41118888010497,1,"B"
41118889010497,1,"B"
41118890010497,2,"B"
41118891010497,1,"E"
41118892010497,1,"B"
41118893010497,1,"C"
41118894010497,1,"E"
41118895010497,1,"E"
41118896010497,1,"E"
41118897010497,1,"B"
41118897010497,2,"E"
41118898010497,1,"B"
41118899010497,1,"E"
41118900010497,1,"A"
41118900010497,3,"B"
41118901010497,1,"E"
41118902010497,1,"B"
41118903010497,1,"A"
41118903010497,2,"C"
41118905010497,1,"B"
41118907010497,1,"E"
41118908010497,1,"B"
41118909010497,1,"E"
41118910010497,1,"B"
41118911010497,1,"E"
41118912010497,1,"E"
41118912010497,2,"B"
41118913010497,1,"E"
41118914010497,1,"B"
41118915010497,1,"B"
41118915010497,3,"E"
41118916010497,1,"B"
41118916010497,3,"B"
41118917010497,1,"B"
41118918010497,2,"B"
41118919010497,1,"B"
41118919010497,2,"B"
41118920010497,1,"B"
41118921010497,1,"B"
41118922010497,1,"C"
41118923010497,1,"B"
41118925010497,1,"E"
41118926010497,1,"B"
41118927010497,1,"B"
41118928010497,1,"B"
41118929010497,1,"E"
41118930010497,1,"E"
41118931010497,1,"B"
41118932010497,1,"B"
41118933010497,1,"E"
41118935010497,1,"B"
41118935010497,2,"B"
41118936010497,1,"B"
41118936010497,2,"A"
41118937010497,1,"A"
41118938010497,1,"B"
41118939010497,1,"A"
41118939010497,2,"C"
41118941010497,1,"E"
41118941010497,2,"A"
41118942010497,1,"E"
41118943010497,1,"B"
41118945010497,1,"B"
41118945010497,2,"C"
41118946010497,1,"A"
41118947010497,1,"A"
41118947010497,2,"A"
41118948010497,2,"B"
41118949010497,1,"E"
41118949010497,2,"E"
41118950010497,1,"E"
41118951010497,1,"E"
41118952010497,1,"B"
41118953010497,1,"E"
41118954010497,1,"B"
41118955010497,1,"B"
41118956010497,1,"E"
41118957010497,1,"E"
41118958010497,1,"E"
41118959010497,1,"E"
41118960010497,1,"B"
41118961010497,1,"B"
41118994010497,1,"B"
41118995010497,1,"B"
41118996010497,1,"B"
41118998010497,1,"E"
41118999010497,1,"B"
41119000010497,1,"E"
41119001010497,1,"B"
41119002010497,1,"E"
41119003010497,1,"E"
41119004010497,1,"E"
41119005010497,1,"B"
41119005010497,3,"A"
41119006010497,1,"B"
41119006010497,2,"B"
41119007010497,1,"B"
41119008010497,1,"B"
41119010010497,1,"A"
41119011010497,1,"C"
41119012010497,1,"B"
41119013010497,1,"B"
41119014010497,1,"C"
41119015010497,1,"E"
41119017010497,1,"E"
41119018010497,1,"E"
41119019010497,1,"A"
41119021010497,1,"B"
41119022010497,1,"B"
41119023010497,1,"B"
41119024010497,1,"B"
41119025010497,1,"E"
41119026010497,1,"E"
41119026010497,2,"B"
41119027010497,1,"B"
41119028010497,1,"B"
41119029010497,1,"B"
41119030010497,1,"B"
41119032010497,1,"B"
41119034010497,1,"E"
41119035010497,1,"E"
41119036010497,1,"C"
41119037010497,1,"B"
41119038010497,2,"E"
41119040010497,1,"B"
41119041010497,1,"B"
41119042010497,1,"C"
41119043010497,1,"B"
41119044010497,1,"B"
41119044010497,2,"A"
41119046010497,1,"B"
41119047010497,1,"E"
41119048010497,1,"B"
41119050010497,1,"B"
41119051010497,1,"E"
41119052010497,1,"B"
41119053010497,1,"B"
41119055010497,1,"B"
41119056010497,1,"B"
41119059010497,1,"A"
41119059010497,2,"B"
41119059010497,3,"E"
41119060010497,1,"E"
41119061010497,1,"E"
41119062010497,1,"E"
41119063010497,1,"A"
41119064010497,1,"B"
41119065010497,1,"A"
41119066010497,1,"B"
41119067010497,1,"A"
41119067010497,2,"B"
41119068010497,1,"B"
41119069010497,2,"B"
41119069010497,3,"E"
41119070010497,1,"B"
41119071010497,1,"A"
41119072010497,1,"B"
41119073010497,1,"E"
41119074010497,1,"A"
41119075010497,1,"E"
41119075010497,2,"B"
41119076010497,1,"B"
41119077010497,1,"B"
41119077010497,2,"A"
41119078010497,1,"A"
41119079010497,1,"B"
41119079010497,3,"B"
41119080010497,1,"E"
41119081010497,1,"B"
41119082010497,1,"E"
41119083010497,1,"B"
41119084010497,1,"B"
41119085010497,1,"B"
41119086010497,1,"E"
41119087010497,1,"E"
41119088010497,1,"C"
41119090010497,1,"B"
41119092010497,1,"E"
41119093010497,1,"B"
41119094010497,1,"E"
41119095010497,1,"B"
41119096010497,1,"B"
41119098010497,1,"E"
41119099010497,1,"E"
41119100010497,1,"E"
41119101010497,1,"B"
41119103010497,1,"B"
41119104010497,1,"B"
41119105010497,1,"E"
41119106010497,1,"A"
41119107010497,1,"B"
41119107010497,2,"C"
41119108010497,1,"E"
41119109010497,1,"E"
41119110010497,1,"B"
41119111010497,1,"E"
41119112010497,1,"B"
41119113010497,1,"E"
41119114010497,1,"B"
41119115010497,1,"A"
41119116010497,1,"B"
41119116010497,2,"C"
41119117010497,1,"B"
41119118010497,1,"B"
41119119010497,1,"E"
41119120010497,2,"B"
41119122010497,1,"E"
41119123010497,1,"B"
41119124010497,1,"E"
41119125010497,2,"B"
41119126010497,1,"B"
41119127010497,1,"B"
41119128010497,1,"C"
41119129010497,1,"E"
41119129010497,3,"B"
41119130010497,1,"E"
41119131010497,1,"E"
41119132010497,1,"B"
41119133010497,1,"B"
41119134010497,1,"B"
41119135010497,2,"A"
41119135010497,3,"B"
41119136010497,1,"B"
41119137010497,1,"B"
41119137010497,2,"B"
41119137010497,3,"B"
41119138010497,1,"B"
41119139010497,1,"E"
41119140010497,1,"B"
41119140010497,2,"A"
41119141010497,1,"E"
41119141010497,2,"E"
41119142010497,1,"E"
41119143010497,1,"B"
41119145010497,1,"E"
41119146010497,1,"A"
41119146010497,2,"B"
41119147010497,1,"E"
41119147010497,2,"C"
41119148010497,1,"A"
41119148010497,2,"B"
41119149010497,1,"B"
41119149010497,3,"A"
41119150010497,1,"B"
41119151010497,1,"B"
41119153010497,1,"E"
41119154010497,1,"A"
41119155010497,1,"E"
41119156010497,1,"B"
41119157010497,1,"B"
41119158010497,1,"B"
41119159010497,1,"B"
41119160010497,1,"B"
41119161010497,1,"E"
41119161010497,2,"B"
41119162010497,2,"B"
41119163010497,1,"E"
41119163010497,2,"A"
41119164010497,1,"B"
41119165010497,1,"E"
41119166010497,1,"E"
41119166010497,2,"E"
41119168010497,1,"B"
41119168010497,2,"B"
41119169010497,1,"E"
41119170010497,1,"E"
41119171010497,1,"B"
41119172010497,1,"B"
41119173010497,1,"B"
41119174010497,1,"B"
41119176010497,1,"C"
41119177010497,1,"B"
41119178010497,1,"E"
41119179010497,4,"A"
41119180010497,1,"E"
41119181010497,1,"A"
41119182010497,1,"E"
41119182010497,2,"B"
41119183010497,1,"B"
41119184010497,1,"B"
41119185010497,1,"B"
41119186010497,1,"B"
41119187010497,1,"B"
41119188010497,1,"B"
41119189010497,1,"B"
41119190010497,1,"B"
41119191010497,1,"B"
41119192010497,1,"C"
41119193010497,1,"E"
41119194010497,1,"A"
41119195010497,1,"B"
41119196010497,1,"B"
41119197010497,1,"E"
41119198010497,1,"B"
41119199010497,1,"B"
41119200010497,1,"B"
41119201010497,1,"B"
41119204010497,1,"B"
41119204010497,2,"C"
41119205010497,1,"E"
41119206010497,1,"B"
41119207010497,1,"E"
41119208010497,1,"E"
41119209010497,1,"E"
41119210010497,1,"B"
41119211010497,1,"A"
41119212010497,1,"B"
41119213010497,1,"E"
41119217010497,1,"B"
41119218010497,1,"E"
41119219010497,1,"E"
41119221010497,1,"E"
41119222010497,1,"E"
41119223010497,1,"B"
41119224010497,1,"B"
41119225010497,1,"A"
41119226010497,2,"C"
41119227010497,1,"B"
41119228010497,1,"B"
41119229010497,1,"C"
41119229010497,2,"A"
41119230010497,1,"B"
41119230010497,2,"B"
41119231010497,1,"B"
41119232010497,1,"B"
41119233010497,1,"B"
41119234010497,1,"A"
41119235010497,1,"E"
41119237010497,1,"E"
41119238010497,1,"B"
41119239010497,1,"B"
41119241010497,1,"B"
41119242010497,1,"B"
41119242010497,3,"C"
41119243010497,1,"E"
41119243010497,2,"B"
41119244010497,1,"B"
41119245010497,1,"B"
41119246010497,1,"E"
41119247010497,1,"B"
41119248010497,1,"B"
41119248010497,2,"C"
41119249010497,1,"B"
41119250010497,1,"B"
41119250010497,2,"B"
41119251010497,1,"B"
41119252010497,1,"E"
41119253010497,1,"E"
41119254010497,1,"B"
41119255010497,1,"B"
41119256010497,1,"B"
41119257010497,1,"E"
41119258010497,1,"B"
41119259010497,1,"B"
41119260010497,1,"B"
41119261010497,1,"A"
41119263010497,1,"B"
41119264010497,1,"E"
41119265010497,1,"B"
41119266010497,1,"E"
41119267010497,1,"E"
41119268010497,1,"B"
41119269010497,1,"B"
41119270010497,1,"E"
41119271010497,1,"E"
41119272010497,1,"B"
41119273010497,1,"B"
41119274010497,1,"E"
41119275010497,1,"C"
41119276010497,1,"A"
41119277010497,1,"B"
41119278010497,1,"C"
41119279010497,1,"B"
41119280010497,1,"B"
41119281010497,1,"B"
41119282010497,1,"E"
41119284010497,1,"B"
41119285010497,1,"E"
41119286010497,1,"E"
41119286010497,3,"B"
41119287010497,1,"E"
41119289010497,1,"A"
41119290010497,1,"B"
41119291010497,1,"B"
41119293010497,1,"B"
41119295010497,1,"B"
41119296010497,1,"B"
41119297010497,1,"E"
41119298010497,1,"B"
41119299010497,1,"C"
41119300010497,1,"E"
41119302010497,1,"B"
41119303010497,1,"B"
41119304010497,1,"E"
41119306010497,1,"E"
41119308010497,1,"B"
41119308010497,2,"E"
41119309010497,1,"B"
41119310010497,1,"E"
41119311010497,1,"E"
41119311010497,2,"B"
41119312010497,1,"B"
41119312010497,3,"D"
41119313010497,2,"E"
41119314010497,1,"B"
41119315010497,3,"E"
41119316010497,1,"B"
41119317010497,1,"E"
41119318010497,1,"E"
41119319010497,1,"B"
41119320010497,1,"A"
41119321010497,1,"E"
41119322010497,1,"E"
41119323010497,1,"B"
41119324010497,1,"C"
41119325010497,1,"B"
41119326010497,1,"E"
41119327010497,1,"E"
41119328010497,1,"B"
41119329010497,1,"B"
41119330010497,1,"B"
41119331010497,1,"B"
41119332010497,1,"B"
41119333010497,1,"E"
41119334010497,1,"B"
41119334010497,2,"B"
41119335010497,1,"B"
41119336010497,1,"B"
41119336010497,3,"A"
41119338010497,1,"B"
41119339010497,1,"B"
41119339010497,2,"B"
41119340010497,1,"B"
41119341010497,1,"B"
41119342010497,1,"B"
41119343010497,1,"B"
41119344010497,1,"B"
41119345010497,1,"B"
41119346010497,1,"E"
41119347010497,1,"B"
41119348010497,1,"B"
41119349010497,1,"B"
41119350010497,1,"E"
41119351010497,1,"A"
41119351010497,2,"B"
41119352010497,1,"B"
41119353010497,2,"B"
41119354010497,1,"E"
41119355010497,1,"E"
41119356010497,1,"E"
41119357010497,1,"E"
41119358010497,1,"E"
41119359010497,1,"B"
41119360010497,1,"B"
41119360010497,2,"B"
41119361010497,1,"B"
41119362010497,1,"B"
41119363010497,1,"E"
41119365010497,1,"B"
41119367010497,1,"B"
41119368010497,1,"A"
41119369010497,1,"E"
41119370010497,1,"E"
41119371010497,1,"E"
41119372010497,1,"B"
41119374010497,1,"E"
41119375010497,1,"B"
41119376010497,1,"E"
41119377010497,1,"E"
41119377010497,2,"E"
41119378010497,1,"E"
41119378010497,2,"B"
41119381010497,1,"B"
41119383010497,1,"B"
41119383010497,2,"C"
41119384010497,1,"B"
41119385010497,1,"A"
41119387010497,1,"B"
41119387010497,2,"B"
41119388010497,1,"B"
41119389010497,1,"B"
41119390010497,1,"B"
41119391010497,1,"B"
41119391010497,2,"B"
41119392010497,1,"E"
41119393010497,1,"B"
41119394010497,1,"B"
41119395010497,1,"E"
41119397010497,1,"E"
41119398010497,1,"E"
41119399010497,1,"B"
41119399010497,2,"C"
41119401010497,1,"A"
41119401010497,2,"B"
41119402010497,1,"B"
41119404010497,1,"E"
41119405010497,1,"B"
41119406010497,1,"E"
41119407010497,1,"B"
41119409010497,1,"E"
41119410010497,1,"B"
41119411010497,1,"E"
41119412010497,1,"B"
41119413010497,1,"D"
41119414010497,1,"E"
41119415010497,1,"E"
41119416010497,1,"B"
41119416010497,2,"B"
41119417010497,2,"B"
41119418010497,1,"B"
41119418010497,2,"C"
41119419010497,1,"E"
41119419010497,2,"E"
41119420010497,1,"B"
41119421010497,1,"E"
41119422010497,2,"B"
41119423010497,1,"E"
41119424010497,1,"E"
41119425010497,1,"B"
41119426010497,1,"B"
41119427010497,1,"B"
41119428010497,1,"E"
41119431010497,1,"E"
41119433010497,1,"B"
41119434010497,1,"E"
41119435010497,1,"B"
41119435010497,2,"E"
41119436010497,1,"E"
41119436010497,3,"B"
41119437010497,1,"B"
41119437010497,2,"C"
41119439010497,1,"E"
41119440010497,1,"E"
41119441010497,1,"B"
41119442010497,1,"E"
41119443010497,1,"B"
41119444010497,1,"B"
41119445010497,1,"E"
41119448010497,1,"E"
41119449010497,1,"B"
41119450010497,1,"B"
41119451010497,1,"B"
41119452010497,1,"E"
41119453010497,1,"E"
41119454010497,1,"E"
41119455010497,1,"E"
41119456010497,1,"B"
41119457010497,1,"E"
41119458010497,1,"B"
41119459010497,2,"B"
41119460010497,1,"B"
41119461010497,1,"B"
41119462010497,1,"C"
41119464010497,1,"E"
41119465010497,1,"E"
41119465010497,2,"D"
41119466010497,1,"E"
41119467010497,1,"E"
41119468010497,1,"B"
41119469010497,1,"B"
41119469010497,2,"B"
41119470010497,1,"E"
41119471010497,1,"B"
41119473010497,1,"E"
41119473010497,3,"C"
41119474010497,1,"B"
41119475010497,1,"E"
41119476010497,1,"A"
41119477010497,1,"B"
41119478010497,1,"C"
41119479010497,1,"E"
41119480010497,1,"B"
41119481010497,1,"B"
41119482010497,1,"B"
41119482010497,2,"E"
41119483010497,1,"B"
41119484010497,1,"B"
41119485010497,1,"B"
41119486010497,1,"B"
41119487010497,1,"E"
41119488010497,1,"E"
41119489010497,1,"B"
41119490010497,1,"E"
41119491010497,1,"E"
41119492010497,1,"B"
41119494010497,1,"E"
41119495010497,1,"B"
41119496010497,1,"B"
41119497010497,1,"B"
41119498010497,1,"B"
41119500010497,1,"B"
41119502010497,1,"B"
41119502010497,2,"B"
41119503010497,1,"B"
41119504010497,1,"E"
41119505010497,1,"B"
41119506010497,1,"B"
41119507010497,1,"B"
41119508010497,1,"E"
41119509010497,1,"B"
41119512010497,1,"E"
41119513010497,1,"E"
41119513010497,2,"B"
41119514010497,1,"E"
41119515010497,1,"E"
41119516010497,1,"B"
41119517010497,1,"E"
41119518010497,1,"E"
41119519010497,1,"A"
41119519010497,2,"B"
41119520010497,1,"E"
41119521010497,1,"E"
41119521010497,2,"A"
41119522010497,1,"E"
41119523010497,1,"B"
41119523010497,2,"B"
41119524010497,2,"B"
41119524010497,3,"E"
41119525010497,1,"B"
41119526010497,1,"B"
41119527010497,1,"E"
41119528010497,1,"E"
41119528010497,2,"B"
41119529010497,1,"B"
41119529010497,2,"B"
41119530010497,1,"B"
41119531010497,1,"B"
41119532010497,1,"E"
41119532010497,2,"E"
41119533010497,1,"E"
41119534010497,1,"E"
41119535010497,1,"B"
41119536010497,1,"E"
41119537010497,2,"B"
41119538010497,1,"E"
41119538010497,2,"B"
41119539010497,1,"E"
41119540010497,1,"E"
41119541010497,1,"E"
41119542010497,1,"E"
41119543010497,1,"E"
41119543010497,2,"B"
41119544010497,1,"B"
41119545010497,1,"C"
41119546010497,1,"E"
41119547010497,1,"B"
41119548010497,1,"E"
41119549010497,1,"B"
41119549010497,2,"B"
41119550010497,1,"B"
41119551010497,1,"B"
41119553010497,1,"B"
41119554010497,1,"E"
41119554010497,4,"A"
41119555010497,1,"B"
41119556010497,1,"B"
41119557010497,1,"E"
41119558010497,1,"E"
41119558010497,3,"B"
41119559010497,1,"E"
41119559010497,3,"B"
41119560010497,1,"C"
41119561010497,1,"A"
41119561010497,2,"B"
41119562010497,1,"C"
41119562010497,2,"B"
41119563010497,1,"B"
41119564010497,1,"B"
41119565010497,1,"B"
41119566010497,1,"B"
41119568010497,1,"B"
41119569010497,1,"A"
41119569010497,2,"B"
41119570010497,1,"B"
41119570010497,2,"B"
41119571010497,1,"B"
41119572010497,2,"B"
41119573010497,1,"B"
41119574010497,1,"B"
41119575010497,1,"B"
41119575010497,2,"B"
41119576010497,1,"B"
41119577010497,1,"E"
41119578010497,1,"B"
41119579010497,1,"B"
41119580010497,2,"E"
41119581010497,1,"B"
41119582010497,1,"B"
41119583010497,1,"E"
41119585010497,1,"E"
41119586010497,1,"B"
41119587010497,1,"E"
41119588010497,1,"B"
41119589010497,1,"A"
41119590010497,1,"E"
41119591010497,1,"E"
41119592010497,1,"E"
41119593010497,1,"B"
41119595010497,1,"B"
41119596010497,1,"A"
41119597010497,1,"E"
41119598010497,1,"E"
41119599010497,1,"A"
41119599010497,2,"E"
41119600010497,1,"B"
41119600010497,3,"B"
41119601010497,1,"B"
41119603010497,1,"E"
41119604010497,1,"B"
41119605010497,1,"B"
41119605010497,3,"B"
41119606010497,2,"B"
41119607010497,1,"A"
41119609010497,1,"B"
41119610010497,1,"B"
41119611010497,1,"E"
41119612010497,1,"B"
41119613010497,1,"E"
41119614010497,1,"C"
41119615010497,1,"B"
41119615010497,2,"B"
41119617010497,1,"E"
41119618010497,1,"E"
41119619010497,1,"B"
41119620010497,1,"B"
41119620010497,2,"B"
41119621010497,1,"B"
41119622010497,1,"E"
41119623010497,1,"B"
41119624010497,1,"E"
41119625010497,1,"E"
41119626010497,1,"B"
41119626010497,2,"B"
41119627010497,1,"B"
41119628010497,1,"E"
41119628010497,2,"B"
41119629010497,1,"B"
41119630010497,1,"A"
41119630010497,2,"B"
41119631010497,1,"B"
41119632010497,1,"B"
41119632010497,2,"B"
41119633010497,1,"B"
41119633010497,2,"B"
41119634010497,1,"B"
41119635010497,1,"E"
41119635010497,2,"A"
41119636010497,1,"B"
41119636010497,2,"A"
41119637010497,1,"C"
41119637010497,2,"E"
41119638010497,1,"B"
41119639010497,1,"B"
41119639010497,2,"A"
41119640010497,1,"E"
41119641010497,1,"B"
41119641010497,3,"D"
41119642010497,1,"B"
41119643010497,1,"E"
41119643010497,2,"B"
41119644010497,1,"B"
41119645010497,1,"E"
41119646010497,1,"A"
41119646010497,2,"B"
41119647010497,1,"D"
41119648010497,1,"A"
41119649010497,1,"B"
41119650010497,1,"B"
41119651010497,1,"A"
41119652010497,1,"B"
41119653010497,1,"B"
41119656010497,1,"E"
41119657010497,1,"E"
41119658010497,1,"E"
41119659010497,1,"B"
41119660010497,1,"E"
41119662010497,1,"E"
41119663010497,1,"E"
41119664010497,1,"B"
41119666010497,1,"A"
41119667010497,1,"B"
41119668010497,1,"E"
41119669010497,1,"B"
41119670010497,1,"B"
41119671010497,1,"E"
41119671010497,2,"A"
41119672010497,1,"A"
41119673010497,1,"E"
41119674010497,1,"E"
41119675010497,1,"B"
41119677010497,1,"E"
41119678010497,1,"E"
41119679010497,1,"B"
41119680010497,1,"C"
41119681010497,1,"B"
41119682010497,1,"E"
41119682010497,2,"C"
41119683010497,1,"B"
41119684010497,1,"E"
41119685010497,1,"E"
41119686010497,1,"B"
41119687010497,1,"A"
41119687010497,2,"C"
41119688010497,1,"B"
41119690010497,1,"C"
41119690010497,2,"A"
41119691010497,1,"B"
41119692010497,1,"B"
41119693010497,1,"E"
41119694010497,1,"B"
41119694010497,2,"C"
41119695010497,1,"E"
41119695010497,2,"B"
41119696010497,1,"B"
41119697010497,1,"A"
41119698010497,2,"A"
41119699010497,1,"B"
41119700010497,1,"B"
41119701010497,1,"B"
41119702010497,2,"C"
41119703010497,1,"B"
41119704010497,1,"B"
41119705010497,1,"E"
41119706010497,1,"E"
41119707010497,1,"B"
41119708010497,1,"B"
41119709010497,1,"A"
41119710010497,1,"B"
41119711010497,1,"E"
41119712010497,1,"B"
41119713010497,1,"E"
41119714010497,1,"B"
41119716010497,1,"E"
41119717010497,1,"E"
41119718010497,1,"B"
41119719010497,1,"E"
41119720010497,1,"A"
41119720010497,2,"B"
41119721010497,1,"E"
41119722010497,1,"C"
41119723010497,1,"B"
41119725010497,1,"B"
41119725010497,3,"A"
41119726010497,1,"A"
41119726010497,2,"B"
41119727010497,1,"E"
41119728010497,1,"B"
41119729010497,1,"B"
41119730010497,1,"E"
41119731010497,1,"E"
41119732010497,1,"E"
41119733010497,1,"E"
41119734010497,1,"B"
41119735010497,1,"A"
41119736010497,1,"B"
41119737010497,1,"E"
41119738010497,1,"B"
41119739010497,1,"E"
41119740010497,1,"C"
41119740010497,2,"E"
41119741010497,1,"A"
41119742010497,1,"B"
41119743010497,1,"E"
41119744010497,1,"B"
41119745010497,1,"B"
41119746010497,1,"E"
41119747010497,1,"B"
41119748010497,1,"B"
41119748010497,3,"A"
41119749010497,2,"B"
41119750010497,2,"B"
41119751010497,1,"B"
41119752010497,1,"E"
41119752010497,2,"E"
41119753010497,2,"B"
41119754010497,1,"B"
41119755010497,1,"B"
41119756010497,1,"B"
41119758010497,1,"A"
41119759010497,1,"E"
41119759010497,2,"B"
41119761010497,1,"E"
41119762010497,1,"B"
41119763010497,1,"E"
41119764010497,1,"A"
41119765010497,1,"B"
41119767010497,1,"E"
41119768010497,1,"B"
41119769010497,1,"E"
41119770010497,1,"B"
41119771010497,1,"E"
41119771010497,2,"A"
41119772010497,1,"B"
41119772010497,2,"B"
41119773010497,1,"A"
41119774010497,1,"E"
41119775010497,1,"B"
41119776010497,1,"B"
41119777010497,1,"E"
41119778010497,1,"A"
41119779010497,1,"E"
41119780010497,1,"E"
41119780010497,2,"E"
41119781010497,1,"C"
41119782010497,1,"E"
41119783010497,1,"E"
41119784010497,1,"B"
41119785010497,1,"E"
41119786010497,1,"E"
41119786010497,2,"E"
41119787010497,1,"E"
41119788010497,1,"E"
41119790010497,1,"E"
41119790010497,3,"B"
41119791010497,1,"E"
41119792010497,1,"B"
41119793010497,1,"A"
41119794010497,1,"B"
41119795010497,1,"E"
41119796010497,1,"E"
41119798010497,1,"E"
41119799010497,1,"E"
41119800010497,1,"E"
41119801010497,1,"B"
41119802010497,1,"B"
41119802010497,2,"C"
41119803010497,1,"C"
41119804010497,1,"A"
41119805010497,1,"E"
41119805010497,2,"B"
41119806010497,1,"E"
41119806010497,2,"A"
41119807010497,1,"B"
41119808010497,1,"E"
41119809010497,1,"A"
41119810010497,1,"B"
41119811010497,1,"E"
41119812010497,1,"D"
41119812010497,2,"B"
41119813010497,1,"A"
41119814010497,1,"E"
41119814010497,2,"B"
41119815010497,1,"B"
41119817010497,1,"B"
41119818010497,1,"B"
41119818010497,2,"B"
41119819010497,1,"C"
41119820010497,1,"E"
41119822010497,1,"E"
41119823010497,1,"B"
41119824010497,1,"E"
41119825010497,3,"B"
41119826010497,1,"E"
41119828010497,1,"E"
41119829010497,1,"E"
41119831010497,1,"B"
41119832010497,1,"B"
41119832010497,2,"B"
41119833010497,1,"B"
41119834010497,1,"E"
41119835010497,1,"E"
41119836010497,1,"B"
41119837010497,1,"B"
41119837010497,3,"C"
41119839010497,1,"E"
41119840010497,1,"E"
41119841010497,1,"B"
41119842010497,1,"E"
41119843010497,1,"A"
41119845010497,1,"E"
41119846010497,1,"B"
41119847010497,1,"A"
41119848010497,1,"A"
41119848010497,3,"E"
41119851010497,1,"E"
41119852010497,1,"B"
41119852010497,2,"B"
41119853010497,1,"E"
41119854010497,1,"B"
41119855010497,1,"B"
41119856010497,1,"B"
41119857010497,1,"E"
41119858010497,1,"B"
