"PLT_CN","CONDID","sclass"
24101698010900,1,"B"
24102156010900,1,"B"
24102156010900,2,"A"
24102369010900,1,"D"
24102603010900,1,"E"
24102796010900,1,"E"
24102961010900,1,"E"
24103167010900,1,"D"
24103308010900,1,"E"
24103513010900,1,"B"
24103720010900,1,"A"
24103888010900,1,"C"
24104000010900,1,"B"
24104122010900,1,"A"
24104502010900,1,"C"
24104978010900,1,"B"
24104978010900,2,"A"
24105449010900,1,"A"
24105665010900,1,"A"
24106089010900,1,"B"
24106544010900,1,"D"
24106544010900,3,"B"
24106892010900,1,"A"
24107277010900,1,"D"
24107468010900,1,"C"
24107673010900,1,"C"
24107845010900,1,"D"
24107845010900,2,"A"
24108111010900,1,"B"
24108750010900,1,"C"
24109081010900,1,"C"
24109417010900,1,"C"
24109417010900,2,"C"
24109657010900,1,"C"
24109907010900,1,"A"
24109907010900,2,"C"
24110197010900,1,"B"
24110522010900,1,"D"
24110821010900,1,"A"
24111312010900,2,"C"
24111539010900,1,"B"
24112483010900,1,"C"
24112912010900,1,"A"
24113140010900,1,"D"
24113615010900,2,"A"
24114085010900,1,"B"
24114330010900,2,"C"
24114528010900,1,"C"
24114999010900,1,"C"
24114999010900,2,"C"
24115295010900,1,"A"
24115543010900,1,"A"
24115895010900,1,"D"
24116158010900,1,"C"
24116158010900,2,"C"
24116487010900,1,"C"
24116727010900,1,"C"
24117124010900,1,"A"
24117293010900,1,"C"
24117441010900,1,"A"
24117526010900,1,"D"
24117718010900,1,"E"
24117959010900,1,"A"
24118445010900,1,"C"
24118767010900,2,"A"
24118813010900,1,"C"
24118912010900,1,"C"
24119194010900,1,"A"
24119517010900,1,"A"
24119890010900,1,"E"
24120119010900,1,"B"
24120681010900,1,"C"
24121086010900,1,"C"
24121459010900,1,"C"
24121803010900,1,"D"
24121999010900,1,"A"
24121999010900,2,"A"
24122543010900,1,"C"
24122888010900,1,"E"
24123071010900,1,"C"
24123557010900,1,"D"
24124220010900,1,"C"
24124884010900,1,"A"
24125006010900,1,"C"
24125006010900,3,"D"
24125434010900,1,"A"
24125746010900,1,"A"
24126063010900,1,"C"
24126481010900,1,"D"
24126717010900,1,"A"
24126717010900,2,"C"
24127366010900,2,"B"
24127766010900,1,"E"
24127766010900,2,"C"
24128071010900,1,"E"
24128351010900,1,"E"
24128718010900,1,"E"
24128987010900,1,"B"
24129211010900,1,"B"
24129466010900,1,"B"
24129466010900,2,"A"
24129690010900,1,"C"
24129690010900,3,"D"
24129855010900,1,"A"
24130026010900,1,"E"
24130280010900,1,"E"
24130453010900,1,"E"
24130742010900,1,"D"
24131014010900,2,"A"
24131124010900,1,"A"
24131124010900,3,"D"
24131222010900,1,"A"
24131419010900,1,"C"
24131419010900,2,"C"
24131587010900,1,"A"
24131857010900,1,"A"
24132057010900,1,"B"
24132229010900,1,"A"
24132394010900,2,"E"
24132612010900,1,"E"
24132946010900,1,"B"
24133127010900,1,"E"
24133291010900,1,"A"
24133291010900,2,"A"
24133522010900,1,"B"
24133962010900,1,"C"
24134090010900,1,"B"
24134260010900,1,"C"
24134431010900,1,"C"
24134547010900,1,"B"
24134721010900,1,"B"
24134853010900,1,"A"
24135041010900,2,"B"
24135120010900,1,"B"
24135336010900,1,"B"
24135615010900,1,"B"
24135843010900,1,"C"
24135965010900,1,"C"
24135965010900,2,"A"
24136264010900,1,"B"
24136537010900,1,"E"
24136822010900,1,"B"
24136970010900,1,"D"
24137419010900,1,"C"
24137524010900,1,"B"
24137524010900,2,"A"
24138095010900,1,"B"
24138390010900,1,"C"
24138842010900,1,"A"
24138842010900,3,"A"
24139157010900,2,"C"
24139398010900,1,"C"
24139960010900,1,"C"
24139960010900,3,"C"
24140187010900,1,"D"
24140305010900,1,"A"
24140305010900,2,"E"
24140501010900,1,"B"
24140680010900,1,"B"
24140904010900,1,"B"
24141158010900,1,"C"
24141321010900,1,"B"
24141321010900,2,"D"
24141501010900,1,"B"
24141683010900,1,"A"
24142021010900,1,"A"
24142232010900,2,"A"
24142440010900,1,"B"
24142752010900,1,"A"
24142911010900,1,"E"
24143105010900,1,"A"
24143105010900,3,"A"
24143306010900,1,"E"
24143523010900,1,"E"
24143771010900,1,"E"
24143992010900,1,"E"
24143992010900,2,"C"
24144528010900,1,"A"
24144773010900,1,"E"
24144992010900,1,"A"
24144992010900,2,"D"
24145147010900,1,"E"
24145502010900,1,"C"
24145628010900,1,"E"
24145995010900,1,"E"
24146243010900,1,"A"
24146243010900,3,"D"
24146474010900,1,"A"
24146474010900,3,"A"
24146682010900,2,"E"
24146892010900,1,"A"
24147043010900,1,"B"
24147565010900,1,"B"
24147975010900,1,"E"
24148207010900,1,"C"
24148518010900,1,"B"
24148755010900,1,"E"
24148990010900,1,"C"
24148990010900,3,"A"
24149217010900,1,"B"
24149445010900,1,"E"
24149614010900,1,"B"
24149957010900,1,"A"
24150101010900,1,"E"
24150326010900,2,"C"
24150481010900,1,"B"
24150792010900,1,"E"
24151150010900,2,"C"
24151234010900,1,"B"
24151506010900,1,"D"
24151506010900,2,"D"
24151714010900,1,"E"
24151898010900,1,"B"
24152069010900,1,"C"
24152241010900,1,"E"
24152479010900,1,"A"
24152642010900,1,"B"
24152925010900,1,"E"
24153161010900,1,"A"
24153398010900,1,"C"
24153555010900,1,"E"
24153837010900,1,"C"
24154066010900,1,"C"
24154282010900,1,"C"
24154415010900,1,"B"
24154669010900,1,"A"
24154980010900,1,"C"
24155165010900,1,"B"
24155367010900,1,"C"
24155744010900,1,"C"
24156119010900,1,"C"
24156401010900,1,"C"
24156639010900,1,"B"
24156837010900,1,"E"
24156837010900,2,"A"
24157109010900,1,"B"
24157333010900,1,"C"
24157483010900,1,"A"
24157666010900,1,"C"
24157821010900,1,"D"
24157971010900,1,"C"
24158154010900,1,"C"
24158339010900,1,"D"
24158488010900,2,"C"
24158617010900,1,"E"
24159044010900,1,"A"
24159360010900,1,"E"
24159666010900,1,"C"
24159855010900,1,"E"
24160135010900,1,"B"
24160339010900,1,"A"
24160442010900,1,"D"
24160723010900,1,"E"
24160953010900,1,"D"
24161169010900,1,"A"
24161339010900,1,"D"
24161552010900,1,"C"
24161771010900,1,"C"
24162189010900,1,"E"
24162423010900,1,"A"
24162608010900,1,"E"
24162878010900,1,"B"
24163060010900,2,"E"
24163423010900,1,"B"
24163885010900,1,"C"
24164067010900,1,"A"
24164232010900,1,"A"
24164450010900,1,"A"
24164617010900,1,"A"
24164825010900,1,"A"
24164989010900,1,"A"
24165155010900,2,"A"
24165450010900,1,"D"
24165577010900,1,"E"
24165848010900,1,"A"
24166097010900,1,"B"
24166383010900,1,"A"
24166533010900,1,"A"
24166668010900,1,"C"
24166826010900,1,"A"
24167156010900,1,"E"
24167156010900,2,"C"
24167452010900,1,"A"
24167614010900,1,"A"
24167707010900,1,"C"
24167871010900,1,"B"
24168055010900,1,"B"
24168297010900,2,"A"
24168311010900,1,"B"
24168542010900,1,"A"
24168902010900,1,"B"
24169158010900,1,"A"
24169827010900,1,"E"
24170051010900,1,"C"
24170347010900,1,"E"
24170596010900,1,"A"
24170891010900,1,"C"
24171377010900,1,"B"
24171695010900,1,"B"
24172101010900,1,"B"
24172415010900,1,"C"
24172809010900,1,"B"
24173107010900,1,"B"
24173107010900,2,"A"
24173457010900,1,"E"
24173727010900,1,"C"
24173984010900,1,"A"
24174388010900,1,"B"
24174610010900,1,"A"
24174985010900,1,"E"
24175148010900,1,"E"
24175148010900,2,"E"
24175379010900,1,"B"
24175613010900,1,"E"
24175837010900,2,"A"
24175995010900,1,"B"
24176192010900,1,"C"
24176337010900,1,"B"
24176887010900,1,"B"
24177047010900,1,"B"
24177258010900,1,"C"
24177351010900,1,"C"
24177507010900,1,"E"
24178128010900,2,"E"
24178501010900,1,"A"
24178908010900,1,"E"
24179203010900,1,"B"
24179552010900,1,"C"
24179863010900,1,"B"
24179863010900,2,"B"
24180244010900,1,"E"
24180537010900,1,"C"
24180847010900,1,"C"
24181139010900,1,"B"
24181671010900,1,"D"
24181879010900,1,"D"
24182090010900,1,"B"
24182090010900,2,"D"
24182317010900,1,"E"
24182570010900,1,"E"
24182732010900,1,"E"
24183014010900,1,"E"
24183298010900,1,"A"
24183554010900,1,"E"
24183904010900,2,"C"
24184034010900,1,"E"
24184344010900,1,"E"
24184569010900,1,"A"
24184758010900,1,"B"
24184758010900,2,"A"
24185085010900,1,"B"
24185701010900,1,"C"
24185902010900,4,"A"
24185970010900,2,"D"
24186143010900,1,"D"
24186246010900,1,"A"
24186246010900,3,"C"
24186459010900,2,"D"
24186703010900,1,"B"
24187148010900,1,"B"
24187325010900,1,"A"
24187532010900,1,"A"
24187755010900,2,"B"
24187984010900,1,"B"
24188372010900,2,"C"
24188643010900,1,"D"
24188988010900,1,"B"
24189628010900,1,"D"
24189628010900,2,"A"
24189910010900,1,"E"
24190100010900,1,"B"
24190530010900,1,"B"
24190837010900,1,"E"
24190837010900,2,"A"
24191159010900,1,"C"
24191349010900,1,"E"
24191612010900,1,"A"
24191871010900,1,"D"
24192177010900,1,"D"
24192363010900,1,"E"
24192561010900,1,"D"
24192848010900,1,"E"
24193223010900,1,"E"
24193544010900,1,"B"
24193687010900,1,"B"
24193999010900,1,"E"
24194292010900,1,"D"
24194431010900,1,"B"
24194431010900,2,"B"
24194797010900,1,"E"
24195284010900,1,"A"
24195448010900,1,"C"
24195641010900,1,"A"
24195996010900,1,"E"
24196098010900,2,"A"
24196160010900,1,"A"
24196478010900,1,"B"
24196692010900,1,"B"
24196872010900,1,"A"
24196977010900,1,"B"
24197141010900,1,"A"
24197141010900,2,"E"
24197329010900,1,"B"
24197513010900,1,"C"
24197671010900,1,"A"
24197823010900,1,"C"
24197940010900,1,"C"
24198187010900,1,"E"
24198346010900,1,"C"
24198552010900,1,"B"
24198812010900,1,"B"
24198812010900,2,"C"
24198975010900,1,"B"
24199205010900,1,"B"
24199550010900,1,"B"
24199913010900,2,"A"
24200188010900,1,"B"
24200393010900,1,"C"
24200744010900,2,"B"
24200982010900,1,"B"
24201192010900,1,"A"
24201431010900,1,"E"
24201431010900,2,"A"
24201661010900,1,"E"
24201837010900,1,"B"
24201986010900,1,"A"
24202303010900,1,"E"
24202451010900,1,"B"
24202790010900,1,"E"
24203073010900,1,"E"
24203376010900,1,"E"
24203697010900,1,"C"
24203697010900,2,"A"
24203890010900,1,"E"
24203890010900,2,"C"
24204171010900,1,"A"
24204496010900,1,"E"
24204496010900,2,"A"
24204728010900,1,"E"
24204972010900,1,"E"
24204972010900,3,"A"
24205290010900,1,"A"
24205541010900,1,"E"
24205541010900,2,"C"
24205862010900,1,"E"
24206054010900,1,"E"
24206681010900,1,"C"
24206805010900,1,"B"
24206994010900,1,"B"
24207238010900,1,"C"
24207697010900,1,"E"
24207922010900,1,"C"
24208121010900,1,"C"
24208204010900,2,"C"
24208346010900,1,"E"
24208648010900,1,"E"
24208648010900,2,"C"
24208877010900,1,"C"
24209066010900,1,"B"
24209888010900,1,"D"
24210314010900,1,"B"
24210735010900,1,"E"
24211245010900,1,"A"
24211430010900,1,"C"
24343880010900,1,"E"
24344291010900,1,"E"
24344644010900,1,"E"
24345234010900,1,"B"
24345408010900,1,"A"
24345569010900,2,"B"
24345808010900,3,"A"
24346165010900,1,"E"
24346322010900,1,"E"
24346437010900,1,"E"
24346617010900,1,"E"
24346816010900,1,"C"
24346998010900,1,"E"
24347172010900,1,"B"
24347352010900,1,"B"
24348221010900,1,"C"
24348639010900,1,"B"
24348887010900,1,"A"
24348887010900,2,"A"
24349093010900,1,"A"
24349424010900,1,"C"
24349710010900,1,"C"
24349962010900,1,"B"
24350200010900,1,"C"
24350534010900,1,"C"
24350826010900,1,"C"
24351102010900,1,"B"
24351269010900,1,"E"
24351456010900,1,"C"
24351866010900,1,"A"
24352138010900,1,"A"
24352291010900,1,"E"
24352608010900,1,"C"
24352874010900,1,"C"
24353064010900,1,"A"
24353290010900,1,"D"
24353610010900,1,"A"
24353850010900,1,"C"
24354062010900,1,"C"
24354278010900,1,"A"
24354748010900,1,"D"
24355209010900,1,"C"
24355415010900,1,"B"
24355774010900,1,"C"
24356283010900,1,"D"
24356893010900,1,"A"
24357057010900,1,"C"
24357266010900,1,"C"
24357486010900,1,"C"
24357598010900,1,"B"
24357797010900,1,"C"
24358013010900,1,"C"
24358225010900,1,"C"
24358489010900,1,"C"
24358489010900,2,"C"
24358761010900,1,"C"
24358991010900,1,"B"
24359380010900,1,"B"
24359686010900,1,"C"
24359830010900,1,"A"
24359942010900,1,"A"
24360092010900,1,"B"
24360273010900,1,"C"
24360617010900,1,"C"
24360969010900,1,"B"
24361113010900,1,"A"
24361113010900,2,"C"
24361232010900,1,"E"
24361716010900,1,"A"
24361909010900,1,"A"
24362114010900,1,"E"
24362343010900,1,"D"
24362512010900,1,"D"
24362512010900,2,"D"
24362671010900,1,"E"
24362816010900,1,"E"
24363025010900,1,"C"
24363272010900,1,"E"
24363478010900,1,"C"
24363837010900,1,"C"
24364181010900,1,"C"
24364582010900,1,"E"
24364769010900,2,"B"
24364930010900,1,"A"
24364930010900,2,"D"
24365157010900,1,"E"
24365157010900,2,"D"
24366361010900,2,"C"
24366361010900,3,"C"
24366524010900,1,"C"
24366702010900,1,"E"
24366913010900,1,"E"
24367272010900,1,"E"
24367626010900,1,"B"
24367981010900,1,"C"
24368081010900,1,"D"
24368081010900,2,"A"
24368081010900,3,"A"
24368250010900,1,"B"
24368468010900,1,"C"
24368468010900,2,"A"
24368688010900,1,"D"
24368688010900,2,"C"
24368869010900,1,"E"
24369068010900,1,"B"
24369269010900,1,"D"
24369269010900,2,"A"
24369480010900,1,"B"
24369674010900,1,"A"
24369674010900,2,"C"
24369980010900,1,"A"
24370191010900,1,"B"
24370336010900,1,"B"
24370641010900,1,"E"
24370959010900,1,"E"
24371117010900,1,"A"
24371243010900,1,"B"
24371243010900,2,"B"
24371425010900,1,"B"
24371621010900,1,"E"
24371621010900,2,"A"
24371769010900,1,"B"
24372085010900,1,"E"
24372085010900,2,"A"
24372291010900,1,"E"
24372421010900,1,"C"
24372568010900,1,"E"
24372916010900,1,"E"
24373140010900,3,"C"
24373291010900,1,"B"
24373519010900,1,"B"
24373755010900,1,"E"
24374070010900,1,"B"
24374346010900,1,"A"
24374346010900,2,"D"
24374688010900,1,"E"
24375052010900,1,"A"
24375052010900,3,"C"
24375333010900,1,"C"
24375512010900,1,"E"
24375861010900,1,"A"
24376013010900,1,"E"
24376160010900,1,"E"
24376468010900,1,"C"
24376621010900,1,"E"
24377142010900,1,"A"
24377956010900,1,"A"
24378713010900,1,"A"
24379096010900,1,"E"
24379428010900,1,"B"
24379621010900,1,"E"
24379967010900,1,"D"
24380224010900,1,"E"
24380551010900,1,"E"
24380952010900,1,"C"
24381067010900,1,"B"
24381321010900,1,"C"
24381781010900,1,"C"
24382025010900,1,"A"
24382454010900,1,"B"
24382722010900,1,"B"
24382953010900,1,"A"
24383142010900,1,"C"
24383142010900,2,"C"
24383295010900,1,"B"
24383530010900,1,"B"
24383707010900,1,"D"
24383977010900,1,"B"
24384312010900,1,"D"
24384571010900,1,"C"
24384729010900,1,"B"
24384935010900,1,"B"
24385116010900,1,"B"
24385238010900,2,"C"
24385557010900,1,"A"
24385743010900,1,"C"
24385837010900,1,"C"
24385955010900,1,"B"
24386303010900,1,"E"
24386534010900,1,"C"
24386717010900,1,"C"
24386886010900,1,"C"
24387015010900,1,"C"
24387156010900,1,"E"
24387460010900,1,"A"
24387577010900,1,"A"
24387741010900,1,"C"
24387894010900,1,"E"
24388585010900,1,"E"
24388882010900,1,"C"
24388999010900,1,"C"
24389444010900,1,"A"
24389551010900,1,"B"
24389551010900,2,"A"
24389850010900,1,"B"
24390071010900,1,"D"
24390071010900,2,"A"
24390335010900,1,"C"
24390335010900,3,"A"
24390590010900,1,"E"
24390782010900,1,"D"
24390927010900,1,"A"
24390927010900,2,"C"
24391154010900,1,"A"
24391292010900,1,"D"
24391477010900,1,"D"
24391653010900,1,"A"
24391821010900,1,"D"
24392009010900,1,"A"
24392248010900,1,"B"
24392480010900,1,"C"
24392620010900,1,"C"
24392928010900,1,"E"
24393135010900,1,"C"
24393245010900,1,"A"
24393546010900,1,"B"
24393806010900,1,"A"
24394008010900,1,"D"
24394178010900,1,"C"
24394420010900,1,"A"
24394678010900,1,"B"
24394950010900,1,"A"
24395201010900,1,"C"
24395322010900,1,"A"
24395814010900,1,"A"
24396017010900,1,"A"
24396252010900,1,"C"
24396252010900,2,"A"
24396800010900,1,"C"
24397321010900,1,"C"
24397501010900,1,"C"
24397501010900,2,"C"
24397773010900,1,"A"
24397934010900,1,"E"
24398188010900,1,"C"
24398188010900,2,"C"
24398337010900,1,"C"
24398627010900,1,"D"
24398909010900,1,"B"
24399211010900,2,"A"
24399372010900,1,"C"
24399599010900,1,"B"
24399920010900,1,"B"
24400041010900,1,"E"
24400608010900,1,"D"
24400857010900,1,"D"
24400993010900,1,"E"
24401380010900,1,"C"
24401648010900,1,"E"
24401843010900,1,"A"
24402163010900,1,"C"
24402377010900,1,"A"
24402535010900,1,"C"
24402731010900,1,"A"
24402731010900,2,"C"
24402969010900,1,"E"
24403347010900,1,"D"
24403720010900,1,"E"
24403992010900,2,"C"
24404138010900,1,"A"
24404313010900,1,"E"
24404605010900,1,"A"
24404881010900,1,"E"
24405150010900,1,"A"
24405459010900,1,"E"
24405803010900,1,"D"
24406027010900,1,"C"
24406210010900,1,"E"
24406495010900,1,"B"
24406819010900,1,"B"
24407091010900,1,"B"
24407367010900,2,"C"
24407525010900,1,"E"
24407788010900,1,"E"
24408031010900,1,"C"
24408239010900,1,"E"
24408459010900,1,"C"
24408660010900,1,"A"
24408765010900,1,"E"
24409000010900,1,"B"
24409204010900,1,"C"
24409406010900,1,"E"
24409667010900,1,"A"
24409982010900,1,"A"
24410480010900,1,"C"
24410480010900,2,"C"
24410705010900,1,"B"
24410890010900,1,"C"
24411130010900,1,"B"
24411410010900,1,"D"
24411684010900,1,"C"
24411908010900,1,"A"
24412034010900,2,"A"
24412147010900,1,"C"
24412147010900,2,"C"
24412401010900,1,"C"
24412537010900,1,"A"
24412841010900,1,"B"
24412841010900,2,"A"
24413216010900,1,"B"
24413471010900,1,"C"
24413589010900,1,"A"
24413997010900,1,"B"
24414253010900,1,"A"
24414495010900,1,"E"
24415449010900,1,"C"
24415630010900,1,"C"
24415889010900,1,"A"
24416151010900,1,"A"
24416436010900,1,"C"
24416845010900,1,"A"
24417013010900,1,"A"
24417174010900,1,"B"
24417312010900,1,"C"
24417699010900,1,"C"
24417805010900,1,"B"
24417805010900,2,"C"
24417977010900,1,"B"
24418240010900,1,"A"
24418473010900,1,"C"
24418567010900,1,"C"
24418637010900,1,"E"
24418863010900,1,"D"
24419094010900,1,"E"
24419301010900,1,"E"
24419522010900,2,"A"
24419664010900,1,"B"
24420095010900,1,"E"
24420385010900,1,"A"
24420385010900,3,"A"
24420625010900,1,"A"
24420948010900,1,"A"
24420948010900,2,"A"
24421107010900,1,"B"
24421406010900,1,"D"
24421643010900,1,"A"
24421844010900,1,"E"
24422138010900,1,"E"
24422324010900,1,"E"
24422537010900,1,"C"
24422537010900,2,"C"
24422703010900,1,"A"
24423018010900,1,"E"
24423272010900,1,"A"
24423443010900,1,"E"
24423643010900,1,"C"
24423643010900,2,"A"
24423824010900,2,"D"
24423906010900,1,"A"
24423906010900,2,"C"
24424174010900,1,"B"
24424400010900,1,"A"
24424585010900,1,"E"
24424846010900,1,"E"
24425133010900,1,"E"
24425456010900,1,"E"
24425762010900,1,"E"
24426045010900,1,"C"
24426282010900,1,"A"
24426513010900,1,"A"
24427476010900,1,"A"
24427763010900,1,"A"
24427882010900,1,"E"
24428148010900,1,"E"
24428644010900,2,"A"
24428712010900,1,"A"
24428953010900,2,"A"
24429053010900,1,"E"
24429237010900,1,"E"
24429237010900,3,"C"
24429393010900,1,"E"
24429711010900,1,"A"
24430076010900,1,"E"
24430076010900,2,"A"
24430243010900,1,"B"
24430427010900,1,"A"
24430427010900,2,"A"
24430851010900,1,"D"
24430851010900,2,"D"
24431027010900,1,"C"
24431027010900,2,"C"
24431198010900,1,"A"
24431459010900,1,"D"
24431835010900,1,"A"
24431835010900,2,"D"
24432032010900,1,"B"
24432032010900,2,"C"
24432240010900,1,"C"
24432240010900,3,"A"
24432371010900,2,"A"
24432451010900,1,"C"
24432544010900,1,"E"
24432724010900,1,"E"
24432939010900,1,"E"
24433133010900,1,"B"
24433293010900,1,"E"
24433469010900,1,"E"
24433594010900,1,"B"
24433761010900,2,"C"
24433855010900,1,"E"
24434038010900,1,"C"
24434183010900,1,"C"
24434352010900,1,"B"
24434633010900,1,"A"
24434761010900,1,"B"
24434859010900,1,"B"
24435043010900,1,"A"
24435580010900,1,"C"
24435675010900,2,"C"
24435849010900,1,"A"
24435990010900,1,"B"
24436180010900,1,"D"
24436380010900,1,"E"
24436647010900,1,"A"
24436850010900,1,"A"
24436850010900,2,"A"
24437030010900,1,"D"
24437425010900,1,"B"
24437767010900,1,"A"
24438253010900,3,"D"
24438439010900,2,"D"
24438561010900,1,"E"
24438902010900,1,"B"
24439146010900,1,"D"
24439457010900,1,"B"
24439641010900,1,"E"
24439882010900,1,"E"
24440178010900,1,"A"
24440335010900,1,"A"
24440809010900,1,"C"
24440809010900,2,"A"
24441030010900,1,"E"
24441256010900,1,"A"
24441400010900,2,"A"
24441894010900,1,"C"
24442126010900,1,"B"
24442307010900,1,"A"
24442989010900,1,"C"
24443097010900,1,"E"
24443351010900,1,"B"
24443459010900,1,"E"
24443851010900,1,"B"
24444602010900,1,"B"
24444984010900,1,"A"
24444984010900,3,"C"
24445157010900,1,"B"
24445339010900,1,"B"
24445560010900,1,"B"
24445560010900,3,"C"
24445871010900,1,"E"
24446260010900,1,"B"
24446538010900,1,"B"
24446763010900,1,"B"
24446956010900,1,"E"
24447244010900,1,"C"
24447535010900,1,"D"
24447817010900,2,"C"
24447925010900,1,"A"
24448110010900,1,"E"
24448407010900,1,"B"
24448798010900,1,"B"
24449116010900,1,"E"
24449397010900,1,"A"
24449617010900,1,"E"
24449894010900,1,"B"
24450221010900,3,"C"
24450282010900,1,"B"
24450482010900,1,"E"
24450729010900,1,"E"
24451014010900,1,"D"
24451252010900,1,"E"
24451252010900,3,"A"
24451487010900,1,"E"
24451725010900,1,"B"
24451927010900,2,"B"
24452142010900,1,"A"
24452300010900,1,"B"
24452704010900,1,"E"
24452953010900,2,"D"
24453058010900,1,"D"
24453058010900,2,"C"
24453245010900,1,"B"
24453444010900,1,"A"
24453444010900,3,"C"
24453619010900,1,"B"
24453805010900,1,"B"
24453960010900,1,"E"
24454333010900,1,"D"
24454480010900,1,"D"
24454480010900,2,"A"
24455084010900,1,"C"
24455288010900,1,"C"
24455483010900,1,"C"
24455693010900,1,"B"
24455962010900,1,"B"
24456186010900,1,"C"
24456422010900,1,"C"
24456628010900,1,"C"
24456853010900,1,"A"
24456853010900,2,"C"
24457144010900,1,"C"
24457295010900,1,"B"
24457295010900,2,"C"
24457642010900,1,"C"
24457812010900,1,"D"
24457948010900,1,"C"
24458110010900,1,"B"
24458321010900,1,"C"
24458502010900,1,"B"
24458686010900,1,"C"
24459116010900,1,"B"
24459261010900,1,"A"
24459459010900,2,"C"
24459582010900,1,"B"
24459781010900,1,"D"
24460214010900,1,"C"
24460341010900,1,"B"
24460589010900,1,"B"
24461361010900,2,"E"
24461517010900,1,"B"
24461851010900,1,"B"
24462185010900,1,"E"
24462499010900,1,"B"
24462499010900,2,"C"
24462832010900,1,"B"
24463066010900,1,"E"
24463413010900,1,"B"
24463683010900,2,"A"
24463987010900,1,"B"
24464165010900,1,"D"
24464353010900,1,"B"
24464894010900,1,"C"
24465043010900,1,"E"
24465325010900,1,"B"
24465574010900,1,"C"
24465727010900,1,"C"
24465872010900,1,"C"
24466033010900,2,"C"
24466033010900,3,"C"
24466222010900,1,"E"
24466529010900,1,"A"
24466734010900,1,"E"
24467136010900,1,"C"
24467269010900,1,"E"
24467526010900,1,"D"
24467730010900,1,"E"
24468035010900,1,"C"
24468200010900,1,"B"
24468462010900,1,"A"
24468790010900,1,"C"
24468927010900,1,"A"
24469224010900,1,"E"
24469543010900,1,"B"
24470021010900,1,"C"
24470179010900,1,"C"
24470294010900,1,"E"
24470490010900,1,"C"
24470925010900,1,"A"
24471254010900,1,"C"
24471388010900,1,"B"
24471660010900,1,"E"
24472082010900,1,"B"
24472332010900,1,"C"
24472581010900,1,"A"
24472992010900,1,"A"
24473187010900,1,"D"
24473344010900,1,"D"
24473344010900,2,"A"
24473565010900,1,"D"
24473867010900,1,"E"
24473969010900,1,"D"
24473969010900,2,"A"
24474161010900,1,"D"
24474301010900,1,"D"
24474572010900,1,"B"
24474761010900,1,"A"
24475034010900,1,"E"
24475301010900,2,"C"
24475433010900,2,"C"
24475652010900,1,"D"
24475820010900,1,"B"
24476148010900,1,"B"
24476373010900,1,"B"
24476373010900,2,"C"
24476652010900,3,"C"
24476841010900,1,"C"
24477151010900,1,"C"
24477672010900,1,"B"
24477957010900,1,"C"
24478062010900,1,"B"
24478225010900,1,"C"
24478447010900,1,"C"
24478863010900,1,"A"
24478997010900,1,"C"
24479236010900,1,"B"
24479417010900,1,"D"
24479644010900,1,"C"
24479822010900,1,"E"
24480041010900,1,"C"
24480041010900,2,"A"
24480264010900,1,"B"
24480435010900,1,"C"
24480602010900,1,"C"
24480780010900,1,"C"
24480871010900,1,"C"
24480871010900,2,"A"
24481193010900,1,"C"
24481528010900,1,"C"
24481695010900,1,"C"
24481695010900,2,"A"
24482023010900,1,"A"
24482771010900,1,"E"
24482958010900,1,"E"
24483230010900,1,"D"
24483467010900,1,"A"
24483467010900,3,"C"
24483705010900,1,"C"
24484062010900,1,"C"
24484176010900,1,"B"
24484302010900,1,"C"
24484545010900,1,"E"
24484737010900,2,"E"
24484927010900,1,"A"
24484927010900,2,"D"
24485101010900,1,"B"
24485528010900,1,"B"
24485753010900,1,"A"
24485932010900,2,"C"
24486093010900,1,"B"
24486336010900,1,"B"
24486336010900,2,"E"
24486516010900,1,"C"
24486692010900,1,"B"
24486919010900,1,"B"
24486945010900,1,"C"
24487262010900,1,"C"
24487495010900,1,"A"
24487694010900,1,"C"
24487888010900,1,"B"
24488200010900,1,"C"
24488526010900,1,"A"
24489008010900,1,"A"
24489334010900,1,"A"
24489334010900,2,"B"
24489700010900,1,"E"
24489967010900,1,"B"
24490195010900,1,"C"
24490549010900,1,"C"
24490736010900,1,"D"
24490945010900,1,"D"
24490945010900,2,"A"
24491293010900,1,"E"
24491571010900,1,"A"
24491758010900,1,"D"
24491986010900,1,"C"
24492095010900,1,"C"
24492264010900,3,"D"
24492264010900,4,"A"
24492422010900,1,"C"
24492422010900,2,"C"
24492594010900,1,"E"
24492962010900,1,"D"
24492962010900,2,"A"
24493125010900,1,"A"
24493125010900,2,"D"
24493260010900,1,"E"
24493462010900,1,"A"
24493767010900,1,"B"
24493767010900,2,"C"
24494145010900,1,"A"
24494145010900,3,"D"
24494561010900,1,"A"
24494715010900,1,"E"
24494906010900,1,"E"
24495112010900,1,"E"
24495364010900,1,"D"
24495541010900,1,"D"
24495777010900,1,"B"
24495777010900,2,"A"
24496038010900,1,"E"
24496392010900,1,"E"
24496621010900,1,"E"
24496911010900,1,"A"
24497166010900,1,"E"
24497410010900,1,"C"
24497597010900,1,"B"
24497836010900,1,"C"
24498082010900,1,"B"
24498450010900,1,"A"
24498450010900,2,"C"
24498450010900,3,"A"
24498693010900,2,"E"
24498693010900,3,"A"
24499031010900,1,"E"
24499321010900,1,"E"
24499453010900,1,"D"
24499760010900,1,"E"
24500369010900,2,"C"
24500634010900,1,"B"
24500882010900,1,"C"
24501251010900,1,"A"
