"PLT_CN","pltID","INVYR","STATECD","LAT","LON","PLOT_STATUS_CD"
444202136489998,"1_41_39_78213",2017,41,44.173752,-121.97177,1
412222176489998,"1_41_39_78284",2017,41,44.122877,-123.087112,2
444202488489998,"1_41_39_78344",2017,41,43.567306,-122.721214,1
412221971489998,"1_41_39_79048",2017,41,43.879387,-123.428686,1
412221131489998,"1_41_39_79567",2017,41,44.026763,-122.425834,1
412220334489998,"1_41_39_80290",2017,41,43.775185,-122.752138,1
444202101489998,"1_41_39_80933",2017,41,44.154931,-122.043532,1
444202176489998,"1_41_39_81634",2017,41,43.853028,-122.141988,1
444202178489998,"1_41_39_81677",2017,41,43.494509,-122.178065,1
412222051489998,"1_41_39_82549",2017,41,43.534004,-122.14429,2
412222145489998,"1_41_39_82862",2017,41,44.06302,-123.240168,2
412222218489998,"1_41_39_83658",2017,41,43.790424,-123.034909,2
412219775489998,"1_41_39_83978",2017,41,43.932262,-123.239181,1
444202579489998,"1_41_39_84555",2017,41,43.810545,-122.253173,1
412220152489998,"1_41_39_84828",2017,41,43.932041,-122.887081,1
412222140489998,"1_41_39_85026",2017,41,43.837129,-122.685097,1
444202179489998,"1_41_39_85801",2017,41,43.784918,-122.384227,1
412220729489998,"1_41_39_86709",2017,41,43.682512,-122.214785,1
444202214489998,"1_41_39_86768",2017,41,44.229075,-122.241758,1
412220567489998,"1_41_39_90024",2017,41,44.194978,-123.622964,1
444202175489998,"1_41_39_90243",2017,41,43.858819,-122.175857,1
444202696489998,"1_41_39_91657",2017,41,44.007298,-122.275172,1
444202177489998,"1_41_39_92900",2017,41,44.074738,-123.888227,1
444202688489998,"1_41_39_94174",2017,41,44.124702,-123.818388,1
412221122489998,"1_41_39_94546",2017,41,44.227443,-123.785512,1
412221962489998,"1_41_39_95638",2017,41,43.778381,-122.219121,1
412221779489998,"1_41_39_96030",2017,41,44.17651,-123.990001,1
444202623489998,"1_41_39_96357",2017,41,43.885515,-122.524028,1
412221883489998,"1_41_39_96478",2017,41,44.243579,-123.465697,1
412222172489998,"1_41_39_96531",2017,41,43.628774,-123.106685,1
412222040489998,"1_41_39_96616",2017,41,43.487856,-122.490984,1
444202294489998,"1_41_39_98157",2017,41,43.541359,-122.732038,1
444202698489998,"1_41_39_99116",2017,41,44.230044,-122.177651,1
412221691489998,"1_41_39_99700",2017,41,43.686686,-122.353314,1
412219920489998,"8_53_39_50768",2017,53,45.934022,-120.5264,1
412221714489998,"8_53_39_55288",2017,53,45.767487,-120.494177,2
412219902489998,"8_53_39_57897",2017,53,45.912843,-120.13231,2
412221094489998,"8_53_39_59123",2017,53,45.942247,-120.187599,2
412220163489998,"8_53_39_59225",2017,53,45.786876,-120.147827,2
412220717489998,"8_53_39_60867",2017,53,45.717382,-121.171543,1
412220597489998,"8_53_39_63648",2017,53,45.83473,-119.985812,2
412221711489998,"8_53_39_65835",2017,53,46.031446,-121.568377,1
412220818489998,"8_53_39_66657",2017,53,45.88681,-121.220855,1
412219901489998,"8_53_39_68981",2017,53,46.001983,-120.009332,2
412221625489998,"8_53_39_71489",2017,53,45.831215,-121.555197,1
412223102489998,"8_53_39_75674",2017,53,46.034111,-121.232801,1
412221713489998,"8_53_39_80924",2017,53,45.831466,-120.332868,2
412220119489998,"8_53_39_87190",2017,53,45.994867,-120.384995,1
412223204489998,"8_53_39_89513",2017,53,45.831359,-121.361819,1
412223203489998,"8_53_39_90539",2017,53,45.880739,-121.360007,1
412221715489998,"8_53_39_91941",2017,53,45.785265,-120.649139,2
412220564489998,"8_53_39_97300",2017,53,45.727194,-121.348829,2
412221778489998,"8_53_39_99995",2017,53,45.886524,-120.872634,2
412222555489998,"1_41_41_50072",2017,41,44.717064,-123.929872,1
412219717489998,"1_41_41_50872",2017,41,44.803108,-124.095731,2
412220406489998,"1_41_41_63974",2017,41,44.323832,-123.994655,1
444202249489998,"1_41_41_68456",2017,41,44.544264,-123.925246,1
444202619489998,"1_41_41_73113",2017,41,44.346399,-123.759424,1
412222025489998,"1_41_41_73641",2017,41,44.844313,-123.746528,1
412220996489998,"1_41_41_75922",2017,41,44.65394,-124.045363,1
412221925489998,"1_41_41_78045",2017,41,44.491306,-124.025933,1
412219718489998,"1_41_41_78901",2017,41,44.34975,-124.156875,2
444202700489998,"1_41_41_80329",2017,41,44.514111,-123.968601,1
412220154489998,"1_41_41_82385",2017,41,44.660044,-123.714534,1
412221780489998,"1_41_41_83403",2017,41,45.006769,-123.988254,1
412220704489998,"1_41_41_88772",2017,41,44.371803,-123.851501,1
444202135489998,"1_41_41_90437",2017,41,44.374486,-123.88803,1
412222317489998,"1_41_41_93466",2017,41,44.857617,-123.918383,1
444202661489998,"1_41_41_93952",2017,41,44.934295,-123.901362,1
412220997489998,"1_41_41_98119",2017,41,44.546214,-123.856379,1
412222269489998,"1_41_41_98405",2017,41,45.015342,-123.80343,1
412222342489998,"7_53_41_52342",2017,53,46.485797,-122.139857,1
412222096489998,"7_53_41_53769",2017,53,46.734954,-123.296783,1
412220699489998,"7_53_41_54850",2017,53,46.506876,-121.825519,1
412220482489998,"7_53_41_54984",2017,53,46.402313,-122.708174,1
444202548489998,"7_53_41_55535",2017,53,46.58172,-121.934288,1
412223019489998,"7_53_41_55733",2017,53,46.441697,-121.994053,1
412220694489998,"7_53_41_55800",2017,53,46.398903,-123.228414,1
444202471489998,"7_53_41_55844",2017,53,46.432696,-121.709713,1
412221104489998,"7_53_41_55884",2017,53,46.694439,-122.794354,1
412221221489998,"7_53_41_58019",2017,53,46.397482,-122.579696,1
412220738489998,"7_53_41_59667",2017,53,46.398129,-123.322579,1
412222340489998,"7_53_41_59931",2017,53,46.638367,-122.016249,1
412222175489998,"7_53_41_60724",2017,53,46.39307,-123.032123,1
412220806489998,"7_53_41_61007",2017,53,46.486468,-121.680578,1
412223208489998,"7_53_41_66231",2017,53,46.682809,-121.881487,1
444202402489998,"7_53_41_68631",2017,53,46.388832,-122.140972,1
444202404489998,"7_53_41_68750",2017,53,46.415688,-122.011798,1
412220122489998,"7_53_41_70237",2017,53,46.70987,-121.522975,1
444202475489998,"7_53_41_71770",2017,53,46.667376,-122.358847,1
412220789489998,"7_53_41_71895",2017,53,46.498342,-122.109216,1
412219882489998,"7_53_41_75601",2017,53,46.442045,-122.340983,1
412221102489998,"7_53_41_76007",2017,53,46.729791,-122.72356,1
412221222489998,"7_53_41_76239",2017,53,46.645078,-122.495852,1
444202462489998,"7_53_41_77294",2017,53,46.757563,-122.284537,1
444202463489998,"7_53_41_80314",2017,53,46.510507,-121.601788,1
412221103489998,"7_53_41_80670",2017,53,46.737133,-122.929016,1
412220659489998,"7_53_41_81636",2017,53,46.438745,-122.855094,2
412222341489998,"7_53_41_84458",2017,53,46.496388,-122.068459,1
412219881489998,"7_53_41_85782",2017,53,46.583926,-122.358962,1
412220898489998,"7_53_41_87817",2017,53,46.661046,-121.715106,1
444202472489998,"7_53_41_90730",2017,53,46.461598,-121.644368,1
412222338489998,"7_53_41_91935",2017,53,46.758728,-122.395431,1
412222436489998,"7_53_41_97133",2017,53,46.587551,-122.720131,2
412222339489998,"7_53_41_97396",2017,53,46.631241,-122.215445,1
412222164489998,"7_53_41_98540",2017,53,46.627664,-122.575567,1
444202081489998,"7_53_41_98587",2017,53,46.457677,-121.681904,1
444202411489998,"7_53_41_98792",2017,53,46.467803,-121.851446,1
444202252489998,"1_41_43_50036",2017,41,44.297371,-122.25286,1
412220518489998,"1_41_43_51395",2017,41,44.467533,-122.678406,1
412222353489998,"1_41_43_53359",2017,41,44.463182,-123.163796,2
412220289489998,"1_41_43_53567",2017,41,44.373058,-122.135319,1
444202130489998,"1_41_43_55319",2017,41,44.637495,-122.065649,1
412221271489998,"1_41_43_56698",2017,41,44.690962,-122.202259,2
444202182489998,"1_41_43_57575",2017,41,44.295669,-122.351146,1
444202181489998,"1_41_43_59067",2017,41,44.641271,-121.960962,1
412222246489998,"1_41_43_61725",2017,41,44.559021,-123.027241,2
444202129489998,"1_41_43_63616",2017,41,44.365366,-122.171148,1
412220144489998,"1_41_43_65068",2017,41,44.274034,-122.353705,1
412220867489998,"1_41_43_65488",2017,41,44.325206,-122.279964,1
444202692489998,"1_41_43_66556",2017,41,44.599114,-122.28146,1
412220388489998,"1_41_43_67291",2017,41,44.613545,-123.163384,2
444202173489998,"1_41_43_70618",2017,41,44.491094,-122.068745,1
412220297489998,"1_41_43_71497",2017,41,44.318004,-122.82747,1
412220474489998,"1_41_43_73453",2017,41,44.64745,-122.366607,1
412219854489998,"1_41_43_73470",2017,41,44.221015,-123.027275,1
412222213489998,"1_41_43_75930",2017,41,44.566924,-121.865611,1
412222082489998,"1_41_43_76290",2017,41,44.67019,-121.999786,1
444202126489998,"1_41_43_79390",2017,41,44.616871,-122.304545,1
412221011489998,"1_41_43_82394",2017,41,44.774286,-122.730062,2
412220730489998,"1_41_43_83001",2017,41,44.268194,-122.952696,1
412222437489998,"1_41_43_83731",2017,41,44.668285,-122.546728,1
412222144489998,"1_41_43_87507",2017,41,44.464312,-122.823017,1
412221132489998,"1_41_43_87635",2017,41,44.366724,-122.47966,1
444202213489998,"1_41_43_90296",2017,41,44.274221,-122.032753,1
412220147489998,"1_41_43_90430",2017,41,44.26656,-122.608503,1
444202220489998,"1_41_43_91054",2017,41,44.397876,-121.994973,1
412222290489998,"1_41_43_91960",2017,41,44.350757,-121.956975,1
412219919489998,"1_41_43_92384",2017,41,44.474528,-122.347511,1
412219918489998,"1_41_43_93371",2017,41,44.501114,-122.511461,1
412221964489998,"1_41_43_94378",2017,41,44.613379,-122.689145,1
444202693489998,"1_41_43_95671",2017,41,44.597552,-122.030995,1
412222222489998,"1_41_43_96337",2017,41,44.269582,-123.170099,2
412219888489998,"1_41_43_97153",2017,41,44.517969,-121.999248,1
444202581489998,"1_41_43_97503",2017,41,44.575344,-122.305269,1
412221016489998,"9_53_43_50090",2017,53,47.830656,-118.685393,2
412222689489998,"9_53_43_51132",2017,53,47.555186,-118.47375,2
412220760489998,"9_53_43_54470",2017,53,47.698223,-118.848692,2
412222425489998,"9_53_43_55587",2017,53,47.534963,-118.834837,2
412222859489998,"9_53_43_59850",2017,53,47.356663,-118.27066,2
412221493489998,"9_53_43_62570",2017,53,47.861858,-118.32422,2
412222280489998,"9_53_43_64295",2017,53,47.324052,-118.964146,2
412220707489998,"9_53_43_64995",2017,53,47.504745,-118.648673,2
412220711489998,"9_53_43_67057",2017,53,47.376555,-118.796563,2
412220708489998,"9_53_43_67439",2017,53,47.39768,-118.453416,2
412220821489998,"9_53_43_72731",2017,53,47.861467,-118.86743,2
412220313489998,"9_53_43_74497",2017,53,47.752642,-118.160179,1
412222801489998,"9_53_43_78772",2017,53,47.573312,-118.121445,2
412222858489998,"9_53_43_83937",2017,53,47.410431,-118.102478,2
412220837489998,"9_53_43_86804",2017,53,47.704048,-117.954029,2
412222998489998,"9_53_43_88240",2017,53,47.668766,-118.657911,2
412220710489998,"9_53_43_91880",2017,53,47.343486,-118.629818,2
412220214489998,"9_53_43_92998",2017,53,47.714691,-118.461168,2
412222952489998,"9_53_43_93616",2017,53,47.502684,-117.836818,2
412222951489998,"9_53_43_98112",2017,53,47.544469,-117.945311,2
412222857489998,"9_53_43_99575",2017,53,47.523715,-118.295734,2
412221582489998,"4_41_45_51491",2017,41,44.196958,-117.094308,2
412223030489998,"4_41_45_51644",2017,41,42.392764,-117.277139,2
412222897489998,"4_41_45_51698",2017,41,43.353723,-117.376368,2
412223164489998,"4_41_45_53698",2017,41,42.847924,-117.15833,2
412223126489998,"4_41_45_54525",2017,41,43.159038,-117.850163,2
412220575489998,"4_41_45_54720",2017,41,42.860174,-117.985159,2
412220234489998,"4_41_45_54740",2017,41,42.372777,-117.904913,2
412223128489998,"4_41_45_55159",2017,41,42.968546,-117.847856,2
412220554489998,"4_41_45_55342",2017,41,42.716612,-117.310291,2
412223219489998,"4_41_45_56564",2017,41,42.673515,-117.141691,2
412220555489998,"4_41_45_56603",2017,41,42.617309,-117.311717,2
412220587489998,"4_41_45_57261",2017,41,44.027571,-117.086396,2
412221670489998,"4_41_45_57635",2017,41,42.718353,-117.643412,2
412223091489998,"4_41_45_57777",2017,41,43.606101,-118.191203,2
412222908489998,"4_41_45_58343",2017,41,42.026907,-117.905546,2
412221844489998,"4_41_45_58435",2017,41,42.989935,-117.48726,2
412220740489998,"4_41_45_59513",2017,41,44.145746,-118.060417,1
412219965489998,"4_41_45_59621",2017,41,43.331576,-117.183536,2
412221318489998,"4_41_45_60061",2017,41,44.307401,-117.581921,2
412223249489998,"4_41_45_60339",2017,41,43.35674,-118.053239,2
412220257489998,"4_41_45_60894",2017,41,44.009017,-117.449238,2
412223027489998,"4_41_45_61179",2017,41,42.319394,-117.78501,2
412221419489998,"4_41_45_61437",2017,41,43.507897,-118.054719,2
412222905489998,"4_41_45_62707",2017,41,43.210989,-117.376679,2
412220813489998,"4_41_45_62898",2017,41,44.177528,-117.421968,2
412221605489998,"4_41_45_64468",2017,41,44.005663,-117.234955,2
412220700489998,"4_41_45_66090",2017,41,44.096247,-117.444243,2
412222906489998,"4_41_45_66866",2017,41,43.111457,-117.310924,2
412221541489998,"4_41_45_66907",2017,41,42.840048,-117.485965,2
412220148489998,"4_41_45_67056",2017,41,43.805972,-118.046657,1
412220748489998,"4_41_45_67669",2017,41,42.227864,-117.243754,2
412221559489998,"4_41_45_67733",2017,41,42.538642,-117.616343,2
412222800489998,"4_41_45_69056",2017,41,42.075454,-117.246646,2
412223040489998,"4_41_45_69059",2017,41,42.069969,-117.580752,2
412220551489998,"4_41_45_69322",2017,41,43.358137,-117.040803,2
412223043489998,"4_41_45_69843",2017,41,42.814456,-118.120996,2
412221608489998,"4_41_45_70398",2017,41,43.506924,-117.207818,2
412222898489998,"4_41_45_71466",2017,41,43.314091,-117.512616,2
412223039489998,"4_41_45_71514",2017,41,42.174047,-117.776561,2
412221596489998,"4_41_45_71786",2017,41,43.508915,-117.709598,2
412219956489998,"4_41_45_72327",2017,41,44.150787,-117.227886,2
412219984489998,"4_41_45_72526",2017,41,42.373367,-117.110338,2
412222851489998,"4_41_45_72538",2017,41,43.858489,-118.050303,2
412221734489998,"4_41_45_73135",2017,41,43.85337,-117.100053,2
412219890489998,"4_41_45_73753",2017,41,43.650324,-118.051555,2
412221595489998,"4_41_45_73777",2017,41,43.849915,-117.723226,2
412219991489998,"4_41_45_74680",2017,41,43.810906,-117.9215,2
412223041489998,"4_41_45_75003",2017,41,42.007498,-117.74904,2
412221369489998,"4_41_45_75028",2017,41,43.798966,-117.580623,2
412221145489998,"4_41_45_75258",2017,41,42.376176,-117.571444,2
412219990489998,"4_41_45_75602",2017,41,43.951811,-117.571836,2
412223163489998,"4_41_45_76796",2017,41,43.038497,-117.328306,2
412220603489998,"4_41_45_76974",2017,41,42.519763,-117.448,2
412222900489998,"4_41_45_77783",2017,41,43.196888,-117.674951,2
412223127489998,"4_41_45_79243",2017,41,43.015892,-117.653778,2
412221707489998,"4_41_45_79356",2017,41,42.617846,-118.113952,2
412219891489998,"4_41_45_80434",2017,41,42.685305,-117.95452,2
412221144489998,"4_41_45_80472",2017,41,42.670912,-117.778533,2
412221363489998,"4_41_45_80771",2017,41,43.287995,-118.162805,1
412220880489998,"4_41_45_80869",2017,41,44.27863,-117.94448,2
412222460489998,"4_41_45_81012",2017,41,42.813065,-117.779155,2
412221607489998,"4_41_45_82348",2017,41,43.665318,-117.244868,2
412220576489998,"4_41_45_82517",2017,41,43.340492,-118.023688,2
412223053489998,"4_41_45_82653",2017,41,42.96204,-118.120381,2
412220435489998,"4_41_45_82668",2017,41,43.013324,-117.174836,2
412222991489998,"4_41_45_82712",2017,41,44.320487,-117.771374,2
412221163489998,"4_41_45_82724",2017,41,42.52343,-117.107982,2
412220556489998,"4_41_45_83264",2017,41,42.662824,-117.438335,2
412219960489998,"4_41_45_83750",2017,41,43.55673,-117.038072,2
412220852489998,"4_41_45_84068",2017,41,43.707876,-117.368902,2
412221708489998,"4_41_45_84364",2017,41,42.516117,-117.911108,2
412219996489998,"4_41_45_84480",2017,41,42.173363,-117.112513,2
412219964489998,"4_41_45_84740",2017,41,43.509901,-117.379789,2
412221606489998,"4_41_45_85371",2017,41,43.810335,-117.234783,2
412222899489998,"4_41_45_85521",2017,41,43.361574,-117.712177,2
412221669489998,"4_41_45_86036",2017,41,43.310291,-117.854736,2
412220513489998,"4_41_45_86091",2017,41,44.167114,-116.925923,2
412221267489998,"4_41_45_86379",2017,41,42.156456,-118.072147,2
412221368489998,"4_41_45_86535",2017,41,43.852095,-117.366441,2
412220983489998,"4_41_45_87118",2017,41,42.5702,-117.310253,2
412222984489998,"4_41_45_87142",2017,41,42.859274,-117.30988,2
412223250489998,"4_41_45_88346",2017,41,43.16669,-117.985767,2
412220984489998,"4_41_45_88476",2017,41,42.027949,-117.107427,2
412220236489998,"4_41_45_88745",2017,41,43.455177,-118.190914,2
412221796489998,"4_41_45_88924",2017,41,43.162108,-117.511199,2
412219967489998,"4_41_45_89118",2017,41,43.956979,-117.916438,2
412220750489998,"4_41_45_89128",2017,41,44.157878,-117.59051,2
412220602489998,"4_41_45_90466",2017,41,42.16822,-117.443242,2
412222945489998,"4_41_45_90717",2017,41,42.468127,-117.773598,2
412222853489998,"4_41_45_91211",2017,41,42.319256,-117.841504,2
412219992489998,"4_41_45_92179",2017,41,43.654678,-117.716917,2
412222871489998,"4_41_45_92365",2017,41,43.774604,-118.228503,2
412220889489998,"4_41_45_92508",2017,41,43.458982,-117.849859,2
412221659489998,"4_41_45_93358",2017,41,42.223568,-117.910249,2
412222382489998,"4_41_45_93971",2017,41,42.864966,-117.649332,2
412223031489998,"4_41_45_94417",2017,41,42.323037,-117.4504,2
412220331489998,"4_41_45_95164",2017,41,44.002306,-118.057419,2
412219993489998,"4_41_45_95380",2017,41,43.620692,-117.8814,2
412223135489998,"4_41_45_95775",2017,41,42.470679,-118.101652,2
412223162489998,"4_41_45_96334",2017,41,43.157505,-117.17652,2
412221583489998,"4_41_45_96545",2017,41,43.70987,-117.032341,2
412223083489998,"4_41_45_96976",2017,41,44.101741,-117.933291,2
412222640489998,"4_41_45_96985",2017,41,43.107374,-118.190588,2
412222600489998,"4_41_45_99066",2017,41,42.315511,-118.109024,2
412221594489998,"4_41_45_99068",2017,41,44.15384,-117.723792,2
412222641489998,"4_41_45_99290",2017,41,43.01417,-117.979967,2
412220570489998,"4_41_45_99978",2017,41,43.654425,-117.580397,2
412220830489998,"6_53_45_51754",2017,53,47.183437,-123.17164,1
444202518489998,"6_53_45_52775",2017,53,47.428998,-123.284153,1
444202281489998,"6_53_45_53757",2017,53,47.478118,-123.432845,1
412222207489998,"6_53_45_57809",2017,53,47.569742,-123.085321,1
444202414489998,"6_53_45_58982",2017,53,47.455085,-123.404482,1
444202371489998,"6_53_45_67513",2017,53,47.477073,-123.29392,1
412221921489998,"6_53_45_70897",2017,53,47.380256,-123.394072,1
412222209489998,"6_53_45_76127",2017,53,47.373167,-122.863844,2
412222259489998,"6_53_45_85694",2017,53,47.179811,-122.871876,1
412220251489998,"6_53_45_85970",2017,53,47.330033,-123.238965,1
444202092489998,"6_53_45_91364",2017,53,47.581559,-123.214108,1
412221510489998,"6_53_45_94948",2017,53,47.225574,-122.861025,1
412221025489998,"6_53_45_95782",2017,53,47.204559,-123.377268,1
412220309489998,"0_41_47_51040",2017,41,44.808708,-122.408179,1
412222081489998,"0_41_47_57762",2017,41,44.864587,-122.201762,1
412221668489998,"0_41_47_61259",2017,41,44.71727,-121.86682,1
412222166489998,"0_41_47_61424",2017,41,44.987901,-122.584409,1
444202657489998,"0_41_47_61744",2017,41,44.834752,-121.997395,1
412219764489998,"0_41_47_63087",2017,41,45.253491,-122.824768,1
444202098489998,"0_41_47_64275",2017,41,44.792453,-122.13816,1
412219853489998,"0_41_47_67160",2017,41,44.965287,-123.0263,2
444202097489998,"0_41_47_68840",2017,41,44.791919,-122.302103,1
412220473489998,"0_41_47_74182",2017,41,44.809112,-122.542955,1
412220945489998,"0_41_47_75807",2017,41,44.887609,-121.887554,1
444202172489998,"0_41_47_82512",2017,41,44.7643,-121.957071,1
412222161489998,"0_41_47_84599",2017,41,45.105901,-122.959554,2
412222000489998,"0_41_47_87432",2017,41,44.95717,-122.888926,2
412222090489998,"0_41_47_88930",2017,41,44.744582,-123.051643,2
412220610489998,"0_41_47_89025",2017,41,44.808644,-122.889605,2
412222456489998,"0_41_47_96080",2017,41,44.90742,-122.753885,2
444202171489998,"0_41_47_97072",2017,41,44.765616,-122.035509,1
412222001489998,"0_41_47_98060",2017,41,44.904698,-123.090444,2
444202620489998,"0_41_47_99605",2017,41,44.742795,-121.999498,1
444202655489998,"8_53_47_50277",2017,53,48.163534,-120.313489,1
412221240489998,"8_53_47_50939",2017,53,48.663168,-119.35916,2
444202205489998,"8_53_47_51235",2017,53,48.376808,-119.894707,1
412222648489998,"8_53_47_51411",2017,53,48.338087,-120.527099,1
412222883489998,"8_53_47_53733",2017,53,48.277156,-120.005178,1
412221838489998,"8_53_47_53834",2017,53,48.38541,-120.240158,2
412220914489998,"8_53_47_55240",2017,53,48.623548,-119.734519,2
444202361489998,"8_53_47_56713",2017,53,48.308644,-120.304676,1
444202360489998,"8_53_47_57700",2017,53,48.653355,-120.251104,1
412221305489998,"8_53_47_58374",2017,53,48.316736,-119.291056,1
412220269489998,"8_53_47_58741",2017,53,48.095146,-119.788492,2
412220358489998,"8_53_47_59800",2017,53,48.444253,-119.50445,2
444202278489998,"8_53_47_59979",2017,53,48.678194,-120.154831,1
412223176489998,"8_53_47_60020",2017,53,48.901182,-120.479797,1
444202725489998,"8_53_47_60123",2017,53,48.428772,-119.959915,1
412221495489998,"8_53_47_61332",2017,53,48.690882,-120.668067,1
412221829489998,"8_53_47_62263",2017,53,48.717434,-119.909228,1
444202653489998,"8_53_47_62555",2017,53,48.499552,-120.081671,1
444202113489998,"8_53_47_62839",2017,53,48.613564,-120.654215,1
412221371489998,"8_53_47_63049",2017,53,48.093216,-120.168594,1
444202161489998,"8_53_47_64520",2017,53,48.396977,-119.93023,1
412220702489998,"8_53_47_64579",2017,53,48.123621,-119.438696,2
412222909489998,"8_53_47_66375",2017,53,48.15046,-119.094074,2
412222722489998,"8_53_47_67023",2017,53,48.961899,-119.791788,1
444202209489998,"8_53_47_67634",2017,53,48.750432,-120.165095,1
412220921489998,"8_53_47_68257",2017,53,48.793782,-119.722196,1
444202114489998,"8_53_47_69358",2017,53,48.706521,-120.277989,1
412222247489998,"8_53_47_69444",2017,53,48.949735,-119.183788,2
444202241489998,"8_53_47_70067",2017,53,48.549332,-120.108842,1
444202277489998,"8_53_47_70368",2017,53,48.10848,-120.244322,1
444202165489998,"8_53_47_70608",2017,53,48.131869,-120.065094,1
412221497489998,"8_53_47_71049",2017,53,48.421594,-120.364605,1
444202651489998,"8_53_47_71063",2017,53,48.515836,-120.619154,1
444202454489998,"8_53_47_71398",2017,53,48.358821,-120.191915,1
444202319489998,"8_53_47_71428",2017,53,48.638899,-118.98108,1
412220922489998,"8_53_47_71606",2017,53,48.618849,-119.514251,2
412222816489998,"8_53_47_71921",2017,53,48.359304,-118.918795,1
444202164489998,"8_53_47_73497",2017,53,48.793455,-119.121683,1
412220752489998,"8_53_47_74331",2017,53,48.271049,-119.440353,1
412221239489998,"8_53_47_74419",2017,53,48.89791,-119.301692,1
412220538489998,"8_53_47_75684",2017,53,48.58208,-120.440193,1
412220115489998,"8_53_47_76429",2017,53,48.624236,-120.07237,1
412221828489998,"8_53_47_77461",2017,53,48.774391,-120.049512,1
412222727489998,"8_53_47_77662",2017,53,48.91827,-119.90199,1
444202243489998,"8_53_47_78084",2017,53,48.513929,-119.031531,1
412222421489998,"8_53_47_78128",2017,53,48.760219,-119.569052,2
412221496489998,"8_53_47_78341",2017,53,48.535013,-120.588479,2
444202652489998,"8_53_47_79152",2017,53,48.502343,-120.334877,1
412220317489998,"8_53_47_79255",2017,53,48.272009,-119.812836,2
412220790489998,"8_53_47_79682",2017,53,48.289081,-119.103738,1
412222248489998,"8_53_47_79692",2017,53,48.958252,-119.406423,2
412220193489998,"8_53_47_79730",2017,53,48.262346,-120.356975,1
444202119489998,"8_53_47_79838",2017,53,48.40851,-120.256924,1
444202393489998,"8_53_47_80129",2017,53,48.708254,-118.909809,1
444202678489998,"8_53_47_80158",2017,53,48.054253,-120.091502,1
412221344489998,"8_53_47_80301",2017,53,48.567916,-119.8726,1
444202160489998,"8_53_47_80499",2017,53,48.393229,-119.961824,1
444202163489998,"8_53_47_80626",2017,53,48.813932,-119.935544,1
412220753489998,"8_53_47_80821",2017,53,48.329814,-119.652409,2
412222193489998,"8_53_47_80911",2017,53,48.169792,-118.930153,2
412221509489998,"8_53_47_81687",2017,53,48.433969,-120.051281,2
412220528489998,"8_53_47_82141",2017,53,48.604675,-119.141292,1
444202395489998,"8_53_47_82654",2017,53,48.523608,-119.177766,1
412221287489998,"8_53_47_83351",2017,53,48.836597,-119.014225,1
444202680489998,"8_53_47_83591",2017,53,48.513799,-120.512475,1
412223251489998,"8_53_47_84885",2017,53,48.492358,-119.313148,1
412220124489998,"8_53_47_85641",2017,53,48.923089,-120.129119,1
412221286489998,"8_53_47_85845",2017,53,48.48599,-118.960389,1
444202248489998,"8_53_47_86498",2017,53,48.60113,-120.506633,1
444202116489998,"8_53_47_86752",2017,53,48.665443,-119.870815,1
412220531489998,"8_53_47_87450",2017,53,48.830573,-120.655429,1
444202314489998,"8_53_47_87709",2017,53,48.616554,-118.982449,1
444202401489998,"8_53_47_88239",2017,53,48.208236,-120.270524,1
412223140489998,"8_53_47_88242",2017,53,48.471195,-119.656964,2
412222821489998,"8_53_47_88255",2017,53,48.418325,-119.837781,1
444202681489998,"8_53_47_88594",2017,53,48.65986,-120.662422,1
412221781489998,"8_53_47_88837",2017,53,48.554753,-120.243773,1
444202270489998,"8_53_47_89246",2017,53,48.910472,-119.853788,1
444202120489998,"8_53_47_89591",2017,53,48.722904,-119.207441,2
412223261489998,"8_53_47_90057",2017,53,48.873689,-120.274253,1
412222282489998,"8_53_47_90156",2017,53,48.654126,-118.987755,1
412221140489998,"8_53_47_90876",2017,53,48.129964,-119.97003,2
412223252489998,"8_53_47_90977",2017,53,48.413502,-119.216264,1
444202125489998,"8_53_47_91299",2017,53,48.730989,-120.32282,1
412223046489998,"8_53_47_91975",2017,53,48.788215,-119.164357,1
412221526489998,"8_53_47_92056",2017,53,48.702776,-119.129642,1
444202675489998,"8_53_47_93351",2017,53,48.863263,-119.865801,1
444202206489998,"8_53_47_93580",2017,53,48.698156,-120.096927,1
412220960489998,"8_53_47_93975",2017,53,48.977387,-118.851878,1
412223137489998,"8_53_47_94970",2017,53,48.464913,-119.14558,1
412222928489998,"8_53_47_95002",2017,53,48.131101,-119.823954,2
412220537489998,"8_53_47_98841",2017,53,48.831535,-120.576207,2
412222158489998,"4_41_49_54197",2017,41,45.49328,-119.958076,2
412221861489998,"4_41_49_55332",2017,41,45.199882,-119.584399,2
412221008489998,"4_41_49_57113",2017,41,45.353281,-119.939243,2
412221161489998,"4_41_49_63270",2017,41,45.372004,-119.585434,2
444202732489998,"4_41_49_68660",2017,41,45.129841,-119.235394,1
444202745489998,"4_41_49_69105",2017,41,45.127442,-119.379055,1
412220866489998,"4_41_49_70917",2017,41,45.700771,-119.950391,2
412222508489998,"4_41_49_75117",2017,41,45.64911,-119.796854,2
412221981489998,"4_41_49_75161",2017,41,45.050348,-119.214192,1
412221378489998,"4_41_49_75210",2017,41,45.061741,-119.556921,1
412222734489998,"4_41_49_76411",2017,41,45.791543,-119.799374,2
412220250489998,"4_41_49_76555",2017,41,45.841984,-119.655872,2
