"YEAR","AREA_DOMAIN1","AREA_DOMAIN2","BpS_Code1","BpS_Code2","sclass1","sclass2","STATUS1","STATUS2","AREA_CHNG","AREA_CHNG_VAR","nPlots_AREA","N"
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","C","A","Forest","Forest",363.118743125321,127931.163742759,1,1955
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","C","B","Forest","Forest",2676.56083125489,3080456.54787449,2,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","C","D","Forest","Forest",5665.41259285464,5471912.2011037,6,5421
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","D","A","Forest","Forest",3625.86792974236,4168373.21452962,4,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","D","B","Forest","Forest",1447.00213672662,1391059.23174288,2,3466
2017,1,1,"RaSAWD_fal","RaSAWD_fal","A","C","Forest","Forest",649.94181470893,465840.370314419,1,185
2017,1,1,"RaSAWD_fal","RaSAWD_fal","B","A","Forest","Forest",1951.05575210658,3265900.1409228,1,185
2017,1,1,"RaSAWD_fal","RaSAWD_fal","B","C","Forest","Forest",751.011584183403,483901.328047354,1,185
2017,1,1,"RaSAWD_fal","RaSAWD_fal","C","A","Forest","Forest",4619.04757206357,6598791.8490568,4,5606
2017,1,1,"RaSAWD_fal","RaSAWD_fal","C","B","Forest","Forest",681.709335711089,239686.26334562,2,1955
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","A","B","Forest","Forest",1333.40834005263,417870.507704576,5,1955
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","A","C","Forest","Forest",246.968780909044,62886.7020272784,1,1955
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","A","D","Forest","Forest",2530.57599894096,2878147.44480549,5,5606
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","A","E","Forest","Forest",129.176604190152,15342.8000834341,2,1955
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","B","A","Forest","Forest",835.575101608098,340413.765736431,6,2140
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","B","C","Forest","Forest",4930.67975618356,6252272.53205642,6,2140
2017,1,1,"RaSPFI_fcd","RaSPFI_fcd","B","D","Forest","Forest",2068.56112436589,690659.397288649,7,5606
