"YEAR","BpS_Code","BPS_LLID","sclass","PERC_CHNG","AREA_CHNG","PREV_AREA","PERC_CHNG_VAR","AREA_CHNG_VAR","PREV_AREA_VAR","nPlots_AREA","N"
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110013","C",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110013","D",NA,0,0,NA,0,0,0,3466
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110013","E",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110014","A",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110014","B",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110014","C",NA,0,0,NA,0,0,0,2140
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110014","D",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110014","E",NA,0,0,NA,0,0,0,5606
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110015","A",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110015","B",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110015","C",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110015","D",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110015","E",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110018","B",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110018","E",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110020","A",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110020","B",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110020","E",NA,0,0,NA,0,0,0,3466
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110021","E",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17080002","A",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17080002","B",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17080004","A",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17080004","B",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17080004","C",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17080004","D",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17080004","E",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17080005","A",NA,0,0,NA,0,0,0,3466
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17080005","B",NA,0,0,NA,0,0,0,3466
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17080005","C",NA,0,0,NA,0,0,0,3466
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17080005","D",NA,0,0,NA,0,0,0,3466
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17080005","E",NA,0,0,NA,0,0,0,3466
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17110005","A",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17110005","B",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17110005","C",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17110005","D",NA,0,0,NA,0,0,0,3466
2017,"RaABAMlw_fwc","RaABAMlw_fwc_17110005","E",NA,0,0,NA,0,0,0,5421
2017,"RaABAMup_fst","RaABAMup_fst_WCR","A",NA,0,0,NA,0,0,0,5421
2017,"RaABAMup_fst","RaABAMup_fst_WCR","B",NA,0,0,NA,0,0,0,5421
2017,"RaABAMup_fst","RaABAMup_fst_WCR","C",NA,0,0,NA,0,0,0,1955
2017,"RaABAMup_fst","RaABAMup_fst_WCR","D",NA,0,0,NA,0,0,0,5421
2017,"RaABAMup_fst","RaABAMup_fst_WCR","E",NA,0,0,NA,0,0,0,5421
2017,"RaABAMup_fst","RaABAMup_fst_WNC","A",NA,0,0,NA,0,0,0,5606
2017,"RaABAMup_fst","RaABAMup_fst_WNC","B",NA,0,0,NA,0,0,0,5606
2017,"RaABAMup_fst","RaABAMup_fst_WNC","C",NA,0,0,NA,0,0,0,5606
2017,"RaABAMup_fst","RaABAMup_fst_WNC","D",NA,0,0,NA,0,0,0,5606
2017,"RaABAMup_fst","RaABAMup_fst_WNC","E",NA,0,0,NA,0,0,0,5606
2017,"RaABAMup_fst","RaABAMup_fst_WWC","A",NA,0,0,NA,0,0,0,5421
2017,"RaABAMup_fst","RaABAMup_fst_WWC","B",NA,0,0,NA,0,0,0,5421
2017,"RaABAMup_fst","RaABAMup_fst_WWC","C",NA,0,0,NA,0,0,0,5421
2017,"RaABAMup_fst","RaABAMup_fst_WWC","D",NA,0,0,NA,0,0,0,5421
2017,"RaABAMup_fst","RaABAMup_fst_WWC","E",NA,0,0,NA,0,0,0,5421
2017,"RaABLA_faf","RaABLA_faf_WCR","A",NA,0,0,NA,0,0,0,3466
2017,"RaABLA_faf","RaABLA_faf_WCR","B",NA,0,0,NA,0,0,0,185
2017,"RaABLA_faf","RaABLA_faf_WCR","C",NA,0,0,NA,0,0,0,3466
2017,"RaABLA_faf","RaABLA_faf_WCR","E",NA,0,0,NA,0,0,0,3651
2017,"RaABLA_faf","RaABLA_faf_WNC","A",NA,0,0,NA,0,0,0,5606
2017,"RaABLA_faf","RaABLA_faf_WNC","B",NA,0,0,NA,0,0,0,5606
2017,"RaABLA_faf","RaABLA_faf_WNC","C",NA,0,0,NA,0,0,0,5421
2017,"RaABLA_faf","RaABLA_faf_WNC","E",NA,0,0,NA,0,0,0,5421
2017,"RaABLA_faf","RaABLA_faf_WNE","B",-5.53091466307484,-355.314936443718,6424.16233278468,16.0328924886746,131990.723540616,22064510.1742012,2,1955
2017,"RaABLA_faf","RaABLA_faf_WNE","E",Inf,355.314936443718,0,NA,131990.723540616,0,1,1955
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17080001A","A",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17080001A","C",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17080002","A",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17080003A","A",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17080003A","B",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17080003A","C",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17080003A","D",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17080003A","E",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17080003C","A",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17080003C","C",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17080005","A",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17080005","B",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17080005","D",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17080006A","C",NA,0,0,NA,0,0,0,3466
