"","BpS_Code","BPS_LLID","type","REST_ACRES","AREA_TOTAL","REST_PCT"
"1189","RaMCONdy_fdg","RaMCONdy_fdg_1705020306","active",124.68428535399,2721.447615,0.0458154272993381
"1190","RaMCONdy_fdg","RaMCONdy_fdg_1705020306","both",1027.23500984104,2721.447615,0.377459042084498
"1191","RaMCONdy_fdg","RaMCONdy_fdg_1705020307","active",488.130705749125,3542.085165,0.137808856368682
"1192","RaMCONdy_fdg","RaMCONdy_fdg_1705020307","both",1100.30529925015,3542.085165,0.31063773116538
"1193","RaMCONdy_fdg","RaMCONdy_fdg_1705020308","active",1518.22711372149,9990.42819,0.151968172419394
"1194","RaMCONdy_fdg","RaMCONdy_fdg_1705020308","both",2873.21037596661,9990.42819,0.287596319329193
"1195","RaMCONdy_fdg","RaMCONdy_fdg_1705020309","both",219.75544375652,606.915955,0.362085461662514
"1196","RaMCONdy_fdg","RaMCONdy_fdg_1705020309","passive",60.8070840703819,606.915955,0.100190287583364
"1197","RaMCONdy_fdg","RaMCONdy_fdg_1705020310","active",4113.01303089751,22122.07544,0.185923470067396
"1198","RaMCONdy_fdg","RaMCONdy_fdg_1705020310","both",5572.17243806466,22122.07544,0.251882896483996
"1199","RaMCONdy_fdg","RaMCONdy_fdg_1705020311","both",230.486932640249,818.191205,0.281703019088611
"1200","RaMCONdy_fdg","RaMCONdy_fdg_1705020311","passive",142.205799792941,818.191205,0.173805094608589
"1201","RaMCONdy_fdg","RaMCONdy_fdg_1706010101","both",3.46374991510501,28.02177,0.123609247920635
"1202","RaMCONdy_fdg","RaMCONdy_fdg_1706010101","passive",8.24481839057095,28.02177,0.294229036587302
"1203","RaMCONdy_fdg","RaMCONdy_fdg_1706010102","active",3.17413406661027,30.69051,0.103423959608696
"1204","RaMCONdy_fdg","RaMCONdy_fdg_1706010102","both",11.0318329140152,30.69051,0.359454206333333
"1205","RaMCONdy_fdg","RaMCONdy_fdg_1706010103","active",107.635846888297,366.95175,0.293324250090909
"1206","RaMCONdy_fdg","RaMCONdy_fdg_1706010103","both",140.338467188667,366.95175,0.382443924
"1207","RaMCONdy_fdg","RaMCONdy_fdg_1706010103","passive",7.1745771222275,366.95175,0.019551826969697
"1208","RaMCONdy_fdg","RaMCONdy_fdg_1706010201","active",649.912341944346,2387.63272,0.272199462044709
"1209","RaMCONdy_fdg","RaMCONdy_fdg_1706010201","both",478.245701049765,2387.63272,0.200301200868853
"1210","RaMCONdy_fdg","RaMCONdy_fdg_1706010202","both",470.178455771027,1252.08385,0.375516748156306
"1211","RaMCONdy_fdg","RaMCONdy_fdg_1706010202","passive",17.2439282716005,1252.08385,0.013772183285968
"1212","RaMCONdy_fdg","RaMCONdy_fdg_1706010203","both",1131.0834116799,2970.30762,0.380796724239593
"1213","RaMCONdy_fdg","RaMCONdy_fdg_1706010203","passive",55.1732924148306,2970.30762,0.0185749422192273
"1214","RaMCONdy_fdg","RaMCONdy_fdg_1706010204","active",28.6591886479746,549.76044,0.0521303217961166
"1215","RaMCONdy_fdg","RaMCONdy_fdg_1706010204","both",177.064693257895,549.76044,0.322076090556634
"1216","RaMCONdy_fdg","RaMCONdy_fdg_1706010204","passive",64.6752036006087,549.76044,0.11764252007767
"1217","RaMCONdy_fdg","RaMCONdy_fdg_1706010205","active",36.205947012974,514.844425,0.0703240537429806
"1218","RaMCONdy_fdg","RaMCONdy_fdg_1706010205","both",195.787147146524,514.844425,0.380284096786177
"1219","RaMCONdy_fdg","RaMCONdy_fdg_1706010301","both",116.825622517443,387.189695,0.301727096630098
"1220","RaMCONdy_fdg","RaMCONdy_fdg_1706010301","passive",60.1999381189208,387.189695,0.155479184741528
"1221","RaMCONdy_fdg","RaMCONdy_fdg_1706010302","both",241.607541986093,641.164785,0.376825969919875
"1222","RaMCONdy_fdg","RaMCONdy_fdg_1706010302","passive",17.3336536462153,641.164785,0.027034631426639
"1223","RaMCONdy_fdg","RaMCONdy_fdg_1706010303","passive",0.34444841480528,0.44479,0.774406832
"1224","RaMCONdy_fdg","RaMCONdy_fdg_1706010401","active",432.808848447723,6899.13769,0.0627337600574431
"1225","RaMCONdy_fdg","RaMCONdy_fdg_1706010401","both",2584.0465153799,6899.13769,0.374546302956869
"1226","RaMCONdy_fdg","RaMCONdy_fdg_1706010402","both",1201.59459183358,4778.156575,0.251476604622062
"1227","RaMCONdy_fdg","RaMCONdy_fdg_1706010402","passive",903.459155209658,4778.156575,0.189081111309053
"1228","RaMCONdy_fdg","RaMCONdy_fdg_1706010403","both",583.607214303219,1548.091595,0.376984938222095
"1229","RaMCONdy_fdg","RaMCONdy_fdg_1706010403","passive",28.4830632501974,1548.091595,0.0183988230038788
"1230","RaMCONdy_fdg","RaMCONdy_fdg_1706010404","active",35.5495049153136,621.149235,0.0572318259641962
"1231","RaMCONdy_fdg","RaMCONdy_fdg_1706010404","both",227.102185822998,621.149235,0.365616140254923
"1232","RaMCONdy_fdg","RaMCONdy_fdg_1706010404","passive",4.33934657417054,621.149235,0.00698599680988183
"1233","RaMCONdy_fdg","RaMCONdy_fdg_1706010405","active",1000.87261370323,5439.114515,0.184013888831173
"1234","RaMCONdy_fdg","RaMCONdy_fdg_1706010405","both",1658.91951697877,5439.114515,0.304998086067833
"1235","RaMCONdy_fdg","RaMCONdy_fdg_1706010406","both",170.45441336791,450.349875,0.378493306716049
"1236","RaMCONdy_fdg","RaMCONdy_fdg_1706010406","passive",15.2849444227337,450.349875,0.033940154691358
"1237","RaMCONdy_fdg","RaMCONdy_fdg_1706010407","active",112.888334389968,312.909765,0.360769611616205
"1238","RaMCONdy_fdg","RaMCONdy_fdg_1706010407","both",61.6594737320248,312.909765,0.197051931990761
"1239","RaMCONdy_fdg","RaMCONdy_fdg_1706010408","active",8.83225560550531,158.79003,0.0556222302212885
"1240","RaMCONdy_fdg","RaMCONdy_fdg_1706010408","both",43.7948395189284,158.79003,0.275803458938375
"1241","RaMCONdy_fdg","RaMCONdy_fdg_1706010408","passive",15.0620646883678,158.79003,0.0948552291876751
"1242","RaMCONdy_fdg","RaMCONdy_fdg_1706010409","active",53.4358437108348,453.463405,0.11783937385385
"1243","RaMCONdy_fdg","RaMCONdy_fdg_1706010409","both",159.181547512153,453.463405,0.351035046614517
"1244","RaMCONdy_fdg","RaMCONdy_fdg_1706010410","active",176.154852895479,559.99061,0.314567511936458
"1245","RaMCONdy_fdg","RaMCONdy_fdg_1706010410","both",105.364603605003,559.99061,0.188154232809373
"1246","RaMCONdy_fdg","RaMCONdy_fdg_1706010411","active",17.4431759841219,753.91905,0.0231366696253687
"1247","RaMCONdy_fdg","RaMCONdy_fdg_1706010411","both",282.786308757331,753.91905,0.375088424622419
"1248","RaMCONdy_fdg","RaMCONdy_fdg_1706010501","active",31.3805385521746,467.696685,0.0670959182705659
"1249","RaMCONdy_fdg","RaMCONdy_fdg_1706010501","both",178.867755453192,467.696685,0.382443924
"1250","RaMCONdy_fdg","RaMCONdy_fdg_1706010502","active",134.581347990446,298.0093,0.451601168119403
"1251","RaMCONdy_fdg","RaMCONdy_fdg_1706010502","both",43.5898580781189,298.0093,0.146270126731343
"1252","RaMCONdy_fdg","RaMCONdy_fdg_1706010503","active",12.5648449506561,874.01235,0.0143760496641221
"1253","RaMCONdy_fdg","RaMCONdy_fdg_1706010503","both",271.443383066371,874.01235,0.310571564653944
"1254","RaMCONdy_fdg","RaMCONdy_fdg_1706010503","passive",142.689998201396,874.01235,0.163258560592875
"1255","RaMCONdy_fdg","RaMCONdy_fdg_1706010504","active",33.1136333391855,398.97663,0.0829964234726868
"1256","RaMCONdy_fdg","RaMCONdy_fdg_1706010504","both",151.919002961496,398.97663,0.380771683197324
"1257","RaMCONdy_fdg","RaMCONdy_fdg_1706010505","active",606.564147924281,1709.995155,0.354716881010274
"1258","RaMCONdy_fdg","RaMCONdy_fdg_1706010505","both",373.25517877437,1709.995155,0.218278500779945
"1259","RaMCONdy_fdg","RaMCONdy_fdg_1706010506","both",731.952589452137,1922.604775,0.380708817001735
"1260","RaMCONdy_fdg","RaMCONdy_fdg_1706010506","passive",104.497435965075,1922.604775,0.0543520110445344
"1261","RaMCONdy_fdg","RaMCONdy_fdg_1706010601","active",1102.5737759561,13308.339195,0.0828483374071457
"1262","RaMCONdy_fdg","RaMCONdy_fdg_1706010601","both",4943.1351586588,13308.339195,0.371431407497936
"1263","RaMCONdy_fdg","RaMCONdy_fdg_1706010602","active",451.223098609675,9685.524645,0.0465873677625313
"1264","RaMCONdy_fdg","RaMCONdy_fdg_1706010602","both",3688.82479623251,9685.524645,0.380859574616519
"1265","RaMCONdy_fdg","RaMCONdy_fdg_1706010602","passive",464.484043251594,9685.524645,0.0479565186477922
"1266","RaMCONdy_fdg","RaMCONdy_fdg_1706010603","active",1284.14811937834,6913.81576,0.18573652581369
"1267","RaMCONdy_fdg","RaMCONdy_fdg_1706010603","both",2292.90261341236,6913.81576,0.331640687719506
"1268","RaMCONdy_fdg","RaMCONdy_fdg_1706010604","active",10.8649867621356,428.33277,0.0253657612097612
"1269","RaMCONdy_fdg","RaMCONdy_fdg_1706010604","both",162.92368533659,428.33277,0.380367080801662
"1270","RaMCONdy_fdg","RaMCONdy_fdg_1706010604","passive",15.2503328954001,428.33277,0.0356039368535825
"1271","RaMCONdy_fdg","RaMCONdy_fdg_1706010605","active",2.44978669116932,489.936185,0.00500021587743987
"1272","RaMCONdy_fdg","RaMCONdy_fdg_1706010605","both",186.92832710099,489.936185,0.381536071072174
"1273","RaMCONdy_fdg","RaMCONdy_fdg_1706010605","passive",8.89322742137405,489.936185,0.0181518077122106
"1274","RaMCONdy_fdg","RaMCONdy_fdg_1706010606","both",233.36737156629,661.84752,0.352599903322581
"1275","RaMCONdy_fdg","RaMCONdy_fdg_1706010606","passive",59.4021055582472,661.84752,0.0897519500537634
"1276","RaMCONdy_fdg","RaMCONdy_fdg_1706010607","active",80.5899248272881,1399.30934,0.0575926441163382
"1277","RaMCONdy_fdg","RaMCONdy_fdg_1706010607","both",531.37663987945,1399.30934,0.379742080389066
"1278","RaMCONdy_fdg","RaMCONdy_fdg_1706010607","passive",78.3823976260942,1399.30934,0.056015060705658
"1279","RaMCONdy_fdg","RaMCONdy_fdg_1706010701","both",44.822777294081,146.558305,0.305835805716237
"1280","RaMCONdy_fdg","RaMCONdy_fdg_1706010701","passive",22.6066526538592,146.558305,0.154250232723824
"1281","RaMCONdy_fdg","RaMCONdy_fdg_1706010705","both",103.638912023735,392.971965,0.263731057821732
"1282","RaMCONdy_fdg","RaMCONdy_fdg_1706010705","passive",56.3766756439593,392.971965,0.143462334886814
"1283","RaMCONdy_fdg","RaMCONdy_fdg_1706010706","active",75.0532898886202,494.60648,0.151743442359712
"1284","RaMCONdy_fdg","RaMCONdy_fdg_1706010706","both",156.586723049057,494.60648,0.316588498899281
"1285","RaMCONdy_fdg","RaMCONdy_fdg_1706010708","active",0.07783788927531,0.667185,0.116666126
"1286","RaMCONdy_fdg","RaMCONdy_fdg_1706010708","both",0.001209982030155,0.667185,0.001813563
"1287","RaMCONdy_fdg","RaMCONdy_fdg_1706010708","passive",0.10120710783799,0.667185,0.151692720666667
"1288","RaMCONdy_fdg","RaMCONdy_fdg_1707010201","active",385.508430190378,1231.17872,0.313121420901734
"1289","RaMCONdy_fdg","RaMCONdy_fdg_1707010201","both",345.736412985423,1231.17872,0.280817404791908
"1290","RaMCONdy_fdg","RaMCONdy_fdg_1707010202","active",110.105303419997,307.34989,0.358240907195369
"1291","RaMCONdy_fdg","RaMCONdy_fdg_1707010202","both",44.056237443254,307.34989,0.143342291234443
"1292","RaMCONdy_fdg","RaMCONdy_fdg_1707010203","active",438.714360213753,967.640645,0.453385626658699
"1293","RaMCONdy_fdg","RaMCONdy_fdg_1707010203","both",104.337040897683,967.640645,0.107826228090784
"1294","RaMCONdy_fdg","RaMCONdy_fdg_1707010204","active",0.80432485584487,6.894245,0.116666126
"1295","RaMCONdy_fdg","RaMCONdy_fdg_1707010204","both",2.41426711081738,6.894245,0.350185859483871
"1296","RaMCONdy_fdg","RaMCONdy_fdg_1707010204","passive",0.70722633684185,6.894245,0.10258213
"1297","RaMCONdy_fdg","RaMCONdy_fdg_1707010207","active",63.3878791776831,137.44011,0.461203641190939
"1298","RaMCONdy_fdg","RaMCONdy_fdg_1707010207","both",30.944640658416,137.44011,0.225149999213592
"1299","RaMCONdy_fdg","RaMCONdy_fdg_1707010208","active",18.7764687690156,35.360805,0.530996643572327
"1300","RaMCONdy_fdg","RaMCONdy_fdg_1707010208","both",2.81401259658277,35.360805,0.0795799924968554
"1301","RaMCONdy_fdg","RaMCONdy_fdg_1707010209","active",31.6660557215332,112.08708,0.28251298652381
"1302","RaMCONdy_fdg","RaMCONdy_fdg_1707010209","both",21.1642023816208,112.08708,0.188819285698413
"1303","RaMCONdy_fdg","RaMCONdy_fdg_1707010301","active",211.107441610784,1153.34047,0.183040001718473
"1304","RaMCONdy_fdg","RaMCONdy_fdg_1707010301","both",313.90227994263,1153.34047,0.272167922749325
"1305","RaMCONdy_fdg","RaMCONdy_fdg_1707010302","active",122.286397803498,2218.61252,0.0551184114851644
"1306","RaMCONdy_fdg","RaMCONdy_fdg_1707010302","both",826.255377984329,2218.61252,0.372419866261427
"1307","RaMCONdy_fdg","RaMCONdy_fdg_1707010304","both",81.8657382202298,273.10106,0.299763531566775
"1308","RaMCONdy_fdg","RaMCONdy_fdg_1707010304","passive",24.1303862547875,273.10106,0.0883569849739414
"1309","RaMCONdy_fdg","RaMCONdy_fdg_1707010305","active",2.02377069217046,44.03421,0.0459590552929293
"1310","RaMCONdy_fdg","RaMCONdy_fdg_1707010305","both",16.84061606264,44.03421,0.382443924
"1311","RaMCONdy_fdg","RaMCONdy_fdg_1707010306","both",1569.48152898782,5167.347825,0.303730575556488
"1312","RaMCONdy_fdg","RaMCONdy_fdg_1707010306","passive",621.489657856476,5167.347825,0.120272464502905
"1313","RaMCONdy_fdg","RaMCONdy_fdg_1707010309","both",553.010032889154,2072.054215,0.26688975070527
"1314","RaMCONdy_fdg","RaMCONdy_fdg_1707010309","passive",321.570503491663,2072.054215,0.155194058709348
"1315","RaMCONdy_fdg","RaMCONdy_fdg_1707010310","both",20.7890237186098,147.892675,0.14056831224812
"1316","RaMCONdy_fdg","RaMCONdy_fdg_1707010310","passive",49.3860118521447,147.892675,0.333931425962406
"1317","RaMCONdy_fdg","RaMCONdy_fdg_1707010401","both",592.545478887561,2017.56744,0.293693022171076
"1318","RaMCONdy_fdg","RaMCONdy_fdg_1707010401","passive",238.684504121108,2017.56744,0.118303110661376
"1319","RaMCONdy_fdg","RaMCONdy_fdg_1707010403","both",690.414146807499,2350.492755,0.293731663430504
"1320","RaMCONdy_fdg","RaMCONdy_fdg_1707010403","passive",363.77828392813,2350.492755,0.154766817789289
"1321","RaMCONdy_fdg","RaMCONdy_fdg_1707020101","active",1728.08729924539,19991.53134,0.0864409669202154
"1322","RaMCONdy_fdg","RaMCONdy_fdg_1707020101","both",7406.12027743858,19991.53134,0.37046288008063
"1323","RaMCONdy_fdg","RaMCONdy_fdg_1707020101","passive",332.550096818954,19991.53134,0.0166345484577048
"1324","RaMCONdy_fdg","RaMCONdy_fdg_1707020102","active",1373.47312144298,16176.12272,0.0849074370426749
"1325","RaMCONdy_fdg","RaMCONdy_fdg_1707020102","both",6073.48318814235,16176.12272,0.375459762099428
"1326","RaMCONdy_fdg","RaMCONdy_fdg_1707020102","passive",557.191503758993,16176.12272,0.0344453064188297
"1327","RaMCONdy_fdg","RaMCONdy_fdg_1707020103","active",1128.98169943881,13034.793345,0.086612934287284
"1328","RaMCONdy_fdg","RaMCONdy_fdg_1707020103","both",4826.29852904599,13034.793345,0.370262757629165
"1329","RaMCONdy_fdg","RaMCONdy_fdg_1707020104","active",1204.23297525034,7833.64148,0.153725821934136
"1330","RaMCONdy_fdg","RaMCONdy_fdg_1707020104","both",2500.84992922661,7833.64148,0.319244879359301
"1331","RaMCONdy_fdg","RaMCONdy_fdg_1707020105","active",1352.30880026507,30930.25181,0.0437212347501116
"1332","RaMCONdy_fdg","RaMCONdy_fdg_1707020105","both",11318.757669387,30930.25181,0.365944569055451
"1333","RaMCONdy_fdg","RaMCONdy_fdg_1707020106","active",565.299468214962,18660.052475,0.0302946344321554
"1334","RaMCONdy_fdg","RaMCONdy_fdg_1707020106","both",6955.39416058491,18660.052475,0.372742475933735
"1335","RaMCONdy_fdg","RaMCONdy_fdg_1707020106","passive",121.239438797272,18660.052475,0.00649727212502235
"1336","RaMCONdy_fdg","RaMCONdy_fdg_1707020107","active",1370.97709252953,18947.386815,0.0723570540843222
"1337","RaMCONdy_fdg","RaMCONdy_fdg_1707020107","both",7062.39229807446,18947.386815,0.372737009437281
"1338","RaMCONdy_fdg","RaMCONdy_fdg_1707020108","active",934.097493855944,11069.93352,0.0843814908344584
"1339","RaMCONdy_fdg","RaMCONdy_fdg_1707020108","both",4009.45465380793,11069.93352,0.362193200759884
"1340","RaMCONdy_fdg","RaMCONdy_fdg_1707020109","active",624.636492653283,8034.24177,0.0777467881269999
"1341","RaMCONdy_fdg","RaMCONdy_fdg_1707020109","both",2940.54431888351,8034.24177,0.36600147257997
"1342","RaMCONdy_fdg","RaMCONdy_fdg_1707020110","active",604.664010498296,10644.26949,0.056806529660524
"1343","RaMCONdy_fdg","RaMCONdy_fdg_1707020110","both",3979.65424186908,10644.26949,0.373877629235887
"1344","RaMCONdy_fdg","RaMCONdy_fdg_1707020111","active",976.606377166462,6353.157965,0.153719832333252
"1345","RaMCONdy_fdg","RaMCONdy_fdg_1707020111","both",1994.5929198527,6353.157965,0.313952986977667
"1346","RaMCONdy_fdg","RaMCONdy_fdg_1707020112","active",279.997838042577,9026.12347,0.0310208295923718
"1347","RaMCONdy_fdg","RaMCONdy_fdg_1707020112","both",3361.2489183753,9026.12347,0.372391196458483
"1348","RaMCONdy_fdg","RaMCONdy_fdg_1707020113","active",2232.45390712757,10359.60389,0.215496068269804
"1349","RaMCONdy_fdg","RaMCONdy_fdg_1707020113","both",2800.789812541,10359.60389,0.270356843975913
"1350","RaMCONdy_fdg","RaMCONdy_fdg_1707020114","active",107.745612326845,8813.51385,0.0122250460100934
"1351","RaMCONdy_fdg","RaMCONdy_fdg_1707020114","both",2126.03609401279,8813.51385,0.241224570607873
"1352","RaMCONdy_fdg","RaMCONdy_fdg_1707020114","passive",1663.48186052706,8813.51385,0.188742184880898
"1353","RaMCONdy_fdg","RaMCONdy_fdg_1707020201","both",2281.00968238269,5992.21088,0.380662451315915
"1354","RaMCONdy_fdg","RaMCONdy_fdg_1707020202","active",1451.6162047274,17157.551855,0.0846050891756083
"1355","RaMCONdy_fdg","RaMCONdy_fdg_1707020202","both",6528.66460265968,17157.551855,0.380512596309427
"1356","RaMCONdy_fdg","RaMCONdy_fdg_1707020203","both",3428.81692120573,9304.56201,0.368509223488503
"1357","RaMCONdy_fdg","RaMCONdy_fdg_1707020204","active",49.2925157976597,2254.862905,0.0218605378129007
"1358","RaMCONdy_fdg","RaMCONdy_fdg_1707020204","both",831.445712470239,2254.862905,0.368734485199329
"1359","RaMCONdy_fdg","RaMCONdy_fdg_1707020205","both",1334.92845240119,4787.27477,0.278849348854316
"1360","RaMCONdy_fdg","RaMCONdy_fdg_1707020205","passive",770.066258614526,4787.27477,0.160856916640806
"1361","RaMCONdy_fdg","RaMCONdy_fdg_1707020206","both",2801.30930611813,8786.604055,0.31881592576418
"1362","RaMCONdy_fdg","RaMCONdy_fdg_1707020206","passive",978.267191413235,8786.604055,0.111336209676656
"1363","RaMCONdy_fdg","RaMCONdy_fdg_1707020207","active",812.604569554362,15217.377875,0.0533997759817318
"1364","RaMCONdy_fdg","RaMCONdy_fdg_1707020207","both",5692.80616250578,15217.377875,0.374099020821337
"1365","RaMCONdy_fdg","RaMCONdy_fdg_1707020208","active",279.913102341976,8072.271315,0.0346758788721382
"1366","RaMCONdy_fdg","RaMCONdy_fdg_1707020208","both",3033.34116518704,8072.271315,0.37577294503846
"1367","RaMCONdy_fdg","RaMCONdy_fdg_1707020208","passive",181.376487544805,8072.271315,0.0224690772233794
"1368","RaMCONdy_fdg","RaMCONdy_fdg_1707020209","active",1343.14993149289,15494.926835,0.086683205787005
"1369","RaMCONdy_fdg","RaMCONdy_fdg_1707020209","both",5817.4118608703,15494.926835,0.375439776051727
"1370","RaMCONdy_fdg","RaMCONdy_fdg_1707020209","passive",133.482533928458,15494.926835,0.0086145959480717
"1371","RaMCONdy_fdg","RaMCONdy_fdg_1707020210","active",560.105542133422,13659.278505,0.0410054998094075
"1372","RaMCONdy_fdg","RaMCONdy_fdg_1707020210","both",5170.53327046105,13659.278505,0.378536338399453
"1373","RaMCONdy_fdg","RaMCONdy_fdg_1707020210","passive",633.490343306116,13659.278505,0.0463780237787981
"1374","RaMCONdy_fdg","RaMCONdy_fdg_1707020301","active",1683.63929263425,24722.31778,0.0681020002904538
"1375","RaMCONdy_fdg","RaMCONdy_fdg_1707020301","both",8303.05076799702,24722.31778,0.33585244077374
"1376","RaMCONdy_fdg","RaMCONdy_fdg_1707020302","active",1059.40734798868,35918.794055,0.0294945132725359
"1377","RaMCONdy_fdg","RaMCONdy_fdg_1707020302","both",13474.4984437421,35918.794055,0.375137829602784
"1378","RaMCONdy_fdg","RaMCONdy_fdg_1707020303","both",2721.81307785284,7323.91214,0.371633769742743
"1379","RaMCONdy_fdg","RaMCONdy_fdg_1707020303","passive",36.9697672540583,7323.91214,0.00504781686991377
"1380","RaMCONdy_fdg","RaMCONdy_fdg_1707020304","active",208.603494341592,5577.6666,0.0373997783125997
"1381","RaMCONdy_fdg","RaMCONdy_fdg_1707020304","both",2106.67969626774,5577.6666,0.377699107413078
"1382","RaMCONdy_fdg","RaMCONdy_fdg_1707020304","passive",170.301155257858,5577.6666,0.0305326882137161
"1383","RaMCONdy_fdg","RaMCONdy_fdg_1707020305","active",19.5519282830485,552.651575,0.0353783996418511
"1384","RaMCONdy_fdg","RaMCONdy_fdg_1707020305","both",204.90878194778,552.651575,0.370773903879276
"1385","RaMCONdy_fdg","RaMCONdy_fdg_1707020305","passive",48.9083507113547,552.651575,0.0884976229577465
"1386","RaMCONdy_fdg","RaMCONdy_fdg_1707020401","both",2731.98132864228,7218.49691,0.378469557125886
"1387","RaMCONdy_fdg","RaMCONdy_fdg_1707020401","passive",439.810748426218,7218.49691,0.0609283004356399
"1388","RaMCONdy_fdg","RaMCONdy_fdg_1707020402","both",673.058604246096,2134.992,0.315251113
"1389","RaMCONdy_fdg","RaMCONdy_fdg_1707020402","passive",269.507030835472,2134.992,0.126233274333333
"1390","RaMCONdy_fdg","RaMCONdy_fdg_1707020403","active",534.550471108565,10291.10623,0.051942955321001
"1391","RaMCONdy_fdg","RaMCONdy_fdg_1707020403","both",3764.08210890205,10291.10623,0.365760689354195
"1392","RaMCONdy_fdg","RaMCONdy_fdg_1707020403","passive",156.98540212967,10291.10623,0.015254473000389
"1393","RaMCONdy_fdg","RaMCONdy_fdg_1707020404","active",132.838958668993,2370.063515,0.056048691449939
"1394","RaMCONdy_fdg","RaMCONdy_fdg_1707020404","both",864.606130805833,2370.063515,0.3648029368554
"1395","RaMCONdy_fdg","RaMCONdy_fdg_1707020404","passive",84.5585286039869,2370.063515,0.0356777479037252
"1396","RaMCONdy_fdg","RaMCONdy_fdg_1707020405","both",179.649980045876,731.457155,0.245605609047431
"1397","RaMCONdy_fdg","RaMCONdy_fdg_1707020405","passive",158.634056917364,731.457155,0.216874024449681
"1398","RaMCONdy_fdg","RaMCONdy_fdg_1707020408","both",344.625509854375,1580.561265,0.218039956745603
"1399","RaMCONdy_fdg","RaMCONdy_fdg_1707020408","passive",402.802893863395,1580.561265,0.254848010503025
"1400","RaMCONdy_fdg","RaMCONdy_fdg_1707020411","both",3559.21751504003,10164.118685,0.350174729885106
"1401","RaMCONdy_fdg","RaMCONdy_fdg_1707020411","passive",1180.07350872432,10164.118685,0.116101901728661
"1402","RaMCONdy_fdg","RaMCONdy_fdg_1707030304","active",5.82299275690101,91.849135,0.0633973608668281
"1403","RaMCONdy_fdg","RaMCONdy_fdg_1707030304","both",27.6500138883998,91.849135,0.301037281280872
"1404","RaMCONdy_fdg","RaMCONdy_fdg_1707030304","passive",7.11382962396354,91.849135,0.0774512424527846
"1405","RaMCONdy_fdg","RaMCONdy_fdg_1707030305","active",333.063494120579,4940.28253,0.0674179041579184
"1406","RaMCONdy_fdg","RaMCONdy_fdg_1707030305","both",1871.81183144185,4940.28253,0.37888760816314
"1407","RaMCONdy_fdg","RaMCONdy_fdg_1707030306","both",47.0884698648268,123.20683,0.382190418054152
"1408","RaMCONdy_fdg","RaMCONdy_fdg_1707030306","passive",8.22215271592203,123.20683,0.0667345529133574
"1409","RaMCONdy_fdg","RaMCONdy_fdg_1707030307","active",503.403957335741,3947.51125,0.127524388267606
"1410","RaMCONdy_fdg","RaMCONdy_fdg_1707030307","both",1323.39380502732,3947.51125,0.33524763356338
"1411","RaMCONdy_fdg","RaMCONdy_fdg_1707030308","active",40.7165323429538,528.188125,0.077087178631579
"1412","RaMCONdy_fdg","RaMCONdy_fdg_1707030308","both",195.552884135203,528.188125,0.370233397684211
"1413","RaMCONdy_fdg","RaMCONdy_fdg_1707030308","passive",6.36773790320625,528.188125,0.0120558142105263
"1414","RaMCONdy_fdg","RaMCONdy_fdg_1707030309","active",330.895721833706,3869.450605,0.0855149104128973
"1415","RaMCONdy_fdg","RaMCONdy_fdg_1707030309","both",1401.78722810037,3869.450605,0.362270350806138
"1416","RaMCONdy_fdg","RaMCONdy_fdg_1707030401","active",222.638434729681,2219.05731,0.100330186934055
"1417","RaMCONdy_fdg","RaMCONdy_fdg_1707030401","both",843.772295217285,2219.05731,0.380239073328523
"1418","RaMCONdy_fdg","RaMCONdy_fdg_1707030401","passive",55.5018954518703,2219.05731,0.0250114745580277
"1419","RaMCONdy_fdg","RaMCONdy_fdg_1707030402","active",164.434287190405,1607.693455,0.10227962717582
"1420","RaMCONdy_fdg","RaMCONdy_fdg_1707030402","both",612.406248519318,1607.693455,0.380922275085904
"1421","RaMCONdy_fdg","RaMCONdy_fdg_1707030402","passive",97.3125390009591,1607.693455,0.060529287283165
"1422","RaMCONdy_fdg","RaMCONdy_fdg_1707030403","active",3741.98352631622,26262.403155,0.142484429327778
"1423","RaMCONdy_fdg","RaMCONdy_fdg_1707030403","both",7629.50238998656,26262.403155,0.290510443578123
"1424","RaMCONdy_fdg","RaMCONdy_fdg_1707030404","active",1029.5200506796,17415.974845,0.0591135471796555
"1425","RaMCONdy_fdg","RaMCONdy_fdg_1707030404","both",6220.29166000709,17415.974845,0.357160119681322
"1426","RaMCONdy_fdg","RaMCONdy_fdg_1707030405","active",23.2586078096325,374.735575,0.0620667194718101
"1427","RaMCONdy_fdg","RaMCONdy_fdg_1707030405","both",135.531518765396,374.735575,0.361672410646884
"1428","RaMCONdy_fdg","RaMCONdy_fdg_1707030405","passive",20.2047834702747,374.735575,0.0539174415727003
"1429","RaMCONdy_fdg","RaMCONdy_fdg_1707030406","active",621.250955884767,10672.068865,0.0582127948894909
"1430","RaMCONdy_fdg","RaMCONdy_fdg_1707030406","both",3982.50211892883,10672.068865,0.373170579135766
"1431","RaMCONdy_fdg","RaMCONdy_fdg_1707030406","passive",166.264430678382,10672.068865,0.0155794000939838
"1432","RaMCONdy_fdg","RaMCONdy_fdg_1707030407","active",54.7082754027688,1654.6188,0.0330639754623656
"1433","RaMCONdy_fdg","RaMCONdy_fdg_1707030407","both",596.650931415724,1654.6188,0.360597215150538
"1434","RaMCONdy_fdg","RaMCONdy_fdg_1707030407","passive",149.171571022491,1654.6188,0.0901546453010752
