"BpS_Code","BPS_LLID","SCLASS","AREA_PCT","AREA","AREA_TOTAL","avg","low","high","departure"
"RaPIPOm_fpd","RaPIPOm_fpd_1706010903","A",33.4478450968145,89.956346047014,712.10879,76.70918276867,63.4620194903261,89.956346047014,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010903","B",8.05746408494691,57.37791,712.10879,49.0786510320976,38.863622057766,59.2936771579941,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010903","C",52.7170518425984,285.850895002903,712.10879,264.933052502613,244.015182942189,285.850895002903,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010903","D",4.43472829481574,269.360653950083,712.10879,301.67188862543,279.353565267437,323.990212695532,-9.9929113173539
"RaPIPOm_fpd","RaPIPOm_fpd_1706010903","E",1.34291068082448,9.562985,712.10879,19.7160328739093,12.1571497472316,27.2749152884783,-2.5941647472316
"RaPIPOm_fpd","RaPIPOm_fpd_1706010904","A",36.9310291621663,364.151829313365,2882.68399,310.526054668176,256.900280022988,364.151829313365,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010904","B",14.3264928251813,240.026434516527,2882.68399,198.675038937554,157.323631827846,240.026434516527,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010904","C",45.1010646505169,1157.15156184498,2882.68399,1072.47414944999,987.796627513008,1157.15156184498,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010904","D",2.75420459805586,1095.77873932513,2882.68399,1221.19644608458,1130.84975421503,1311.54314083681,-35.0710148899002
"RaPIPOm_fpd","RaPIPOm_fpd_1706010904","E",0.887208764079617,25.575425,2882.68399,79.8123729267997,49.2132963846396,110.411446586276,-23.6378713846396
"RaPIPOm_fpd","RaPIPOm_fpd_1706011001","A",52.8695652173913,21.0622418984886,127.877125,13.7750718588336,11.3962089965451,16.1539347211221,4.90830717736649
"RaPIPOm_fpd","RaPIPOm_fpd_1706011001","B",43.8260869565217,10.6476778156923,127.877125,8.81331178746287,6.978945247725,10.6476778156923,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706011001","C",0,43.8190912528915,127.877125,47.5754232320432,43.8190912528915,51.3317503518643,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706011001","D",2.78260869565217,50.1649906398426,127.877125,54.172809481456,50.1649906398426,58.1806284509465,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706011001","E",0.521739130434783,2.183123393085,127.877125,3.54051183713237,2.183123393085,4.89790015330262,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706011003","A",0,0.019819493907035,0.222395,0.023956646711015,0.019819493907035,0.028093799514995,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706011003","B",100,0.03532819255241,0.222395,0.015327498760805,0.012137296083,0.01851770054903,0.01681049200338
"RaPIPOm_fpd","RaPIPOm_fpd_1706011003","C",0,0.07620711522242,0.222395,0.08273986649051,0.07620711522242,0.08927260930759,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706011003","D",0,0.087243461982335,0.222395,0.09421358170688,0.087243461982335,0.10118370165382,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706011003","E",0,0.0037967363358,0.222395,0.006157411890665,0.0037967363358,0.008518087223135,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706011004","A",25.3588516746412,14.6744198989179,92.96111,10.0138783252043,8.28454845314063,11.7432081972679,2.93121170164994
"RaPIPOm_fpd","RaPIPOm_fpd_1706011004","B",70.8133971291866,7.74039882949454,92.96111,6.40689448201649,5.073389762694,7.74039882949454,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706011004","C",0.956937799043062,31.8545741629716,92.96111,34.5852641930332,31.8545741629716,37.3159506905726,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706011004","D",0.478468899521531,36.467767108616,92.96111,39.3812771534758,36.467767108616,42.2947872912968,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706011004","E",2.39234449760766,2.22395,92.96111,2.57379817029797,1.5870357883644,3.56056045927043,0
"RaPIPOm_fpd","RaPIPOm_fpd_1707010101","A",0.801424755120214,22.2572916576003,249.749585,26.9033142564698,22.2572916576003,31.5493368553394,0
"RaPIPOm_fpd","RaPIPOm_fpd_1707010101","B",98.4861976847729,39.6735602363564,249.749585,17.212781108384,13.630183501209,20.7953777165607,18.8781825197957
"RaPIPOm_fpd","RaPIPOm_fpd_1707010101","C",0.356188780053428,85.5805903947777,249.749585,92.9168700688427,85.5805903947777,100.253140252424,0
"RaPIPOm_fpd","RaPIPOm_fpd_1707010101","D",0,97.9744078061622,249.749585,105.801852256826,97.9744078061622,113.62929695724,0
"RaPIPOm_fpd","RaPIPOm_fpd_1707010101","E",0.356188780053428,4.2637349051034,249.749585,6.91477355321679,4.2637349051034,9.5658119515806,0
"RaPIPOm_fpd","RaPIPOm_fpd_1707010102","A",3.57142857142857,0.55494582939698,6.22706,0.67078610790842,0.55494582939698,0.78662638641986,0
"RaPIPOm_fpd","RaPIPOm_fpd_1707010102","B",82.1428571428571,0.8569915666221,6.22706,0.42916996530254,0.339844290324,0.51849561537284,0.33849595124926
"RaPIPOm_fpd","RaPIPOm_fpd_1707010102","C",0,2.13379922622776,6.22706,2.31671626173428,2.13379922622776,2.49963306061252,0
"RaPIPOm_fpd","RaPIPOm_fpd_1707010102","D",3.57142857142857,2.44281693550538,6.22706,2.63798028779264,2.44281693550538,2.83314364630696,0
"RaPIPOm_fpd","RaPIPOm_fpd_1707010102","E",10.7142857142857,0.23850644224778,6.22706,0.17240753293862,0.1063086174024,0.23850644224778,0
"RaPIPOm_fpd","RaPIPOm_fpd_1707010103","A",0,0.297292408605525,3.335925,0.359349700665225,0.297292408605525,0.421406992724925,0
"RaPIPOm_fpd","RaPIPOm_fpd_1707010103","B",100,0.52992288828615,3.335925,0.229912481412075,0.182059441245,0.27776550823545,0.2521573800507
"RaPIPOm_fpd","RaPIPOm_fpd_1707010103","C",0,1.1431067283363,3.335925,1.24109799735765,1.1431067283363,1.33908913961385,0
"RaPIPOm_fpd","RaPIPOm_fpd_1707010103","D",0,1.30865192973503,3.335925,1.4132037256032,1.30865192973503,1.5177555248073,0
"RaPIPOm_fpd","RaPIPOm_fpd_1707010103","E",0,0.056951045037,3.335925,0.092361178359975,0.056951045037,0.127771308347025,0
