"YEAR","BpS_Code","MAP_ZONE","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2011,"RaDFHEwt_fwm","WWC","C",0,0,0,0,0,9144
2011,"RaDFHEwt_fwm","WWC","D",0,0,0,0,0,9144
2011,"RaDFHEwt_fwm","WWC","E",0,0,0,0,0,9144
2011,"RaDFHEwt_fwn","WCR","A",0,0,0,0,0,9144
2011,"RaDFHEwt_fwn","WCR","B",0,0,0,0,0,9144
2011,"RaDFHEwt_fwn","WCR","C",0,0,0,0,0,9144
2011,"RaDFHEwt_fwn","WCR","D",0,0,0,0,0,9144
2011,"RaDFHEwt_fwn","WCR","E",0,0,0,0,0,9144
2011,"RaDFHEwt_fwn","WWC","A",0,0,0,0,0,5856
2011,"RaDFHEwt_fwn","WWC","B",0,0,0,0,0,5856
2011,"RaDFHEwt_fwn","WWC","C",0,0,0,0,0,5856
2011,"RaDFHEwt_fwn","WWC","D",0,0,0,0,0,5856
2011,"RaDFHEwt_fww","WNC","D",0,0,0,0,0,5856
2011,"RaDFHEwt_fww","WNC","E",0,0,0,0,0,3288
2011,"RaDFHEwt_fww","WWC","A",0,0,0,0,0,5856
2011,"RaDFHEwt_fww","WWC","B",0,0,0,0,0,9144
2011,"RaDFHEwt_fww","WWC","D",0,0,0,0,0,5856
2011,"RaDFHEwt_fww","WWC","E",0,0,0,0,0,9144
2011,"RaMCONdy_fdd","OBM","A",0.144213670111211,5853.94258737474,6.05048079601384e-06,8752284.06038519,4,3631
2011,"RaMCONdy_fdd","OBM","B",0.130115101210589,9159.68273654835,6.63759661882621e-06,45503024.3230163,3,9144
2011,"RaMCONdy_fdd","OBM","C",0.471449169882649,38207.9857130621,6.92614046846745e-05,186905730.863323,8,9487
2011,"RaMCONdy_fdd","OBM","D",0.0656336339567994,1965.41330684706,1.08699864422057e-06,2455969.72308021,1,3288
2011,"RaMCONdy_fdd","OBM","E",0.616469730906281,6563.51144167886,0.000955402185187425,46640982.4318878,1,343
2011,"RaMCONdy_fdd","WNE","A",8.07954927879987,568774.165024376,0.0223131427928738,2361878282.1653,221,9144
2011,"RaMCONdy_fdd","WNE","B",12.1884357619119,858026.498040548,0.050841153416047,3409672752.98985,272,9144
2011,"RaMCONdy_fdd","WNE","C",15.2179517538228,1071294.63581259,0.0789873459027044,4639581648.10871,316,9144
2011,"RaMCONdy_fdd","WNE","D",0.991300607432939,69784.3599716959,0.000342269960247542,328709809.477486,21,9144
