"YEAR","BpS_Code","BPS_LLID","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080001A","B",0,0,0,0,0,5856
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080001A","C",0,0,0,0,0,5856
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080001A","D",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080001A","E",0,0,0,0,0,5856
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080002","A",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080002","B",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080002","C",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080002","D",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080002","E",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080003C","A",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080003C","B",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080003C","C",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080003C","E",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080004","A",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080004","B",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080004","C",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080004","D",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080004","E",0,0,0,0,0,3631
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080005","A",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080005","B",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080005","C",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080005","D",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080005","E",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17080006A","E",0,0,0,0,0,5856
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17100101","C",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17100101","D",0,0,0,0,0,5856
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17100101","E",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110005","E",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110006","A",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110006","B",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110006","C",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110006","E",0,0,0,0,0,3631
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110007","A",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110009","E",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110013","A",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110013","B",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110013","C",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110013","D",0,0,0,0,0,5856
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110013","E",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110014","A",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110014","B",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110014","C",0,0,0,0,0,3631
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110014","D",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110014","E",0,0,0,0,0,9487
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110015","A",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110015","B",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110015","C",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110015","D",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110015","E",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110018","A",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110018","B",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110018","C",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110018","E",0,0,0,0,0,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17110020","A",0,0,0,0,0,3288
