"YEAR","BpS_Code","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2002,"RaPIPOm_fpd","E",0.649223275474551,31992.2374397243,0.00377492119377016,1922271644.66893,1,592
2002,"RaSAWD_fal","A",9.94814733164736,481778.334857376,0.0929655233722079,41290158252.7626,6,357
2002,"RaSAWD_fal","B",7.60294404230595,368202.600806215,0.0510936970607449,30512923909.253,5,357
2002,"RaSAWD_fal","C",0.595467965750003,21128.0261997353,0.000284908638196961,285966580.260156,2,323
2002,"RaSPFI_fcd","A",0.187004031251895,15850.2921684296,0.000105361465958116,319649411.720892,2,915
2002,"RaSPFI_fcd","B",1.43171244917961,139887.844755996,0.00483906254450128,10847952203.0885,3,949
2002,"RaSPFI_fcd","C",2.65457887799489,94188.1264979531,0.00520016194829917,1823887875.36821,5,323
2002,"RaSPFI_fcd","D",3.70234921003652,131364.465612684,0.0101985019241082,2263011990.62647,7,323
2002,"RaSPFI_fcd","E",5.73638079980101,277806.901898618,0.0308005563690026,15237074102.5348,10,357
2002,"RaSSHE_fss","A",0,0,0,0,0,592
2002,"RaSSHE_fss","B",0,0,0,0,0,592
2002,"RaSSHE_fss","D",0,0,0,0,0,592
2002,"RaSSHE_fss","E",0,0,0,0,0,915
2003,"Na0710411_fmt","A",0,0,0,0,0,336
2003,"Na0710411_fmt","C",0,0,0,0,0,916
2003,"Na0710411_fmt","D",0,0,0,0,0,370
2003,"Na0710411_fmt","E",0,0,0,0,0,580
2003,"Na0710412_fmc","A",0,0,0,0,0,336
2003,"Na0710412_fmc","B",0,0,0,0,0,336
2003,"Na0710412_fmc","C",0,0,0,0,0,370
2003,"Na0710412_fmc","D",0,0,0,0,0,916
2003,"Na0710412_fmc","E",0,0,0,0,0,336
2003,"Na0710412_fmh","A",2.39345457927609,83671.1575728732,0.00454594747593646,1608684351.96949,5,336
2003,"Na0710412_fmh","B",2.86549844867689,279256.086334476,0.0207596913485966,18601395378.8143,7,950
2003,"Na0710412_fmh","C",1.43954967866018,125647.88979283,0.00582843941010859,6514071753.4455,3,916
2003,"Na0710412_fmh","D",2.1563515690451,75382.4340258234,0.0038083844171669,1570817396.48833,4,336
2003,"Na0710412_fmh","E",3.28055344149141,319705.1164013,0.0266997408559616,19969652121.5729,5,950
2003,"Na0710412_fmi","D",0,0,0,0,0,580
2003,"Na1010471_frn","A",5.02976783449761,175832.247112249,0.0194040798045687,4015930367.38192,7,336
2003,"Na1010471_frn","B",3.29593454915813,287678.311583131,0.0304461532864169,6984262427.23754,11,916
2003,"Na1010471_frn","C",2.5176276222374,219745.523692304,0.0177485271173635,11959774330.8115,7,916
2003,"RaABAMlw_fsi","A",0.744269869015422,26018.4262640012,0.000426546402430488,499423357.746375,3,336
2003,"RaABAMlw_fsi","B",0.181758330973971,15864.3713917546,9.69419016409669e-05,327242551.629928,1,916
2003,"RaABAMlw_fsi","C",1.01829262785501,35597.802297264,0.000829758914371519,731584019.739095,2,336
2003,"RaABAMlw_fsi","D",0.610722577214461,21349.836940243,0.000330282971539412,435092166.460096,1,336
2003,"RaABAMlw_fsi","E",0.459082718134663,20718.4841827969,0.00038829585854961,378034804.036142,2,370
2003,"RaABAMlw_fwc","A",0,0,0,0,0,916
2003,"RaABAMlw_fwc","B",0,0,0,0,0,336
2003,"RaABAMlw_fwc","C",0,0,0,0,0,916
2003,"RaABAMlw_fwc","E",0,0,0,0,0,336
2003,"RaABAMup_fst","A",0,0,0,0,0,916
2003,"RaABAMup_fst","B",0,0,0,0,0,916
2003,"RaABAMup_fst","C",0,0,0,0,0,916
2003,"RaABAMup_fst","D",0,0,0,0,0,950
2003,"RaABAMup_fst","E",0,0,0,0,0,950
2003,"RaABLA_faf","B",0,0,0,0,0,950
2003,"RaABLA_faf","E",0,0,0,0,0,336
2003,"RaDFHEdy_fdg","A",0,0,0,0,0,580
2003,"RaDFHEdy_fdg","B",0,0,0,0,0,916
2003,"RaDFHEdy_fdg","C",0,0,0,0,0,580
2003,"RaDFHEdy_fdg","D",0,0,0,0,0,916
2003,"RaDFHEdy_fdg","E",0,0,0,0,0,916
2003,"RaDFHEdy_fwi","A",0,0,0,0,0,916
2003,"RaDFHEdy_fwi","B",0,0,0,0,0,916
2003,"RaDFHEdy_fwi","C",0,0,0,0,0,916
2003,"RaDFHEdy_fwi","D",0,0,0,0,0,916
2003,"RaDFHEdy_fwi","E",0,0,0,0,0,916
2003,"RaDFHEwt_fwm","A",0,0,0,0,0,916
2003,"RaDFHEwt_fwm","B",0,0,0,0,0,916
2003,"RaDFHEwt_fwm","C",0,0,0,0,0,916
2003,"RaDFHEwt_fwm","D",0,0,0,0,0,916
2003,"RaDFHEwt_fwm","E",0,0,0,0,0,950
2003,"RaDFHEwt_fwn","A",0,0,0,0,0,916
2003,"RaDFHEwt_fwn","B",0,0,0,0,0,916
2003,"RaDFHEwt_fwn","C",0,0,0,0,0,916
2003,"RaDFHEwt_fwn","D",0,0,0,0,0,336
2003,"RaDFHEwt_fwn","E",0,0,0,0,0,916
2003,"RaDFHEwt_fww","E",0,0,0,0,0,580
2003,"RaMCONdy_fdd","A",4.58875350850154,400519.137109103,0.0582893805886119,15913308841.6219,24,916
2003,"RaMCONdy_fdd","B",10.750574523644,938339.970464675,0.319170924503395,47300192162.5472,28,916
2003,"RaMCONdy_fdd","C",18.4813718225282,1613105.40678152,0.942166529124251,78393352520.2277,44,916
2003,"RaMCONdy_fdd","D",1.40275121030449,122436.017382283,0.0054771860281102,6041153184.38634,5,916
2003,"RaMCONdy_fdd","E",1.50106833544814,131017.408832625,0.00634742391390345,6810375056.54286,4,916
2003,"RaMCONdy_fmd","A",2.65185792391277,231461.516826672,0.0194473533141752,9011390368.38442,10,916
2003,"RaMCONdy_fmd","B",3.17470344721053,277096.924665556,0.0275546357748413,14619012067.2685,7,916
2003,"RaMCONdy_fmd","C",11.0097263977566,960959.465019672,0.33097585059765,55854461874.6682,21,916
2003,"RaMCONdy_fmd","D",1.26452715266827,66165.6898695984,0.0117422925730675,4299564470.24371,1,580
2003,"RaMCONdy_fmd","E",3.31339388743551,173371.518285929,0.0802285209285717,10756710239.873,3,580
2003,"RaMCONms_fcm","A",0.894318806107896,78058.6265658331,0.00223258462711652,4976900286.57935,4,916
2003,"RaMCONms_fcm","B",0.533282483332141,18642.6611476506,0.000268400805176919,494262352.168987,1,336
2003,"RaMCONms_fcm","C",1.04274780866245,91013.9217053465,0.00304584409353823,3945195940.5653,5,916
2003,"RaMCONms_fcm","D",1.02698851097855,35901.795785741,0.000844390151686851,11854774.4041943,2,336
2003,"RaMCONms_fcm","E",1.56458958139273,70610.204248955,0.00380990298249546,6662100712.02186,2,370
2003,"RaMCONms_fmm","A",2.57856706494928,225064.487320586,0.0187200469236411,5726541750.83085,14,916
2003,"RaMCONms_fmm","B",1.9718751088847,172110.730209023,0.0108503227551357,5716808961.96534,8,916
2003,"RaMCONms_fmm","C",3.44789811525801,300942.113235058,0.03331519740425,10624717864.6102,13,916
2003,"RaMCONms_fmm","D",1.48300920953849,51843.5145282126,0.00180473707475406,1034640785.32982,3,336
2003,"RaMCONms_fmm","E",2.20440596231064,214829.563775021,0.0122136178892642,13745205289.5079,6,950
2003,"RaPIPOm_fdp","A",0.0373761237910532,1306.606597118,1.68285833758407e-06,5533120.39260428,1,336
2003,"RaPIPOm_fpd","A",1.14064690203539,59683.7236840185,0.00953745109864802,3763465095.90123,1,580
2003,"RaPIPOm_fpd","B",2.72365581760641,142513.79716047,0.053703317717317,11191082081.2839,2,580
2003,"RaPIPOm_fpd","C",1.79834500738745,94097.4164028512,0.0239625880961258,5463976127.86119,2,580
2003,"RaPIPOm_fpd","D",3.44463776069429,180238.781987622,0.0874818261185647,14253976786.7232,3,580
2003,"RaPIPOm_fpd","E",2.43953950141697,127647.566708861,0.0443880705399519,9957370083.08263,2,580
2003,"RaSAWD_fal","A",1.03272189753083,46606.921702821,0.00191434094899724,4147233090.70855,1,370
2003,"RaSAWD_fal","B",0.520588770628395,23494.2631990827,0.000518095490744313,562181827.907512,1,370
2003,"RaSAWD_fal","C",10.2218617857056,103975.285449684,2.62230220477885,8845880402.11488,2,34
2003,"RaSPFI_fcd","A",0.41889540347754,14643.8806962956,0.000149685297684513,126854427.658511,4,336
2003,"RaSPFI_fcd","B",1.92744633158594,67380.2908648305,0.00308339008467433,1493859351.43621,4,336
2003,"RaSPFI_fcd","C",4.15220936546691,404652.02051568,0.0436044294233364,18737609226.2009,14,950
2003,"RaSPFI_fcd","D",4.74999217709009,462908.722252506,0.0571356631455839,25349182373.2405,13,950
2003,"RaSPFI_fcd","E",1.791363724452,156355.195770879,0.00893398473399552,5425214243.62084,7,916
2003,"RaSSHE_fss","A",0,0,0,0,0,580
2003,"RaSSHE_fss","B",0,0,0,0,0,580
2003,"RaSSHE_fss","D",0,0,0,0,0,916
2003,"RaSSHE_fss","E",0,0,0,0,0,916
2004,"Na0710411_fmt","A",0,0,0,0,0,920
2004,"Na0710411_fmt","C",0,0,0,0,0,920
2004,"Na0710411_fmt","D",0,0,0,0,0,953
2004,"Na0710411_fmt","E",0,0,0,0,0,622
2004,"Na0710412_fmc","A",0,0,0,0,0,920
2004,"Na0710412_fmc","D",0,0,0,0,0,953
2004,"Na0710412_fmc","E",0,0,0,0,0,331
2004,"Na0710412_fmh","A",1.1637879203416,108206.681463024,0.00295568024153217,6281370458.48535,4,920
2004,"Na0710412_fmh","B",1.15523386313667,42044.4152684126,0.00104811804945139,826469995.630424,2,331
2004,"Na0710412_fmh","C",3.17811949982683,335278.069379569,0.0201616596966814,22294344356.0136,6,953
2004,"Na0710412_fmh","D",3.02248561063645,110002.523481573,0.00690763728629045,2172398452.11613,6,331
2004,"Na0710412_fmh","E",0.585779475672089,21319.2811574954,0.000286201175554404,441247842.706836,1,331
2004,"Na1010471_frn","A",1.36787725541736,127182.501098668,0.00419065777293835,5915492199.88749,6,920
2004,"Na1010471_frn","B",4.96167782890317,180578.885127262,0.0184997882607606,3576228576.05256,7,331
2004,"Na1010471_frn","C",1.53239088357307,142478.650377263,0.00520345141362158,4576341944.77105,7,920
2004,"Na1010471_frn","E",1.23627602444972,44993.9221978961,0.00120901835546754,861113604.654994,2,331
2004,"RaABAMlw_fsi","A",0.728902967194272,76896.1581272356,0.00114239960459848,4190660180.04496,3,953
2004,"RaABAMlw_fsi","B",1.62656980697024,59198.5559024663,0.00190507239867942,1037558507.32637,3,331
2004,"RaABAMlw_fsi","C",0.603590184627776,56120.6124420459,0.000822303001815028,931759626.266599,4,920
2004,"RaABAMlw_fsi","D",0.732201216718022,35813.7592262865,0.0011638296772364,2305737427.47059,1,364
2004,"RaABAMlw_fsi","E",0.451865815755469,47669.9187470367,0.000421665540262583,990847683.002795,2,953
2004,"RaABAMlw_fwc","D",0,0,0,0,0,589
2004,"RaABAMup_fst","A",0,0,0,0,0,920
2004,"RaABAMup_fst","B",0,0,0,0,0,953
2004,"RaABAMup_fst","C",0,0,0,0,0,331
2004,"RaABAMup_fst","D",0,0,0,0,0,331
2004,"RaABAMup_fst","E",0,0,0,0,0,953
2004,"RaABLA_faf","A",0,0,0,0,0,331
2004,"RaABLA_faf","B",0.279911299388864,26025.5947681444,0.000180577726042951,545391469.596034,1,920
2004,"RaABLA_faf","C",0,0,0,0,0,331
2004,"RaABLA_faf","E",0,0,0,0,0,589
2004,"RaDFHEdy_fdg","A",0,0,0,0,0,920
2004,"RaDFHEdy_fdg","B",0,0,0,0,0,920
2004,"RaDFHEdy_fdg","D",0,0,0,0,0,589
2004,"RaDFHEdy_fdg","E",0,0,0,0,0,920
2004,"RaDFHEdy_fwi","A",0,0,0,0,0,920
2004,"RaDFHEdy_fwi","B",0,0,0,0,0,920
2004,"RaDFHEdy_fwi","C",0,0,0,0,0,920
2004,"RaDFHEdy_fwi","D",0,0,0,0,0,920
2004,"RaDFHEdy_fwi","E",0,0,0,0,0,953
2004,"RaDFHEwt_fwm","A",0,0,0,0,0,920
2004,"RaDFHEwt_fwm","B",0,0,0,0,0,920
2004,"RaDFHEwt_fwm","C",0,0,0,0,0,920
2004,"RaDFHEwt_fwm","D",0,0,0,0,0,920
2004,"RaDFHEwt_fwm","E",0,0,0,0,0,920
2004,"RaDFHEwt_fwn","A",0,0,0,0,0,920
2004,"RaDFHEwt_fwn","B",0,0,0,0,0,589
2004,"RaDFHEwt_fwn","C",0,0,0,0,0,589
2004,"RaDFHEwt_fwn","D",0,0,0,0,0,331
2004,"RaDFHEwt_fwn","E",0,0,0,0,0,920
2004,"RaDFHEwt_fww","B",0,0,0,0,0,589
2004,"RaDFHEwt_fww","D",0,0,0,0,0,589
2004,"RaMCONdy_fdd","A",7.35775642673383,776211.961147103,0.108820960179133,34037380099.9151,29,953
2004,"RaMCONdy_fdd","B",10.0222422712812,931848.11256286,0.221309924437551,27750480775.5973,34,920
2004,"RaMCONdy_fdd","C",17.1194955251909,1806033.85390352,0.584175347633759,91096560210.4361,42,953
2004,"RaMCONdy_fdd","E",2.34911634465502,247821.767817995,0.0111210791478333,12730345011.5686,10,953
2004,"RaMCONdy_fmd","A",4.75814613820021,442402.945185771,0.0494807219438127,20471049573.6344,15,920
2004,"RaMCONdy_fmd","B",6.30893966654916,586592.636798758,0.0871951924541206,34217887242.2747,13,920
2004,"RaMCONdy_fmd","C",6.85020155894402,722667.084629389,0.0937782519841392,42733700797.6845,17,953
2004,"RaMCONdy_fmd","D",0.563639897154859,52406.1143317121,0.000713717336377406,3120516178.23942,2,920
2004,"RaMCONdy_fmd","E",3.4903092213106,324521.99538809,0.026571773115681,18579126846.0877,6,920
2004,"RaMCONms_fcm","A",0.473492031709502,23159.6577990116,0.000409131438058218,381132865.298583,4,364
2004,"RaMCONms_fcm","B",1.7869416673262,87403.7042875952,0.00577982765021534,4604810104.63341,3,364
2004,"RaMCONms_fcm","C",1.14866091244661,106800.202416308,0.00292847193505475,3557183468.34571,6,920
2004,"RaMCONms_fcm","E",0.17762522779482,6464.6207818687,3.62545957719039e-05,129003333.465126,1,331
2004,"RaMCONms_fmm","A",1.53165126917432,142409.882504482,0.00515284862716132,4715141457.59203,7,920
2004,"RaMCONms_fmm","B",2.7741530718422,100964.52977407,0.00572568195986753,2055291058.26876,5,331
2004,"RaMCONms_fmm","C",5.13315846673788,477270.844112641,0.0580990587039053,16525769925.4183,21,920
2004,"RaMCONms_fmm","D",1.17155895134418,42638.5623149909,0.00107571233927464,849810660.027981,2,331
2004,"RaMCONms_fmm","E",3.17607648071891,295305.2614178,0.0221061435528208,10399910650.6523,10,920
2004,"RaPIPOm_fpd","A",4.40617403855818,249315.80170367,0.109672872718428,16847041891.9348,5,589
2004,"RaPIPOm_fpd","B",0.942520616406553,53330.9127250296,0.00494363614867527,4231703944.85687,1,589
2004,"RaPIPOm_fpd","D",2.52220462255894,142714.623169936,0.0351937625671441,9265609472.39238,3,589
2004,"RaPIPOm_fpd","E",1.62840463327057,92140.4835780555,0.0150070349521783,6348812690.10775,1,589
2004,"RaSAWD_fal","A",1.70833982698513,180222.574722886,0.00582938547655034,15808834215.1531,2,953
2004,"RaSAWD_fal","B",8.85065736853785,110790.167974408,1.75079627733492,10117608391.2375,2,33
2004,"RaSAWD_fal","C",0.278161376703688,10123.6059701443,7.50649432681534e-05,236012921.464169,1,331
2004,"RaSPFI_fcd","A",0.846515813362255,78707.3532633126,0.00157040564504808,2106770725.64023,6,920
2004,"RaSPFI_fcd","B",1.80825178155899,88446.0342957845,0.00624332438542212,6449008370.34053,4,364
2004,"RaSPFI_fcd","C",3.90229280784152,362827.408201328,0.0333345378802431,16043613854.8752,11,920
2004,"RaSPFI_fcd","D",1.53887344828051,162344.593646363,0.00487033578078333,9400018731.85017,5,953
2004,"RaSPFI_fcd","E",4.09378808171625,431877.204290683,0.0335558917184239,27059994029.4547,9,953
2004,"RaSSHE_fss","A",0,0,0,0,0,920
2004,"RaSSHE_fss","B",0,0,0,0,0,589
2004,"RaSSHE_fss","D",0,0,0,0,0,589
2004,"RaSSHE_fss","E",0,0,0,0,0,920
2005,"Na0710411_fmt","D",0,0,0,0,0,909
2005,"Na0710411_fmt","E",0,0,0,0,0,945
2005,"Na0710412_fmc","A",0,0,0,0,0,340
2005,"Na0710412_fmc","B",0,0,0,0,0,340
2005,"Na0710412_fmc","C",0,0,0,0,0,340
2005,"Na0710412_fmc","D",0,0,0,0,0,340
2005,"Na0710412_fmc","E",0,0,0,0,0,945
2005,"Na0710412_fmh","A",1.36980308026974,53476.4617236113,0.00100715696302037,1176005795.01725,5,340
2005,"Na0710412_fmh","B",2.06909261401601,80776.3930230363,0.00221085214411863,1519369969.63005,5,340
2005,"Na0710412_fmh","C",2.2235713969389,114845.770102548,0.00455980019688701,3224493818.50253,5,376
2005,"Na0710412_fmh","D",3.32522755790733,171745.472252347,0.00916796662337365,7951392997.31406,6,376
2005,"Na0710412_fmh","E",3.70833443732725,46761.0356427133,0.12226679691055,4343265727.14401,1,36
2005,"Na1010471_frn","A",2.59372378723081,259129.653166161,0.0137485902863613,17312980348.4177,8,945
2005,"Na1010471_frn","B",5.91954763308957,231096.328356681,0.0173362419419696,3939765652.44456,8,340
2005,"Na1010471_frn","C",2.41179048766878,210541.361262152,0.0147358719077525,8464112583.23013,9,909
2005,"Na1010471_frn","E",0.527541848017426,20594.9832128804,0.000165556878079085,425594095.763738,1,340
2005,"RaABAMlw_fsi","A",0.402395317621674,40201.8748504899,0.000335969419196068,726294024.762245,2,945
2005,"RaABAMlw_fsi","B",0.643553185704205,56180.072214202,0.00105456307991038,1023603286.45178,1,909
2005,"RaABAMlw_fsi","C",1.26003329355486,125885.413066782,0.0032617609975217,5386658264.49223,4,945
2005,"RaABAMlw_fsi","D",0.159395811474614,6222.73678166038,1.51069700091237e-05,43366933.428774,1,340
2005,"RaABAMlw_fsi","E",0.850026217228413,84923.0746685295,0.0015246593443599,5113424995.81182,3,945
2005,"RaABAMlw_fwc","A",0,0,0,0,0,340
2005,"RaABAMlw_fwc","B",0,0,0,0,0,909
2005,"RaABAMlw_fwc","D",0,0,0,0,0,569
2005,"RaABAMlw_fwc","E",0,0,0,0,0,569
2005,"RaABAMup_fst","A",0,0,0,0,0,945
2005,"RaABAMup_fst","B",0,0,0,0,0,909
2005,"RaABAMup_fst","C",0,0,0,0,0,945
2005,"RaABAMup_fst","D",0,0,0,0,0,945
2005,"RaABAMup_fst","E",0,0,0,0,0,909
2005,"RaABLA_faf","A",0,0,0,0,0,376
2005,"RaABLA_faf","B",0,0,0,0,0,36
2005,"RaABLA_faf","E",0,0,0,0,0,569
2005,"RaDFHEdy_fdg","A",0,0,0,0,0,909
2005,"RaDFHEdy_fdg","B",0,0,0,0,0,909
2005,"RaDFHEdy_fdg","C",0,0,0,0,0,569
2005,"RaDFHEdy_fdg","E",0,0,0,0,0,909
2005,"RaDFHEdy_fwi","A",0,0,0,0,0,909
2005,"RaDFHEdy_fwi","B",0,0,0,0,0,909
2005,"RaDFHEdy_fwi","C",0,0,0,0,0,909
2005,"RaDFHEdy_fwi","D",0.483964607019978,42248.5152361551,0.000610693986652103,1894662912.15382,1,909
2005,"RaDFHEdy_fwi","E",0,0,0,0,0,909
2005,"RaDFHEwt_fwm","A",0,0,0,0,0,569
2005,"RaDFHEwt_fwm","B",0,0,0,0,0,909
2005,"RaDFHEwt_fwm","C",0,0,0,0,0,909
2005,"RaDFHEwt_fwm","D",0,0,0,0,0,909
2005,"RaDFHEwt_fwm","E",0,0,0,0,0,909
2005,"RaDFHEwt_fwn","A",0,0,0,0,0,909
2005,"RaDFHEwt_fwn","B",0,0,0,0,0,909
2005,"RaDFHEwt_fwn","C",0,0,0,0,0,340
2005,"RaDFHEwt_fwn","E",0,0,0,0,0,569
2005,"RaMCONdy_fdd","A",11.4689435594102,1001200.97561668,0.322221041436403,51913734280.8871,29,909
2005,"RaMCONdy_fdd","B",14.6519210819047,1279064.42349045,0.527799194803056,56414583323.5788,36,909
2005,"RaMCONdy_fdd","C",13.6034938978818,1187540.18552823,0.454026119738018,57369535836.2572,43,909
2005,"RaMCONdy_fdd","D",1.3870229834461,121082.535373502,0.00483306244505254,6878743655.35802,4,909
2005,"RaMCONdy_fdd","E",4.05053869765153,158131.107124036,0.0082512986649379,3083445769.41251,8,340
2005,"RaMCONdy_fmd","A",3.52227756195789,307483.223119665,0.0307032293960252,11474150147.7398,12,909
2005,"RaMCONdy_fmd","B",5.13399608608787,448180.938686887,0.0645624960410621,25459694787.5218,12,909
2005,"RaMCONdy_fmd","C",8.38649492737814,732113.368576654,0.17433575776265,31669792174.3609,23,909
2005,"RaMCONdy_fmd","D",1.40738317430134,67916.3421884703,0.0155675199374584,4896182843.24821,1,569
2005,"RaMCONdy_fmd","E",3.26061273595253,284640.746153582,0.025870375883001,17516538520.3435,5,909
2005,"RaMCONms_fcm","A",1.17858587296221,102886.662554862,0.00346558748011617,4933092589.09668,4,909
2005,"RaMCONms_fcm","B",9.28692573780953,117105.47491772,0.766252988630119,8994321171.33347,1,36
2005,"RaMCONms_fcm","C",2.91839214880476,150732.733049238,0.00666328788413044,10616018620.2329,4,376
2005,"RaMCONms_fcm","D",0.510194336489236,44538.2841759661,0.0006649716395713,814485963.600455,3,909
